,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
317,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2025-07-10 20:22:47.000000,2025-07-10 20:22:47,2772.0,420.0,34.0,526.0,63.0,222.0,3285.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",67.0,28,True,,2024-03-11 02:09:54,0.3.10,16.0,,textattack,conda-forge/textattack,,,,424.0,424.0,https://pypi.org/project/textattack,8983.0,9167.0,https://anaconda.org/conda-forge/textattack,2025-04-22 14:57:36.874,11284.0,,,,,3.0,,,,,,,,,,,
318,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2025-10-17 20:05:55.000000,2025-10-17 19:50:48,346.0,360.0,27.0,361.0,100.0,56.0,3249.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,19.0,28,True,12.0,2025-04-05 19:47:18,0.2.16,5.0,,lazypredict,conda-forge/lazypredict,,,['sklearn'],1410.0,1410.0,https://pypi.org/project/lazypredict,30839.0,30969.0,https://anaconda.org/conda-forge/lazypredict,2025-04-22 14:57:59.313,6529.0,,,,,3.0,,,,,,,,,,,
319,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2025-07-08 08:21:42.323000,2025-07-07 16:50:25,1239.0,424.0,50.0,97.0,141.0,532.0,3214.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",30.0,28,True,,2025-07-07 17:06:28,1.1.18,66.0,,mljar-supervised,conda-forge/mljar-supervised,,,,174.0,174.0,https://pypi.org/project/mljar-supervised,8468.0,9466.0,https://anaconda.org/conda-forge/mljar-supervised,2025-07-08 08:21:42.323,51931.0,,,,,3.0,,,,,,,,,,,
320,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2025-04-22 14:57:39.864000,2025-03-06 23:21:12,622.0,341.0,44.0,121.0,74.0,137.0,3102.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,,2023-07-13 17:20:15,2.2.2,37.0,,dtreeviz,conda-forge/dtreeviz,,,,1617.0,1617.0,https://pypi.org/project/dtreeviz,109795.0,111796.0,https://anaconda.org/conda-forge/dtreeviz,2025-04-22 14:57:39.864,118103.0,,,,,2.0,,,,,,,,,,,
321,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2025-04-22 14:57:29.383000,2024-03-04 15:46:26,1711.0,426.0,41.0,367.0,23.0,350.0,2914.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",35.0,28,False,,2024-03-04 12:27:37,3.3.4,59.0,,foolbox,conda-forge/foolbox,,,,753.0,753.0,https://pypi.org/project/foolbox,10745.0,11055.0,https://anaconda.org/conda-forge/foolbox,2025-04-22 14:57:29.383,19548.0,,,,,3.0,,,,,,,,,,,
322,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2025-10-21 23:45:14.000000,2025-10-21 23:43:21,2124.0,214.0,45.0,426.0,193.0,201.0,2346.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",48.0,28,True,94.0,2025-10-22 00:04:52,0.45.7,12.0,,graphistry,,,,['jupyter'],,,https://pypi.org/project/graphistry,9727.0,9727.0,,,,,,,,2.0,,,,,,,,,,,
323,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2025-04-22 14:56:36.813000,2023-04-03 00:19:55,1816.0,246.0,84.0,124.0,32.0,230.0,2231.0,"NLP, before and after spaCy.",35.0,28,False,,2023-04-02 22:46:00,0.13.0,29.0,,textacy,conda-forge/textacy,,,,2040.0,2040.0,https://pypi.org/project/textacy,95877.0,98059.0,https://anaconda.org/conda-forge/textacy,2025-04-22 14:56:36.813,220406.0,,,,,3.0,,,,,,,,,,,
324,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2025-10-05 09:52:12.000000,2024-05-21 15:42:46,481.0,310.0,62.0,164.0,10.0,92.0,2203.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,28,False,,2024-02-21 23:16:24,3.3.0,22.0,,pytextrank,,,,,879.0,879.0,https://pypi.org/project/pytextrank,71933.0,71933.0,,,,,,,,3.0,,,,,,,,,,,
325,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2025-10-23 07:43:33.000000,2025-10-23 07:43:33,986.0,459.0,32.0,1040.0,119.0,392.0,2136.0,A Python package to assess and improve fairness of machine learning models.,104.0,28,True,13.0,2025-10-19 19:59:21,0.13.0,17.0,,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,164025.0,164945.0,https://anaconda.org/conda-forge/fairlearn,2025-04-22 14:57:20.746,54315.0,,,,,2.0,,,,,,,,,,,
326,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2025-07-18 17:12:06.000000,2025-07-18 17:12:05,2936.0,206.0,25.0,772.0,94.0,473.0,1899.0,A Python library for learning and evaluating knowledge graph embeddings.,43.0,28,True,,2025-04-24 10:52:18,1.11.1,22.0,,pykeen,,,,,349.0,349.0,https://pypi.org/project/pykeen,34082.0,34085.0,,,,,,,,2.0,242.0,,,,,,,,,,
327,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2025-10-20 20:53:04.000000,2025-10-20 15:04:52,2617.0,426.0,53.0,719.0,187.0,282.0,1667.0,Machine learning on FPGAs using HLS.,82.0,28,True,38.0,2025-03-17 16:51:08,1.1.0,18.0,,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",51.0,51.0,https://pypi.org/project/hls4ml,1985.0,2177.0,https://anaconda.org/conda-forge/hls4ml,2025-04-22 14:57:36.962,11741.0,,,,,3.0,,,,,,,,,,,
328,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2025-05-05 21:09:00.000000,2025-05-05 21:09:00,2040.0,287.0,41.0,300.0,65.0,218.0,1637.0,TensorLy: Tensor Learning in Python.,73.0,28,True,,2024-11-12 14:27:26,0.9.0,9.0,,tensorly,conda-forge/tensorly,,,,1119.0,1119.0,https://pypi.org/project/tensorly,134530.0,140926.0,https://anaconda.org/conda-forge/tensorly,2025-04-22 14:56:50.737,383780.0,,,,,2.0,,,,,,,,,,,
329,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2025-10-14 07:53:48.000000,2025-10-14 07:53:47,634.0,422.0,31.0,56.0,13.0,138.0,1550.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,32.0,28,True,11.0,2025-02-26 10:01:26,2.3.5,7.0,,minisom,,,,,905.0,905.0,https://pypi.org/project/minisom,37862.0,37862.0,,,,,,,,2.0,,,,,,,,,,,
330,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2025-10-18 10:39:07.000000,2025-10-14 19:35:42,3106.0,123.0,31.0,410.0,13.0,195.0,1489.0,Multi-class confusion matrix library in Python.,18.0,28,True,9.0,2025-10-15 16:14:49,4.5,48.0,,pycm,,,,,415.0,415.0,https://pypi.org/project/pycm,182988.0,182988.0,,,,,,,,2.0,,,,,,,,,,,
331,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2025-05-26 16:00:28.000000,2025-05-26 15:44:59,1485.0,169.0,28.0,255.0,,,1397.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",23.0,28,True,,2025-05-26 16:10:34,release-v1.3.9,47.0,,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2362.0,2362.0,https://pypi.org/project/spacy-transformers,265808.0,268807.0,https://anaconda.org/conda-forge/spacy-transformers,2025-04-22 14:58:05.596,140613.0,,,,,3.0,606.0,,,,,,,,,,
332,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2025-04-22 14:57:23.933000,2024-01-17 21:03:09,532.0,413.0,49.0,41.0,16.0,139.0,1276.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,False,,2022-09-06 19:52:23,0.12.2,11.0,,kmodes,conda-forge/kmodes,,,,3179.0,3179.0,https://pypi.org/project/kmodes,365821.0,366828.0,https://anaconda.org/conda-forge/kmodes,2025-04-22 14:57:23.933,66491.0,,,,,2.0,,,,,,,,,,,
333,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2025-04-22 14:57:46.430000,2024-09-04 06:19:45,30112.0,150.0,17.0,751.0,284.0,408.0,1215.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,28,False,,2024-08-28 21:22:32,rel-2.9.4,86.0,,aesara,conda-forge/aesara,,,,846.0,846.0,https://pypi.org/project/aesara,553357.0,585056.0,https://anaconda.org/conda-forge/aesara,2025-04-22 14:57:46.430,1775185.0,,,,,3.0,,,,,,,,,,,
334,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-10-20 18:28:57.000000,2025-10-20 18:26:46,864.0,137.0,26.0,474.0,91.0,357.0,1204.0,BAyesian Model-Building Interface (Bambi) in Python.,47.0,28,True,14.0,2024-12-21 18:07:06,0.15.0,25.0,,bambi,conda-forge/bambi,,,,224.0,224.0,https://pypi.org/project/bambi,47579.0,48547.0,https://anaconda.org/conda-forge/bambi,2025-04-22 14:57:09.701,56148.0,,,,,3.0,,,,,,,,,,,
335,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2025-10-05 21:44:03.751000,2025-10-04 22:15:29,1398.0,155.0,22.0,503.0,26.0,140.0,995.0,A Comparative Framework for Multimodal Recommender Systems.,25.0,28,True,4.0,2025-10-04 22:15:55,2.3.5,60.0,,cornac,conda-forge/cornac,,,,299.0,299.0,https://pypi.org/project/cornac,39331.0,53602.0,https://anaconda.org/conda-forge/cornac,2025-10-05 21:44:03.751,913393.0,,,,,2.0,,,,,,,,,,,
336,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2025-09-27 16:56:05.000000,2025-09-27 16:53:55,825.0,254.0,36.0,520.0,236.0,264.0,941.0,Scalable Machine Learning with Dask.,82.0,28,True,1.0,2025-02-08 03:15:41,2025.1.0,31.0,,dask-ml,conda-forge/dask-ml,,,,1310.0,1310.0,https://pypi.org/project/dask-ml,132221.0,148741.0,https://anaconda.org/conda-forge/dask-ml,2025-04-22 14:56:42.913,1073848.0,,,,,3.0,,,,,,,,,,,
337,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2025-08-13 21:58:42.000000,2025-08-13 21:51:55,670.0,101.0,21.0,136.0,6.0,119.0,781.0,Python library for reading audio file metadata.,27.0,28,True,3.0,2025-08-13 21:58:42,2.1.2,4.0,tinytag/tinytag,tinytag,,,,,1302.0,1302.0,https://pypi.org/project/tinytag,114499.0,114499.0,,,,,,,,2.0,,,,,,,,,,,
338,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-10-22 17:29:26.000000,2025-10-22 17:29:26,682.0,173.0,25.0,277.0,3.0,108.0,702.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,38.0,28,True,13.0,2025-07-23 06:26:24,0.9,10.0,,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],481.0,481.0,https://pypi.org/project/pyriemann,93796.0,94190.0,https://anaconda.org/conda-forge/pyriemann,2025-07-23 10:05:56.477,15797.0,,,,,3.0,,,,,,,,,,,
339,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2025-10-19 14:24:17.000000,2025-10-19 14:24:16,17431.0,113.0,20.0,3663.0,535.0,3425.0,612.0,"Keep code, data, containers under control with git and git-annex.",61.0,28,True,36.0,2025-10-15 14:50:48,1.2.2,100.0,,datalad,conda-forge/datalad,,,,540.0,540.0,https://pypi.org/project/datalad,34686.0,49867.0,https://anaconda.org/conda-forge/datalad,2025-08-20 17:49:01.428,971612.0,,,,,2.0,,,,,,,,,,,
340,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/bee-san/Ciphey,https://github.com/bee-san/Ciphey,MIT,2019-07-16 20:20:39.000,2025-07-24 12:05:54.515765,2023-10-12 07:20:40,1894.0,1292.0,231.0,463.0,3.0,330.0,20102.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,False,,2021-06-06 17:14:16,5.14.0,29.0,bee-san/Ciphey,ciphey,,remnux/ciphey,,,1.0,1.0,https://pypi.org/project/ciphey,24682.0,25110.0,,,,https://hub.docker.com/r/remnux/ciphey,2025-07-24 12:05:54.515765,19.0,32104.0,3.0,,,,,,,,,,,
341,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2025-10-12 21:14:58.000000,2025-10-12 21:14:58,1919.0,821.0,123.0,308.0,484.0,346.0,7975.0,Uniform Manifold Approximation and Projection.,142.0,27,True,8.0,2025-07-02 23:35:45,release-0.5.9.post2,34.0,,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,2702497.0,2752879.0,https://anaconda.org/conda-forge/umap-learn,2025-07-03 12:14:59.781,3224502.0,,,,,3.0,,,,,,,,,,,
342,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-10-13 19:13:55.000000,2025-02-17 21:20:41,638.0,733.0,104.0,203.0,12.0,361.0,6244.0,Python-tesseract is an optical character recognition (OCR) tool for python.,47.0,27,True,,2023-10-15 15:39:44,0.3.13,26.0,,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,5384765.0,5395725.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,690522.0,,,,,3.0,,,,,,,,,,,
343,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-09-07 14:51:04.000000,2025-09-07 14:47:47,991.0,572.0,48.0,1097.0,26.0,407.0,5556.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",68.0,27,True,5.0,2025-07-09 11:39:32,1.0.0,20.0,,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,1848911.0,1963538.0,,,,,,,,3.0,6419148.0,,,,,,,,,,
344,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2025-08-15 15:19:22.000000,2025-08-15 14:46:15,569.0,465.0,60.0,100.0,28.0,104.0,5517.0,Finding duplicate images made easy!.,19.0,27,True,6.0,2025-08-15 15:19:22,0.3.3.post2,11.0,,imagededup,,,,['tensorflow'],200.0,200.0,https://pypi.org/project/imagededup,66869.0,66869.0,,,,,,,,3.0,29.0,,,,,,,,,,
345,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2025-08-14 14:06:15.000000,2025-08-14 14:06:15,1485.0,766.0,74.0,1836.0,336.0,638.0,5041.0,Probabilistic time series modeling in Python.,117.0,27,True,2.0,2025-06-27 12:02:05,0.16.2,100.0,,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,983582.0,983646.0,https://anaconda.org/anaconda/gluonts,2025-04-22 15:32:35.609,3109.0,,,,,3.0,,,,,,,,,,,
346,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2025-04-22 14:56:20.783000,2023-11-23 21:41:49,1136.0,645.0,85.0,278.0,34.0,254.0,4707.0,Geocoding library for Python.,133.0,27,False,,2023-11-23 21:50:14,2.4.1,37.0,,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,8723396.0,8751340.0,https://anaconda.org/conda-forge/geopy,2025-04-22 14:56:20.783,1788366.0,,,,,3.0,175.0,,,,,,,,,,
347,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,767.0,58.0,1015.0,160.0,743.0,4663.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,27,True,,2023-07-04 07:11:53,1.0.1,20.0,,mmocr,,,,['pytorch'],235.0,235.0,https://pypi.org/project/mmocr,5144.0,5144.0,,,,,,,,3.0,,,,,,,,,,,
348,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2025-04-22 14:56:47.205000,2020-04-27 18:40:41,522.0,1121.0,167.0,215.0,45.0,145.0,3953.0,Performance analysis of predictive (alpha) stock factors.,26.0,27,False,,2020-04-30 15:42:52,0.4.0,10.0,,alphalens,conda-forge/alphalens,,,,745.0,745.0,https://pypi.org/project/alphalens,1612.0,1902.0,https://anaconda.org/conda-forge/alphalens,2025-04-22 14:56:47.205,26709.0,,,,,3.0,,,,,,,,,,,
349,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2025-05-12 13:47:27.000000,2025-05-08 17:35:54,4165.0,395.0,83.0,71.0,162.0,194.0,3542.0,a library for audio and music analysis.,26.0,27,True,,2019-02-27 09:00:43,0.4.9,8.0,,aubio,conda-forge/aubio,,,,577.0,577.0,https://pypi.org/project/aubio,18476.0,29532.0,https://anaconda.org/conda-forge/aubio,2025-04-22 14:56:33.269,1138833.0,,,,,3.0,,,,,,,,,,,
350,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2025-10-21 03:35:02.000000,2025-09-10 16:50:29,3143.0,753.0,155.0,68.0,6.0,951.0,3532.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,41.0,27,True,11.0,2025-10-09 17:46:54,1.10.0-beta,24.0,,,bioconda/deepvariant,,,['tensorflow'],4.0,4.0,,,897.0,https://anaconda.org/bioconda/deepvariant,2025-05-24 22:00:53.930,78727.0,,,,,3.0,4875.0,,,,,,,,,,
351,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2025-04-22 14:56:51.855000,2025-01-17 12:09:38,1188.0,1645.0,145.0,211.0,18.0,695.0,3522.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,27,True,,2024-01-30 15:53:29,0.16.1,20.0,,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1906895.0,1908942.0,https://anaconda.org/conda-forge/tensorflow-hub,2025-04-22 14:56:51.855,126937.0,,,,,2.0,,,,,,,,,,,
352,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2025-04-22 14:58:08.752000,2025-03-03 17:02:53,72.0,153.0,24.0,32.0,39.0,20.0,3454.0,Fuzzy String Matching in Python.,13.0,27,True,,,,2.0,,thefuzz,conda-forge/thefuzz,,,,5207.0,5207.0,https://pypi.org/project/thefuzz,4933850.0,4934782.0,https://anaconda.org/conda-forge/thefuzz,2025-04-22 14:58:08.752,41968.0,,,,,3.0,,,,,,,,,,,
353,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,434.0,58.0,933.0,298.0,747.0,3033.0,StellarGraph - Machine Learning on Graphs.,40.0,27,False,,2020-06-30 05:15:21,1.2.1,25.0,,stellargraph,,,,['tensorflow'],309.0,309.0,https://pypi.org/project/stellargraph,2347.0,2347.0,,,,,,,,2.0,,,,,,,,,,,
354,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2025-10-17 13:25:07.000000,2025-10-14 07:57:50,754.0,237.0,36.0,577.0,124.0,236.0,2441.0,"Algorithms for outlier, adversarial and drift detection.",28.0,27,True,9.0,2024-04-17 16:05:27,0.12.0,35.0,,alibi-detect,,,,,618.0,618.0,https://pypi.org/project/alibi-detect,244960.0,244960.0,,,,,,,,3.0,,,,,,,,,,,
355,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2025-04-22 14:56:38.875000,2018-08-19 12:37:47,130.0,280.0,60.0,61.0,22.0,39.0,2440.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,,2018-08-19 12:21:01,0.3.7,17.0,,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],6527.0,6527.0,https://pypi.org/project/scikit-plot,369331.0,372148.0,https://anaconda.org/conda-forge/scikit-plot,2025-04-22 14:56:38.875,278949.0,,,,,2.0,,,,,,,,,,,
356,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,334.0,39.0,57.0,73.0,210.0,2387.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,False,,2023-06-01 22:20:25,1.3,4.0,,spektral,,,,['tensorflow'],423.0,423.0,https://pypi.org/project/spektral,22100.0,22100.0,,,,,,,,2.0,,,,,,,,,,,
357,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2025-10-02 08:08:14.000000,2025-10-02 08:08:08,517.0,329.0,67.0,139.0,24.0,111.0,2381.0,ffn - a financial function library for Python.,36.0,27,True,6.0,2025-02-11 21:34:04,1.1.2,13.0,,ffn,conda-forge/ffn,,,,580.0,580.0,https://pypi.org/project/ffn,27207.0,27678.0,https://anaconda.org/conda-forge/ffn,2025-04-22 14:57:50.670,25437.0,,,,,3.0,,,,,,,,,,,
358,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2025-10-23 16:52:06.000000,2025-10-22 06:36:42,7053.0,336.0,44.0,3438.0,112.0,1730.0,2068.0,cuGraph - RAPIDS Graph Analytics Library.,124.0,27,True,91.0,2025-10-13 16:28:42,25.10.01,48.0,,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,620.0,1887.0,https://anaconda.org/conda-forge/libcugraph,2025-04-22 14:57:50.593,68462.0,,,,,3.0,,,,,,,,,,,
359,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2025-10-22 14:02:04.000000,2025-10-22 08:00:19,1969.0,401.0,45.0,181.0,33.0,439.0,1898.0,Reinforcement Learning environments based on the 1993 game Doom.,57.0,27,True,39.0,2024-08-20 10:37:29,1.2.4,33.0,Farama-Foundation/ViZDoom,vizdoom,,,,,340.0,340.0,https://pypi.org/project/vizdoom,7685.0,7791.0,,,,,,,,2.0,12234.0,-2.0,,,,,,,,,
360,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-04-22 14:57:59.303000,2023-10-08 14:28:43,1157.0,203.0,31.0,1081.0,25.0,496.0,1739.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,False,,2023-06-30 13:17:42,0.8.2,26.0,Lightning-Universe/lightning-flash,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],316.0,316.0,https://pypi.org/project/lightning-flash,2080.0,2744.0,https://anaconda.org/conda-forge/lightning-flash,2025-04-22 14:57:59.303,33226.0,,,,,2.0,,,,,,,,,,,
361,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,394.0,70.0,89.0,28.0,26.0,1412.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,,2020-10-13 21:28:25,0.5.5,9.0,,empyrical,conda-forge/empyrical,,,,1766.0,1766.0,https://pypi.org/project/empyrical,27560.0,28087.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,48521.0,,,,,3.0,,,,,,,,,,,
