,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
294,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-05-25 02:57:17.000000,2023-09-26 23:11:11,163.0,,196.0,34.0,73.0,27.0,52.0,1583.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,29,False,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],3977.0,3977.0,https://pypi.org/project/torchsde,1858435.0,1859086.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,29961.0,,,,,2.0,,,,,,,,,,,,
295,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-11-06 22:42:36.000000,2024-11-06 22:38:38,1019.0,37.0,584.0,105.0,294.0,19.0,300.0,1571.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,29,True,2024-11-06 22:42:36,2.12.1,24.0,tabpy,anaconda/tabpy-client,,,,187.0,187.0,https://pypi.org/project/tabpy,54389.0,54440.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4648.0,,,,,2.0,,,,,,,,,,,,
296,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-09-22 23:13:29.287000,2024-09-04 06:19:45,30112.0,3.0,152.0,19.0,750.0,284.0,408.0,1179.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,29,True,2024-08-28 21:22:32,rel-2.9.4,86.0,aesara,conda-forge/aesara,,,,666.0,666.0,https://pypi.org/project/aesara,127331.0,156891.0,https://anaconda.org/conda-forge/aesara,2024-09-22 23:13:29.287,1330210.0,,,,,3.0,,,,,,,,,,,,
297,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-10-25 20:18:31.000000,2024-10-25 20:18:28,500.0,5.0,119.0,32.0,132.0,23.0,76.0,923.0,Python bindings and utilities for GeoJSON.,58.0,29,True,,,11.0,geojson,conda-forge/geojson,,,,18673.0,18673.0,https://pypi.org/project/geojson,2911704.0,2953336.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,874291.0,,,,,3.0,,,,,,,,,,,,
298,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-11-07 19:07:05.000000,2024-11-07 19:07:05,568.0,2.0,106.0,16.0,198.0,110.0,139.0,713.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",35.0,29,True,2023-02-15 15:39:02,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,45467.0,45467.0,https://pypi.org/project/soundfile,3302447.0,3302605.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,3.0,20447.0,,,,,,,,,,,
299,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2024-11-14 11:12:07.000000,2024-11-11 07:37:34,851.0,17.0,76.0,26.0,412.0,108.0,241.0,596.0,"Simple, concise geographical visualization in Python.",32.0,29,True,2024-09-18 10:30:55,1.13.0,34.0,geoviews,conda-forge/geoviews,,,,1154.0,1154.0,https://pypi.org/project/geoviews,24444.0,29588.0,https://anaconda.org/conda-forge/geoviews,2024-09-17 10:57:22.057,257219.0,,,,,3.0,,,,,,,,,,,,
300,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-11-11 14:14:20.000000,2024-11-04 14:58:06,2103.0,9.0,63.0,16.0,1638.0,23.0,216.0,584.0,The experiment tracker for foundation model training.,55.0,29,True,2024-10-31 09:01:52,1.13.0,131.0,neptune-client,conda-forge/neptune-client,,,,657.0,657.0,https://pypi.org/project/neptune-client,497794.0,503189.0,https://anaconda.org/conda-forge/neptune-client,2024-10-31 15:38:08.903,291351.0,,,,,3.0,,,,,,,,,,,,
301,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1144.0,239.0,458.0,65.0,264.0,18226.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,28,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,185091.0,185507.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,26670.0,3.0,,,,,,,,,,,,
302,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-11-14 11:53:33.000000,2024-11-14 11:53:32,1263.0,32.0,872.0,61.0,1038.0,218.0,1338.0,8083.0,A python library for user-friendly forecasting and anomaly detection on time series.,125.0,28,True,2024-10-13 12:15:11,0.31.0,44.0,u8darts,conda-forge/u8darts-all,unit8/darts,,,,,https://pypi.org/project/u8darts,54104.0,55663.0,https://anaconda.org/conda-forge/u8darts-all,2024-10-13 21:33:50.942,61936.0,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,845.0,3.0,,,,,,,,,,,,
303,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,874.0,268.0,98.0,78.0,81.0,7356.0,Visualizations for machine learning datasets.,31.0,28,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],276.0,276.0,https://pypi.org/project/facets-overview,96262.0,96262.0,,,,,,,,3.0,,,,,,,,,,,,
304,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-11-13 20:37:16.000000,2024-11-13 20:37:16,1646.0,17.0,807.0,146.0,1578.0,327.0,403.0,5068.0,Simple and Distributed Machine Learning.,121.0,28,True,2024-10-16 04:14:37,1.0.8,58.0,synapseml,,,,,,,https://pypi.org/project/synapseml,276312.0,276312.0,,,,,,,,2.0,,,,,,,,,,,,
305,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2024-07-24 18:48:54.000000,2023-04-30 18:36:20,483.0,,680.0,87.0,209.0,147.0,358.0,4771.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,28,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,1586.0,1586.0,https://pypi.org/project/lightfm,294402.0,297239.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,232697.0,,,,,2.0,,,,,,,,,,,,
306,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-11-11 08:50:41.000000,2024-11-05 15:19:52,1478.0,5.0,725.0,77.0,1823.0,325.0,637.0,4627.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-11-11 08:50:41,0.16.0,100.0,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,654912.0,654939.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,1026.0,,,,,3.0,,,,,,,,,,,,
307,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2024-11-01 16:12:49.000000,2024-11-01 16:12:42,3332.0,1.0,539.0,120.0,383.0,68.0,743.0,4144.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,28,True,,,12.0,dedupe,conda-forge/dedupe,,,,341.0,341.0,https://pypi.org/project/dedupe,117420.0,119740.0,https://anaconda.org/conda-forge/dedupe,2023-06-16 19:28:08.623,81228.0,,,,,3.0,,,,,,,,,,,,
308,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2024-08-27 11:49:25.000000,2024-08-27 11:02:25,515.0,3.0,576.0,45.0,544.0,,,4100.0,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots.,48.0,28,True,2024-08-27 11:49:25,0.11.19,91.0,sahi,conda-forge/sahi,,,,1454.0,1454.0,https://pypi.org/project/sahi,136483.0,139227.0,https://anaconda.org/conda-forge/sahi,2024-07-24 03:28:58.170,78203.0,,,,,3.0,28395.0,,,,,,,,,,,
309,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-10-26 00:25:41.000000,2024-09-13 01:42:25,1464.0,14.0,474.0,57.0,825.0,50.0,498.0,3879.0,NeuralProphet: A simple forecasting package.,56.0,28,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,108897.0,108897.0,,,,,,,,3.0,,,,,,,,,,,,
310,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-11-13 16:31:05.000000,2024-02-22 12:17:17,1487.0,,253.0,22.0,1748.0,249.0,726.0,3622.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,,459.0,459.0,https://pypi.org/project/deepchecks,65626.0,65659.0,,,,,,,,2.0,1243.0,,,,,,,,,,,
311,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2024-05-16 18:13:04.000000,2024-05-16 18:13:03,456.0,,524.0,114.0,93.0,23.0,101.0,3522.0,Module for automatic summarization of text documents and HTML pages.,32.0,28,True,2022-10-23 16:40:03,0.11.0,15.0,sumy,conda-forge/sumy,,,,3247.0,3247.0,https://pypi.org/project/sumy,385013.0,385253.0,https://anaconda.org/conda-forge/sumy,2023-06-16 19:26:28.563,9856.0,,,,,3.0,,,,,,,,,,,,
312,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-10-30 15:06:30.000000,2024-10-30 15:05:16,1206.0,3.0,420.0,84.0,55.0,63.0,203.0,3509.0,A library of reinforcement learning components and agents.,86.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],220.0,220.0,https://pypi.org/project/dm-acme,1586.0,1800.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,10295.0,,,,,2.0,,google-deepmind/acme,,,,,,,,,,
313,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2024-10-09 16:24:11.000000,2024-10-09 16:24:08,1187.0,1.0,1655.0,154.0,210.0,12.0,693.0,3482.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1792260.0,1794378.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,108029.0,,,,,2.0,,,,,,,,,,,,
314,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,370.0,46.0,1086.0,2.0,353.0,3295.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1214.0,1214.0,https://pypi.org/project/catalyst,36292.0,36292.0,,,,,,,,3.0,,,,,,,,,,,,
315,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,,426.0,62.0,933.0,297.0,747.0,2947.0,StellarGraph - Machine Learning on Graphs.,40.0,28,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],281.0,281.0,https://pypi.org/project/stellargraph,13030.0,13030.0,,,,,,,,2.0,,,,,,,,,,,,
316,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000000,2018-08-19 12:37:47,130.0,,279.0,65.0,61.0,22.0,39.0,2427.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],5598.0,5598.0,https://pypi.org/project/scikit-plot,470624.0,472766.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,188549.0,,,,,2.0,,,,,,,,,,,,
317,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2024-11-03 02:53:44.505000,2024-11-02 19:57:32,493.0,8.0,292.0,66.0,126.0,21.0,106.0,2034.0,ffn - a financial function library for Python.,35.0,28,True,2024-11-02 20:02:17,1.1.1,12.0,ffn,conda-forge/ffn,,,,501.0,501.0,https://pypi.org/project/ffn,16977.0,17282.0,https://anaconda.org/conda-forge/ffn,2024-11-03 02:53:44.505,13135.0,,,,,2.0,,,,,,,,,,,,
318,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-11-13 13:11:30.000000,2024-11-13 13:11:30,896.0,23.0,408.0,39.0,926.0,142.0,325.0,1945.0,A Python package to assess and improve fairness of machine learning models.,86.0,28,True,2024-10-31 16:18:10,0.11.0,15.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,234728.0,235512.0,https://anaconda.org/conda-forge/fairlearn,2024-11-04 09:16:48.714,37655.0,,,,,2.0,,,,,,,,,,,,
319,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-02-13 19:24:57.000000,2024-02-01 18:50:30,675.0,,387.0,41.0,63.0,25.0,273.0,1944.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,2054.0,2054.0,https://pypi.org/project/ogb,57406.0,58227.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,41050.0,,,,,2.0,,,,,,,,,,,,
320,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000000,2024-09-08 00:19:34,1851.0,33.0,383.0,50.0,136.0,29.0,435.0,1740.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,28,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,,277.0,277.0,https://pypi.org/project/vizdoom,4886.0,5002.0,,,,,,,,2.0,12105.0,Farama-Foundation/ViZDoom,,,,,,,,,,
321,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-11-11 22:55:27.000000,2024-10-15 17:52:15,3072.0,10.0,122.0,36.0,372.0,8.0,191.0,1454.0,Multi-class confusion matrix library in Python.,17.0,28,True,2024-10-17 14:28:07,4.1,44.0,pycm,,,,,349.0,349.0,https://pypi.org/project/pycm,38039.0,38039.0,,,,,,,,3.0,,,,,,,,,,,,
322,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-10-31 14:10:26.000000,2024-10-31 14:10:22,612.0,20.0,408.0,31.0,51.0,14.0,129.0,1448.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,28,True,2024-08-23 12:23:48,2.3.3,5.0,minisom,,,,,685.0,685.0,https://pypi.org/project/minisom,32109.0,32109.0,,,,,,,,3.0,,,,,,,,,,,,
323,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2024-11-06 15:43:29.000000,2024-11-06 15:43:27,1077.0,17.0,120.0,24.0,116.0,36.0,57.0,1399.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",24.0,28,True,2024-10-15 14:24:34,2.0.0,37.0,imodels,,,,,109.0,109.0,https://pypi.org/project/imodels,76665.0,76665.0,,,,,,,,2.0,,,,,,,,,,,,
324,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2024-06-05 08:48:15.000000,2024-06-05 08:42:47,1478.0,,160.0,32.0,252.0,,,1351.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,28,True,2024-04-25 12:54:53,1.3.5,44.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],1939.0,1939.0,https://pypi.org/project/spacy-transformers,265380.0,267375.0,https://anaconda.org/conda-forge/spacy-transformers,2023-12-19 11:34:09.090,71834.0,,,,,3.0,,,,,,,,,,,,
325,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2024-09-18 16:05:13.000000,2024-09-18 16:03:14,147.0,3.0,121.0,24.0,111.0,41.0,78.0,1301.0,Python 3.8+ toolbox for submitting jobs to Slurm.,25.0,28,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,3476.0,3476.0,https://pypi.org/project/submitit,539464.0,540300.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,42658.0,,,,,2.0,,,,,,,,,,,,
326,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-11-13 11:05:51.000000,2024-11-13 10:10:08,542.0,11.0,116.0,24.0,393.0,36.0,288.0,1274.0,Extra blocks for scikit-learn pipelines.,68.0,28,True,2024-11-04 07:29:13,0.9.2,42.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],165.0,165.0,https://pypi.org/project/scikit-lego,28421.0,29497.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,58148.0,,,,,2.0,,,,,,,,,,,,
327,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2024-11-05 22:32:06.000000,2024-11-05 21:51:36,1525.0,54.0,264.0,72.0,109.0,25.0,55.0,1258.0,Model analysis tools for TensorFlow.,58.0,28,True,2024-11-05 22:32:06,0.47.0,58.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,90978.0,90978.0,,,,,,,,2.0,,,,,,,,,,,,
328,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000000,2024-01-17 21:03:09,532.0,,414.0,52.0,41.0,16.0,139.0,1240.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,2883.0,2883.0,https://pypi.org/project/kmodes,250927.0,251857.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,51154.0,,,,,3.0,,,,,,,,,,,,
329,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000000,2024-07-09 16:09:26,3066.0,,262.0,35.0,38.0,,497.0,1234.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,28,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,,['tensorflow'],558.0,558.0,https://pypi.org/project/ktrain,10671.0,10671.0,,,,,,,,3.0,,,,,,,,,,,,
330,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000000,2023-02-10 23:24:53,213.0,,169.0,19.0,71.0,138.0,88.0,1002.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,6297.0,6297.0,https://pypi.org/project/pyvis,883604.0,883609.0,,,,,,,,3.0,170.0,,,,,,,,,,,
331,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-11-12 22:11:41.000000,2024-11-04 13:01:50,16654.0,50.0,367.0,45.0,1650.0,299.0,2983.0,922.0,An open-source application for biological image analysis.,144.0,28,True,2024-09-27 21:18:50,4.2.8,35.0,cellprofiler,,,,,25.0,25.0,https://pypi.org/project/cellprofiler,2482.0,2543.0,,,,,,,,3.0,8028.0,,,,,,,,,,,
332,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2024-07-21 18:27:09.000000,2024-07-20 22:10:37,819.0,,250.0,40.0,513.0,230.0,257.0,902.0,Scalable Machine Learning with Dask.,80.0,28,True,2024-04-02 02:32:14,2024.4.4,30.0,dask-ml,conda-forge/dask-ml,,,,1143.0,1143.0,https://pypi.org/project/dask-ml,108891.0,125774.0,https://anaconda.org/conda-forge/dask-ml,2024-06-17 15:22:39.176,911724.0,,,,,2.0,,,,,,,,,,,,
333,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-09-14 05:03:32.000000,2024-09-14 05:03:32,1368.0,3.0,140.0,26.0,487.0,19.0,140.0,882.0,A Comparative Framework for Multimodal Recommender Systems.,22.0,28,True,2024-08-15 06:25:57,2.2.2,54.0,cornac,conda-forge/cornac,,,,244.0,244.0,https://pypi.org/project/cornac,58634.0,70077.0,https://anaconda.org/conda-forge/cornac,2024-09-13 18:17:19.820,606493.0,,,,,2.0,,,,,,,,,,,,
334,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2024-11-03 15:41:21.000000,2024-11-03 15:40:37,634.0,68.0,102.0,24.0,115.0,4.0,112.0,704.0,Python library for reading audio file metadata.,27.0,28,True,2024-11-03 22:13:25,2.0.0,1.0,tinytag,,,,,1094.0,1094.0,https://pypi.org/project/tinytag,33358.0,33358.0,,,,,,,,3.0,,tinytag/tinytag,,,,,,,,,,
335,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-10-24 21:42:13.000000,2024-10-24 21:41:40,887.0,40.0,138.0,29.0,97.0,35.0,75.0,625.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,21.0,28,True,2024-10-01 22:44:30,1.16.0,39.0,ml-metadata,,,,,585.0,585.0,https://pypi.org/project/ml-metadata,85837.0,85877.0,,,,,,,,3.0,2725.0,,,,,,,,,,,
336,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,3708.0,613.0,233.0,,,14716.0,Python Backtesting library for trading strategies.,56.0,27,False,,,,backtrader,,,,,2405.0,2405.0,https://pypi.org/project/backtrader,40549.0,40549.0,,,,,,,,2.0,,,,,,,,,,,,
337,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2024-07-23 16:54:42.000000,2023-04-19 16:47:52,581.0,,1136.0,348.0,81.0,51.0,231.0,8033.0,StarCraft II Learning Environment.,39.0,27,False,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,845.0,845.0,https://pypi.org/project/pysc2,2494.0,2862.0,,,,,,,,3.0,32051.0,google-deepmind/pysc2,,,,,,,,,,
338,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-10-08 01:00:43.000000,2024-10-08 01:00:39,3284.0,4.0,942.0,136.0,667.0,52.0,1162.0,7165.0,Python library for audio and music analysis.,123.0,27,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,2910804.0,2926765.0,https://anaconda.org/conda-forge/librosa,2024-05-15 16:59:32.016,830001.0,,,,,3.0,,,,,,,,,,,,
339,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000000,2024-08-30 14:19:23,221.0,1.0,1324.0,172.0,46.0,73.0,241.0,7088.0,2D and 3D Face alignment library build using pytorch.,26.0,27,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,63689.0,63689.0,,,,,,,,3.0,,,,,,,,,,,,
