,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
365,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2025-03-11 16:17:01.000000,2025-03-11 16:16:55,3948.0,307.0,29.0,585.0,106.0,727.0,1985.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,87.0,27,True,,2024-10-29 08:53:47,0.6.0,9.0,,avalanche-lib,,,,,146.0,146.0,https://pypi.org/project/avalanche-lib,10698.0,10699.0,,,,,,,,3.0,60.0,,,,,,,,,,
366,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-04-22 14:57:59.303000,2023-10-08 14:28:43,1157.0,205.0,31.0,1081.0,25.0,496.0,1737.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,False,,2023-06-30 13:17:42,0.8.2,26.0,Lightning-Universe/lightning-flash,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],316.0,316.0,https://pypi.org/project/lightning-flash,2625.0,3291.0,https://anaconda.org/conda-forge/lightning-flash,2025-04-22 14:57:59.303,33981.0,,,,,2.0,,,,,,,,,,,
367,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2025-11-24 13:36:51.000000,2024-11-25 22:31:52,1041.0,592.0,104.0,297.0,19.0,300.0,1632.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,27,True,,2024-11-25 22:35:46,2.13.0,25.0,,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,6687.0,6743.0,https://anaconda.org/anaconda/tabpy-client,2025-04-22 15:32:21.921,5841.0,,,,,3.0,,,,,,,,,,,
368,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,394.0,70.0,89.0,28.0,26.0,1427.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,,2020-10-13 21:28:25,0.5.5,9.0,,empyrical,conda-forge/empyrical,,,,1779.0,1779.0,https://pypi.org/project/empyrical,45311.0,45864.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,51501.0,,,,,3.0,,,,,,,,,,,
369,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2025-11-01 19:37:11.000000,2025-11-01 19:37:10,465.0,182.0,24.0,48.0,,136.0,1416.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",17.0,27,True,10.0,,,5.0,,prince,conda-forge/prince-factor-analysis,,,['sklearn'],771.0,771.0,https://pypi.org/project/prince,160256.0,160647.0,https://anaconda.org/conda-forge/prince-factor-analysis,2025-04-22 14:57:16.914,28204.0,,,,,2.0,,,,,,,,,,,
370,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2025-11-07 09:45:08.000000,2025-11-07 09:44:59,1487.0,172.0,28.0,255.0,,,1402.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",24.0,27,True,2.0,2025-05-26 16:10:34,release-v1.3.9,47.0,,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2368.0,2368.0,https://pypi.org/project/spacy-transformers,327430.0,330478.0,https://anaconda.org/conda-forge/spacy-transformers,2025-04-22 14:58:05.596,145956.0,,,,,3.0,636.0,,,,,,,,,,
371,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-10-09 21:44:53.402000,2025-09-03 13:49:14,810.0,74.0,15.0,141.0,58.0,129.0,1171.0,Visualize large time series data with plotly.py.,14.0,27,True,1.0,2025-08-29 12:23:10,0.11.0,23.0,,plotly-resampler,conda-forge/plotly-resampler,,,,2049.0,2049.0,https://pypi.org/project/plotly-resampler,466971.0,470010.0,https://anaconda.org/conda-forge/plotly-resampler,2025-10-09 21:44:53.402,139832.0,,,,,3.0,,,,,,,,,,,
372,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2025-11-25 17:18:21.000000,2025-11-14 17:15:32,16824.0,402.0,41.0,1710.0,324.0,3013.0,1067.0,An open-source application for biological image analysis.,147.0,27,True,48.0,2024-09-27 21:18:50,4.2.8,35.0,,cellprofiler,,,,,28.0,28.0,https://pypi.org/project/cellprofiler,3085.0,3274.0,,,,,,,,3.0,26955.0,,,,,,,,,,
373,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,173.0,29.0,87.0,78.0,123.0,953.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,,2018-12-10 10:51:36,0.2.0,4.0,,scikit-multilearn,,,,['sklearn'],2177.0,2177.0,https://pypi.org/project/scikit-multilearn,146798.0,146798.0,,,,,,,,2.0,,,,,,,,,,,
374,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2025-10-17 13:48:01.000000,2025-10-17 13:48:01,686.0,106.0,12.0,101.0,75.0,68.0,952.0,A Python nearest neighbor descent for approximate nearest neighbors.,31.0,27,True,4.0,2024-06-17 15:10:18,release-0.5.13,25.0,,pynndescent,conda-forge/pynndescent,,,,12932.0,12932.0,https://pypi.org/project/pynndescent,2747608.0,2786454.0,https://anaconda.org/conda-forge/pynndescent,2025-04-22 14:57:06.248,2486207.0,,,,,3.0,,,,,,,,,,,
375,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2025-10-28 17:49:09.000000,2025-10-28 17:49:09,2056.0,13983.0,3320.0,972.0,2.0,95.0,70771.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",691.0,26,True,10.0,,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,
376,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,4172.0,209.0,718.0,656.0,1307.0,33113.0,Easily train a good VC model with voice data = 10 mins!.,120.0,26,True,,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,,3798.0,,,,,,,,3.0,64576.0,,,,,,,,,,
377,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,1373.0,414.0,51.0,86.0,89.0,10820.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,,2019-09-26 14:58:33,2,2.0,,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,229912.0,229912.0,,,,,,,,3.0,,,,,,,,,,,
378,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,1284.0,184.0,214.0,34.0,535.0,10058.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,,2021-01-29 00:03:56,0.0.9,1.0,,,,,,,21.0,21.0,,,330.0,,,,,,,,3.0,19155.0,,,,,,,,,,
379,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-11-23 13:05:17.000000,2025-09-07 14:47:47,991.0,586.0,49.0,1103.0,28.0,408.0,5646.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",68.0,26,True,1.0,2025-07-09 11:39:32,1.0.0,20.0,,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,1770987.0,1889609.0,,,,,,,,3.0,6761493.0,,,,,,,,,,
380,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2025-08-15 15:19:22.000000,2025-08-15 14:46:15,569.0,467.0,60.0,101.0,28.0,104.0,5541.0,Finding duplicate images made easy!.,19.0,26,True,,2025-08-15 15:19:22,0.3.3.post2,11.0,,imagededup,,,,['tensorflow'],200.0,200.0,https://pypi.org/project/imagededup,92439.0,92439.0,,,,,,,,3.0,31.0,,,,,,,,,,
381,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2025-11-24 11:36:18.000000,2025-11-24 11:36:18,1504.0,288.0,23.0,1768.0,251.0,734.0,3945.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,55.0,26,True,1.0,2024-12-15 15:25:39,0.19.1,62.0,,deepchecks,,,,,539.0,539.0,https://pypi.org/project/deepchecks,48658.0,48690.0,,,,,,,,2.0,1584.0,,,,,,,,,,
382,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,284.0,50.0,25.0,47.0,97.0,3062.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,,2023-11-29 13:30:45,2.3.1,13.0,,sweetviz,conda-forge/sweetviz,,,,3169.0,3169.0,https://pypi.org/project/sweetviz,115356.0,116220.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,49259.0,,,,,3.0,,,,,,,,,,,
383,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-11-13 16:48:24.000000,2025-11-13 16:48:20,440.0,873.0,88.0,297.0,152.0,105.0,2704.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,2.0,2024-04-08 20:02:55,0.6.1,12.0,,aif360,conda-forge/aif360,,,,747.0,747.0,https://pypi.org/project/aif360,50965.0,51451.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,30190.0,,,,,2.0,,,,,,,,,,,
384,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-10-17 13:23:21.000000,2025-10-10 16:32:09,679.0,258.0,50.0,695.0,142.0,225.0,2589.0,Algorithms for explaining machine learning models.,25.0,26,True,9.0,2024-04-18 15:30:25,0.9.6,33.0,,alibi,,,,,833.0,833.0,https://pypi.org/project/alibi,26571.0,26571.0,,,,,,,,2.0,,,,,,,,,,,
385,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2025-04-30 17:21:08.000000,2025-04-30 17:04:22,704.0,262.0,33.0,153.0,21.0,147.0,2579.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,32.0,26,True,,2025-04-30 17:21:48,2.3.0,14.0,,norfair,,,,,340.0,340.0,https://pypi.org/project/norfair,54622.0,54627.0,,,,,,,,3.0,367.0,,,,,,,,,,
386,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,607.0,84.0,29.0,19.0,52.0,2421.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,26,False,,2020-01-14 14:12:10,0.6.1,3.0,,python_speech_features,,,,,1073.0,1073.0,https://pypi.org/project/python_speech_features,137323.0,137323.0,,,,,,,,3.0,,,,,,,,,,,
387,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2025-11-26 23:03:06.000000,2025-11-26 23:03:01,383.0,292.0,47.0,339.0,243.0,184.0,1989.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,45.0,26,True,9.0,2025-11-25 23:45:32,0.7.5,18.0,,tensorflow-recommenders,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-recommenders,196288.0,196288.0,,,,,,,,2.0,,,,,,,,,,,
388,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2025-07-10 19:16:42.000000,2025-07-10 19:16:36,1680.0,159.0,56.0,70.0,68.0,130.0,1874.0,A Python toolbox for gaining geometric insights into high-dimensional data.,23.0,26,True,,2025-04-24 16:18:31,0.8.1,22.0,,hypertools,,,,,507.0,507.0,https://pypi.org/project/hypertools,3669.0,3669.0,,,,,,,,3.0,75.0,,,,,,,,,,
389,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2025-07-23 08:17:23.000000,2025-07-23 08:17:23,163.0,306.0,52.0,90.0,26.0,191.0,1761.0,"Genetic Programming in Python, with a scikit-learn inspired API.",12.0,26,True,,2022-05-03 10:56:08,0.4.2,2.0,,gplearn,conda-forge/gplearn,,,['sklearn'],732.0,732.0,https://pypi.org/project/gplearn,49986.0,50159.0,https://anaconda.org/conda-forge/gplearn,2025-04-22 14:57:28.627,11246.0,,,,,3.0,,,,,,,,,,,
390,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,308.0,24.0,381.0,43.0,155.0,1589.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,,2023-05-18 06:27:52,2.2.5,10.0,,pgl,,,,['paddle'],68.0,68.0,https://pypi.org/project/pgl,4736.0,4736.0,,,,,,,,2.0,,,,,,,,,,,
391,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2025-11-23 19:23:57.000000,2025-07-07 20:41:13,838.0,328.0,112.0,836.0,197.0,170.0,1559.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",87.0,26,True,,2024-02-08 02:06:46,0.8.0,21.0,,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,1081477.0,1081477.0,,,,,,,,2.0,,,,,,,,,,,
392,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,255.0,41.0,263.0,58.0,214.0,1524.0,Python audio and music signal processing library.,24.0,26,False,,2018-11-14 14:57:41,0.16.1,10.0,,madmom,,,,,511.0,511.0,https://pypi.org/project/madmom,14142.0,14142.0,,,,,,,,3.0,,,,,,,,,,,
393,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2025-10-19 21:40:52.000000,2025-10-19 21:40:48,697.0,165.0,48.0,166.0,25.0,385.0,1451.0,moDel Agnostic Language for Exploration and eXplanation (JMLR 2018; JMLR 2021).,28.0,26,True,7.0,2022-09-10 12:32:33,python-v1.5.0,7.0,,dalex,conda-forge/dalex,,,,237.0,237.0,https://pypi.org/project/dalex,32118.0,32737.0,https://anaconda.org/conda-forge/dalex,2025-04-22 14:57:44.228,35926.0,,,,,2.0,,,,,,,,,,,
394,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,220.0,42.0,186.0,42.0,122.0,1428.0,Metric learning algorithms in Python.,24.0,26,False,,2023-09-29 00:16:16,0.7.0,11.0,,metric-learn,conda-forge/metric-learn,,,['sklearn'],497.0,497.0,https://pypi.org/project/metric-learn,28760.0,29043.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,18138.0,,,,,3.0,,,,,,,,,,,
395,RLax,deepmind/rlax,reinforcement-learning,,https://github.com/google-deepmind/rlax,https://github.com/google-deepmind/rlax,Apache-2.0,2020-02-18 07:14:59.000,2025-11-17 17:48:56.000000,2025-11-17 17:48:51,219.0,95.0,31.0,124.0,9.0,19.0,1380.0,,23.0,26,False,5.0,2025-09-01 23:39:10,0.1.8,9.0,google-deepmind/rlax,rlax,,,,['jax'],369.0,369.0,https://pypi.org/project/rlax,82517.0,82517.0,,,,,,,,3.0,,,,,,,,,,,
396,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-11-12 13:21:17.000000,2025-11-12 13:21:11,578.0,120.0,20.0,429.0,28.0,304.0,1372.0,Extra blocks for scikit-learn pipelines.,69.0,26,True,12.0,2025-04-30 20:17:15,0.9.5,45.0,,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],187.0,187.0,https://pypi.org/project/scikit-lego,52077.0,53236.0,https://anaconda.org/conda-forge/scikit-lego,2025-04-22 14:57:15.493,76529.0,,,,,3.0,,,,,,,,,,,
397,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,230.0,31.0,69.0,55.0,206.0,1306.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,26,False,,2023-10-12 14:58:48,2.1.2,6.0,,innvestigate,,,,['tensorflow'],150.0,150.0,https://pypi.org/project/innvestigate,7063.0,7068.0,,,,,,,,2.0,197.0,,,,,,,,,,
398,Node2Vec,eliorc/node2vec,graph,,https://github.com/eliorc/node2vec,https://github.com/eliorc/node2vec,MIT,2017-12-08 13:30:06.000,2025-10-06 17:29:00.000000,2024-08-02 11:14:21,90.0,243.0,19.0,23.0,,92.0,1289.0,Implementation of the node2vec algorithm.,16.0,26,False,,2024-08-02 11:13:59,0.5.0,10.0,,node2vec,conda-forge/node2vec,,,,957.0,957.0,https://pypi.org/project/node2vec,67393.0,67817.0,https://anaconda.org/conda-forge/node2vec,2025-04-22 14:56:50.341,38168.0,,,,,2.0,,,,,,,,,,,
399,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,259.0,29.0,38.0,1.0,500.0,1263.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,False,,2024-06-19 01:14:13,0.41.4,100.0,,ktrain,,,,['tensorflow'],577.0,577.0,https://pypi.org/project/ktrain,3389.0,3389.0,,,,,,,,3.0,,,,,,,,,,,
400,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2025-10-21 21:07:30.102000,2025-08-05 04:46:43,1329.0,147.0,45.0,60.0,20.0,72.0,878.0,Computer Vision in Python.,35.0,26,True,,2024-03-23 23:45:54,1.4.14,14.0,,mahotas,conda-forge/mahotas,,,,1570.0,1570.0,https://pypi.org/project/mahotas,89561.0,102220.0,https://anaconda.org/conda-forge/mahotas,2025-10-21 21:07:30.102,822858.0,,,,,3.0,,,,,,,,,,,
401,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2025-11-24 19:55:04.000000,2025-04-10 21:34:27,1700.0,292.0,37.0,1491.0,286.0,372.0,734.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",115.0,26,True,,2024-07-01 23:45:56,0.37.1,45.0,,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,868252.0,868252.0,,,,,,,,2.0,,,,,,,,,,,
402,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2025-11-27 05:10:18.000000,2025-11-27 05:10:17,907.0,80.0,24.0,459.0,108.0,251.0,624.0,"Simple, concise geographical visualization in Python.",34.0,26,True,22.0,2025-11-14 09:07:33,1.15.0,38.0,,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,60947.0,66560.0,https://anaconda.org/conda-forge/geoviews,2025-11-14 10:19:50.108,348022.0,,,,,3.0,21.0,,,,,,,,,,
403,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-09-17 14:13:04.000,2025-04-22 14:56:33.006000,2024-07-03 17:02:18,237.0,62.0,12.0,208.0,14.0,187.0,358.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,26,False,,,,13.0,,pystan,conda-forge/pystan,,,,10572.0,10572.0,https://pypi.org/project/pystan,643389.0,694041.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3191115.0,,,,,3.0,,,,,,,,,,,
404,orion,Epistimio/orion,hyperopt,,https://github.com/Epistimio/orion,https://github.com/Epistimio/orion,,2017-09-07 06:05:21.000,2025-11-26 15:54:11.000000,2025-11-21 20:18:00,4118.0,50.0,14.0,719.0,200.0,203.0,299.0,Asynchronous Distributed Hyperparameter Optimization.,34.0,26,True,67.0,2025-11-26 15:53:55,0.2.8,27.0,,orion,,,,,123.0,123.0,https://pypi.org/project/orion,14381.0,14381.0,,,,,,,,3.0,,,,,,,,,,,
405,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-11-25 02:05:03.000000,2025-11-25 02:04:43,1227.0,9.0,3.0,295.0,13.0,41.0,238.0,Beautiful ridgeline plots in Python.,4.0,26,True,117.0,2025-10-12 05:32:45,0.5.0,25.0,,ridgeplot,conda-forge/ridgeplot,,,,279.0,279.0,https://pypi.org/project/ridgeplot,26540.0,26762.0,https://anaconda.org/conda-forge/ridgeplot,2025-10-18 18:24:12.113,2437.0,,,,,3.0,55.0,,,,,,,,,,
406,pandas-ai,gventuri/pandas-ai,others,,https://github.com/sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,,2023-04-22 12:58:01.000,2025-10-28 10:02:13.000000,2025-10-28 10:02:13,1416.0,2196.0,169.0,713.0,9.0,897.0,22662.0,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs..",112.0,25,True,58.0,2025-10-07 08:22:13,3.0.0,100.0,sinaptik-ai/pandas-ai,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,3.0,,,,,,,,,,,
407,ultimatevocalremovergui,Anjok07/ultimatevocalremovergui,audio,,https://github.com/Anjok07/ultimatevocalremovergui,https://github.com/Anjok07/ultimatevocalremovergui,MIT,2020-07-20 21:29:01.000,2025-03-13 21:44:03.000000,2025-03-13 21:44:03,775.0,1674.0,183.0,87.0,1241.0,419.0,22555.0,GUI for a Vocal Remover that uses Deep Neural Networks.,8.0,25,True,,2023-09-26 02:29:28,5.6,8.0,,,,,,,,,,,70083.0,,,,,,,,3.0,4485324.0,,,,,,,,,,
408,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2025-07-24 00:48:57.000000,2024-06-14 19:31:58,659.0,1022.0,137.0,106.0,76.0,312.0,6732.0,A Python scikit for building and analyzing recommender systems.,46.0,25,False,,,,9.0,,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,140433.0,149435.0,https://anaconda.org/conda-forge/scikit-surprise,2025-04-22 14:56:45.083,576132.0,,,,,3.0,,,,,,,,,,,
409,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2025-08-31 01:15:56.000000,2025-08-31 01:15:50,344.0,1065.0,49.0,35.0,69.0,113.0,6241.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,1.0,2021-06-28 12:45:52,0.6.5,20.0,,scikit-opt,,,,['sklearn'],282.0,282.0,https://pypi.org/project/scikit-opt,22081.0,22081.0,,,,,,,,3.0,,,,,,,,,,,
410,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2025-07-29 09:40:28.000000,2025-07-29 09:27:29,1258.0,699.0,63.0,90.0,116.0,567.0,5894.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,23.0,25,True,,2025-07-29 09:24:03,0.4.1,16.0,,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,53299.0,53299.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,
