,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
331,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-02-13 19:24:57.000000,2024-02-01 18:50:30,675.0,,381.0,41.0,62.0,18.0,270.0,1876.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,1620.0,1620.0,https://pypi.org/project/ogb,34297.0,35014.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,31559.0,,,,,2.0,,,,,,,,,,,,
332,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-05-08 21:10:35.000000,2024-05-08 21:10:35,1593.0,3.0,279.0,55.0,139.0,66.0,184.0,1756.0,"CUDA integration for Python, plus shiny features.",82.0,28,True,2024-01-03 16:54:41,2024.1,7.0,pycuda,conda-forge/pycuda,,,,2841.0,2841.0,https://pypi.org/project/pycuda,46286.0,54667.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,318484.0,,,,,3.0,,,,,,,,,,,,
333,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2024-04-11 17:54:34.000000,2024-04-11 17:54:34,1875.0,17.0,269.0,45.0,274.0,60.0,198.0,1503.0,TensorLy: Tensor Learning in Python.,67.0,28,True,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,650.0,650.0,https://pypi.org/project/tensorly,32752.0,37812.0,https://anaconda.org/conda-forge/tensorly,2023-06-16 16:08:38.154,364382.0,,,,,2.0,,,,,,,,,,,,
334,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2023-09-26 23:11:11.000000,2023-09-26 23:11:11,163.0,,180.0,34.0,72.0,21.0,52.0,1488.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],3020.0,3020.0,https://pypi.org/project/torchsde,1390009.0,1390528.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,20776.0,,,,,2.0,,,,,,,,,,,,
335,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-05-13 09:59:37.000000,2024-05-13 09:59:37,589.0,20.0,398.0,30.0,50.0,10.0,125.0,1393.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,29.0,28,True,2024-02-16 09:48:48,2.3.2,4.0,minisom,,,,,585.0,585.0,https://pypi.org/project/minisom,23128.0,23128.0,,,,,,,,2.0,,,,,,,,,,,,
336,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2024-04-22 13:41:28.000000,2024-04-22 13:41:26,1044.0,29.0,110.0,23.0,115.0,32.0,53.0,1300.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",23.0,28,True,2024-03-12 03:37:43,1.4.3,35.0,imodels,,,,,72.0,72.0,https://pypi.org/project/imodels,70027.0,70027.0,,,,,,,,2.0,,,,,,,,,,,,
337,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-05-16 07:10:44.000000,2024-05-12 11:19:19,514.0,25.0,113.0,23.0,364.0,33.0,273.0,1160.0,Extra blocks for scikit-learn pipelines.,67.0,28,True,2024-04-16 14:59:21,0.8.2,39.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],143.0,143.0,https://pypi.org/project/scikit-lego,22001.0,22999.0,https://anaconda.org/conda-forge/scikit-lego,2024-04-17 13:14:18.003,47910.0,,,,,2.0,,,,,,,,,,,,
338,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-05-16 15:30:08.000000,2024-05-16 15:30:04,1806.0,285.0,74.0,10.0,541.0,44.0,623.0,1125.0,An open-source container orchestration engine for running AI workloads in any cloud or data center...,24.0,28,True,2024-04-29 15:47:03,0.18.1,30.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,2635.0,2635.0,,,,,,,,2.0,,,,,,,,,,,,
339,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/JoaquinAmatRodrigo/skforecast,https://github.com/JoaquinAmatRodrigo/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2024-05-15 21:24:15.000000,2024-05-13 10:29:37,3144.0,281.0,107.0,11.0,547.0,23.0,108.0,934.0,Time series forecasting with scikit-learn models.,13.0,28,True,2024-05-05 12:55:26,0.12.0,26.0,skforecast,,,,['sklearn'],260.0,260.0,https://pypi.org/project/skforecast,49172.0,49172.0,,,,,,,,3.0,,,,,,,,,,,,
340,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000000,2023-02-10 23:24:53,213.0,,158.0,18.0,70.0,128.0,85.0,921.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,4722.0,4722.0,https://pypi.org/project/pyvis,345583.0,345588.0,,,,,,,,3.0,137.0,,,,,,,,,,,
341,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-04-01 17:38:38.000000,2024-03-25 14:43:57,494.0,1.0,117.0,31.0,128.0,24.0,74.0,885.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,17190.0,17190.0,https://pypi.org/project/geojson,1749364.0,1802822.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,801875.0,,,,,3.0,,,,,,,,,,,,
342,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-05-15 15:22:35.000000,2024-05-15 15:22:35,674.0,8.0,104.0,14.0,97.0,68.0,65.0,842.0,A Python nearest neighbor descent for approximate nearest neighbors.,29.0,28,True,2024-03-29 19:58:54,release-0.5.12,24.0,pynndescent,conda-forge/pynndescent,,,,6393.0,6393.0,https://pypi.org/project/pynndescent,1344837.0,1384846.0,https://anaconda.org/conda-forge/pynndescent,2024-03-29 21:39:55.734,1840429.0,,,,,3.0,,,,,,,,,,,,
343,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-05-12 23:17:26.000000,2024-05-12 22:59:32,3715.0,8.0,323.0,65.0,687.0,36.0,528.0,820.0,The Classical Language Toolkit.,121.0,28,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,,260.0,260.0,https://pypi.org/project/cltk,2227.0,2227.0,,,,,,,,3.0,64.0,,,,,,,,,,,
344,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-05-07 17:51:00.077000,2024-05-06 22:23:15,1352.0,20.0,130.0,25.0,471.0,14.0,132.0,820.0,A Comparative Framework for Multimodal Recommender Systems.,21.0,28,True,2024-05-06 22:24:15,2.2.0,52.0,cornac,conda-forge/cornac,,,,210.0,210.0,https://pypi.org/project/cornac,33003.0,41041.0,https://anaconda.org/conda-forge/cornac,2024-05-07 17:51:00.077,377823.0,,,,,2.0,,,,,,,,,,,,
345,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1068.0,236.0,455.0,55.0,265.0,17177.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,47610.0,48020.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,23818.0,3.0,,,,,,,,,,,,
346,pandas-ai,gventuri/pandas-ai,others,,https://github.com/Sinaptik-AI/pandas-ai,https://github.com/Sinaptik-AI/pandas-ai,,2023-04-22 12:58:01.000,2024-05-16 12:12:05.000000,2024-05-16 11:58:37,937.0,189.0,995.0,97.0,437.0,233.0,335.0,11182.0,"Chat with your database (SQL, CSV, pandas, polars, mongodb, noSQL, etc). PandasAI makes data analysis conversational..",78.0,27,True,2024-05-16 12:12:05,2.0.41,100.0,pandas-ai,,,,,2998.0,2998.0,https://pypi.org/project/pandas-ai,,,,,,,,,,3.0,,,Sinaptik-AI/pandas-ai,,,,,,,,,
347,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2024-03-31 17:27:35.000000,2023-10-22 09:33:23,779.0,,1151.0,211.0,92.0,184.0,122.0,5696.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,27,True,,,,pyAudioAnalysis,,,,,459.0,459.0,https://pypi.org/project/pyAudioAnalysis,17795.0,17795.0,,,,,,,,3.0,,,,,,,,,,,,
348,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2024-05-08 23:39:09.000000,2024-05-08 23:39:06,618.0,10.0,684.0,108.0,190.0,11.0,344.0,5557.0,Python-tesseract is an optical character recognition (OCR) tool for python.,46.0,27,True,2023-10-15 15:39:44,0.3.13,26.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,2024296.0,2037440.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,604649.0,,,,,3.0,,,,,,,,,,,,
349,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-04-29 08:04:00.000000,2024-03-08 08:24:03,13775.0,82.0,1531.0,141.0,3584.0,850.0,1101.0,5527.0,An Industrial Grade Federated Learning Framework.,100.0,27,True,2024-03-08 08:32:35,2.1.0,49.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,
350,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-05-10 20:41:29.000000,2024-04-05 14:20:01,251.0,2.0,838.0,52.0,55.0,66.0,106.0,4198.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,17.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1792.0,1792.0,https://pypi.org/project/facenet-pytorch,66186.0,84144.0,,,,,,,,2.0,969764.0,,,,,,,,,,,
351,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-04-23 02:12:59.000000,2024-04-23 02:12:59,1138.0,1.0,715.0,60.0,1013.0,144.0,740.0,4105.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],123.0,123.0,https://pypi.org/project/mmocr,9821.0,9821.0,,,,,,,,3.0,,,,,,,,,,,,
352,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-05-02 05:07:00.000000,2024-04-18 17:19:51,1212.0,37.0,459.0,63.0,733.0,2.0,531.0,3497.0,On-device wake word detection powered by deep learning.,37.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,28.0,28.0,https://pypi.org/project/pvporcupine,8173.0,8173.0,,,,,,,,3.0,,,,,,,,,,,,
353,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-05-08 10:57:30.000000,2024-02-22 12:17:17,1487.0,2.0,244.0,19.0,1742.0,247.0,726.0,3398.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,27,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,,374.0,374.0,https://pypi.org/project/deepchecks,70192.0,70218.0,,,,,,,,2.0,835.0,,,,,,,,,,,
354,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-01-05 06:03:44.000000,2024-01-02 20:16:48,4161.0,,363.0,81.0,63.0,147.0,189.0,3192.0,a library for audio and music analysis.,25.0,27,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,460.0,460.0,https://pypi.org/project/aubio,4612.0,12174.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,650387.0,,,,,3.0,,,,,,,,,,,,
355,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-05-14 09:50:52.000000,2024-05-14 09:50:38,1632.0,120.0,629.0,44.0,28.0,1.0,473.0,3006.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,27,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,,['pytorch'],21.0,21.0,https://pypi.org/project/deepke,753.0,753.0,,,,,,,,3.0,,,,,,,,,,,,
356,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-03-15 06:37:00.287000,2021-10-12 13:32:38,1570.0,,515.0,64.0,546.0,254.0,393.0,2724.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,27,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,,,https://pypi.org/project/scikit-optimize,822741.0,838681.0,https://anaconda.org/conda-forge/scikit-optimize,2024-03-15 06:37:00.287,717339.0,,,,,3.0,,,,,,,,,,,,
357,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-04-27 07:02:54.000000,2022-09-28 17:12:28,249.0,,310.0,29.0,321.0,77.0,38.0,2715.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,27,False,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],931.0,931.0,https://pypi.org/project/lazypredict,19334.0,19423.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2937.0,,,,,3.0,,,,,,,,,,,,
358,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-05-15 12:20:54.000000,2024-05-11 08:34:44,110.0,24.0,307.0,27.0,304.0,40.0,332.0,2414.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,8.0,27,True,2024-04-25 13:54:25,0.2.0,18.0,adapters,,,,['huggingface'],49.0,49.0,https://pypi.org/project/adapters,14728.0,14728.0,,,,,,,,3.0,,,,,,,,,,,,
359,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,,330.0,44.0,57.0,66.0,207.0,2347.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],291.0,291.0,https://pypi.org/project/spektral,8612.0,8612.0,,,,,,,,2.0,,,,,,,,,,,,
360,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,243.0,89.0,124.0,32.0,230.0,2179.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,1776.0,1776.0,https://pypi.org/project/textacy,47459.0,49151.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,142209.0,,,,,3.0,,,,,,,,,,,,
361,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-05-03 16:38:58.000000,2024-04-04 12:44:05,521.0,2.0,388.0,85.0,104.0,76.0,259.0,2043.0,bt - flexible backtesting for Python.,32.0,27,True,2023-11-20 02:57:57,1.0.0,3.0,bt,conda-forge/bt,,,,1603.0,1603.0,https://pypi.org/project/bt,7455.0,8087.0,https://anaconda.org/conda-forge/bt,2023-11-20 16:37:06.276,23384.0,,,,,3.0,,,,,,,,,,,,
362,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-05-16 15:15:34.000000,2024-05-16 15:15:34,2061.0,252.0,124.0,28.0,199.0,16.0,22.0,1878.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,149.0,149.0,https://pypi.org/project/labml,4803.0,4803.0,,,,,,,,3.0,,,,,,,,,,,,
363,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-05-16 15:15:58.000000,2024-05-16 15:15:57,850.0,5.0,384.0,37.0,874.0,150.0,294.0,1818.0,A Python package to assess and improve fairness of machine learning models.,81.0,27,True,2023-12-19 14:14:09,0.10.0,14.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,276229.0,276992.0,https://anaconda.org/conda-forge/fairlearn,2023-12-20 11:56:56.090,32067.0,,,,,2.0,,,,,,,,,,,,
364,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,16.0,158.0,61.0,68.0,65.0,130.0,1803.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,27,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,410.0,410.0,https://pypi.org/project/hypertools,935.0,935.0,,,,,,,,3.0,34.0,,,,,,,,,,,
365,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,,208.0,36.0,1081.0,25.0,496.0,1729.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],277.0,277.0,https://pypi.org/project/lightning-flash,2661.0,3212.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,18210.0,,,,,2.0,,,Lightning-Universe/lightning-flash,,,,,,,,,
366,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,33.0,267.0,27.0,187.0,10.0,390.0,1618.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,27,True,2024-04-21 09:02:06,1.4,16.0,talos,,,,['tensorflow'],174.0,174.0,https://pypi.org/project/talos,1703.0,1703.0,,,,,,,,3.0,,,,,,,,,,,,
367,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-02-21 04:48:51.425000,2024-02-20 20:42:34,706.0,2.0,218.0,44.0,126.0,40.0,165.0,1589.0,Natural Gradient Boosting for Probabilistic Prediction.,50.0,27,True,2024-02-21 02:20:47,0.5.1,24.0,ngboost,conda-forge/ngboost,,,,195.0,195.0,https://pypi.org/project/ngboost,45022.0,46097.0,https://anaconda.org/conda-forge/ngboost,2024-02-21 04:48:51.425,49202.0,,,,,3.0,278.0,,,,,,,,,,,
368,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2024-04-25 08:18:34.000000,2024-04-25 00:46:12,1435.0,20.0,255.0,73.0,105.0,21.0,55.0,1242.0,Model analysis tools for TensorFlow.,57.0,27,True,2024-04-25 08:18:34,0.46.0,57.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",2.0,2.0,https://pypi.org/project/tensorflow-model-analysis,78344.0,78344.0,,,,,,,,2.0,,,,,,,,,,,,
369,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-01-31 21:10:59.000000,2020-10-14 13:22:39,167.0,,346.0,71.0,87.0,26.0,26.0,1227.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1372.0,1372.0,https://pypi.org/project/empyrical,27602.0,27958.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,26708.0,,,,,3.0,,,,,,,,,,,,
370,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-02-05 16:23:19.000000,2024-02-05 16:23:18,30109.0,,154.0,20.0,748.0,284.0,408.0,1165.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",595.0,27,True,2023-10-25 14:19:59,rel-2.9.3,85.0,aesara,conda-forge/aesara,,,,605.0,605.0,https://pypi.org/project/aesara,71734.0,98080.0,https://anaconda.org/conda-forge/aesara,2023-10-25 16:56:57.335,1027512.0,,,,,3.0,,,,,,,,,,,,
371,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-05-16 16:33:03.000000,2024-05-03 23:42:39,1985.0,60.0,325.0,54.0,513.0,140.0,253.0,1122.0,Machine learning on FPGAs using HLS.,60.0,27,True,2023-12-19 21:00:03,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,1047.0,1218.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7542.0,,,,,3.0,,,,,,,,,,,,
372,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2024-03-29 13:25:52.761000,2024-03-27 08:01:51,780.0,3.0,62.0,13.0,127.0,43.0,115.0,960.0,Visualize large time series data with plotly.py.,12.0,27,True,2024-03-27 07:58:10,0.10.0,22.0,plotly-resampler,conda-forge/plotly-resampler,,,,1090.0,1090.0,https://pypi.org/project/plotly-resampler,442987.0,444421.0,https://anaconda.org/conda-forge/plotly-resampler,2024-03-29 13:25:52.761,40174.0,,,,,3.0,,,,,,,,,,,,
373,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,173.0,33.0,86.0,77.0,122.0,906.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1583.0,1583.0,https://pypi.org/project/scikit-multilearn,89207.0,89207.0,,,,,,,,2.0,,,,,,,,,,,,
374,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-05-16 08:24:16.000000,2024-05-16 08:24:16,603.0,36.0,159.0,32.0,194.0,2.0,100.0,592.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,32.0,27,True,2024-04-10 11:45:27,0.6,7.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],336.0,336.0,https://pypi.org/project/pyriemann,41618.0,41865.0,https://anaconda.org/conda-forge/pyriemann,2024-04-10 14:21:44.720,5698.0,,,,,3.0,,,,,,,,,,,,
375,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-04-24 18:16:33.000000,2023-08-23 17:20:54,1241.0,,154.0,19.0,717.0,26.0,208.0,478.0,A package built to support working with spatial data using open source python.,44.0,27,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,321.0,321.0,https://pypi.org/project/earthpy,7885.0,9124.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,75594.0,,,,,3.0,,,,,,,,,,,,
376,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2024-04-12 14:20:16.000000,2024-04-12 14:18:33,232.0,5.0,58.0,13.0,204.0,12.0,187.0,317.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,27,True,,,12.0,pystan,conda-forge/pystan,,,,9800.0,9800.0,https://pypi.org/project/pystan,1882087.0,1914917.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2823435.0,,,,,3.0,,,,,,,,,,,,
