,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
303,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2024-12-17 17:34:12.000000,2024-12-15 00:03:38,17327.0,42.0,109.0,27.0,3628.0,516.0,3417.0,554.0,"Keep code, data, containers under control with git and git-annex.",57.0,29,True,2024-12-15 00:03:40,1.1.5,100.0,datalad,conda-forge/datalad,,,,449.0,449.0,https://pypi.org/project/datalad,15236.0,28853.0,https://anaconda.org/conda-forge/datalad,2024-11-20 02:36:29.417,748955.0,,,,,2.0,,,,,,,,,,,,
304,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,4.0,3357.0,184.0,691.0,484.0,1265.0,26505.0,Easily train a good VC model with voice data = 10 mins!.,120.0,28,True,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,9186.0,,,,,,,,3.0,64303.0,,,,,,,,,,,
305,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2024-07-23 16:54:42.000000,2023-04-19 16:47:52,581.0,,1137.0,347.0,81.0,51.0,231.0,8060.0,StarCraft II Learning Environment.,39.0,28,False,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,886.0,886.0,https://pypi.org/project/pysc2,2816.0,3179.0,,,,,,,,3.0,32315.0,,,,google-deepmind/pysc2,,,,,,,
306,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-11-29 15:34:40.000000,2024-11-29 15:34:40,1865.0,10.0,786.0,127.0,291.0,466.0,342.0,7597.0,Uniform Manifold Approximation and Projection.,138.0,28,True,2024-10-28 17:28:43,release-0.5.7,30.0,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,1642194.0,1693107.0,https://anaconda.org/conda-forge/umap-learn,2024-10-29 17:21:14.789,2800238.0,,,,,3.0,,,,,,,,,,,,
307,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000000,2024-08-30 14:19:23,221.0,,1331.0,174.0,46.0,74.0,242.0,7189.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,71602.0,71602.0,,,,,,,,3.0,,,,,,,,,,,,
308,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-01-10 05:53:23.000000,2025-01-10 05:53:23,1658.0,17.0,812.0,143.0,1600.0,334.0,403.0,5091.0,Simple and Distributed Machine Learning.,121.0,28,True,2025-01-09 23:46:37,1.0.9,60.0,synapseml,,,,,,,https://pypi.org/project/synapseml,245247.0,245247.0,,,,,,,,2.0,,,,,,,,,,,,
309,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2024-07-24 18:48:54.000000,2023-04-30 18:36:20,483.0,,683.0,87.0,209.0,148.0,358.0,4832.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,28,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,1659.0,1659.0,https://pypi.org/project/lightfm,303585.0,306568.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,250611.0,,,,,2.0,,,,,,,,,,,,
310,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-12-16 22:42:59.295000,2024-11-05 15:19:52,1478.0,3.0,739.0,76.0,1823.0,331.0,637.0,4748.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-11-11 08:50:41,0.16.0,100.0,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,646170.0,646204.0,https://anaconda.org/anaconda/gluonts,2024-12-16 22:42:59.295,1330.0,,,,,3.0,,,,,,,,,,,,
311,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-12-16 09:41:32.291000,2023-11-23 21:41:49,1136.0,,633.0,90.0,273.0,29.0,253.0,4557.0,Geocoding library for Python.,133.0,28,False,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,6083645.0,6112047.0,https://anaconda.org/conda-forge/geopy,2024-12-16 09:41:32.291,1562148.0,,,,,3.0,119.0,,,,,,,,,,,
312,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-12-15 15:24:52.000000,2024-12-12 15:50:20,1496.0,9.0,258.0,22.0,1759.0,247.0,730.0,3685.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-12-15 15:25:39,0.19.1,62.0,deepchecks,,,,,479.0,479.0,https://pypi.org/project/deepchecks,31911.0,31947.0,,,,,,,,2.0,1410.0,,,,,,,,,,,
313,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2025-01-17 12:09:41.000000,2025-01-17 12:09:38,1188.0,1.0,1651.0,155.0,210.0,13.0,693.0,3492.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1943591.0,1945708.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,112245.0,,,,,2.0,,,,,,,,,,,,
314,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,369.0,46.0,1086.0,2.0,353.0,3319.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1230.0,1230.0,https://pypi.org/project/catalyst,17319.0,17319.0,,,,,,,,3.0,,,,,,,,,,,,
315,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-10-31 19:43:08.823000,2024-10-31 09:14:19,481.0,,716.0,121.0,131.0,66.0,375.0,3105.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,28,True,,,12.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],3058.0,3058.0,https://pypi.org/project/hmmlearn,121762.0,128102.0,https://anaconda.org/conda-forge/hmmlearn,2024-10-31 19:43:08.823,329690.0,,,,,3.0,,,,,,,,,,,,
316,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-01-30 16:23:51.000000,2025-01-07 00:10:17,8383.0,24.0,353.0,83.0,9843.0,39.0,349.0,3087.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",121.0,28,True,2024-11-22 21:17:18,0.38.0,100.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,27281.0,27538.0,,,,,,,,3.0,11836.0,,,,,,,,,,,
317,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-08-29 16:58:41.000000,2024-08-29 16:58:41,621.0,,335.0,46.0,121.0,71.0,137.0,3012.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1418.0,1418.0,https://pypi.org/project/dtreeviz,107636.0,109542.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,95343.0,,,,,2.0,,,,,,,,,,,,
318,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-12-01 14:51:06.000000,2024-12-01 14:50:58,561.0,2.0,419.0,93.0,119.0,81.0,265.0,2370.0,bt - flexible backtesting for Python.,34.0,28,True,2024-08-06 13:46:05,1.1.0,5.0,bt,conda-forge/bt,,,,1641.0,1641.0,https://pypi.org/project/bt,6633.0,8058.0,https://anaconda.org/conda-forge/bt,2024-09-21 21:55:35.462,64125.0,,,,,2.0,,,,,,,-2.0,,,,,
319,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2024-12-31 14:50:49.608000,2024-12-01 14:51:07,495.0,6.0,298.0,68.0,127.0,23.0,107.0,2104.0,ffn - a financial function library for Python.,35.0,28,True,2024-11-02 20:02:17,1.1.1,12.0,ffn,conda-forge/ffn,,,,515.0,515.0,https://pypi.org/project/ffn,16766.0,17100.0,https://anaconda.org/conda-forge/ffn,2024-12-31 14:50:49.608,15063.0,,,,,2.0,,,,,,,,,,,,
320,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2025-01-30 14:56:23.000000,2025-01-30 14:56:22,930.0,39.0,419.0,38.0,963.0,140.0,345.0,1997.0,A Python package to assess and improve fairness of machine learning models.,91.0,28,True,2024-12-11 12:38:14,0.12.0,16.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,157240.0,158057.0,https://anaconda.org/conda-forge/fairlearn,2025-01-02 10:15:25.753,40873.0,,,,,2.0,,,,,,,,,,,,
321,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-12-22 18:27:31.714000,2024-12-09 19:08:18,677.0,2.0,389.0,41.0,64.0,27.0,273.0,1967.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,2230.0,2230.0,https://pypi.org/project/ogb,30234.0,31120.0,https://anaconda.org/conda-forge/ogb,2024-12-22 18:27:31.714,46090.0,,,,,2.0,,,,,,,,,,,,
322,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-11-05 23:42:06.000000,2024-11-05 23:42:06,1611.0,1.0,286.0,56.0,143.0,71.0,194.0,1898.0,"CUDA integration for Python, plus shiny features.",82.0,28,True,2024-07-30 16:38:24,2024.1.2,8.0,pycuda,conda-forge/pycuda,,,,3400.0,3400.0,https://pypi.org/project/pycuda,81147.0,97816.0,https://anaconda.org/conda-forge/pycuda,2024-08-17 22:59:08.823,766805.0,,,,,3.0,,,,,,,,,,,,
323,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,,279.0,39.0,495.0,157.0,151.0,1812.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,28,False,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,194.0,194.0,https://pypi.org/project/petastorm,174473.0,174480.0,,,,,,,,2.0,558.0,,,,,,,,,,,
324,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-01-05 07:18:55.544000,2023-10-08 14:28:43,1157.0,,206.0,37.0,1081.0,25.0,496.0,1744.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,28,False,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],306.0,306.0,https://pypi.org/project/lightning-flash,1901.0,2525.0,https://anaconda.org/conda-forge/lightning-flash,2025-01-05 07:18:55.544,25608.0,,,,,2.0,,,,,Lightning-Universe/lightning-flash,,,,,,,
325,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2025-01-24 23:48:44.944000,2025-01-23 03:05:46,711.0,2.0,224.0,45.0,133.0,45.0,168.0,1675.0,Natural Gradient Boosting for Probabilistic Prediction.,51.0,28,True,2025-01-23 03:10:29,0.5.2,25.0,ngboost,conda-forge/ngboost,,,,241.0,241.0,https://pypi.org/project/ngboost,44368.0,45563.0,https://anaconda.org/conda-forge/ngboost,2025-01-24 23:48:44.944,64100.0,,,,,3.0,472.0,,,,,,,,,,,
326,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-11-16 19:42:02.087000,2024-10-24 16:30:49,696.0,,162.0,22.0,128.0,9.0,131.0,1494.0,"Extensible, parallel implementations of t-SNE.",13.0,28,True,2024-08-13 11:02:28,1.0.2,22.0,opentsne,conda-forge/opentsne,,,,966.0,966.0,https://pypi.org/project/opentsne,41053.0,48168.0,https://anaconda.org/conda-forge/opentsne,2024-11-16 19:42:02.087,377123.0,,,,,3.0,,,,,,,,,,,,
327,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2024-11-19 00:49:33.596000,2024-09-18 16:03:14,147.0,,128.0,24.0,111.0,43.0,79.0,1367.0,Python 3.8+ toolbox for submitting jobs to Slurm.,25.0,28,True,2021-02-01 10:18:48,1.2.0,11.0,submitit,conda-forge/submitit,,,,3843.0,3843.0,https://pypi.org/project/submitit,377253.0,378133.0,https://anaconda.org/conda-forge/submitit,2024-11-19 00:49:33.596,46659.0,,,,,2.0,,,,,,,,,,,,
328,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-01-19 19:00:46.000000,2025-01-19 19:00:40,552.0,14.0,119.0,21.0,406.0,34.0,292.0,1298.0,Extra blocks for scikit-learn pipelines.,68.0,28,True,2024-12-17 12:12:51,0.9.4,44.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],171.0,171.0,https://pypi.org/project/scikit-lego,23664.0,24770.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,61990.0,,,,,2.0,,,,,,,,,,,,
329,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000000,2024-01-17 21:03:09,532.0,,412.0,52.0,41.0,16.0,139.0,1252.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,2949.0,2949.0,https://pypi.org/project/kmodes,208848.0,209791.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,53805.0,,,,,3.0,,,,,,,,,,,,
330,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-01-21 14:05:47.000000,2025-01-21 14:04:12,836.0,13.0,132.0,29.0,446.0,82.0,344.0,1121.0,BAyesian Model-Building Interface (Bambi) in Python.,46.0,28,True,2024-12-21 18:07:06,0.15.0,25.0,bambi,conda-forge/bambi,,,,168.0,168.0,https://pypi.org/project/bambi,28290.0,29169.0,https://anaconda.org/conda-forge/bambi,2024-12-23 13:13:40.970,43080.0,,,,,3.0,,,,,,,,,,,,
331,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000000,2023-02-10 23:24:53,213.0,,178.0,18.0,72.0,143.0,88.0,1049.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,7533.0,7533.0,https://pypi.org/project/pyvis,807811.0,807816.0,,,,,,,,3.0,176.0,,,,,,,,,,,
332,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2025-01-04 18:02:53.000000,2025-01-04 18:02:53,16704.0,51.0,377.0,46.0,1657.0,290.0,2999.0,943.0,An open-source application for biological image analysis.,145.0,28,True,2024-09-27 21:18:50,4.2.8,35.0,cellprofiler,,,,,27.0,27.0,https://pypi.org/project/cellprofiler,1620.0,1682.0,,,,,,,,3.0,8289.0,,,,,,,,,,,
333,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-12-22 16:30:21.524000,2024-12-21 19:30:30,501.0,1.0,118.0,32.0,133.0,23.0,77.0,936.0,Python bindings and utilities for GeoJSON.,58.0,28,True,,,12.0,geojson,conda-forge/geojson,,,,19171.0,19171.0,https://pypi.org/project/geojson,2452821.0,2492236.0,https://anaconda.org/conda-forge/geojson,2024-12-22 16:30:21.524,906545.0,,,,,3.0,,,,,,,,,,,,
334,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2024-11-25 14:12:15.000000,2024-11-25 14:09:30,820.0,1.0,251.0,40.0,514.0,234.0,258.0,916.0,Scalable Machine Learning with Dask.,80.0,28,True,2024-04-02 02:32:14,2024.4.4,30.0,dask-ml,conda-forge/dask-ml,,,,1187.0,1187.0,https://pypi.org/project/dask-ml,88473.0,105246.0,https://anaconda.org/conda-forge/dask-ml,2024-06-17 15:22:39.176,939342.0,,,,,2.0,,,,,,,,,,,,
335,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2025-01-26 20:07:03.000000,2025-01-26 20:07:03,1381.0,13.0,146.0,26.0,493.0,22.0,139.0,912.0,A Comparative Framework for Multimodal Recommender Systems.,22.0,28,True,2024-12-24 18:14:45,2.3.0,55.0,cornac,conda-forge/cornac,,,,261.0,261.0,https://pypi.org/project/cornac,40675.0,53226.0,https://anaconda.org/conda-forge/cornac,2024-12-24 16:50:48.705,690334.0,,,,,2.0,,,,,,,,,,,,
336,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2025-01-06 12:55:27.000000,2025-01-06 12:55:27,1968.0,2.0,237.0,19.0,303.0,49.0,287.0,900.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",50.0,28,True,2023-01-08 01:02:35,1.4.7,33.0,salib,conda-forge/salib,,,,1391.0,1391.0,https://pypi.org/project/salib,192419.0,196372.0,https://anaconda.org/conda-forge/salib,2024-12-27 14:23:52.383,201636.0,,,,,3.0,,,,,,,,,,,,
337,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1171.0,238.0,458.0,66.0,265.0,18687.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,27281.0,27699.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,27632.0,3.0,,,,,,,,,,,,
338,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,3845.0,626.0,233.0,,,15626.0,Python Backtesting library for trading strategies.,56.0,27,False,,,,backtrader,,,,,2613.0,2613.0,https://pypi.org/project/backtrader,52142.0,52142.0,,,,,,,,2.0,,,,,,,,,,,,
339,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,873.0,268.0,98.0,78.0,81.0,7359.0,Visualizations for machine learning datasets.,31.0,27,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],288.0,288.0,https://pypi.org/project/facets-overview,48411.0,48411.0,,,,,,,,3.0,,,,,,,,,,,,
340,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2025-01-15 20:29:06.000000,2025-01-15 20:29:03,3291.0,7.0,951.0,138.0,674.0,56.0,1170.0,7339.0,Python library for audio and music analysis.,125.0,27,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,2850634.0,2866460.0,https://anaconda.org/conda-forge/librosa,2024-12-19 14:28:40.998,854640.0,,,,,3.0,,,,,,,,,,,,
341,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2023-09-17 12:33:41.000000,2019-11-11 22:14:54,308.0,,1305.0,199.0,158.0,14.0,227.0,5536.0,Deep Reinforcement Learning for Keras.,41.0,27,False,2018-05-01 14:27:32,0.4.2,8.0,keras-rl,,,,['tensorflow'],798.0,798.0,https://pypi.org/project/keras-rl,894.0,894.0,,,,,,,,2.0,,,,,,,,,,,,
342,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2025-01-10 18:33:36.000000,2025-01-10 18:33:36,630.0,4.0,781.0,84.0,358.0,53.0,348.0,5194.0,Uplift modeling and causal inference with machine learning algorithms.,64.0,27,True,2024-10-01 06:14:15,0.15.2,15.0,causalml,,,,,243.0,243.0,https://pypi.org/project/causalml,41060.0,41060.0,,,,,,,,2.0,,,,,,,,,,,,
343,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,,476.0,75.0,63.0,93.0,57.0,5045.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,27,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,3721.0,3721.0,https://pypi.org/project/layoutparser,406719.0,406719.0,,,,,,,,3.0,,,,,,,,,,,,
344,opik,comet-ml/opik,nlp,,https://github.com/comet-ml/opik,https://github.com/comet-ml/opik,Apache-2.0,2023-05-10 12:57:13.000,2025-01-30 17:23:23.000000,2025-01-30 17:20:41,918.0,552.0,308.0,50.0,1026.0,37.0,107.0,4727.0,"Debug, evaluate, and monitor your LLM applications, RAG systems, and agentic workflows with comprehensive tracing,..",34.0,27,True,2025-01-30 15:22:23,1.4.7,88.0,opik,,,,,,,https://pypi.org/project/opik,26860.0,26860.0,,,,,,,,3.0,,,,,,,,,,,,
345,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-08-02 08:16:49.000000,2024-08-02 08:16:49,252.0,,884.0,54.0,57.0,77.0,108.0,4675.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],2742.0,2742.0,https://pypi.org/project/facenet-pytorch,83805.0,108620.0,,,,,,,,2.0,1538582.0,,,,,,,,,,,
346,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,1.0,747.0,60.0,1015.0,158.0,743.0,4423.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],193.0,193.0,https://pypi.org/project/mmocr,4587.0,4587.0,,,,,,,,3.0,,,,,,,,,,,,
347,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-01-30 11:15:04.000000,2025-01-30 11:08:31,936.0,38.0,458.0,42.0,1034.0,23.0,358.0,4206.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",56.0,27,True,2025-01-30 09:25:43,0.11.0,18.0,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,40454.0,141999.0,,,,,,,,3.0,4772630.0,,,,,,,,,,,
348,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-01-21 22:09:04.000000,2025-01-20 18:25:59,1276.0,34.0,497.0,65.0,780.0,,562.0,3889.0,On-device wake word detection powered by deep learning.,41.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,36.0,36.0,https://pypi.org/project/pvporcupine,15849.0,15849.0,,,,,,,,3.0,,,,,,,,,,,,
