,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
339,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2025-09-05 19:23:19.000000,2025-07-28 15:44:18,6249.0,543.0,145.0,1990.0,284.0,1418.0,4782.0,ArrayFire: a general purpose GPU library.,97.0,27,True,17.0,2025-09-05 19:23:19,3.10.0,35.0,,arrayfire,,,,,,,https://pypi.org/project/arrayfire,5115.0,5190.0,,,,,,,,3.0,9261.0,,,,,,,,,,
340,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2025-04-22 14:56:20.783000,2023-11-23 21:41:49,1136.0,646.0,87.0,277.0,33.0,254.0,4688.0,Geocoding library for Python.,133.0,27,False,,2023-11-23 21:50:14,2.4.1,37.0,,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,8472187.0,8500027.0,https://anaconda.org/conda-forge/geopy,2025-04-22 14:56:20.783,1753909.0,,,,,3.0,171.0,,,,,,,,,,
341,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,765.0,60.0,1015.0,160.0,743.0,4644.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,27,True,,2023-07-04 07:11:53,1.0.1,20.0,,mmocr,,,,['pytorch'],235.0,235.0,https://pypi.org/project/mmocr,6629.0,6629.0,,,,,,,,3.0,,,,,,,,,,,
342,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2025-07-29 00:18:20.000000,2025-07-29 00:18:20,3333.0,554.0,120.0,389.0,77.0,743.0,4371.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,27,True,1.0,,,12.0,,dedupe,conda-forge/dedupe,,,,365.0,365.0,https://pypi.org/project/dedupe,51421.0,54155.0,https://anaconda.org/conda-forge/dedupe,2025-04-22 14:58:06.931,123069.0,,,,,3.0,,,,,,,,,,,
343,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2025-04-22 14:56:47.205000,2020-04-27 18:40:41,522.0,1116.0,167.0,215.0,45.0,145.0,3887.0,Performance analysis of predictive (alpha) stock factors.,26.0,27,False,,2020-04-30 15:42:52,0.4.0,10.0,,alphalens,conda-forge/alphalens,,,,745.0,745.0,https://pypi.org/project/alphalens,1273.0,1559.0,https://anaconda.org/conda-forge/alphalens,2025-04-22 14:56:47.205,26050.0,,,,,3.0,,,,,,,,,,,
344,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2025-07-22 07:41:16.000000,2025-07-22 07:40:33,1213.0,492.0,81.0,59.0,67.0,206.0,3781.0,A library of reinforcement learning components and agents.,89.0,27,True,2.0,2022-02-10 06:52:01,0.4.0,12.0,google-deepmind/acme,dm-acme,conda-forge/dm-acme,,,['tensorflow'],250.0,250.0,https://pypi.org/project/dm-acme,5682.0,5921.0,https://anaconda.org/conda-forge/dm-acme,2025-04-22 14:57:40.447,13884.0,,,,,2.0,,,,,,,,,,,
345,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2025-05-12 13:47:27.000000,2025-05-08 17:35:54,4165.0,386.0,85.0,70.0,162.0,194.0,3522.0,a library for audio and music analysis.,26.0,27,True,,2019-02-27 09:00:43,0.4.9,8.0,,aubio,conda-forge/aubio,,,,566.0,566.0,https://pypi.org/project/aubio,16531.0,26861.0,https://anaconda.org/conda-forge/aubio,2025-04-22 14:56:33.269,1053725.0,,,,,3.0,,,,,,,,,,,
346,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2025-09-10 16:53:04.000000,2025-09-10 16:50:29,3143.0,750.0,156.0,66.0,4.0,943.0,3503.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,41.0,27,True,11.0,2025-05-13 19:14:39,1.9.0,23.0,,,bioconda/deepvariant,,,['tensorflow'],4.0,4.0,,,898.0,https://anaconda.org/bioconda/deepvariant,2025-05-24 22:00:53.930,77865.0,,,,,3.0,4874.0,,,,,,,,,,
347,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2025-04-22 14:58:08.752000,2025-03-03 17:02:53,72.0,154.0,24.0,32.0,38.0,20.0,3403.0,Fuzzy String Matching in Python.,13.0,27,True,,,,2.0,,thefuzz,conda-forge/thefuzz,,,,5118.0,5118.0,https://pypi.org/project/thefuzz,4377628.0,4378544.0,https://anaconda.org/conda-forge/thefuzz,2025-04-22 14:58:08.752,40316.0,,,,,3.0,,,,,,,,,,,
348,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2025-08-17 02:08:57.000000,2025-08-17 02:08:56,335.0,360.0,27.0,361.0,100.0,56.0,3220.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,19.0,27,True,2.0,2025-04-05 19:47:18,0.2.16,5.0,,lazypredict,conda-forge/lazypredict,,,['sklearn'],1407.0,1407.0,https://pypi.org/project/lazypredict,26610.0,26736.0,https://anaconda.org/conda-forge/lazypredict,2025-04-22 14:57:59.313,6174.0,,,,,3.0,,,,,,,,,,,
349,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,435.0,60.0,933.0,298.0,747.0,3027.0,StellarGraph - Machine Learning on Graphs.,40.0,27,False,,2020-06-30 05:15:21,1.2.1,25.0,,stellargraph,,,,['tensorflow'],309.0,309.0,https://pypi.org/project/stellargraph,2726.0,2726.0,,,,,,,,2.0,,,,,,,,,,,
350,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-05-17 16:33:06.000000,2023-12-03 09:09:14,2415.0,257.0,27.0,1132.0,78.0,224.0,2685.0,Database system for AI-powered apps.,72.0,27,False,,2023-11-19 16:35:30,0.3.9,36.0,georgia-tech-db/evadb,evadb,,,,['pytorch'],154.0,154.0,https://pypi.org/project/evadb,308.0,11487.0,,,,,,,,3.0,424828.0,,,,,,,,,,
351,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2025-04-30 17:21:08.000000,2025-04-30 17:04:22,704.0,261.0,33.0,153.0,20.0,147.0,2537.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,32.0,27,True,,2025-04-30 17:21:48,2.3.0,14.0,,norfair,,,,,337.0,337.0,https://pypi.org/project/norfair,38191.0,38196.0,,,,,,,,3.0,352.0,,,,,,,,,,
352,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2025-04-22 14:56:38.875000,2018-08-19 12:37:47,130.0,279.0,62.0,61.0,22.0,39.0,2439.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,27,False,,2018-08-19 12:21:01,0.3.7,17.0,,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],6515.0,6515.0,https://pypi.org/project/scikit-plot,366823.0,369469.0,https://anaconda.org/conda-forge/scikit-plot,2025-04-22 14:56:38.875,259314.0,,,,,2.0,,,,,,,,,,,
353,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,332.0,42.0,57.0,73.0,210.0,2381.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,False,,2023-06-01 22:20:25,1.3,4.0,,spektral,,,,['tensorflow'],419.0,419.0,https://pypi.org/project/spektral,16572.0,16572.0,,,,,,,,2.0,,,,,,,,,,,
354,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2025-09-08 12:52:38.000000,2025-09-08 12:52:31,515.0,324.0,68.0,136.0,24.0,111.0,2339.0,ffn - a financial function library for Python.,36.0,27,True,6.0,2025-02-11 21:34:04,1.1.2,13.0,,ffn,conda-forge/ffn,,,,577.0,577.0,https://pypi.org/project/ffn,26187.0,26644.0,https://anaconda.org/conda-forge/ffn,2025-04-22 14:57:50.670,24264.0,,,,,3.0,,,,,,,,,,,
355,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2025-08-03 20:01:26.000000,2025-08-03 20:01:24,597.0,188.0,56.0,488.0,69.0,106.0,2253.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,34.0,27,True,2.0,2025-04-20 10:27:23,1.1.11,26.0,,hivemind,,,,,132.0,132.0,https://pypi.org/project/hivemind,117334.0,117334.0,,,,,,,,3.0,,,,,,,,,,,
356,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2025-04-22 14:56:36.813000,2023-04-03 00:19:55,1816.0,246.0,86.0,124.0,32.0,230.0,2230.0,"NLP, before and after spaCy.",35.0,27,False,,2023-04-02 22:46:00,0.13.0,29.0,,textacy,conda-forge/textacy,,,,2033.0,2033.0,https://pypi.org/project/textacy,48932.0,51067.0,https://anaconda.org/conda-forge/textacy,2025-04-22 14:56:36.813,213587.0,,,,,3.0,,,,,,,,,,,
357,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2025-09-15 18:05:10.000000,2025-09-15 18:05:10,977.0,452.0,36.0,1017.0,116.0,390.0,2119.0,A Python package to assess and improve fairness of machine learning models.,104.0,27,True,10.0,2024-12-11 12:38:14,0.12.0,16.0,,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,180448.0,181331.0,https://anaconda.org/conda-forge/fairlearn,2025-04-22 14:57:20.746,51257.0,,,,,2.0,,,,,,,,,,,
358,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2025-09-18 16:55:27.000000,2025-09-18 16:55:23,7003.0,334.0,47.0,3383.0,125.0,1711.0,2049.0,cuGraph - RAPIDS Graph Analytics Library.,124.0,27,True,96.0,2025-08-06 19:34:51,25.08.00,46.0,,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,514.0,1791.0,https://anaconda.org/conda-forge/libcugraph,2025-04-22 14:57:50.593,67697.0,,,,,3.0,,,,,,,,,,,
359,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-04-22 14:57:59.303000,2023-10-08 14:28:43,1157.0,205.0,34.0,1081.0,25.0,496.0,1740.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,False,,2023-06-30 13:17:42,0.8.2,26.0,Lightning-Universe/lightning-flash,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],316.0,316.0,https://pypi.org/project/lightning-flash,1787.0,2446.0,https://anaconda.org/conda-forge/lightning-flash,2025-04-22 14:57:59.303,32316.0,,,,,2.0,,,,,,,,,,,
360,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2025-04-22 15:32:21.921000,2024-11-25 22:31:52,1041.0,590.0,105.0,296.0,19.0,300.0,1622.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,27,True,,2024-11-25 22:35:46,2.13.0,25.0,,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,8784.0,8838.0,https://anaconda.org/anaconda/tabpy-client,2025-04-22 15:32:21.921,5548.0,,,,,3.0,,,,,,,,,,,
361,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,392.0,71.0,89.0,28.0,26.0,1406.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,,2020-10-13 21:28:25,0.5.5,9.0,,empyrical,conda-forge/empyrical,,,,1761.0,1761.0,https://pypi.org/project/empyrical,28602.0,29098.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,45211.0,,,,,3.0,,,,,,,,,,,
362,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2025-08-04 18:24:22.000000,2025-08-04 18:24:20,455.0,182.0,26.0,47.0,,136.0,1399.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,27,True,10.0,,,5.0,,prince,conda-forge/prince-factor-analysis,,,['sklearn'],769.0,769.0,https://pypi.org/project/prince,234091.0,234476.0,https://anaconda.org/conda-forge/prince-factor-analysis,2025-04-22 14:57:16.914,26972.0,,,,,2.0,,,,,,,,,,,
363,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2025-04-22 14:57:46.430000,2024-09-04 06:19:45,30112.0,150.0,17.0,751.0,284.0,408.0,1215.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,27,True,,2024-08-28 21:22:32,rel-2.9.4,86.0,,aesara,conda-forge/aesara,,,,845.0,845.0,https://pypi.org/project/aesara,169097.0,200622.0,https://anaconda.org/conda-forge/aesara,2025-04-22 14:57:46.430,1733926.0,,,,,3.0,,,,,,,,,,,
364,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-09-17 01:43:39.000000,2025-09-17 01:42:00,856.0,135.0,28.0,466.0,87.0,357.0,1197.0,BAyesian Model-Building Interface (Bambi) in Python.,47.0,27,True,8.0,2024-12-21 18:07:06,0.15.0,25.0,,bambi,conda-forge/bambi,,,,220.0,220.0,https://pypi.org/project/bambi,46936.0,47894.0,https://anaconda.org/conda-forge/bambi,2025-04-22 14:57:09.701,54617.0,,,,,3.0,,,,,,,,,,,
365,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-09-04 12:26:09.000000,2025-09-03 13:49:14,810.0,73.0,17.0,141.0,57.0,128.0,1154.0,Visualize large time series data with plotly.py.,14.0,27,True,7.0,2025-08-29 12:23:10,0.11.0,23.0,,plotly-resampler,conda-forge/plotly-resampler,,,,2041.0,2041.0,https://pypi.org/project/plotly-resampler,370697.0,373638.0,https://anaconda.org/conda-forge/plotly-resampler,2025-09-03 14:05:15.543,129413.0,,,,,3.0,,,,,,,,,,,
366,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,174.0,31.0,87.0,77.0,123.0,949.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,,2018-12-10 10:51:36,0.2.0,4.0,,scikit-multilearn,,,,['sklearn'],2166.0,2166.0,https://pypi.org/project/scikit-multilearn,87951.0,87951.0,,,,,,,,2.0,,,,,,,,,,,
367,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2025-09-18 18:09:33.000000,2025-09-15 11:17:52,3414.0,129.0,13.0,382.0,8.0,216.0,875.0,Python bindings for MPI.,28.0,27,True,60.0,2025-06-25 08:45:04,4.1.0,18.0,,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,598804.0,672628.0,https://anaconda.org/conda-forge/mpi4py,2025-09-01 18:48:39.443,4319718.0,,,,,3.0,37798.0,,,,,,,,,,
368,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-09-14 15:12:13.000000,2025-07-12 05:19:00,3723.0,339.0,65.0,694.0,36.0,542.0,870.0,The Classical Language Toolkit.,122.0,27,True,1.0,2025-05-04 21:33:45,1.5.0,80.0,,cltk,,,,,301.0,301.0,https://pypi.org/project/cltk,4519.0,4520.0,,,,,,,,3.0,149.0,,,,,,,,,,
369,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-08-26 18:20:01.000000,2025-08-26 18:20:01,671.0,172.0,28.0,266.0,3.0,108.0,695.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,38.0,27,True,8.0,2025-07-23 06:26:24,0.9,10.0,,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],480.0,480.0,https://pypi.org/project/pyriemann,125251.0,125636.0,https://anaconda.org/conda-forge/pyriemann,2025-07-23 10:05:56.477,15020.0,,,,,3.0,,,,,,,,,,,
370,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2025-08-13 18:34:54.000000,2025-08-13 18:34:54,2040.0,13886.0,3331.0,954.0,,93.0,69779.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",685.0,26,True,15.0,,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,
371,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,4019.0,210.0,712.0,630.0,1297.0,32052.0,Easily train a good VC model with voice data = 10 mins!.,120.0,26,True,,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,,4300.0,,,,,,,,3.0,64512.0,,,,,,,,,,
372,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,1272.0,188.0,214.0,33.0,535.0,10005.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,,2021-01-29 00:03:56,0.0.9,1.0,,,,,,,21.0,21.0,,,334.0,,,,,,,,3.0,18710.0,,,,,,,,,,
373,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2025-07-24 00:48:57.000000,2024-06-14 19:31:58,659.0,1018.0,140.0,105.0,77.0,311.0,6672.0,A Python scikit for building and analyzing recommender systems.,46.0,26,False,,,,9.0,,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,127141.0,135835.0,https://anaconda.org/conda-forge/scikit-surprise,2025-04-22 14:56:45.083,539082.0,,,,,2.0,,,,,,,,,,,
374,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2025-08-04 16:44:35.000000,2025-08-04 16:44:35,782.0,1193.0,207.0,93.0,191.0,123.0,6136.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,26,True,2.0,,,,,pyAudioAnalysis,,,,,668.0,668.0,https://pypi.org/project/pyAudioAnalysis,19757.0,19757.0,,,,,,,,3.0,,,,,,,,,,,
375,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2025-07-29 09:40:28.000000,2025-07-29 09:27:29,1258.0,693.0,66.0,90.0,115.0,567.0,5796.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,23.0,26,True,3.0,2025-07-29 09:24:03,0.4.1,16.0,,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,15398.0,15398.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,
376,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2025-08-31 01:15:56.000000,2025-08-31 01:15:50,344.0,1003.0,48.0,34.0,69.0,113.0,5625.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,26,True,1.0,2021-06-28 12:45:52,0.6.5,20.0,,scikit-opt,,,,['sklearn'],279.0,279.0,https://pypi.org/project/scikit-opt,8833.0,8833.0,,,,,,,,3.0,,,,,,,,,,,
377,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2025-04-22 14:57:50.621000,2024-06-09 21:29:43,1062.0,1076.0,252.0,218.0,46.0,204.0,5464.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,False,,2021-05-10 18:04:30,1.0.3,6.0,,tensortrade,conda-forge/tensortrade,,,,72.0,72.0,https://pypi.org/project/tensortrade,1163.0,1263.0,https://anaconda.org/conda-forge/tensortrade,2025-04-22 14:57:50.621,5306.0,,,,,3.0,,,,,,,,,,,
378,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2025-08-27 15:36:13.000000,2025-08-27 15:36:13,1503.0,279.0,24.0,1767.0,250.0,734.0,3909.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,55.0,26,True,2.0,2024-12-15 15:25:39,0.19.1,62.0,,deepchecks,,,,,534.0,534.0,https://pypi.org/project/deepchecks,39072.0,39105.0,,,,,,,,2.0,1565.0,,,,,,,,,,
379,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2025-06-15 18:02:32.000000,2024-06-22 17:36:10,1146.0,266.0,64.0,124.0,6.0,298.0,3600.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,26,False,,2024-06-22 18:41:04,idgear-0.3.3,22.0,,vidgear,,,,,746.0,746.0,https://pypi.org/project/vidgear,21338.0,21371.0,,,,,,,,3.0,2643.0,,,,,,,,,,
380,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,284.0,53.0,25.0,46.0,97.0,3045.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,,2023-11-29 13:30:45,2.3.1,13.0,,sweetviz,conda-forge/sweetviz,,,,3157.0,3157.0,https://pypi.org/project/sweetviz,94029.0,94877.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,46658.0,,,,,3.0,,,,,,,,,,,
381,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-04-22 14:57:36.856000,2024-12-10 03:08:33,438.0,863.0,91.0,295.0,152.0,104.0,2650.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",72.0,26,True,,2024-04-08 20:02:55,0.6.1,12.0,,aif360,conda-forge/aif360,,,,737.0,737.0,https://pypi.org/project/aif360,30608.0,31062.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,27286.0,,,,,2.0,,,,,,,,,,,
382,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-09-18 08:08:12.000000,2025-09-15 06:35:04,674.0,257.0,53.0,688.0,142.0,225.0,2558.0,Algorithms for explaining machine learning models.,25.0,26,True,4.0,2024-04-18 15:30:25,0.9.6,33.0,,alibi,,,,,824.0,824.0,https://pypi.org/project/alibi,15513.0,15513.0,,,,,,,,2.0,,,,,,,,,,,
383,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2025-09-10 07:02:38.000000,2025-09-03 06:36:19,746.0,236.0,39.0,575.0,123.0,236.0,2425.0,"Algorithms for outlier, adversarial and drift detection.",27.0,26,True,1.0,2024-04-17 16:05:27,0.12.0,35.0,,alibi-detect,,,,,615.0,615.0,https://pypi.org/project/alibi-detect,123479.0,123479.0,,,,,,,,3.0,,,,,,,,,,,
