,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
312,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-09-16 21:51:17.000,2024-09-13 01:42:25,1464.0,22.0,465.0,55.0,823.0,46.0,496.0,3820.0,NeuralProphet: A simple forecasting package.,56.0,28,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,['pytorch'],,157510.0,,,https://pypi.org/project/neuralprophet,157510.0,,,,3.0,,,,,,,,,,,,,,,,
313,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-09-17 20:09:27.000,2024-09-17 20:08:40,1205.0,4.0,420.0,82.0,55.0,62.0,203.0,3476.0,A library of reinforcement learning components and agents.,86.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,['tensorflow'],,1770.0,216.0,216.0,https://pypi.org/project/dm-acme,1558.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,9793.0,2.0,,,,,,google-deepmind/acme,,,,,,,,,,
314,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2024-06-06 21:49:17.000,2024-06-06 21:49:15,1186.0,,1654.0,153.0,210.0,11.0,692.0,3467.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,['tensorflow'],,1924975.0,,,https://pypi.org/project/tensorflow-hub,1922832.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,105034.0,2.0,,,,,,,,,,,,,,,,
315,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-08-11 08:09:18.000,2024-06-22 17:36:10,1146.0,,251.0,62.0,121.0,6.0,288.0,3336.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,28,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,1673.0,26083.0,605.0,605.0,https://pypi.org/project/vidgear,26058.0,,,,3.0,,,,,,,,,,,,,,,,
316,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-08-03 07:04:44.000,2024-01-02 20:16:48,4161.0,,368.0,84.0,65.0,156.0,189.0,3285.0,a library for audio and music analysis.,25.0,28,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,14837.0,484.0,484.0,https://pypi.org/project/aubio,6917.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,712882.0,3.0,,,,,,,,,,,,,,,,
317,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000,2022-04-29 04:19:24,1698.0,,367.0,46.0,1085.0,2.0,353.0,3277.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,['pytorch'],,22886.0,1188.0,1188.0,https://pypi.org/project/catalyst,22886.0,,,,3.0,,,,,,,,,,,,,,,,
318,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-09-23 10:52:39.000,2024-09-23 10:52:39,478.0,2.0,713.0,121.0,127.0,65.0,371.0,3030.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,28,True,,,11.0,hmmlearn,conda-forge/hmmlearn,,['sklearn'],,334831.0,2775.0,2775.0,https://pypi.org/project/hmmlearn,329034.0,https://anaconda.org/conda-forge/hmmlearn,2024-09-11 23:07:53.942,278287.0,3.0,,,,,,,,,,,,,,,,
319,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000,2021-10-29 06:15:49,2535.0,,425.0,62.0,933.0,295.0,746.0,2936.0,StellarGraph - Machine Learning on Graphs.,37.0,28,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,['tensorflow'],,14221.0,278.0,278.0,https://pypi.org/project/stellargraph,14221.0,,,,2.0,,,,,,,,,,,,,,,,
320,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-08-29 16:58:41.000,2024-08-29 16:58:41,621.0,2.0,329.0,45.0,121.0,71.0,137.0,2935.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,119664.0,1306.0,1306.0,https://pypi.org/project/dtreeviz,117852.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,83365.0,2.0,,,,,,,,,,,,,,,,
321,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000,2018-08-19 12:37:47,130.0,,280.0,65.0,61.0,22.0,39.0,2429.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,['sklearn'],,412028.0,5410.0,5410.0,https://pypi.org/project/scikit-plot,409882.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,184594.0,2.0,,,,,,,,,,,,,,,,
322,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-01-11 18:01:50.000,2023-12-23 13:05:00,887.0,,349.0,82.0,168.0,208.0,148.0,2350.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,52.0,28,True,,,11.0,mpld3,conda-forge/mpld3,,,,382609.0,6504.0,6504.0,https://pypi.org/project/mpld3,377651.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,209141.0,3.0,,,,,,,mpld3,https://www.npmjs.com/package/mpld3,858.0,,,,,,,
323,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2024-08-05 07:13:17.000,2024-05-21 10:49:30,727.0,,220.0,40.0,545.0,122.0,235.0,2213.0,"Algorithms for outlier, adversarial and drift detection.",23.0,28,True,2024-04-17 16:05:27,0.12.0,35.0,alibi-detect,,,,,65167.0,474.0,474.0,https://pypi.org/project/alibi-detect,65167.0,,,,2.0,,,,,,,,,,,,,,,,
324,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000,2024-09-08 00:19:34,1851.0,42.0,377.0,50.0,136.0,38.0,426.0,1723.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,28,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,11988.0,2538.0,267.0,267.0,https://pypi.org/project/vizdoom,2421.0,,,,2.0,,,,,,Farama-Foundation/ViZDoom,,,,,,,,,,
325,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-07-10 20:12:26.424,2024-02-20 20:42:34,706.0,,216.0,44.0,127.0,43.0,165.0,1642.0,Natural Gradient Boosting for Probabilistic Prediction.,50.0,28,True,2024-02-21 02:20:47,0.5.1,24.0,ngboost,conda-forge/ngboost,,,402.0,52303.0,214.0,214.0,https://pypi.org/project/ngboost,51160.0,https://anaconda.org/conda-forge/ngboost,2024-07-10 20:12:26.424,56781.0,3.0,,,,,,,,,,,,,,,,
326,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-05-25 02:57:17.000,2023-09-26 23:11:11,163.0,,191.0,34.0,73.0,27.0,52.0,1553.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,['pytorch'],,1857300.0,3726.0,3726.0,https://pypi.org/project/torchsde,1856674.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,27567.0,2.0,,,,,,,,,,,,,,,,
327,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-09-23 20:37:19.000,2024-09-23 18:45:00,1017.0,35.0,578.0,106.0,292.0,19.0,300.0,1552.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,28,True,2024-09-23 20:37:19,2.12.0,23.0,tabpy,anaconda/tabpy-client,,,,7231.0,177.0,177.0,https://pypi.org/project/tabpy,7180.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4595.0,2.0,,,,,,,,,,,,,,,,
328,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-09-13 08:50:44.958,2024-08-13 10:02:03,694.0,3.0,155.0,22.0,126.0,5.0,131.0,1449.0,"Extensible, parallel implementations of t-SNE.",12.0,28,True,2024-08-13 11:02:28,1.0.2,21.0,opentsne,conda-forge/opentsne,,,,42194.0,876.0,876.0,https://pypi.org/project/opentsne,35831.0,https://anaconda.org/conda-forge/opentsne,2024-09-13 08:50:44.958,311811.0,3.0,,,,,,,,,,,,,,,,
329,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-08-28 13:05:22.000,2024-08-28 13:05:21,610.0,18.0,404.0,31.0,51.0,13.0,128.0,1429.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,28,True,2024-08-23 12:23:48,2.3.3,5.0,minisom,,,,,26627.0,653.0,653.0,https://pypi.org/project/minisom,26627.0,,,,2.0,,,,,,,,,,,,,,,,
330,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-09-26 13:38:20.000,2024-09-26 13:38:17,2116.0,219.0,96.0,10.0,801.0,93.0,816.0,1334.0,"dstack is an open-source alternative to Kubernetes, designed to simplify development, training, and deployment of AI..",32.0,28,True,2024-09-25 10:56:34,0.18.15,50.0,dstack,,,,,6512.0,15.0,15.0,https://pypi.org/project/dstack,6512.0,,,,2.0,,,,,,,,,,,,,,,,
331,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-07-26 06:19:42.000,2020-10-14 13:22:39,167.0,,359.0,71.0,89.0,27.0,26.0,1281.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,24787.0,1459.0,1459.0,https://pypi.org/project/empyrical,24420.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,29013.0,2.0,,,,,,,,,,,,,,,,
332,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-09-23 20:28:23.000,2024-09-23 20:28:19,536.0,16.0,115.0,26.0,386.0,31.0,286.0,1259.0,Extra blocks for scikit-learn pipelines.,67.0,28,True,2024-07-10 14:32:19,0.9.1,41.0,scikit-lego,conda-forge/scikit-lego,,['sklearn'],,24304.0,160.0,160.0,https://pypi.org/project/scikit-lego,23239.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,55387.0,2.0,,,,,,,,,,,,,,,,
333,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000,2024-01-17 21:03:09,532.0,,413.0,52.0,41.0,16.0,139.0,1238.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,272196.0,2821.0,2821.0,https://pypi.org/project/kmodes,271271.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,49037.0,2.0,,,,,,,,,,,,,,,,
334,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000,2024-07-09 16:09:26,3066.0,1.0,262.0,34.0,38.0,,496.0,1225.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,28,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,['tensorflow'],,8873.0,551.0,551.0,https://pypi.org/project/ktrain,8873.0,,,,3.0,,,,,,,,,,,,,,,,
335,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000,2023-02-10 23:24:53,213.0,,164.0,19.0,70.0,138.0,88.0,981.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,162.0,969273.0,5666.0,5666.0,https://pypi.org/project/pyvis,969268.0,,,,3.0,,,,,,,,,,,,,,,,
336,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-08-08 16:10:29.000,2024-08-08 16:10:29,495.0,1.0,117.0,32.0,130.0,23.0,75.0,913.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,2892243.0,18289.0,18289.0,https://pypi.org/project/geojson,2847496.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,850200.0,3.0,,,,,,,,,,,,,,,,
337,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-09-24 16:02:24.000,2024-09-24 16:01:52,16653.0,73.0,368.0,45.0,1649.0,296.0,2981.0,897.0,An open-source application for biological image analysis.,144.0,28,True,2024-09-18 16:48:47,4.2.8,35.0,cellprofiler,,,,8028.0,1361.0,22.0,22.0,https://pypi.org/project/cellprofiler,1299.0,,,,3.0,,,,,,,,,,,,,,2.0,,
338,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-08-18 16:23:07.000,2024-05-12 22:59:32,3715.0,,327.0,65.0,690.0,36.0,533.0,834.0,The Classical Language Toolkit.,121.0,28,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,94.0,3661.0,273.0,273.0,https://pypi.org/project/cltk,3661.0,,,,3.0,,,,,,,,,,,,,,,,
339,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000,2023-10-12 07:20:40,1894.0,,1124.0,239.0,455.0,61.0,264.0,17921.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,,,,44197.0,,,https://pypi.org/project/ciphey,43782.0,,,,3.0,remnux/ciphey,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,25758.0,,,,,,,,,,,
340,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2024-09-24 17:16:38.000,2024-07-11 14:30:01,2227.0,2.0,2844.0,197.0,3734.0,1223.0,4175.0,12633.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",160.0,27,True,2023-10-19 03:47:18,2.7.0,9.0,paddledet,,,['paddle'],,491.0,,,https://pypi.org/project/paddledet,491.0,,,,3.0,,,,,,,,,,,,,,,,
341,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-09-14 01:21:18.000,2024-09-14 01:21:18,619.0,6.0,760.0,84.0,347.0,53.0,340.0,4997.0,Uplift modeling and causal inference with machine learning algorithms.,63.0,27,True,2024-04-19 00:05:19,0.15.1,14.0,causalml,,,,,47876.0,221.0,221.0,https://pypi.org/project/causalml,47876.0,,,,2.0,,,,,,,,,,,,,,,,
342,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-08-06 20:03:27.000,2024-07-25 12:17:22,1473.0,2.0,720.0,75.0,1814.0,324.0,634.0,4565.0,Probabilistic time series modeling in Python.,117.0,27,True,2024-06-03 07:20:06,0.15.1,100.0,gluonts,anaconda/gluonts,,['pytorch'],,505257.0,,,https://pypi.org/project/gluonts,505230.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,953.0,3.0,,,,,,,,,,,,,,,,
343,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-08-02 08:16:49.000,2024-08-02 08:16:49,252.0,1.0,863.0,53.0,57.0,71.0,108.0,4454.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,['pytorch'],1284609.0,92970.0,2229.0,2229.0,https://pypi.org/project/facenet-pytorch,70822.0,,,,2.0,,,,,,,,,,,,,,,,
344,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2024-08-09 13:30:50.391,2024-07-18 16:46:48,557.0,32.0,729.0,175.0,90.0,,288.0,4243.0,A python wrapper for Alpha Vantage API for financial data.,44.0,27,True,2024-07-17 21:33:07,3.0.0,6.0,alpha_vantage,conda-forge/alpha_vantage,,,,34665.0,,,https://pypi.org/project/alpha_vantage,34497.0,https://anaconda.org/conda-forge/alpha_vantage,2024-08-09 13:30:50.391,7435.0,3.0,,,,,,,,,,,,,,,,
345,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-09-24 20:32:54.000,2024-09-17 21:35:02,1231.0,15.0,480.0,64.0,755.0,3.0,549.0,3699.0,On-device wake word detection powered by deep learning.,38.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,11780.0,33.0,33.0,https://pypi.org/project/pvporcupine,11780.0,,,,3.0,,,,,,,,,,,,,,,,
346,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-09-25 09:06:07.000,2024-02-22 12:17:17,1487.0,,249.0,20.0,1746.0,248.0,726.0,3573.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,27,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,1192.0,117830.0,420.0,420.0,https://pypi.org/project/deepchecks,117796.0,,,,2.0,,,,,,,,,,,,,,,,
347,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-09-25 12:12:06.000,2024-09-14 13:26:49,1669.0,21.0,667.0,43.0,28.0,5.0,553.0,3435.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,27,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,['pytorch'],,2414.0,23.0,23.0,https://pypi.org/project/deepke,2414.0,,,,3.0,,,,,,,,,,,,,,,,
348,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2024-08-06 11:36:13.000,2023-11-29 13:26:08,135.0,,270.0,52.0,21.0,41.0,97.0,2924.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,77962.0,2514.0,2514.0,https://pypi.org/project/sweetviz,77171.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,34013.0,3.0,,,,,,,,,,,,,,,,
349,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2024-07-25 18:53:58.000,2024-07-25 18:53:58,2707.0,2.0,376.0,38.0,522.0,59.0,217.0,2914.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",66.0,27,True,2024-03-11 02:09:54,0.3.10,16.0,textattack,conda-forge/textattack,,,,4142.0,298.0,298.0,https://pypi.org/project/textattack,3967.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,8424.0,3.0,,,,,,,,,,,,,,,,
350,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-04-03 16:17:05.000,2024-03-04 15:46:26,1711.0,,414.0,46.0,365.0,21.0,350.0,2732.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",35.0,27,True,2024-03-04 12:27:37,3.3.4,59.0,foolbox,conda-forge/foolbox,,,,4129.0,627.0,627.0,https://pypi.org/project/foolbox,3834.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,14753.0,3.0,,,,,,,,,,,,,,,,
351,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-05-17 16:33:06.000,2023-12-03 09:09:14,2415.0,,256.0,27.0,1132.0,77.0,224.0,2630.0,Database system for AI-powered apps.,73.0,27,True,2023-11-19 16:35:30,0.3.9,36.0,evadb,,,['pytorch'],414990.0,16465.0,147.0,147.0,https://pypi.org/project/evadb,504.0,,,,3.0,,,,,,georgia-tech-db/evadb,,,,,,,,,,
352,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-08-22 18:44:14.000,2024-08-22 18:30:45,140.0,22.0,326.0,31.0,326.0,41.0,340.0,2536.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,13.0,27,True,2024-08-10 15:47:41,1.0.0,21.0,adapters,,,['huggingface'],,25289.0,98.0,98.0,https://pypi.org/project/adapters,25289.0,,,,3.0,,,,,,,,,,,,,,,,
353,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-07-05 14:45:32.000,2024-07-05 14:45:32,437.0,1.0,806.0,90.0,286.0,148.0,103.0,2413.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,27,True,2024-04-08 20:02:55,0.6.1,12.0,aif360,conda-forge/aif360,,,,33359.0,487.0,487.0,https://pypi.org/project/aif360,33059.0,https://anaconda.org/conda-forge/aif360,2024-04-09 06:44:48.814,14445.0,2.0,,,,,,,,,,,,,,,,
354,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-07-12 00:39:50.000,2024-05-21 08:57:13,663.0,,245.0,56.0,659.0,137.0,225.0,2386.0,Algorithms for explaining machine learning models.,22.0,27,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,17419.0,653.0,653.0,https://pypi.org/project/alibi,17419.0,,,,2.0,,,,,,,,,,,,,,,,
355,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000,2024-01-21 16:46:47,1134.0,,330.0,45.0,57.0,66.0,209.0,2364.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,['tensorflow'],,13044.0,329.0,329.0,https://pypi.org/project/spektral,13044.0,,,,2.0,,,,,,,,,,,,,,,,
356,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000,2023-04-03 00:19:55,1816.0,,246.0,87.0,124.0,32.0,230.0,2208.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,32534.0,1864.0,1864.0,https://pypi.org/project/textacy,30695.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,161859.0,3.0,,,,,,,,,,,,,,,,
357,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000,2024-05-21 15:42:46,481.0,,310.0,64.0,160.0,8.0,92.0,2131.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,61543.0,712.0,712.0,https://pypi.org/project/pytextrank,61543.0,,,,3.0,,,,,,,,,,,,,,,,
