,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
288,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2024-08-20 13:42:56.000000,2024-08-20 13:42:53,1208.0,15.0,182.0,20.0,161.0,44.0,136.0,1792.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,29.0,29,True,2024-08-20 13:00:22,0.36.1,38.0,audiomentations,,,,,31338.0,548.0,548.0,https://pypi.org/project/audiomentations,31338.0,,,,2.0,,,,,,,,,,,,,,,,
289,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-03-30 17:39:23.000000,2024-03-30 17:39:23,1059.0,,221.0,52.0,204.0,32.0,285.0,1667.0,A full spaCy pipeline and models for scientific/biomedical documents.,33.0,29,True,2024-03-08 05:57:56,0.5.4,11.0,scispacy,,,,,25967.0,942.0,942.0,https://pypi.org/project/scispacy,25967.0,,,,3.0,,,,,,,,,,,,,,,,
290,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-07-10 20:12:26.424000,2024-02-20 20:42:34,706.0,,213.0,44.0,126.0,41.0,165.0,1632.0,Natural Gradient Boosting for Probabilistic Prediction.,50.0,29,True,2024-02-21 02:20:47,0.5.1,24.0,ngboost,conda-forge/ngboost,,,347.0,61107.0,208.0,208.0,https://pypi.org/project/ngboost,59983.0,https://anaconda.org/conda-forge/ngboost,2024-07-10 20:12:26.424,54735.0,3.0,,,,,,,,,,,,,,,,
291,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-08-21 22:15:12.000000,2024-08-20 11:32:48,2846.0,16.0,181.0,26.0,687.0,87.0,457.0,1612.0,A Python library for learning and evaluating knowledge graph embeddings.,41.0,29,True,2024-02-19 21:29:27,1.10.2,20.0,pykeen,,,,197.0,5871.0,232.0,232.0,https://pypi.org/project/pykeen,5868.0,,,,2.0,,,,,,,,,,,,,,,,
292,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-07-23 21:25:05.000000,2024-05-27 05:55:23,1252.0,3.0,137.0,31.0,112.0,40.0,258.0,1591.0,Statistical package in Python based on Pandas.,45.0,29,True,2024-01-13 15:48:45,0.5.4,39.0,pingouin,conda-forge/pingouin,,,,94117.0,2304.0,2304.0,https://pypi.org/project/pingouin,91534.0,https://anaconda.org/conda-forge/pingouin,2024-01-15 09:58:06.763,129171.0,3.0,,,,,,,,,,,,,,,,
293,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2024-06-05 08:48:15.000000,2024-06-05 08:42:47,1478.0,2.0,157.0,32.0,252.0,,,1333.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,29,True,2024-04-25 12:54:53,1.3.5,44.0,spacy-transformers,conda-forge/spacy-transformers,,['spacy'],,241320.0,1823.0,1823.0,https://pypi.org/project/spacy-transformers,239802.0,https://anaconda.org/conda-forge/spacy-transformers,2023-12-19 11:34:09.090,50122.0,3.0,,,,,,,,,,,,,,,,
294,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000000,2024-01-17 21:03:09,532.0,,413.0,52.0,41.0,16.0,139.0,1234.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,29,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,231264.0,2773.0,2773.0,https://pypi.org/project/kmodes,230351.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,47477.0,2.0,,,,,,,,,,,,,,,,
295,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2024-07-21 18:27:09.000000,2024-07-20 22:10:37,819.0,1.0,249.0,40.0,513.0,228.0,257.0,890.0,Scalable Machine Learning with Dask.,80.0,29,True,2024-04-02 02:32:14,2024.4.4,30.0,dask-ml,conda-forge/dask-ml,,,,302546.0,1082.0,1082.0,https://pypi.org/project/dask-ml,285332.0,https://anaconda.org/conda-forge/dask-ml,2024-06-17 15:22:39.176,877930.0,2.0,,,,,,,,,,,,,,,,
296,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2024-08-19 20:16:48.120000,2024-07-14 11:03:35,1955.0,5.0,229.0,18.0,297.0,46.0,281.0,863.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",46.0,29,True,2023-01-08 01:02:35,1.4.7,33.0,salib,conda-forge/salib,,,,215881.0,1212.0,1212.0,https://pypi.org/project/salib,212079.0,https://anaconda.org/conda-forge/salib,2024-08-19 20:16:48.120,174921.0,3.0,,,,,,,,,,,,,,,,
297,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-07-27 07:14:46.000000,2024-07-27 07:14:46,566.0,2.0,101.0,16.0,194.0,107.0,139.0,692.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",34.0,29,True,2023-02-15 15:39:02,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,19521.0,4456136.0,40384.0,40384.0,https://pypi.org/project/soundfile,4455982.0,https://anaconda.org/anaconda/pysoundfile,,,2.0,,,,,,,,,,,,,,,,
298,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2024-08-02 07:22:46.000000,2024-08-01 18:07:01,834.0,11.0,73.0,25.0,396.0,99.0,240.0,583.0,"Simple, concise geographical visualization in Python.",32.0,29,True,2024-04-05 15:56:28,1.12.0,33.0,geoviews,conda-forge/geoviews,,,,19434.0,1083.0,1083.0,https://pypi.org/project/geoviews,14390.0,https://anaconda.org/conda-forge/geoviews,2024-04-05 16:04:19.139,237080.0,3.0,,,,,,,,,,,,,,,,
299,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-08-21 12:41:29.000000,2024-08-02 08:19:12,2094.0,35.0,62.0,19.0,1620.0,21.0,214.0,570.0,The experiment tracker for foundation model training.,54.0,29,True,2024-08-20 12:54:42,1.11.1,129.0,neptune-client,conda-forge/neptune-client,,,,401569.0,570.0,570.0,https://pypi.org/project/neptune-client,396336.0,https://anaconda.org/conda-forge/neptune-client,2024-08-20 14:58:11.790,266884.0,2.0,,,,,,,,,,,,,,,,
300,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,3590.0,607.0,229.0,,,13844.0,Python Backtesting library for trading strategies.,56.0,28,False,,,,backtrader,,,,,30342.0,2236.0,2236.0,https://pypi.org/project/backtrader,30342.0,,,,2.0,,,,,,,,,,,,,,,,
301,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2024-07-23 16:54:42.000000,2023-04-19 16:47:52,581.0,,1133.0,350.0,81.0,50.0,231.0,7989.0,StarCraft II Learning Environment.,39.0,28,False,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,31658.0,3339.0,795.0,795.0,https://pypi.org/project/pysc2,2963.0,,,,2.0,,,,,,google-deepmind/pysc2,,,,,,,,,,
302,Darts,unit8co/darts,time-series-data,,https://github.com/unit8co/darts,https://github.com/unit8co/darts,Apache-2.0,2018-09-13 15:17:28.000,2024-08-22 07:28:50.000000,2024-08-22 07:28:50,1233.0,32.0,837.0,59.0,999.0,244.0,1265.0,7827.0,A python library for user-friendly forecasting and anomaly detection on time series.,123.0,28,True,2024-06-19 16:22:16,0.30.0,43.0,u8darts,conda-forge/u8darts-all,,,,42416.0,,,https://pypi.org/project/u8darts,40936.0,https://anaconda.org/conda-forge/u8darts-all,2024-06-21 14:16:42.811,54467.0,2.0,unit8/darts,https://hub.docker.com/r/unit8/darts,2024-04-17 11:31:17.149896,,626.0,,,,,,,,,,,
303,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,874.0,267.0,98.0,78.0,81.0,7343.0,Visualizations for machine learning datasets.,31.0,28,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,['jupyter'],,103847.0,259.0,259.0,https://pypi.org/project/facets-overview,103847.0,,,,3.0,,,,,,,,,,,,,,,,
304,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-08-18 00:48:19.000000,2024-08-18 00:48:18,1815.0,22.0,767.0,127.0,285.0,448.0,337.0,7309.0,Uniform Manifold Approximation and Projection.,134.0,28,True,2024-04-03 15:21:16,release-0.5.6,29.0,umap-learn,conda-forge/umap-learn,,,,1296254.0,1.0,1.0,https://pypi.org/project/umap-learn,1244928.0,https://anaconda.org/conda-forge/umap-learn,2024-08-14 17:32:09.484,2566304.0,3.0,,,,,,,,,,,,,,,,
305,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2023-10-24 07:07:43.000000,2023-08-16 23:55:56,220.0,,1313.0,173.0,46.0,72.0,239.0,6974.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,['pytorch'],,96922.0,21.0,21.0,https://pypi.org/project/face-alignment,96922.0,,,,3.0,,,,,,,,,,,,,,,,
306,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-08-19 10:49:43.000000,2024-08-19 10:49:35,3281.0,8.0,934.0,137.0,661.0,52.0,1151.0,6923.0,Python library for audio and music analysis.,123.0,28,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,2442874.0,,,https://pypi.org/project/librosa,2426604.0,https://anaconda.org/conda-forge/librosa,2024-05-15 16:59:32.016,797234.0,3.0,,,,,,,,,,,,,,,,
307,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2023-10-19 19:24:54.000000,2023-10-19 19:24:51,248.0,,877.0,126.0,38.0,68.0,147.0,5431.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,28,True,,,4.0,torchdiffeq,conda-forge/torchdiffeq,,['pytorch'],,803141.0,3705.0,3705.0,https://pypi.org/project/torchdiffeq,802809.0,https://anaconda.org/conda-forge/torchdiffeq,2023-06-16 19:19:05.182,16959.0,2.0,,,,,,,,,,,,,,,,
308,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-08-21 05:48:21.000000,2024-08-12 18:32:28,1629.0,25.0,805.0,145.0,1545.0,317.0,401.0,5037.0,Simple and Distributed Machine Learning.,120.0,28,True,2024-04-10 19:16:17,1.0.4-spark3.5,48.0,synapseml,,,,,237174.0,,,https://pypi.org/project/synapseml,237174.0,,,,3.0,,,,,,,,,,,,,,,,
309,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,,450.0,74.0,63.0,90.0,57.0,4738.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,28,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,356297.0,2492.0,2492.0,https://pypi.org/project/layoutparser,356297.0,,,,3.0,,,,,,,,,,,,,,,,
310,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-08-06 20:03:27.000000,2024-07-25 12:17:22,1473.0,10.0,714.0,75.0,1812.0,320.0,633.0,4508.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-06-03 07:20:06,0.15.1,100.0,gluonts,anaconda/gluonts,,['pytorch'],,224190.0,,,https://pypi.org/project/gluonts,224164.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,887.0,2.0,,,,,,,,,,,,,,,,
311,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-08-14 15:31:25.000000,2023-11-23 21:41:49,1136.0,,624.0,89.0,271.0,28.0,252.0,4414.0,Geocoding library for Python.,133.0,28,True,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,74.0,5807787.0,,,https://pypi.org/project/geopy,5779379.0,https://anaconda.org/conda-forge/geopy,2024-02-28 17:12:19.096,1420434.0,3.0,,,,,,,,,,,,,,,,
312,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-07-15 00:15:22.000000,2024-04-23 02:12:59,1138.0,,734.0,58.0,1015.0,153.0,741.0,4247.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",86.0,28,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,['pytorch'],,13187.0,153.0,153.0,https://pypi.org/project/mmocr,13187.0,,,,3.0,,,,,,,,,,,,,,,,
313,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-08-15 23:32:52.000000,2024-08-14 22:57:54,1450.0,26.0,462.0,55.0,808.0,48.0,492.0,3779.0,NeuralProphet: A simple forecasting package.,56.0,28,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,['pytorch'],,135939.0,,,https://pypi.org/project/neuralprophet,135939.0,,,,2.0,,,,,,,,,,,,,,,,
314,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-07-16 10:57:00.000000,2024-07-16 10:56:54,3661.0,1.0,453.0,102.0,1049.0,228.0,368.0,3605.0,Plotting library for IPython/Jupyter notebooks.,64.0,28,True,2024-02-27 15:38:38,0.12.43,64.0,bqplot,conda-forge/bqplot,,['jupyter'],,158171.0,57.0,57.0,https://pypi.org/project/bqplot,128380.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1363245.0,3.0,,,,,,,bqplot,https://www.npmjs.com/package/bqplot,3061.0,,,,,,,
315,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2024-05-16 18:13:04.000000,2024-05-16 18:13:03,456.0,,521.0,112.0,93.0,23.0,101.0,3484.0,Module for automatic summarization of text documents and HTML pages.,32.0,28,True,2022-10-23 16:40:03,0.11.0,15.0,sumy,conda-forge/sumy,,,,403522.0,2999.0,2999.0,https://pypi.org/project/sumy,403287.0,https://anaconda.org/conda-forge/sumy,2023-06-16 19:26:28.563,8962.0,3.0,,,,,,,,,,,,,,,,
316,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-08-03 07:04:44.000000,2024-01-02 20:16:48,4161.0,,367.0,84.0,64.0,150.0,189.0,3257.0,a library for audio and music analysis.,25.0,28,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,12479.0,479.0,479.0,https://pypi.org/project/aubio,4626.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,698972.0,3.0,,,,,,,,,,,,,,,,
317,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,367.0,45.0,1085.0,1.0,353.0,3256.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,['pytorch'],,31200.0,1180.0,1180.0,https://pypi.org/project/catalyst,31200.0,,,,3.0,,,,,,,,,,,,,,,,
318,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-05-22 19:32:05.771000,2024-04-05 20:34:01,476.0,,713.0,119.0,125.0,64.0,370.0,3008.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,28,True,,,11.0,hmmlearn,conda-forge/hmmlearn,,['sklearn'],,124673.0,2704.0,2704.0,https://pypi.org/project/hmmlearn,119067.0,https://anaconda.org/conda-forge/hmmlearn,2024-05-22 19:32:05.771,263484.0,3.0,,,,,,,,,,,,,,,,
319,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,,424.0,62.0,933.0,296.0,745.0,2924.0,StellarGraph - Machine Learning on Graphs.,37.0,28,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,['tensorflow'],,8419.0,272.0,272.0,https://pypi.org/project/stellargraph,8419.0,,,,2.0,,,,,,,,,,,,,,,,
320,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-01-06 17:57:28.000000,2024-01-06 17:57:28,619.0,,332.0,46.0,121.0,70.0,137.0,2912.0,A python library for decision tree visualization and model interpretation.,26.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,123158.0,1278.0,1278.0,https://pypi.org/project/dtreeviz,121404.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,78940.0,2.0,,,,,,,,,,,,,,,,
321,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2024-07-25 18:53:58.000000,2024-07-25 18:53:58,2707.0,2.0,372.0,38.0,520.0,55.0,217.0,2869.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",66.0,28,True,2024-03-11 02:09:54,0.3.10,16.0,textattack,conda-forge/textattack,,,,4199.0,285.0,285.0,https://pypi.org/project/textattack,4025.0,https://anaconda.org/conda-forge/textattack,2023-06-16 19:22:50.186,8178.0,3.0,,,,,,,,,,,,,,,,
322,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2024-04-03 16:17:05.000000,2024-03-04 15:46:26,1711.0,,414.0,45.0,365.0,21.0,350.0,2713.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",35.0,28,True,2024-03-04 12:27:37,3.3.4,59.0,foolbox,conda-forge/foolbox,,,,3593.0,611.0,611.0,https://pypi.org/project/foolbox,3300.0,https://anaconda.org/conda-forge/foolbox,2023-06-16 19:20:41.396,14367.0,3.0,,,,,,,,,,,,,,,,
323,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000000,2018-08-19 12:37:47,130.0,,279.0,65.0,61.0,22.0,39.0,2423.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,['sklearn'],,415350.0,5285.0,5285.0,https://pypi.org/project/scikit-plot,413212.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,181802.0,2.0,,,,,,,,,,,,,,,,
324,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-01-11 18:01:50.000000,2023-12-23 13:05:00,887.0,,346.0,82.0,168.0,208.0,148.0,2345.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,52.0,28,True,,,11.0,mpld3,conda-forge/mpld3,,,,344899.0,6391.0,6391.0,https://pypi.org/project/mpld3,339974.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,206386.0,3.0,,,,,,,mpld3,https://www.npmjs.com/package/mpld3,798.0,,,,,,,
325,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2024-08-05 07:13:17.000000,2024-05-21 10:49:30,727.0,,217.0,38.0,545.0,121.0,235.0,2189.0,"Algorithms for outlier, adversarial and drift detection.",23.0,28,True,2024-04-17 16:05:27,0.12.0,35.0,alibi-detect,,,,,64193.0,464.0,464.0,https://pypi.org/project/alibi-detect,64193.0,,,,2.0,,,,,,,,,,,,,,,,
326,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-08-20 10:41:05.000000,2024-08-20 10:36:51,1828.0,23.0,378.0,49.0,128.0,38.0,426.0,1700.0,Reinforcement Learning environments based on the 1993 game Doom.,54.0,28,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,11916.0,1978.0,257.0,257.0,https://pypi.org/project/vizdoom,1861.0,,,,2.0,,,,,,Farama-Foundation/ViZDoom,,,,,3.0,,,,,
327,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-05-25 02:57:17.000000,2023-09-26 23:11:11,163.0,,191.0,34.0,73.0,25.0,52.0,1544.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,['pytorch'],,1859385.0,3563.0,3563.0,https://pypi.org/project/torchsde,1858782.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,25961.0,2.0,,,,,,,,,,,,,,,,
328,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-08-16 12:36:05.000000,2024-06-25 21:00:38,982.0,32.0,576.0,106.0,286.0,19.0,300.0,1543.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,28,True,2024-06-20 20:31:17,2.10.0,21.0,tabpy,anaconda/tabpy-client,,,,7176.0,172.0,172.0,https://pypi.org/project/tabpy,7124.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4579.0,2.0,,,,,,,,,,,,,,,,
329,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-08-22 14:44:12.000000,2024-08-22 14:44:08,2042.0,213.0,92.0,9.0,742.0,67.0,778.0,1286.0,"A lightweight alternative to Kubernetes for AI, simplifying container orchestration on any cloud or on-premises and..",32.0,28,True,2024-08-22 12:48:47,0.18.11,44.0,dstack,,,,,4041.0,15.0,15.0,https://pypi.org/project/dstack,4041.0,,,,2.0,,,,,,,,,,,,,,,,
330,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-07-26 06:19:42.000000,2020-10-14 13:22:39,167.0,,357.0,71.0,89.0,27.0,26.0,1265.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,25481.0,1441.0,1441.0,https://pypi.org/project/empyrical,25116.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,28508.0,2.0,,,,,,,,,,,,,,,,
331,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2024-07-29 16:12:40.000000,2024-07-29 16:12:37,144.0,5.0,119.0,23.0,106.0,40.0,74.0,1240.0,Python 3.8+ toolbox for submitting jobs to Slurm.,24.0,28,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,456080.0,3081.0,3081.0,https://pypi.org/project/submitit,455261.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,39349.0,3.0,,,,,,,,,,,,,,,,
332,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-08-21 11:39:17.000000,2024-08-21 11:39:14,534.0,17.0,116.0,26.0,383.0,30.0,285.0,1237.0,Extra blocks for scikit-learn pipelines.,67.0,28,True,2024-07-10 14:32:19,0.9.1,41.0,scikit-lego,conda-forge/scikit-lego,,['sklearn'],,35807.0,157.0,157.0,https://pypi.org/project/scikit-lego,34763.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,53260.0,2.0,,,,,,,,,,,,,,,,
333,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000000,2023-02-10 23:24:53,213.0,,162.0,19.0,70.0,136.0,89.0,964.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,158.0,714039.0,5401.0,5401.0,https://pypi.org/project/pyvis,714034.0,,,,3.0,,,,,,,,,,,,,,,,
