,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
375,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2024-02-28 16:56:42.000000,2024-02-26 15:22:39,1921.0,17.0,13194.0,3333.0,878.0,,86.0,62941.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",640.0,26,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,
376,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,,1152.0,180.0,213.0,24.0,533.0,8639.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,2021-01-29 00:03:56,0.0.9,1.0,,,,,,21.0,21.0,,,241.0,,,,,,,,3.0,9172.0,,,,,,,,,,,
377,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2023-10-22 09:33:23.000000,2023-10-22 09:33:23,779.0,,1144.0,212.0,91.0,182.0,120.0,5608.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,26,True,,,,pyAudioAnalysis,,,,,441.0,441.0,https://pypi.org/project/pyAudioAnalysis,11589.0,11589.0,,,,,,,,3.0,,,,,,,,,,,,
378,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2024-03-07 18:10:01.000000,2023-10-05 16:17:35,6152.0,,519.0,152.0,1906.0,305.0,1329.0,4365.0,ArrayFire: a general purpose GPU library.,88.0,26,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,1312.0,1364.0,,,,,,,,3.0,5554.0,,,,,,,,,,,
379,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-01-16 11:28:25.000000,2022-08-23 22:54:23,1046.0,,953.0,240.0,215.0,45.0,200.0,4344.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,False,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,51.0,51.0,https://pypi.org/project/tensortrade,603.0,696.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3287.0,,,,,3.0,,,,,,,,,,,,
380,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,919.0,283.0,226.0,11.0,356.0,3862.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,True,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,949447.0,949858.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,20983.0,,,,,3.0,,,,,,,,,,,,
381,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-01-03 16:45:49.000000,2024-01-03 16:44:47,1195.0,2.0,403.0,83.0,54.0,57.0,202.0,3334.0,A library of reinforcement learning components and agents.,84.0,26,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],189.0,189.0,https://pypi.org/project/dm-acme,1246.0,1449.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,8148.0,,,,,2.0,,,google-deepmind/acme,,,,,,,,,
382,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-02-29 03:26:36.000000,2024-02-21 17:40:12,463.0,14.0,270.0,49.0,456.0,51.0,255.0,3283.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,26,True,2024-01-08 18:41:59,0.4.10,23.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,7662.0,8727.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-01-08 20:24:23.326,38071.0,,,,,3.0,369.0,,,,,,,,,,,
383,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-01-10 22:28:30.000000,2023-09-10 15:15:16,1059.0,,232.0,62.0,112.0,6.0,266.0,3137.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,26,True,2023-09-10 15:53:16,idgear-0.3.2,21.0,vidgear,,,,,511.0,511.0,https://pypi.org/project/vidgear,14844.0,14860.0,,,,,,,,3.0,995.0,,,,,,,,,,,
384,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-03-04 11:03:28.000000,2024-03-04 11:03:27,4333.0,10.0,565.0,41.0,998.0,212.0,686.0,3105.0,"A unified, comprehensive and efficient recommendation library.",71.0,26,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,2308.0,2420.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,4515.0,,,,,3.0,,,,,,,,,,,,
385,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-03-07 12:37:37.000000,2024-03-07 12:37:22,1526.0,27.0,610.0,44.0,28.0,3.0,391.0,2769.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,26,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,,['pytorch'],21.0,21.0,https://pypi.org/project/deepke,503.0,503.0,,,,,,,,3.0,,,,,,,,,,,,
386,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-02-27 10:07:38.000000,2024-02-12 11:41:49,652.0,4.0,241.0,47.0,640.0,136.0,225.0,2273.0,Algorithms for explaining machine learning models.,20.0,26,True,2024-01-22 16:23:03,0.9.5,32.0,alibi,,,,,561.0,561.0,https://pypi.org/project/alibi,24581.0,24581.0,,,,,,,,3.0,,,,,,,,,,,,
387,Neural Tangents,google/neural-tangents,ml-frameworks,,https://github.com/google/neural-tangents,https://github.com/google/neural-tangents,Apache-2.0,2019-04-08 16:48:48.000,2024-03-01 17:17:03.000000,2024-03-01 17:16:56,650.0,8.0,225.0,65.0,31.0,58.0,93.0,2202.0,Fast and Easy Infinite Neural Networks in Python.,29.0,26,True,2023-12-11 14:10:12,0.6.5,17.0,neural-tangents,,,,,94.0,94.0,https://pypi.org/project/neural-tangents,1874.0,1881.0,,,,,,,,3.0,359.0,,,,,,,,,,,
388,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-03-06 13:30:05.000000,2024-03-06 13:30:04,1840.0,231.0,120.0,29.0,154.0,16.0,20.0,1791.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,134.0,134.0,https://pypi.org/project/labml,4118.0,4118.0,,,,,,,,3.0,,,,,,,,,,,,
389,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,,273.0,41.0,495.0,155.0,151.0,1728.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,26,True,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,147.0,147.0,https://pypi.org/project/petastorm,34982.0,34988.0,,,,,,,,3.0,433.0,,,,,,,,,,,
390,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,303.0,27.0,379.0,38.0,155.0,1558.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],53.0,53.0,https://pypi.org/project/pgl,2192.0,2192.0,,,,,,,,2.0,,,,,,,,,,,,
391,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-03-07 18:11:26.000000,2024-03-07 17:42:29,6320.0,105.0,278.0,49.0,2597.0,257.0,1367.0,1544.0,cuGraph - RAPIDS Graph Analytics Library.,110.0,26,True,2024-02-13 16:02:14,24.02.00,34.0,cugraph,conda-forge/libcugraph,,,,2.0,2.0,https://pypi.org/project/cugraph,219.0,732.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,17974.0,,,,,3.0,,,,,,,,,,,,
392,PyKEEN,pykeen/pykeen,graph,,https://github.com/pykeen/pykeen,https://github.com/pykeen/pykeen,MIT,2020-02-24 07:26:03.000,2024-03-06 18:34:09.000000,2024-03-06 18:34:08,2827.0,11.0,172.0,26.0,666.0,89.0,442.0,1473.0,A Python library for learning and evaluating knowledge graph embeddings.,38.0,26,True,2024-02-19 21:29:27,1.10.2,20.0,pykeen,,,,,,,https://pypi.org/project/pykeen,5012.0,5015.0,,,,,,,,2.0,177.0,,,,,,,,,,,
393,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-02-14 20:47:03.000000,2023-06-07 07:35:59,3033.0,,119.0,37.0,336.0,11.0,187.0,1420.0,Multi-class confusion matrix library in Python.,17.0,26,True,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,277.0,277.0,https://pypi.org/project/pycm,50986.0,50986.0,,,,,,,,3.0,,,,,,,,,,,,
394,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2023-10-09 07:21:10.000000,2023-09-29 00:13:39,295.0,,221.0,47.0,184.0,43.0,120.0,1369.0,Metric learning algorithms in Python.,22.0,26,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],356.0,356.0,https://pypi.org/project/metric-learn,14826.0,15079.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,11164.0,,,,,3.0,,,,,,,,,,,,
395,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2023-11-29 23:41:32.898000,2023-11-29 13:48:39,684.0,,150.0,24.0,124.0,2.0,128.0,1341.0,"Extensible, parallel implementations of t-SNE.",11.0,26,True,2023-11-29 14:50:50,1.0.1,21.0,opentsne,conda-forge/opentsne,,,,753.0,753.0,https://pypi.org/project/opentsne,29532.0,35021.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,236028.0,,,,,3.0,,,,,,,,,,,,
396,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2024-03-06 00:32:34.000000,2024-03-06 00:32:32,1425.0,32.0,252.0,73.0,104.0,23.0,53.0,1231.0,Model analysis tools for TensorFlow.,57.0,26,True,2023-08-14 20:20:00,0.45.0,56.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",2.0,2.0,https://pypi.org/project/tensorflow-model-analysis,81512.0,81512.0,,,,,,,,3.0,,,,,,,,,,,,
397,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-01-11 20:36:11.000000,2023-12-21 17:09:15,394.0,3.0,172.0,25.0,31.0,4.0,129.0,1174.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],498.0,498.0,https://pypi.org/project/prince,107592.0,107934.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,17820.0,,,,,3.0,,,,,,,,,,,,
398,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-03-07 17:57:55.000000,2024-03-01 23:38:03,2128.0,223.0,84.0,18.0,783.0,73.0,200.0,1051.0,"MetricFlow allows you to define, build, and maintain metrics in code.",44.0,26,True,2024-03-02 00:18:17,0.205.0,15.0,metricflow,,,,,19.0,19.0,https://pypi.org/project/metricflow,33362.0,33362.0,,,,,,,,3.0,,,dbt-labs/metricflow,,,,,,,,,
399,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-03-06 19:44:03.000000,2024-02-26 19:04:51,1914.0,62.0,319.0,54.0,487.0,134.0,250.0,1050.0,Machine learning on FPGAs using HLS.,59.0,26,True,2023-12-19 21:00:03,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/hls4ml,1294.0,1466.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,7255.0,,,,,3.0,,,,,,,,,,,,
400,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-03-07 16:50:50.000000,2024-03-07 13:52:53,1582.0,171.0,67.0,13.0,426.0,33.0,496.0,1024.0,"dstack is an open-source engine for running GPU workloads. It simplifies development, training, and deployment of gen..",22.0,26,True,2024-03-05 12:22:37,0.16.1,49.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,3027.0,3027.0,,,,,,,,3.0,,,,,,,,,,,,
401,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2024-03-04 18:16:03.000000,2024-02-29 15:08:13,800.0,6.0,112.0,30.0,405.0,64.0,314.0,992.0,BAyesian Model-Building Interface (Bambi) in Python.,36.0,26,True,2023-10-25 02:04:11,0.13.0,23.0,bambi,conda-forge/bambi,,,,109.0,109.0,https://pypi.org/project/bambi,29714.0,30457.0,https://anaconda.org/conda-forge/bambi,2023-10-27 17:16:55.433,29012.0,,,,,3.0,,,,,,,,,,,,
402,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2024-02-29 13:41:12.000000,2024-02-29 13:41:11,1144.0,2.0,220.0,61.0,246.0,2.0,365.0,954.0,Search and download Copernicus Sentinel satellite images.,44.0,26,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,539.0,539.0,https://pypi.org/project/sentinelsat,24426.0,25117.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,28274.0,,,,,3.0,262.0,,,,,,,,,,,
403,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-2-Clause,2013-09-05 14:44:25.000,2024-03-06 13:17:16.000000,2024-03-04 11:16:16,3054.0,61.0,110.0,17.0,259.0,11.0,140.0,738.0,Python bindings for MPI.,26.0,26,True,2023-10-04 09:04:22,3.1.5,12.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,388373.0,445826.0,https://anaconda.org/conda-forge/mpi4py,2024-02-28 23:37:18.658,2336084.0,,,,,3.0,20973.0,,,,,,,,,,,
404,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-03-06 19:32:25.000000,2024-03-06 19:32:25,573.0,23.0,155.0,31.0,182.0,4.0,98.0,567.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,30.0,26,True,2023-06-20 08:57:52,0.5,6.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],313.0,313.0,https://pypi.org/project/pyriemann,32629.0,32872.0,https://anaconda.org/conda-forge/pyriemann,2023-06-20 10:39:38.006,5114.0,,,,,3.0,,,,,,,,,,,,
405,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-03-07 13:40:46.000000,2023-08-23 17:20:54,1241.0,,152.0,20.0,708.0,26.0,208.0,475.0,A package built to support working with spatial data using open source python.,44.0,26,True,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,295.0,295.0,https://pypi.org/project/earthpy,5906.0,7125.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,71958.0,,,,,3.0,,,,,,,,,,,,
406,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2024-02-19 07:00:31.744000,2024-02-18 18:51:38,532.0,12.0,39.0,5.0,15.0,6.0,48.0,319.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,14.0,26,True,2024-02-18 18:56:53,0.9.0,9.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],622.0,622.0,https://pypi.org/project/scikit-posthocs,99400.0,121678.0,https://anaconda.org/conda-forge/scikit-posthocs,2024-02-19 07:00:31.744,913422.0,,,,,3.0,39.0,,,,,,,,,,,
407,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2024-02-26 04:15:38.000000,2024-01-26 13:45:49,1050.0,5.0,5153.0,1400.0,369.0,,49.0,22755.0,An awesome Data Science repository to learn and apply for real world problems.,240.0,25,True,2023-10-31 06:59:31,2023.10.31,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
408,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2023-11-27 11:39:00.000000,2023-11-27 11:38:59,333.0,,1339.0,431.0,50.0,77.0,87.0,10330.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,25664.0,25664.0,,,,,,,,3.0,,,,,,,,,,,,
409,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,https://github.com/TA-Lib/ta-lib-python,https://github.com/TA-Lib/ta-lib-python,,2012-03-23 17:14:15.000,2024-02-14 15:54:56.000000,2024-02-14 15:54:47,611.0,9.0,1624.0,327.0,79.0,165.0,394.0,8818.0,Python wrapper for TA-Lib (http://ta-lib.org/).,29.0,25,True,,,3.0,TA-Lib,conda-forge/ta-lib,,,,,,https://pypi.org/project/TA-Lib,67916.0,77171.0,https://anaconda.org/conda-forge/ta-lib,2023-09-19 09:10:13.263,388729.0,,,,,3.0,,,,,,,,,,,,
410,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2023-10-06 08:13:53.418000,2023-01-27 13:12:44,652.0,,982.0,146.0,93.0,75.0,305.0,6139.0,A Python scikit for building and analyzing recommender systems.,45.0,25,False,,,8.0,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,135372.0,143378.0,https://anaconda.org/conda-forge/scikit-surprise,2023-10-06 08:13:53.418,352286.0,,,,,3.0,,,,,,,,,,,,
411,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2023-10-23 02:26:28.000000,2020-05-03 07:13:22,108.0,,583.0,140.0,31.0,59.0,54.0,5519.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1529.0,1529.0,https://pypi.org/project/flashtext,1065123.0,1065541.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,18393.0,,,,,3.0,,,,,,,,,,,,
412,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-03-07 18:04:22.000000,2024-03-07 15:12:03,3473.0,91.0,588.0,94.0,3827.0,171.0,1357.0,4821.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,89.0,25,True,2024-02-27 17:33:20,1.35.0,75.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
413,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2024-01-26 20:28:01.000000,2023-12-09 00:22:24,2360.0,,681.0,164.0,60.0,14.0,709.0,3035.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,28.0,25,True,2023-10-23 21:02:38,1.6.0,20.0,,bioconda/deepvariant,,,['tensorflow'],,,,,904.0,https://anaconda.org/bioconda/deepvariant,2023-06-16 16:08:50.013,62346.0,,,,,3.0,4703.0,,,,,,,,,,,
414,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-01-20 00:01:11.000000,2024-01-20 00:01:11,1576.0,3.0,236.0,34.0,2015.0,1.0,650.0,2920.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,35.0,25,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,4710.0,4807.0,,,,,,,,3.0,2631.0,,,,,,,,,,,
415,DDSP,magenta/ddsp,audio,,https://github.com/magenta/ddsp,https://github.com/magenta/ddsp,Apache-2.0,2020-01-14 18:38:27.000,2024-02-21 08:50:08.000000,2023-06-30 21:16:10,470.0,,314.0,66.0,316.0,44.0,124.0,2732.0,DDSP: Differentiable Digital Signal Processing.,32.0,25,True,2023-04-26 19:23:09,3.5.1,23.0,ddsp,conda-forge/ddsp,,,['tensorflow'],50.0,50.0,https://pypi.org/project/ddsp,2354.0,2680.0,https://anaconda.org/conda-forge/ddsp,2023-06-16 19:19:34.916,14689.0,,,,,3.0,,,,,,,,,,,,
416,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-02-14 22:05:03.000000,2024-02-14 22:04:33,2296.0,22.0,686.0,79.0,204.0,188.0,465.0,2700.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",151.0,25,True,,,,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,57203.0,57203.0,,,,,,,,3.0,,,,,,,,,,,,
417,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2023-11-01 10:12:46.000000,2022-10-05 16:26:03,376.0,,221.0,50.0,481.0,35.0,70.0,2691.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,203.0,203.0,https://pypi.org/project/m2cgen,23618.0,23619.0,,,,,,,,3.0,66.0,,,,,,,,,,,
418,Mars,mars-project/mars,others,,https://github.com/mars-project/mars,https://github.com/mars-project/mars,Apache-2.0,2018-12-05 16:04:03.000,2024-01-02 10:00:14.000000,2023-11-02 03:13:52,1297.0,,314.0,93.0,2157.0,195.0,982.0,2671.0,"Mars is a tensor-based unified framework for large-scale data computation which scales numpy, pandas, scikit-learn and..",53.0,25,True,2023-01-10 09:30:53,0.10.0,100.0,pymars,,,,,,,https://pypi.org/project/pymars,44755.0,44755.0,,,,,,,,3.0,,,,,,,,,,,,
419,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000000,2023-07-19 07:40:10,212.0,,132.0,29.0,200.0,16.0,73.0,2663.0,HiPlot makes understanding high dimensional data easy.,9.0,25,True,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,377.0,377.0,https://pypi.org/project/hiplot,15603.0,19199.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,176220.0,,,,,3.0,,,,,,,,,,,,
420,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2024-02-20 00:12:22.000000,2023-08-16 14:02:03,1820.0,,329.0,56.0,442.0,71.0,290.0,2371.0,Pytorch framework for doing deep learning on point clouds.,34.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],23.0,23.0,https://pypi.org/project/torch-points3d,740.0,740.0,,,,,,,,3.0,,,,,,,,,,,,
