,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
284,missingno,ResidentMario/missingno,data-viz,,https://github.com/ResidentMario/missingno,https://github.com/ResidentMario/missingno,MIT,2016-03-27 15:18:50.000,2024-05-14 18:30:13.000000,2023-02-26 20:07:33,189.0,,512.0,77.0,38.0,13.0,121.0,3926.0,Missing data visualization module for Python.,18.0,29,False,2023-02-26 20:11:48,0.5.2,6.0,missingno,conda-forge/missingno,,,,280792.0,18328.0,18328.0,https://pypi.org/project/missingno,228679.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:27.711,364796.0,3.0,,,,,,,,,,,,,,,,
285,pomegranate,jmschrei/pomegranate,probabilistics,,https://github.com/jmschrei/pomegranate,https://github.com/jmschrei/pomegranate,MIT,2014-11-24 18:36:58.000,2024-07-11 06:02:50.000000,2024-07-11 06:02:00,993.0,,576.0,95.0,338.0,20.0,760.0,3357.0,"Fast, flexible and easy to use probabilistic modelling in Python.",75.0,29,True,2024-07-11 06:11:27,1.1.0,9.0,pomegranate,conda-forge/pomegranate,,,,24576.0,1164.0,1164.0,https://pypi.org/project/pomegranate,21267.0,https://anaconda.org/conda-forge/pomegranate,2023-12-10 17:04:41.093,175384.0,3.0,,,,,,,,,,,,,,,,
286,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000000,2018-08-19 12:37:47,130.0,,280.0,65.0,61.0,22.0,39.0,2427.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,29,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,['sklearn'],,452448.0,5492.0,5492.0,https://pypi.org/project/scikit-plot,450308.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,186233.0,2.0,,,,,,,,,,,,,,,,
287,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-07-18 15:45:47.000000,2024-06-20 19:30:24,1373.0,,328.0,22.0,49.0,33.0,203.0,2304.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,29,True,2024-03-18 21:01:54,0.4.7,81.0,explainerdashboard,conda-forge/explainerdashboard,,,,81929.0,543.0,543.0,https://pypi.org/project/explainerdashboard,80758.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,53871.0,2.0,,,,,,,,,,,,,,,,
288,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2024-10-01 13:02:53.000000,2024-10-01 13:02:45,487.0,10.0,292.0,64.0,122.0,21.0,105.0,2017.0,ffn - a financial function library for Python.,35.0,29,True,2024-08-06 13:45:28,1.1.0,11.0,ffn,conda-forge/ffn,,,,18369.0,495.0,495.0,https://pypi.org/project/ffn,18075.0,https://anaconda.org/conda-forge/ffn,2024-08-06 14:03:54.464,12387.0,2.0,,,,,,,,,,,,,,,,
289,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-02-13 19:24:57.000000,2024-02-01 18:50:30,675.0,,384.0,41.0,63.0,24.0,272.0,1932.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,29,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,69199.0,2002.0,2002.0,https://pypi.org/project/ogb,68411.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,38652.0,2.0,,,,,,,,,,,,,,,,
290,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2024-07-09 19:44:03.000000,2024-04-29 20:57:51,290.0,,353.0,47.0,80.0,78.0,113.0,1802.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,42.0,29,True,2023-04-23 23:49:39,3.4.1,7.0,pyldavis,conda-forge/pyldavis,,['jupyter'],,134556.0,6514.0,6514.0,https://pypi.org/project/pyldavis,133414.0,https://anaconda.org/conda-forge/pyldavis,2023-06-16 16:08:55.034,86835.0,2.0,,,,,,,,,,,,,,,,
291,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-09-15 02:16:48.000000,2024-09-15 02:16:48,1062.0,3.0,223.0,51.0,208.0,31.0,289.0,1697.0,A full spaCy pipeline and models for scientific/biomedical documents.,34.0,29,True,2024-03-08 05:57:56,0.5.4,11.0,scispacy,,,,,26437.0,974.0,974.0,https://pypi.org/project/scispacy,26437.0,,,,3.0,,,,,,,,,,,,,,,,
292,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-09-23 20:37:19.000000,2024-09-23 18:45:00,1017.0,35.0,581.0,106.0,292.0,19.0,300.0,1560.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,29,True,2024-09-23 20:37:19,2.12.0,23.0,tabpy,anaconda/tabpy-client,,,,14298.0,182.0,182.0,https://pypi.org/project/tabpy,14247.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4611.0,2.0,,,,,,,,,,,,,,,,
293,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-10-17 16:02:21.000000,2024-10-17 10:09:09,2180.0,250.0,132.0,11.0,870.0,104.0,863.0,1402.0,"dstack is an open-source alternative to Kubernetes, designed to simplify development, training, and deployment of AI..",42.0,29,True,2024-10-17 07:25:56,0.18.19,54.0,dstack,,,,,13912.0,16.0,16.0,https://pypi.org/project/dstack,13912.0,,,,2.0,,,,,,,,,,,,,,,,
294,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2024-06-05 08:48:15.000000,2024-06-05 08:42:47,1478.0,,160.0,32.0,252.0,,,1343.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,29,True,2024-04-25 12:54:53,1.3.5,44.0,spacy-transformers,conda-forge/spacy-transformers,,['spacy'],,523002.0,1897.0,1897.0,https://pypi.org/project/spacy-transformers,521083.0,https://anaconda.org/conda-forge/spacy-transformers,2023-12-19 11:34:09.090,67184.0,3.0,,,,,,,,,,,,,,,,
295,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000000,2024-07-09 16:09:26,3066.0,,261.0,34.0,38.0,,497.0,1227.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,29,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,['tensorflow'],,14531.0,555.0,555.0,https://pypi.org/project/ktrain,14531.0,,,,3.0,,,,,,,,,,,,,,,,
296,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-09-22 23:13:29.287000,2024-09-04 06:19:45,30112.0,3.0,154.0,19.0,750.0,284.0,408.0,1179.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,29,True,2024-08-28 21:22:32,rel-2.9.4,86.0,aesara,conda-forge/aesara,,,,106844.0,658.0,658.0,https://pypi.org/project/aesara,77576.0,https://anaconda.org/conda-forge/aesara,2024-09-22 23:13:29.287,1287820.0,3.0,,,,,,,,,,,,,,,,
297,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-10-07 18:17:28.000000,2024-10-04 14:18:34,499.0,5.0,117.0,32.0,132.0,23.0,75.0,915.0,Python bindings and utilities for GeoJSON.,58.0,29,True,,,11.0,geojson,conda-forge/geojson,,,,3089582.0,18456.0,18456.0,https://pypi.org/project/geojson,3046571.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,860222.0,3.0,,,,,,,,,,,,,,,,
298,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-08-18 16:23:07.000000,2024-05-12 22:59:32,3715.0,,328.0,65.0,690.0,36.0,533.0,835.0,The Classical Language Toolkit.,121.0,29,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,95.0,11013.0,274.0,274.0,https://pypi.org/project/cltk,11013.0,,,,3.0,,,,,,,,,,,,,,,,
299,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2024-10-16 18:50:37.000000,2024-10-08 15:25:16,847.0,17.0,75.0,26.0,406.0,103.0,241.0,594.0,"Simple, concise geographical visualization in Python.",32.0,29,True,2024-09-18 10:30:55,1.13.0,34.0,geoviews,conda-forge/geoviews,,,,22650.0,1133.0,1133.0,https://pypi.org/project/geoviews,17534.0,https://anaconda.org/conda-forge/geoviews,2024-09-17 10:57:22.057,250702.0,3.0,,,,,,,,,,,,,,,,
300,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-10-07 14:26:43.000000,2024-09-26 12:17:28,2097.0,4.0,63.0,17.0,1634.0,23.0,215.0,578.0,The experiment tracker for foundation model training.,54.0,29,True,2024-10-02 08:02:19,1.12.0,130.0,neptune-client,conda-forge/neptune-client,,,,506784.0,625.0,625.0,https://pypi.org/project/neptune-client,501436.0,https://anaconda.org/conda-forge/neptune-client,2024-10-02 12:46:58.862,283492.0,3.0,,,,,,,,,,,,,,,,
301,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2024-10-14 20:17:57.000000,2024-10-14 20:03:04,17285.0,41.0,108.0,28.0,3618.0,507.0,3413.0,527.0,"Keep code, data, containers under control with git and git-annex.",57.0,29,True,2024-08-08 02:59:16,1.1.3,100.0,datalad,conda-forge/datalad,,,,56259.0,423.0,423.0,https://pypi.org/project/datalad,44071.0,https://anaconda.org/conda-forge/datalad,2024-08-08 08:36:45.951,633825.0,2.0,,,,,,,,,,,,,,,,
302,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1136.0,239.0,456.0,63.0,264.0,18092.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,28,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,,,,119912.0,,,https://pypi.org/project/ciphey,119498.0,,,,3.0,remnux/ciphey,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,26097.0,,,,,,,,,,,
303,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,3652.0,610.0,232.0,,,14249.0,Python Backtesting library for trading strategies.,56.0,28,False,,,,backtrader,,,,,40665.0,2340.0,2340.0,https://pypi.org/project/backtrader,40665.0,,,,2.0,,,,,,,,,,,,,,,,
304,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,876.0,268.0,98.0,78.0,81.0,7354.0,Visualizations for machine learning datasets.,31.0,28,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,['jupyter'],,92309.0,270.0,270.0,https://pypi.org/project/facets-overview,92309.0,,,,3.0,,,,,,,,,,,,,,,,
305,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-10-08 01:00:43.000000,2024-10-08 01:00:39,3284.0,8.0,939.0,136.0,666.0,51.0,1161.0,7092.0,Python library for audio and music analysis.,123.0,28,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,2941497.0,,,https://pypi.org/project/librosa,2925427.0,https://anaconda.org/conda-forge/librosa,2024-05-15 16:59:32.016,819603.0,3.0,,,,,,,,,,,,,,,,
306,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000000,2024-08-30 14:19:23,221.0,1.0,1318.0,172.0,46.0,71.0,241.0,7044.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,['pytorch'],,60122.0,21.0,21.0,https://pypi.org/project/face-alignment,60122.0,,,,3.0,,,,,,,,,,,,,,,,
307,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2023-09-17 12:33:41.000000,2019-11-11 22:14:54,308.0,,1308.0,200.0,158.0,14.0,227.0,5521.0,Deep Reinforcement Learning for Keras.,41.0,28,False,2018-05-01 14:27:32,0.4.2,8.0,keras-rl,,,['tensorflow'],,1259.0,792.0,792.0,https://pypi.org/project/keras-rl,1259.0,,,,2.0,,,,,,,,,,,,,,,,
308,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-10-16 04:25:11.000000,2024-10-16 04:12:35,1641.0,25.0,805.0,146.0,1571.0,324.0,403.0,5059.0,Simple and Distributed Machine Learning.,120.0,28,True,2024-10-11 00:19:38,1.0.7,58.0,synapseml,,,,,226191.0,,,https://pypi.org/project/synapseml,226191.0,,,,2.0,,,,,,,,,,,,,,,,
309,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-10-16 13:17:50.000000,2024-10-16 13:17:49,626.0,10.0,764.0,84.0,354.0,53.0,344.0,5038.0,Uplift modeling and causal inference with machine learning algorithms.,64.0,28,True,2024-10-01 06:14:15,0.15.2,15.0,causalml,,,,,54481.0,224.0,224.0,https://pypi.org/project/causalml,54481.0,,,,2.0,,,,,,,,,,,,,,,,
310,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,,459.0,74.0,63.0,92.0,57.0,4850.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,28,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,364299.0,3010.0,3010.0,https://pypi.org/project/layoutparser,364299.0,,,,3.0,,,,,,,,,,,,,,,,
311,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2024-07-24 18:48:54.000000,2023-04-30 18:36:20,483.0,,682.0,87.0,208.0,145.0,358.0,4744.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,28,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,325992.0,1557.0,1557.0,https://pypi.org/project/lightfm,323185.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,227403.0,2.0,,,,,,,,,,,,,,,,
312,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-10-17 12:23:01.000000,2024-10-17 12:23:01,1475.0,4.0,721.0,75.0,1818.0,326.0,634.0,4577.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-06-03 07:20:06,0.15.1,100.0,gluonts,anaconda/gluonts,,['pytorch'],,682631.0,,,https://pypi.org/project/gluonts,682604.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,979.0,3.0,,,,,,,,,,,,,,,,
313,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-08-14 15:31:25.000000,2023-11-23 21:41:49,1136.0,,624.0,89.0,271.0,28.0,253.0,4455.0,Geocoding library for Python.,133.0,28,True,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,85.0,6162000.0,,,https://pypi.org/project/geopy,6133717.0,https://anaconda.org/conda-forge/geopy,2024-02-28 17:12:19.096,1470749.0,3.0,,,,,,,,,,,,,,,,
314,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2024-07-17 04:40:56.000000,2023-11-02 13:49:44,662.0,,889.0,148.0,132.0,111.0,104.0,4298.0,Technical Analysis Library using Pandas and Numpy.,34.0,28,True,,,7.0,ta,conda-forge/ta,,,,165382.0,4233.0,4233.0,https://pypi.org/project/ta,164704.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,29854.0,2.0,,,,,,,,,,,,,,,,
315,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-09-16 21:51:17.000000,2024-09-13 01:42:25,1464.0,20.0,470.0,55.0,823.0,45.0,497.0,3846.0,NeuralProphet: A simple forecasting package.,56.0,28,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,['pytorch'],,122277.0,,,https://pypi.org/project/neuralprophet,122277.0,,,,3.0,,,,,,,,,,,,,,,,
316,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2024-09-09 07:33:42.000000,2024-09-09 07:33:42,3663.0,2.0,455.0,102.0,1055.0,229.0,368.0,3619.0,Plotting library for IPython/Jupyter notebooks.,65.0,28,True,2024-02-27 15:38:38,0.12.43,64.0,bqplot,conda-forge/bqplot,,['jupyter'],,220897.0,58.0,58.0,https://pypi.org/project/bqplot,192012.0,https://anaconda.org/conda-forge/bqplot,2024-02-19 16:46:43.025,1397719.0,3.0,,,,,,,bqplot,https://www.npmjs.com/package/bqplot,2513.0,,,,,,,
317,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-10-14 13:03:13.000000,2024-02-22 12:17:17,1487.0,,252.0,21.0,1746.0,249.0,726.0,3595.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,1214.0,90945.0,443.0,443.0,https://pypi.org/project/deepchecks,90912.0,,,,2.0,,,,,,,,,,,,,,,,
318,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2024-05-16 18:13:04.000000,2024-05-16 18:13:03,456.0,,522.0,113.0,93.0,23.0,101.0,3515.0,Module for automatic summarization of text documents and HTML pages.,32.0,28,True,2022-10-23 16:40:03,0.11.0,15.0,sumy,conda-forge/sumy,,,,413963.0,3157.0,3157.0,https://pypi.org/project/sumy,413726.0,https://anaconda.org/conda-forge/sumy,2023-06-16 19:26:28.563,9514.0,3.0,,,,,,,,,,,,,,,,
319,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2024-10-17 11:34:41.000000,2024-08-14 20:32:21,1311.0,2.0,792.0,309.0,1470.0,278.0,518.0,3510.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",156.0,28,True,2024-04-24 16:20:45,0.18.0,31.0,torchtext,,,['pytorch'],,1458903.0,,,https://pypi.org/project/torchtext,1458903.0,,,,3.0,,,,,,,,,,,,,,,,
320,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-09-17 20:09:27.000000,2024-09-17 20:08:40,1205.0,3.0,421.0,83.0,55.0,62.0,203.0,3486.0,A library of reinforcement learning components and agents.,86.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,['tensorflow'],,2108.0,218.0,218.0,https://pypi.org/project/dm-acme,1896.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,10007.0,2.0,,,,,,google-deepmind/acme,,,,,,,,,,
321,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2024-10-09 16:24:11.000000,2024-10-09 16:24:08,1187.0,1.0,1653.0,154.0,210.0,12.0,693.0,3475.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,['tensorflow'],,1934347.0,,,https://pypi.org/project/tensorflow-hub,1932222.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,106284.0,2.0,,,,,,,,,,,,,,,,
322,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-08-11 08:09:18.000000,2024-06-22 17:36:10,1146.0,,250.0,61.0,121.0,8.0,289.0,3354.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,28,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,1752.0,24163.0,623.0,623.0,https://pypi.org/project/vidgear,24137.0,,,,3.0,,,,,,,,,,,,,,,,
323,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-08-03 07:04:44.000000,2024-01-02 20:16:48,4161.0,,371.0,83.0,66.0,156.0,189.0,3292.0,a library for audio and music analysis.,25.0,28,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,15551.0,487.0,487.0,https://pypi.org/project/aubio,7610.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,722647.0,3.0,,,,,,,,,,,,,,,,
324,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,368.0,46.0,1085.0,2.0,353.0,3283.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,['pytorch'],,36797.0,1204.0,1204.0,https://pypi.org/project/catalyst,36797.0,,,,3.0,,,,,,,,,,,,,,,,
325,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-08-29 16:58:41.000000,2024-08-29 16:58:41,621.0,2.0,329.0,46.0,121.0,71.0,137.0,2948.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,117742.0,1317.0,1317.0,https://pypi.org/project/dtreeviz,115925.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,85401.0,2.0,,,,,,,,,,,,,,,,
326,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,,426.0,62.0,933.0,296.0,747.0,2944.0,StellarGraph - Machine Learning on Graphs.,37.0,28,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,['tensorflow'],,17026.0,280.0,280.0,https://pypi.org/project/stellargraph,17026.0,,,,2.0,,,,,,,,,,,,,,,,
327,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-01-11 18:01:50.000000,2023-12-23 13:05:00,887.0,,350.0,82.0,168.0,208.0,148.0,2354.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,52.0,28,True,,,11.0,mpld3,conda-forge/mpld3,,,,362386.0,6580.0,6580.0,https://pypi.org/project/mpld3,357510.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,210893.0,3.0,,,,,,,mpld3,https://www.npmjs.com/package/mpld3,821.0,,,,,,,
328,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000000,2024-09-08 00:19:34,1851.0,42.0,380.0,50.0,136.0,29.0,435.0,1728.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,28,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,12058.0,4937.0,273.0,273.0,https://pypi.org/project/vizdoom,4820.0,,,,2.0,,,,,,Farama-Foundation/ViZDoom,,,,,,,,,,
329,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-05-25 02:57:17.000000,2023-09-26 23:11:11,163.0,,194.0,34.0,73.0,27.0,52.0,1567.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,False,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,['pytorch'],,1882676.0,3818.0,3818.0,https://pypi.org/project/torchsde,1882043.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,28527.0,2.0,,,,,,,,,,,,,,,,
