,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
306,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,4222.0,645.0,236.0,,,17709.0,Python Backtesting library for trading strategies.,56.0,28,False,,,,backtrader,,,,,3325.0,3325.0,https://pypi.org/project/backtrader,126233.0,126233.0,,,,,,,,2.0,,,,,,,,,,,,
307,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2025-06-13 09:55:29.000000,2025-04-16 07:54:15,2322.0,1.0,2934.0,200.0,3822.0,948.0,4609.0,13537.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",186.0,28,True,2025-02-14 04:57:35,2.8.1,11.0,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,863.0,863.0,,,,,,,,3.0,,,,,,,,,,,,
308,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2025-05-12 12:51:06.000000,2025-05-12 12:51:06,1903.0,20.0,813.0,127.0,299.0,480.0,344.0,7825.0,Uniform Manifold Approximation and Projection.,141.0,28,True,2025-02-28 21:30:46,release-0.5.8,31.0,umap-learn,conda-forge/umap-learn,,,,1.0,1.0,https://pypi.org/project/umap-learn,1580928.0,1631842.0,https://anaconda.org/conda-forge/umap-learn,2025-04-22 14:56:49.243,3054889.0,,,,,3.0,,,,,,,,,,,,
309,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2025-06-24 19:03:02.000000,2025-06-24 12:20:27,1078.0,7.0,956.0,141.0,776.0,136.0,365.0,7555.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,100.0,28,True,2024-11-24 07:33:52,0.12,16.0,dowhy,conda-forge/dowhy,,,,640.0,640.0,https://pypi.org/project/dowhy,86473.0,87299.0,https://anaconda.org/conda-forge/dowhy,2025-04-22 14:57:26.807,45476.0,,,,,2.0,43.0,,,,,,,,,,,
310,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000000,2024-08-30 14:19:23,221.0,,1346.0,172.0,46.0,76.0,242.0,7335.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,82823.0,82823.0,,,,,,,,3.0,,,,,,,,,,,,
311,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2025-06-16 17:54:32.000000,2025-06-06 18:56:11,889.0,4.0,1257.0,141.0,529.0,39.0,572.0,7005.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,87.0,28,True,2024-12-20 18:36:46,0.13.0,39.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,14793594.0,14805422.0,https://anaconda.org/conda-forge/imbalanced-learn,2025-04-22 14:56:42.907,709690.0,,,,,2.0,,,,,,,,,,,,
312,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2025-05-30 19:40:03.000000,2025-04-08 12:18:39,1481.0,3.0,756.0,76.0,1831.0,336.0,637.0,4928.0,Probabilistic time series modeling in Python.,117.0,28,True,2025-04-08 14:12:49,0.16.1,100.0,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,1836352.0,1836401.0,https://anaconda.org/anaconda/gluonts,2025-04-22 15:32:35.609,2174.0,,,,,3.0,,,,,,,,,,,,
313,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2025-04-22 14:56:20.783000,2023-11-23 21:41:49,1136.0,,640.0,87.0,275.0,30.0,254.0,4658.0,Geocoding library for Python.,133.0,28,False,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,7117972.0,7145823.0,https://anaconda.org/conda-forge/geopy,2025-04-22 14:56:20.783,1671013.0,,,,,3.0,154.0,,,,,,,,,,,
314,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2025-04-22 14:58:06.931000,2024-11-01 16:12:42,3332.0,,550.0,120.0,387.0,76.0,743.0,4321.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,28,True,,,12.0,dedupe,conda-forge/dedupe,,,,363.0,363.0,https://pypi.org/project/dedupe,55354.0,58072.0,https://anaconda.org/conda-forge/dedupe,2025-04-22 14:58:06.931,114184.0,,,,,3.0,,,,,,,,,,,,
315,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-06-23 19:25:55.000000,2025-06-23 19:25:53,1350.0,28.0,519.0,65.0,831.0,1.0,584.0,4209.0,On-device wake word detection powered by deep learning.,42.0,28,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,50.0,50.0,https://pypi.org/project/pvporcupine,23061.0,23061.0,,,,,,,,3.0,,,,,,,,,,,,
316,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2025-05-29 12:33:27.000000,2025-05-29 12:32:25,1211.0,4.0,478.0,82.0,57.0,65.0,206.0,3716.0,A library of reinforcement learning components and agents.,88.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],241.0,241.0,https://pypi.org/project/dm-acme,1239.0,1476.0,https://anaconda.org/conda-forge/dm-acme,2025-04-22 14:57:40.447,13080.0,,,,,2.0,,,,,google-deepmind/acme,,,,,,,
317,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2025-04-22 14:56:50.409000,2025-04-18 12:13:17,417.0,2.0,252.0,64.0,57.0,,,3473.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",18.0,28,True,2024-07-16 09:36:19,4.6.3,14.0,textdistance,conda-forge/textdistance,,,,8704.0,8704.0,https://pypi.org/project/textdistance,1066588.0,1082253.0,https://anaconda.org/conda-forge/textdistance,2025-04-22 14:56:50.409,860973.0,,,,,3.0,1054.0,,,,,,,,,,,
318,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2025-05-12 13:47:27.000000,2025-05-08 17:35:54,4165.0,4.0,386.0,85.0,70.0,160.0,194.0,3464.0,a library for audio and music analysis.,26.0,28,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,559.0,559.0,https://pypi.org/project/aubio,11702.0,20023.0,https://anaconda.org/conda-forge/aubio,2025-04-22 14:56:33.269,823830.0,,,,,3.0,,,,,,,,,,,,
319,DeepVariant,google/deepvariant,medical-data,,https://github.com/google/deepvariant,https://github.com/google/deepvariant,BSD-3-Clause,2017-11-23 01:56:22.000,2025-05-24 22:00:53.930000,2025-05-16 20:26:10,3140.0,59.0,744.0,154.0,65.0,3.0,920.0,3437.0,DeepVariant is an analysis pipeline that uses a deep neural network to call genetic variants from next-generation DNA..,41.0,28,True,2025-05-13 19:14:39,1.9.0,23.0,,bioconda/deepvariant,,,['tensorflow'],4.0,4.0,,,915.0,https://anaconda.org/bioconda/deepvariant,2025-05-24 22:00:53.930,76650.0,,,,,3.0,4866.0,,,,,,,,,,,
320,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,374.0,44.0,1087.0,1.0,354.0,3354.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1282.0,1282.0,https://pypi.org/project/catalyst,10405.0,10405.0,,,,,,,,3.0,,,,,,,,,,,,
321,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2025-04-22 14:58:08.752000,2025-03-03 17:02:53,72.0,,151.0,24.0,32.0,39.0,19.0,3279.0,Fuzzy String Matching in Python.,13.0,28,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,4905.0,4905.0,https://pypi.org/project/thefuzz,3295650.0,3296572.0,https://anaconda.org/conda-forge/thefuzz,2025-04-22 14:58:08.752,37833.0,,,,,3.0,,,,,,,,,,,,
322,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2025-04-22 14:57:36.874000,2024-07-25 18:53:58,2707.0,,406.0,35.0,525.0,63.0,222.0,3199.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",66.0,28,True,2024-03-11 02:09:54,0.3.10,16.0,textattack,conda-forge/textattack,,,,414.0,414.0,https://pypi.org/project/textattack,5920.0,6104.0,https://anaconda.org/conda-forge/textattack,2025-04-22 14:57:36.874,10527.0,,,,,3.0,,,,,,,,,,,,
323,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2025-04-22 14:57:54.473000,2025-04-14 09:03:52,1234.0,4.0,418.0,52.0,96.0,140.0,531.0,3170.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",30.0,28,True,2025-04-01 10:24:36,1.1.17,65.0,mljar-supervised,conda-forge/mljar-supervised,,,,172.0,172.0,https://pypi.org/project/mljar-supervised,4884.0,5820.0,https://anaconda.org/conda-forge/mljar-supervised,2025-04-22 14:57:54.473,44949.0,,,,,3.0,,,,,,,,,,,,
324,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-03-20 19:09:46.000000,2025-03-20 19:09:13,8394.0,,358.0,82.0,9858.0,40.0,350.0,3154.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",125.0,28,True,2025-03-19 23:12:44,0.38.1,100.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,473246.0,473497.0,,,,,,,,3.0,13583.0,,,,,,,,,,,
325,Foolbox,bethgelab/foolbox,adversarial,,https://github.com/bethgelab/foolbox,https://github.com/bethgelab/foolbox,MIT,2017-06-14 13:05:48.000,2025-04-22 14:57:29.383000,2024-03-04 15:46:26,1711.0,,426.0,46.0,367.0,23.0,350.0,2873.0,"A Python toolbox to create adversarial examples that fool neural networks in PyTorch, TensorFlow, and JAX.",35.0,28,False,2024-03-04 12:27:37,3.3.4,59.0,foolbox,conda-forge/foolbox,,,,745.0,745.0,https://pypi.org/project/foolbox,4563.0,4874.0,https://anaconda.org/conda-forge/foolbox,2025-04-22 14:57:29.383,18353.0,,,,,3.0,,,,,,,,,,,,
326,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2025-04-30 17:21:08.000000,2025-04-30 17:04:22,704.0,8.0,261.0,33.0,152.0,19.0,147.0,2498.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,28,True,2025-04-30 17:21:48,2.3.0,14.0,norfair,,,,,331.0,331.0,https://pypi.org/project/norfair,36593.0,36599.0,,,,,,,,3.0,351.0,,,,,,,,,,,
327,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2025-04-22 14:56:38.875000,2018-08-19 12:37:47,130.0,,280.0,62.0,61.0,22.0,39.0,2436.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],6484.0,6484.0,https://pypi.org/project/scikit-plot,431111.0,433283.0,https://anaconda.org/conda-forge/scikit-plot,2025-04-22 14:56:38.875,206354.0,,,,,2.0,,,,,,,,,,,,
328,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2025-04-22 14:56:36.813000,2023-04-03 00:19:55,1816.0,,245.0,86.0,124.0,32.0,230.0,2226.0,"NLP, before and after spaCy.",35.0,28,False,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,2026.0,2026.0,https://pypi.org/project/textacy,29613.0,31645.0,https://anaconda.org/conda-forge/textacy,2025-04-22 14:56:36.813,197198.0,,,,,3.0,,,,,,,,,,,,
329,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2025-06-15 06:42:53.000000,2024-05-21 15:42:46,481.0,,308.0,64.0,162.0,10.0,92.0,2183.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,28,False,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,867.0,867.0,https://pypi.org/project/pytextrank,96456.0,96456.0,,,,,,,,3.0,,,,,,,,,,,,
330,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2025-05-06 07:32:11.000000,2025-05-06 07:32:11,679.0,2.0,392.0,40.0,68.0,32.0,273.0,2008.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,2605.0,2605.0,https://pypi.org/project/ogb,26812.0,27792.0,https://anaconda.org/conda-forge/ogb,2025-04-22 14:57:35.121,55864.0,,,,,2.0,,,,,,,,,,,,
331,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2025-06-25 23:21:32.000000,2025-06-25 22:56:38,1904.0,34.0,397.0,48.0,149.0,30.0,436.0,1854.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,28,True,2024-08-20 10:37:29,1.2.4,31.0,vizdoom,,,,,337.0,337.0,https://pypi.org/project/vizdoom,10382.0,10492.0,,,,,,,,2.0,12219.0,,,,Farama-Foundation/ViZDoom,,,,,,,
332,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,,275.0,37.0,495.0,157.0,151.0,1842.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,28,False,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,210.0,210.0,https://pypi.org/project/petastorm,177008.0,177014.0,,,,,,,,3.0,576.0,,,,,,,,,,,
333,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-11-23 21:58:13.000000,2024-11-23 21:58:13,1066.0,,235.0,49.0,214.0,34.0,292.0,1830.0,A full spaCy pipeline and models for scientific/biomedical documents.,37.0,28,True,2024-10-27 05:42:49,0.5.5,12.0,scispacy,,,,,1294.0,1294.0,https://pypi.org/project/scispacy,35791.0,35791.0,,,,,,,,3.0,,,,,,,,,,,,
334,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-04-22 14:57:59.303000,2023-10-08 14:28:43,1157.0,,206.0,34.0,1081.0,25.0,496.0,1743.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,28,False,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],316.0,316.0,https://pypi.org/project/lightning-flash,1714.0,2373.0,https://anaconda.org/conda-forge/lightning-flash,2025-04-22 14:57:59.303,30332.0,,,,,2.0,,,,,Lightning-Universe/lightning-flash,,,,,,,
335,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2025-04-07 06:09:24.000000,2025-04-07 06:09:23,623.0,3.0,422.0,30.0,53.0,13.0,137.0,1523.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,31.0,28,True,2025-02-26 10:01:26,2.3.5,7.0,minisom,,,,,897.0,897.0,https://pypi.org/project/minisom,27831.0,27831.0,,,,,,,,3.0,,,,,,,,,,,,
336,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,,388.0,71.0,89.0,28.0,26.0,1390.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,28,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1732.0,1732.0,https://pypi.org/project/empyrical,19303.0,19725.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,37178.0,,,,,2.0,,,,,,,,,,,,
337,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2025-05-26 16:00:28.000000,2025-05-26 15:44:59,1485.0,1.0,166.0,30.0,253.0,,,1388.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",23.0,28,True,2025-05-26 16:10:34,release-v1.3.9,47.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2321.0,2321.0,https://pypi.org/project/spacy-transformers,202958.0,205877.0,https://anaconda.org/conda-forge/spacy-transformers,2025-04-22 14:58:05.596,125325.0,,,,,3.0,362.0,,,,,,,,,,,
338,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2025-05-22 19:59:32.000000,2025-05-22 19:59:32,10862.0,6.0,255.0,39.0,1523.0,168.0,362.0,1373.0,Computations and statistics on manifolds with geometric structures.,95.0,28,True,2024-09-09 17:46:06,2.8.0,23.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,149.0,149.0,https://pypi.org/project/geomstats,5235.0,5428.0,https://anaconda.org/conda-forge/geomstats,2025-04-22 14:58:18.165,6955.0,,,,,3.0,,,,,,,,,,,,
339,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2025-04-22 14:57:46.430000,2024-09-04 06:19:45,30112.0,,151.0,17.0,751.0,284.0,408.0,1210.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,28,True,2024-08-28 21:22:32,rel-2.9.4,86.0,aesara,conda-forge/aesara,,,,838.0,838.0,https://pypi.org/project/aesara,130913.0,162439.0,https://anaconda.org/conda-forge/aesara,2025-04-22 14:57:46.430,1639388.0,,,,,3.0,,,,,,,,,,,,
340,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-06-15 15:36:52.000000,2025-06-15 15:35:11,848.0,10.0,133.0,28.0,457.0,88.0,351.0,1170.0,BAyesian Model-Building Interface (Bambi) in Python.,47.0,28,True,2024-12-21 18:07:06,0.15.0,25.0,bambi,conda-forge/bambi,,,,214.0,214.0,https://pypi.org/project/bambi,32066.0,33010.0,https://anaconda.org/conda-forge/bambi,2025-04-22 14:57:09.701,51008.0,,,,,3.0,,,,,,,,,,,,
341,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2025-04-22 14:56:29.359000,2025-04-18 20:50:45,1969.0,1.0,246.0,20.0,307.0,55.0,289.0,927.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",51.0,28,True,2023-01-08 01:02:35,1.4.7,33.0,salib,conda-forge/salib,,,,1588.0,1588.0,https://pypi.org/project/salib,185825.0,189897.0,https://anaconda.org/conda-forge/salib,2025-04-22 14:56:29.359,228035.0,,,,,3.0,,,,,,,,,,,,
342,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-05-04 21:16:04.000000,2025-05-04 21:11:20,3722.0,3.0,335.0,63.0,693.0,36.0,540.0,854.0,The Classical Language Toolkit.,121.0,28,True,2025-05-04 21:33:45,1.5.0,80.0,cltk,,,,,300.0,300.0,https://pypi.org/project/cltk,1586.0,1587.0,,,,,,,,3.0,136.0,,,,,,,,,,,
343,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/bee-san/Ciphey,https://github.com/bee-san/Ciphey,MIT,2019-07-16 20:20:39.000,2025-03-05 03:09:03.000000,2023-10-12 07:20:40,1894.0,,1253.0,235.0,461.0,3.0,329.0,19613.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",47.0,27,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,1.0,1.0,https://pypi.org/project/ciphey,17307.0,17724.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,29644.0,3.0,,,,,bee-san/Ciphey,,,,,,,
344,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,872.0,266.0,98.0,78.0,81.0,7377.0,Visualizations for machine learning datasets.,31.0,27,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],314.0,314.0,https://pypi.org/project/facets-overview,44206.0,44206.0,,,,,,,,3.0,,,,,,,,,,,,
345,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-06-23 18:45:07.000000,2025-02-17 21:20:41,638.0,,721.0,105.0,203.0,10.0,361.0,6144.0,Python-tesseract is an optical character recognition (OCR) tool for python.,47.0,27,True,2023-10-15 15:39:44,0.3.13,26.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,3791228.0,3802497.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,664877.0,,,,,3.0,,,,,,,,,,,,
346,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2023-09-17 12:33:41.000000,2019-11-11 22:14:54,308.0,,1298.0,198.0,158.0,14.0,227.0,5554.0,Deep Reinforcement Learning for Keras.,41.0,27,False,2018-05-01 14:27:32,0.4.2,8.0,keras-rl,,,,['tensorflow'],827.0,827.0,https://pypi.org/project/keras-rl,601.0,601.0,,,,,,,,2.0,,,,,,,,,,,,
347,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2025-06-02 19:56:55.000000,2025-06-02 19:56:55,647.0,8.0,810.0,85.0,375.0,43.0,369.0,5451.0,Uplift modeling and causal inference with machine learning algorithms.,68.0,27,True,2025-05-15 16:49:13,0.15.4,17.0,causalml,,,,,301.0,301.0,https://pypi.org/project/causalml,36143.0,36143.0,,,,,,,,2.0,,,,,,,,,,,,
348,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2025-06-26 15:27:34.000000,2025-06-26 14:17:34,550.0,22.0,459.0,63.0,99.0,37.0,94.0,5408.0,Finding duplicate images made easy!.,18.0,27,True,2025-06-26 15:00:48,0.3.3.post1,10.0,imagededup,,,,['tensorflow'],199.0,199.0,https://pypi.org/project/imagededup,19608.0,19608.0,,,,,,,,3.0,29.0,,,,,,,,,,,
349,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-08-02 08:16:49.000000,2024-08-02 08:16:49,252.0,,907.0,53.0,57.0,77.0,109.0,4907.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],3795.0,3795.0,https://pypi.org/project/facenet-pytorch,107307.0,135650.0,,,,,,,,2.0,1898991.0,,,,,,,,,,,
350,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-06-26 10:06:03.000000,2025-06-26 09:59:45,976.0,29.0,512.0,43.0,1079.0,19.0,399.0,4866.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",64.0,27,True,2025-06-20 07:43:27,0.12.0,19.0,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,110732.0,217569.0,,,,,,,,3.0,5555550.0,,,,,,,,,,,
351,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,,755.0,59.0,1014.0,159.0,743.0,4555.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],234.0,234.0,https://pypi.org/project/mmocr,3302.0,3302.0,,,,,,,,3.0,,,,,,,,,,,,
