,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
291,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-09-15 02:16:48.000,2024-09-15 02:16:48,1062.0,3.0,222.0,51.0,208.0,30.0,289.0,1688.0,A full spaCy pipeline and models for scientific/biomedical documents.,34.0,29,True,2024-03-08 05:57:56,0.5.4,11.0,scispacy,,,,,22275.0,968.0,968.0,https://pypi.org/project/scispacy,22275.0,,,,3.0,,,,,,,,,,,,,,,,
292,pingouin,raphaelvallat/pingouin,probabilistics,,https://github.com/raphaelvallat/pingouin,https://github.com/raphaelvallat/pingouin,GPL-3.0,2018-04-01 01:10:22.000,2024-09-04 22:25:36.166,2024-09-04 10:38:43,1254.0,2.0,138.0,31.0,117.0,31.0,269.0,1606.0,Statistical package in Python based on Pandas.,46.0,29,True,2024-09-04 10:48:32,0.5.5,40.0,pingouin,conda-forge/pingouin,,,,139375.0,2400.0,2400.0,https://pypi.org/project/pingouin,136789.0,https://anaconda.org/conda-forge/pingouin,2024-09-04 22:25:36.166,134485.0,3.0,,,,,,,,,,,,,,,,
293,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2024-06-05 08:48:15.000,2024-06-05 08:42:47,1478.0,,159.0,32.0,252.0,,,1341.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,29,True,2024-04-25 12:54:53,1.3.5,44.0,spacy-transformers,conda-forge/spacy-transformers,,['spacy'],,550103.0,1875.0,1875.0,https://pypi.org/project/spacy-transformers,548246.0,https://anaconda.org/conda-forge/spacy-transformers,2023-12-19 11:34:09.090,64996.0,3.0,,,,,,,,,,,,,,,,
294,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-09-22 23:13:29.287,2024-09-04 06:19:45,30112.0,3.0,154.0,19.0,750.0,284.0,408.0,1179.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,29,True,2024-08-28 21:22:32,rel-2.9.4,86.0,aesara,conda-forge/aesara,,,,95305.0,648.0,648.0,https://pypi.org/project/aesara,66670.0,https://anaconda.org/conda-forge/aesara,2024-09-22 23:13:29.287,1259955.0,3.0,,,,,,,,,,,,,,,,
295,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/JoaquinAmatRodrigo/skforecast,https://github.com/JoaquinAmatRodrigo/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2024-10-03 16:32:08.000,2024-08-13 21:16:30,3511.0,190.0,125.0,10.0,623.0,19.0,150.0,1093.0,Time series forecasting with machine learning models.,14.0,29,True,2024-08-01 13:18:23,0.13.0,28.0,skforecast,,,['sklearn'],,75599.0,328.0,328.0,https://pypi.org/project/skforecast,75599.0,,,,2.0,,,,,,,,,,,,,,,,
296,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2024-10-01 15:59:32.000,2024-09-30 12:28:02,845.0,15.0,75.0,25.0,404.0,100.0,241.0,592.0,"Simple, concise geographical visualization in Python.",32.0,29,True,2024-09-18 10:30:55,1.13.0,34.0,geoviews,conda-forge/geoviews,,,,19216.0,1125.0,1125.0,https://pypi.org/project/geoviews,14188.0,https://anaconda.org/conda-forge/geoviews,2024-09-17 10:57:22.057,246407.0,3.0,,,,,,,,,,,,,,,,
297,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-10-02 12:46:58.862,2024-09-26 12:17:28,2097.0,7.0,63.0,18.0,1633.0,25.0,213.0,575.0,The experiment tracker for foundation model training.,54.0,29,True,2024-10-02 08:02:19,1.12.0,130.0,neptune-client,conda-forge/neptune-client,,,,508680.0,607.0,607.0,https://pypi.org/project/neptune-client,503409.0,https://anaconda.org/conda-forge/neptune-client,2024-10-02 12:46:58.862,279381.0,3.0,,,,,,,,,,,,,,,,
298,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000,2023-04-19 14:13:08,2404.0,,3636.0,609.0,231.0,,,14122.0,Python Backtesting library for trading strategies.,56.0,28,False,,,,backtrader,,,,,38269.0,2310.0,2310.0,https://pypi.org/project/backtrader,38269.0,,,,2.0,,,,,,,,,,,,,,,,
299,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000,2023-05-24 15:56:22,277.0,,875.0,267.0,98.0,78.0,81.0,7350.0,Visualizations for machine learning datasets.,31.0,28,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,['jupyter'],,90381.0,265.0,265.0,https://pypi.org/project/facets-overview,90381.0,,,,3.0,,,,,,,,,,,,,,,,
300,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2024-10-02 15:38:03.000,2024-09-09 18:22:58,3283.0,8.0,939.0,136.0,665.0,54.0,1158.0,7053.0,Python library for audio and music analysis.,123.0,28,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,2889647.0,,,https://pypi.org/project/librosa,2873687.0,https://anaconda.org/conda-forge/librosa,2024-05-15 16:59:32.016,813976.0,3.0,,,,,,,,,,,,,,,,
301,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000,2024-08-30 14:19:23,221.0,1.0,1315.0,172.0,46.0,70.0,241.0,7032.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,['pytorch'],,67303.0,21.0,21.0,https://pypi.org/project/face-alignment,67303.0,,,,3.0,,,,,,,,,,,,,,,,
302,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2023-09-17 12:33:41.000,2019-11-11 22:14:54,308.0,,1309.0,200.0,158.0,14.0,227.0,5517.0,Deep Reinforcement Learning for Keras.,41.0,28,False,2018-05-01 14:27:32,0.4.2,8.0,keras-rl,,,['tensorflow'],,1317.0,789.0,789.0,https://pypi.org/project/keras-rl,1317.0,,,,2.0,,,,,,,,,,,,,,,,
303,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-10-01 23:10:08.000,2024-09-10 16:49:55,1635.0,25.0,806.0,145.0,1563.0,321.0,403.0,5054.0,Simple and Distributed Machine Learning.,120.0,28,True,2024-08-30 02:16:51,1.0.5,51.0,synapseml,,,,,245473.0,,,https://pypi.org/project/synapseml,245473.0,,,,2.0,,,,,,,,,,,,,,,,
304,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000,2022-08-06 21:47:18,182.0,,459.0,73.0,63.0,91.0,57.0,4822.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,28,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,374377.0,2926.0,2926.0,https://pypi.org/project/layoutparser,374377.0,,,,3.0,,,,,,,,,,,,,,,,
305,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2024-07-24 18:48:54.000,2023-04-30 18:36:20,483.0,,680.0,87.0,208.0,145.0,358.0,4736.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,28,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,346097.0,1543.0,1543.0,https://pypi.org/project/lightfm,343322.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,224781.0,2.0,,,,,,,,,,,,,,,,
306,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-08-14 15:31:25.000,2023-11-23 21:41:49,1136.0,,624.0,89.0,271.0,28.0,253.0,4440.0,Geocoding library for Python.,133.0,28,True,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,83.0,6220358.0,,,https://pypi.org/project/geopy,6192327.0,https://anaconda.org/conda-forge/geopy,2024-02-28 17:12:19.096,1457612.0,3.0,,,,,,,,,,,,,,,,
307,ta,bukosabino/ta,financial-data,,https://github.com/bukosabino/ta,https://github.com/bukosabino/ta,MIT,2018-01-02 18:08:48.000,2024-07-17 04:40:56.000,2023-11-02 13:49:44,662.0,,874.0,147.0,132.0,111.0,104.0,4270.0,Technical Analysis Library using Pandas and Numpy.,34.0,28,True,,,7.0,ta,conda-forge/ta,,,,186116.0,4160.0,4160.0,https://pypi.org/project/ta,185446.0,https://anaconda.org/conda-forge/ta,2023-11-02 22:03:30.766,29505.0,2.0,,,,,,,,,,,,,,,,
308,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-09-16 21:51:17.000,2024-09-13 01:42:25,1464.0,22.0,467.0,55.0,823.0,46.0,496.0,3829.0,NeuralProphet: A simple forecasting package.,56.0,28,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,['pytorch'],,136444.0,,,https://pypi.org/project/neuralprophet,136444.0,,,,3.0,,,,,,,,,,,,,,,,
309,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2024-10-03 11:34:38.000,2024-08-14 20:32:21,1311.0,2.0,795.0,306.0,1470.0,278.0,518.0,3503.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",156.0,28,True,2024-04-24 16:20:45,0.18.0,31.0,torchtext,,,['pytorch'],,1197255.0,,,https://pypi.org/project/torchtext,1197255.0,,,,3.0,,,,,,,,,,,,,,,,
310,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-09-17 20:09:27.000,2024-09-17 20:08:40,1205.0,4.0,420.0,83.0,55.0,62.0,203.0,3480.0,A library of reinforcement learning components and agents.,86.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,['tensorflow'],,1522.0,216.0,216.0,https://pypi.org/project/dm-acme,1313.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,9853.0,2.0,,,,,,,google-deepmind/acme,,,,,,,,,
311,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2024-06-06 21:49:17.000,2024-06-06 21:49:15,1186.0,,1654.0,153.0,210.0,11.0,693.0,3467.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,['tensorflow'],,1949225.0,,,https://pypi.org/project/tensorflow-hub,1947116.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,105459.0,2.0,,,,,,,,,,,,,,,,
312,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-08-11 08:09:18.000,2024-06-22 17:36:10,1146.0,,251.0,61.0,121.0,6.0,288.0,3340.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,28,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,1719.0,26215.0,610.0,610.0,https://pypi.org/project/vidgear,26190.0,,,,3.0,,,,,,,,,,,,,,,,
313,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-08-03 07:04:44.000,2024-01-02 20:16:48,4161.0,,370.0,83.0,65.0,156.0,189.0,3285.0,a library for audio and music analysis.,25.0,28,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,14954.0,485.0,485.0,https://pypi.org/project/aubio,7088.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,715872.0,3.0,,,,,,,,,,,,,,,,
314,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000,2022-04-29 04:19:24,1698.0,,367.0,46.0,1085.0,2.0,353.0,3279.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,['pytorch'],,25506.0,1190.0,1190.0,https://pypi.org/project/catalyst,25506.0,,,,3.0,,,,,,,,,,,,,,,,
315,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-08-29 16:58:41.000,2024-08-29 16:58:41,621.0,2.0,329.0,45.0,121.0,71.0,137.0,2939.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,119044.0,1308.0,1308.0,https://pypi.org/project/dtreeviz,117256.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,84043.0,2.0,,,,,,,,,,,,,,,,
316,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000,2021-10-29 06:15:49,2535.0,,425.0,61.0,933.0,295.0,747.0,2936.0,StellarGraph - Machine Learning on Graphs.,37.0,28,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,['tensorflow'],,14830.0,278.0,278.0,https://pypi.org/project/stellargraph,14830.0,,,,2.0,,,,,,,,,,,,,,,,
317,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000,2018-08-19 12:37:47,130.0,,280.0,65.0,61.0,22.0,39.0,2428.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,['sklearn'],,422564.0,5438.0,5438.0,https://pypi.org/project/scikit-plot,420436.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,185136.0,2.0,,,,,,,,,,,,,,,,
318,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-01-11 18:01:50.000,2023-12-23 13:05:00,887.0,,349.0,82.0,168.0,208.0,148.0,2352.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,52.0,28,True,,,11.0,mpld3,conda-forge/mpld3,,,,386049.0,6533.0,6533.0,https://pypi.org/project/mpld3,381308.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,209626.0,3.0,,,,,,,,mpld3,https://www.npmjs.com/package/mpld3,710.0,,,,,,
319,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000,2024-09-08 00:19:34,1851.0,42.0,377.0,50.0,136.0,38.0,426.0,1723.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,28,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,12015.0,2632.0,269.0,269.0,https://pypi.org/project/vizdoom,2516.0,,,,2.0,,,,,,,Farama-Foundation/ViZDoom,,,,,,,,,
320,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-05-25 02:57:17.000,2023-09-26 23:11:11,163.0,,191.0,34.0,73.0,27.0,52.0,1557.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,False,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,['pytorch'],,1887713.0,3758.0,3758.0,https://pypi.org/project/torchsde,1887094.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,27888.0,2.0,,,,,,,,,,,,,,,,
321,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-09-23 20:37:19.000,2024-09-23 18:45:00,1017.0,35.0,579.0,106.0,292.0,19.0,300.0,1555.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,28,True,2024-09-23 20:37:19,2.12.0,23.0,tabpy,anaconda/tabpy-client,,,,7178.0,177.0,177.0,https://pypi.org/project/tabpy,7127.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4601.0,2.0,,,,,,,,,,,,,,,,
322,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-09-13 08:50:44.958,2024-08-13 10:02:03,694.0,3.0,155.0,22.0,126.0,5.0,131.0,1453.0,"Extensible, parallel implementations of t-SNE.",12.0,28,True,2024-08-13 11:02:28,1.0.2,21.0,opentsne,conda-forge/opentsne,,,,42848.0,881.0,881.0,https://pypi.org/project/opentsne,36552.0,https://anaconda.org/conda-forge/opentsne,2024-09-13 08:50:44.958,314804.0,3.0,,,,,,,,,,,,,,,,
323,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-08-28 13:05:22.000,2024-08-28 13:05:21,610.0,18.0,404.0,31.0,51.0,13.0,128.0,1430.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,28,True,2024-08-23 12:23:48,2.3.3,5.0,minisom,,,,,26039.0,658.0,658.0,https://pypi.org/project/minisom,26039.0,,,,2.0,,,,,,,,,,,,,,,,
324,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-10-03 18:06:27.000,2024-10-03 10:06:38,2138.0,224.0,107.0,9.0,826.0,102.0,835.0,1347.0,"dstack is an open-source alternative to Kubernetes, designed to simplify development, training, and deployment of AI..",34.0,28,True,2024-09-30 10:29:42,0.18.16,51.0,dstack,,,,,6912.0,15.0,15.0,https://pypi.org/project/dstack,6912.0,,,,2.0,,,,,,,,,,,,,,,,
325,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2024-09-18 16:05:13.000,2024-09-18 16:03:14,147.0,8.0,119.0,24.0,109.0,41.0,77.0,1266.0,Python 3.8+ toolbox for submitting jobs to Slurm.,25.0,28,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,451479.0,3250.0,3250.0,https://pypi.org/project/submitit,450663.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,40831.0,2.0,,,,,,,,,,,,,,,,
326,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-09-23 20:28:23.000,2024-09-23 20:28:19,536.0,13.0,115.0,26.0,386.0,31.0,286.0,1262.0,Extra blocks for scikit-learn pipelines.,67.0,28,True,2024-07-10 14:32:19,0.9.1,41.0,scikit-lego,conda-forge/scikit-lego,,['sklearn'],,26440.0,161.0,161.0,https://pypi.org/project/scikit-lego,25388.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,55777.0,2.0,,,,,,,,,,,,,,,,
327,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000,2024-01-17 21:03:09,532.0,,413.0,52.0,41.0,16.0,139.0,1238.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,277814.0,2827.0,2827.0,https://pypi.org/project/kmodes,276902.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,49298.0,2.0,,,,,,,,,,,,,,,,
328,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000,2024-07-09 16:09:26,3066.0,1.0,262.0,34.0,38.0,,497.0,1226.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,28,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,['tensorflow'],,10299.0,551.0,551.0,https://pypi.org/project/ktrain,10299.0,,,,3.0,,,,,,,,,,,,,,,,
329,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000,2023-02-10 23:24:53,213.0,,164.0,19.0,70.0,138.0,88.0,985.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,163.0,1077787.0,5730.0,5730.0,https://pypi.org/project/pyvis,1077782.0,,,,3.0,,,,,,,,,,,,,,,,
330,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-08-08 16:10:29.000,2024-08-08 16:10:29,495.0,1.0,117.0,32.0,130.0,23.0,75.0,913.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,3027299.0,18351.0,18351.0,https://pypi.org/project/geojson,2984628.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,853430.0,3.0,,,,,,,,,,,,,,,,
331,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-09-27 19:27:52.000,2024-09-24 16:01:52,16653.0,73.0,369.0,45.0,1649.0,297.0,2981.0,899.0,An open-source application for biological image analysis.,144.0,28,True,2024-09-27 21:18:50,4.2.8,35.0,cellprofiler,,,,7803.0,1478.0,22.0,22.0,https://pypi.org/project/cellprofiler,1418.0,,,,3.0,,,,,,,,,,,,,,,,
332,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-08-18 16:23:07.000,2024-05-12 22:59:32,3715.0,,327.0,65.0,690.0,36.0,533.0,835.0,The Classical Language Toolkit.,121.0,28,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,94.0,4650.0,273.0,273.0,https://pypi.org/project/cltk,4650.0,,,,3.0,,,,,,,,,,,,,,,,
333,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-07-27 07:14:46.000,2024-07-27 07:14:46,566.0,2.0,103.0,16.0,196.0,109.0,139.0,701.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",34.0,28,True,2023-02-15 15:39:02,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,20019.0,5752563.0,42676.0,42676.0,https://pypi.org/project/soundfile,5752407.0,https://anaconda.org/anaconda/pysoundfile,,,3.0,,,,,,,,,,,,,,,,
334,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000,2023-10-12 07:20:40,1894.0,,1127.0,239.0,455.0,61.0,264.0,18012.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,,,,45902.0,,,https://pypi.org/project/ciphey,45492.0,,,,3.0,remnux/ciphey,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,25859.0,,,,,,,,,,,
335,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2024-07-23 16:54:42.000,2023-04-19 16:47:52,581.0,,1133.0,348.0,81.0,50.0,231.0,8002.0,StarCraft II Learning Environment.,39.0,27,False,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,31861.0,2820.0,817.0,817.0,https://pypi.org/project/pysc2,2450.0,,,,3.0,,,,,,,google-deepmind/pysc2,,,,,,,,,
336,UMAP,lmcinnes/umap,data-viz,,https://github.com/lmcinnes/umap,https://github.com/lmcinnes/umap,BSD-3-Clause,2017-07-02 01:11:17.000,2024-08-18 00:48:19.000,2024-08-18 00:48:18,1815.0,14.0,774.0,127.0,285.0,449.0,337.0,7391.0,Uniform Manifold Approximation and Projection.,134.0,27,True,2024-04-03 15:21:16,release-0.5.6,29.0,umap-learn,conda-forge/umap-learn,,,,1362060.0,1.0,1.0,https://pypi.org/project/umap-learn,1311481.0,https://anaconda.org/conda-forge/umap-learn,2024-08-14 17:32:09.484,2630109.0,3.0,,,,,,,,,,,,,,,,
337,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-10-01 06:14:15.000,2024-10-01 03:37:26,624.0,8.0,761.0,84.0,351.0,53.0,341.0,5014.0,Uplift modeling and causal inference with machine learning algorithms.,64.0,27,True,2024-10-01 06:14:15,0.15.2,15.0,causalml,,,,,49106.0,221.0,221.0,https://pypi.org/project/causalml,49106.0,,,,2.0,,,,,,,,,,,,,,,,
