,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
327,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-01-06 17:57:28.000000,2024-01-06 17:57:28,619.0,,330.0,46.0,120.0,62.0,136.0,2822.0,A python library for decision tree visualization and model interpretation.,26.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1119.0,1119.0,https://pypi.org/project/dtreeviz,146219.0,147840.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,66462.0,,,,,2.0,,,,,,,,,,,,
328,TFX,tensorflow/tfx,tensorflow-utils,,https://github.com/tensorflow/tfx,https://github.com/tensorflow/tfx,Apache-2.0,2019-02-04 17:14:36.000,2024-04-11 17:16:33.000000,2024-04-10 17:44:46,5591.0,108.0,679.0,88.0,5847.0,34.0,853.0,2078.0,TFX is an end-to-end platform for deploying production ML pipelines.,183.0,28,True,2023-09-06 18:31:57,1.14.0,91.0,tfx,,,,['tensorflow'],,,https://pypi.org/project/tfx,53538.0,53538.0,,,,,,,,3.0,,,,,,,,,,,,
329,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-04-04 17:23:09.000000,2024-04-04 17:23:09,848.0,11.0,381.0,36.0,872.0,150.0,293.0,1786.0,A Python package to assess and improve fairness of machine learning models.,81.0,28,True,2023-12-19 14:14:09,0.10.0,14.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,256567.0,257327.0,https://anaconda.org/conda-forge/fairlearn,2023-12-20 11:56:56.090,31193.0,,,,,2.0,,,,,,,,,,,,
330,equinox,patrick-kidger/equinox,jax-utils,,https://github.com/patrick-kidger/equinox,https://github.com/patrick-kidger/equinox,Apache-2.0,2021-07-29 02:21:39.000,2024-04-10 20:34:32.000000,2024-04-10 20:34:32,862.0,3.0,117.0,20.0,365.0,109.0,227.0,1776.0,Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/.,47.0,28,True,2024-01-10 21:26:18,0.11.3,34.0,equinox,,,,['jax'],493.0,493.0,https://pypi.org/project/equinox,149687.0,149687.0,,,,,,,,1.0,,,,,,,,,,,,
331,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-04-03 21:54:35.000000,2024-04-03 21:54:35,1591.0,3.0,278.0,55.0,138.0,66.0,183.0,1737.0,"CUDA integration for Python, plus shiny features.",82.0,28,True,2024-01-03 16:54:41,2024.1,7.0,pycuda,conda-forge/pycuda,,,,2775.0,2775.0,https://pypi.org/project/pycuda,45696.0,53472.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,287716.0,,,,,3.0,,,,,,,,,,,,
332,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-02-21 04:48:51.425000,2024-02-20 20:42:34,706.0,7.0,219.0,44.0,126.0,38.0,165.0,1577.0,Natural Gradient Boosting for Probabilistic Prediction.,50.0,28,True,2024-02-21 02:20:47,0.5.1,24.0,ngboost,conda-forge/ngboost,,,,188.0,188.0,https://pypi.org/project/ngboost,40633.0,41698.0,https://anaconda.org/conda-forge/ngboost,2024-02-21 04:48:51.425,47674.0,,,,,3.0,272.0,,,,,,,,,,,
333,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2024-04-11 17:54:34.000000,2024-04-11 17:54:34,1875.0,17.0,267.0,45.0,274.0,59.0,194.0,1490.0,TensorLy: Tensor Learning in Python.,67.0,28,True,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,616.0,616.0,https://pypi.org/project/tensorly,17618.0,22740.0,https://anaconda.org/conda-forge/tensorly,2023-06-16 16:08:38.154,363676.0,,,,,2.0,,,,,,,,,,,,
334,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2023-09-26 23:11:11.000000,2023-09-26 23:11:11,163.0,,180.0,34.0,72.0,20.0,52.0,1458.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,28,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],2816.0,2816.0,https://pypi.org/project/torchsde,1507938.0,1508438.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,19534.0,,,,,2.0,,,,,,,,,,,,
335,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-04-06 06:06:37.000000,2024-04-06 06:06:37,575.0,41.0,395.0,30.0,49.0,10.0,125.0,1375.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,28.0,28,True,2024-02-16 09:48:48,2.3.2,4.0,minisom,,,,,558.0,558.0,https://pypi.org/project/minisom,22255.0,22255.0,,,,,,,,2.0,,,,,,,,,,,,
336,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2024-04-03 16:22:11.000000,2024-04-03 16:22:10,1042.0,27.0,110.0,23.0,115.0,31.0,52.0,1283.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",23.0,28,True,2024-03-12 03:37:43,1.4.3,35.0,imodels,,,,,70.0,70.0,https://pypi.org/project/imodels,182715.0,182715.0,,,,,,,,2.0,,,,,,,,,,,,
337,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-01-17 21:03:09.000000,2024-01-17 21:03:09,532.0,6.0,408.0,51.0,39.0,16.0,139.0,1213.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,2527.0,2527.0,https://pypi.org/project/kmodes,416429.0,417286.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,41143.0,,,,,2.0,,,,,,,,,,,,
338,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-04-10 19:04:26.000000,2024-04-10 19:04:26,510.0,26.0,112.0,23.0,349.0,31.0,270.0,1143.0,Extra blocks for scikit-learn pipelines.,67.0,28,True,2024-03-19 11:51:08,0.8.0,38.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],138.0,138.0,https://pypi.org/project/scikit-lego,23991.0,24980.0,https://anaconda.org/conda-forge/scikit-lego,2024-04-05 13:08:00.402,46488.0,,,,,2.0,,,,,,,,,,,,
339,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,172.0,33.0,86.0,77.0,122.0,901.0,A scikit-learn based module for multi-label et. al. classification.,28.0,28,True,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],1529.0,1529.0,https://pypi.org/project/scikit-multilearn,88800.0,88800.0,,,,,,,,2.0,,,,,,,,,,,,
340,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-03-29 21:39:55.734000,2024-03-29 19:58:22,669.0,3.0,101.0,14.0,95.0,69.0,62.0,837.0,A Python nearest neighbor descent for approximate nearest neighbors.,27.0,28,True,2024-03-29 19:58:54,release-0.5.12,24.0,pynndescent,conda-forge/pynndescent,,,,5997.0,5997.0,https://pypi.org/project/pynndescent,1007278.0,1047223.0,https://anaconda.org/conda-forge/pynndescent,2024-03-29 21:39:55.734,1797535.0,,,,,3.0,,,,,,,,,,,,
341,data-validation,tensorflow/data-validation,data-viz,,https://github.com/tensorflow/data-validation,https://github.com/tensorflow/data-validation,Apache-2.0,2018-07-02 15:47:02.000,2024-04-05 17:09:10.000000,2024-04-05 17:09:09,955.0,12.0,161.0,48.0,83.0,24.0,144.0,750.0,Library for exploring and validating machine learning data.,26.0,28,True,2023-08-14 06:29:46,1.14.0,43.0,tensorflow-data-validation,,,,"['tensorflow', 'jupyter']",854.0,854.0,https://pypi.org/project/tensorflow-data-validation,194796.0,194805.0,,,,,,,,3.0,645.0,,,,,,,,,,,
342,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-04-11 17:20:30.000000,2024-04-11 17:13:24,1677.0,20.0,263.0,41.0,1342.0,269.0,363.0,690.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",107.0,28,True,2024-02-06 04:35:56,0.36.0,43.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,2904055.0,2904055.0,,,,,,,,3.0,,,,,,,,,,,,
343,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1055.0,231.0,455.0,54.0,265.0,16874.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,55272.0,55680.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,23281.0,3.0,,,,,,,,,,,,
344,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2023-07-09 00:54:49.000000,2023-04-19 16:47:52,581.0,,1122.0,350.0,79.0,48.0,231.0,7903.0,StarCraft II Learning Environment.,39.0,27,True,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,721.0,721.0,https://pypi.org/project/pysc2,2421.0,2810.0,,,,,,,,3.0,31193.0,,google-deepmind/pysc2,,,,,,,,,
345,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2024-03-31 17:27:35.000000,2023-10-22 09:33:23,779.0,,1149.0,211.0,92.0,184.0,121.0,5648.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,27,True,,,,pyAudioAnalysis,,,,,451.0,451.0,https://pypi.org/project/pyAudioAnalysis,11869.0,11869.0,,,,,,,,3.0,,,,,,,,,,,,
346,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2024-04-10 12:19:55.000000,2024-04-10 12:19:52,614.0,13.0,681.0,108.0,188.0,10.0,341.0,5482.0,Python-tesseract is an optical character recognition (OCR) tool for python.,46.0,27,True,2023-10-15 15:39:44,0.3.13,26.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,2279926.0,2293262.0,https://anaconda.org/conda-forge/pytesseract,2023-10-15 19:50:43.241,600152.0,,,,,3.0,,,,,,,,,,,,
347,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-04-03 23:37:06.000000,2024-03-23 22:27:49,596.0,9.0,733.0,82.0,331.0,54.0,322.0,4721.0,Uplift modeling and causal inference with machine learning algorithms.,60.0,27,True,2024-02-22 19:20:29,0.15.0,13.0,causalml,,,,,190.0,190.0,https://pypi.org/project/causalml,98955.0,98955.0,,,,,,,,2.0,,,,,,,,,,,,
348,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2024-04-02 03:14:33.000000,2024-02-11 19:34:10,1245.0,10.0,587.0,59.0,83.0,76.0,560.0,4632.0,Time series Timeseries Deep Learning Machine Learning Pytorch fastai | State-of-the-art Deep Learning library for Time..,24.0,27,True,2024-02-11 18:51:14,0.3.9,14.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,9917.0,9917.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,
349,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-04-05 14:20:02.000000,2024-04-05 14:20:01,251.0,2.0,829.0,52.0,52.0,63.0,106.0,4127.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,17.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1680.0,1680.0,https://pypi.org/project/facenet-pytorch,50590.0,67174.0,,,,,,,,2.0,878960.0,,,,,,,,,,,
350,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-03-09 16:20:29.000000,2023-09-01 03:04:11,1137.0,,717.0,60.0,1013.0,134.0,739.0,4043.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],119.0,119.0,https://pypi.org/project/mmocr,5886.0,5886.0,,,,,,,,3.0,,,,,,,,,,,,
351,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2024-04-11 12:35:54.000000,2024-04-08 19:28:51,1198.0,51.0,456.0,63.0,729.0,2.0,525.0,3399.0,On-device wake word detection powered by deep learning.,37.0,27,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,28.0,28.0,https://pypi.org/project/pvporcupine,6800.0,6800.0,,,,,,,,3.0,,,,,,,,,,,,
352,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-03-25 19:57:27.000000,2024-03-25 19:55:52,1197.0,2.0,405.0,82.0,54.0,57.0,202.0,3366.0,A library of reinforcement learning components and agents.,85.0,27,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],195.0,195.0,https://pypi.org/project/dm-acme,3142.0,3341.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,8189.0,,,,,2.0,,,google-deepmind/acme,,,,,,,,,
353,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-04-08 22:23:07.000000,2024-02-22 12:17:17,1487.0,9.0,237.0,18.0,1738.0,246.0,726.0,3322.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,27,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,,361.0,361.0,https://pypi.org/project/deepchecks,52178.0,52205.0,,,,,,,,2.0,825.0,,,,,,,,,,,
354,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-01-05 06:03:44.000000,2024-01-02 20:16:48,4161.0,,363.0,81.0,63.0,145.0,189.0,3159.0,a library for audio and music analysis.,25.0,27,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,448.0,448.0,https://pypi.org/project/aubio,4567.0,12091.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,639542.0,,,,,3.0,,,,,,,,,,,,
355,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1012.0,166.0,215.0,43.0,146.0,3067.0,Performance analysis of predictive (alpha) stock factors.,25.0,27,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,684.0,684.0,https://pypi.org/project/alphalens,1463.0,1739.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,20454.0,,,,,3.0,,,,,,,,,,,,
356,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-04-11 09:11:24.000000,2024-04-11 09:11:17,1576.0,73.0,616.0,44.0,28.0,2.0,433.0,2874.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,27,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,,['pytorch'],21.0,21.0,https://pypi.org/project/deepke,759.0,759.0,,,,,,,,3.0,,,,,,,,,,,,
357,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2023-12-04 12:10:57.449000,2023-11-29 13:26:08,135.0,,264.0,52.0,19.0,36.0,97.0,2827.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,True,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,2132.0,2132.0,https://pypi.org/project/sweetviz,69208.0,69940.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,27836.0,,,,,3.0,,,,,,,,,,,,
358,scikit-optimize,scikit-optimize/scikit-optimize,hyperopt,,https://github.com/scikit-optimize/scikit-optimize,https://github.com/scikit-optimize/scikit-optimize,BSD-3-Clause,2016-03-20 21:10:54.000,2024-03-15 06:37:00.287000,2021-10-12 13:32:38,1570.0,,516.0,64.0,546.0,254.0,393.0,2720.0,Sequential model-based optimization with a `scipy.optimize` interface.,76.0,27,False,2021-10-12 15:33:19,0.9.0,23.0,scikit-optimize,conda-forge/scikit-optimize,,,,,,https://pypi.org/project/scikit-optimize,812495.0,828622.0,https://anaconda.org/conda-forge/scikit-optimize,2024-03-15 06:37:00.287,709599.0,,,,,3.0,,,,,,,,,,,,
359,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-03-04 15:26:06.000000,2022-09-28 17:12:28,249.0,,302.0,29.0,320.0,76.0,38.0,2655.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,27,False,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],892.0,892.0,https://pypi.org/project/lazypredict,19253.0,19340.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,2804.0,,,,,3.0,,,,,,,,,,,,
360,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-03-25 00:23:28.000000,2024-03-08 14:56:57,654.0,6.0,243.0,54.0,645.0,136.0,225.0,2283.0,Algorithms for explaining machine learning models.,21.0,27,True,2024-01-22 16:23:03,0.9.5,32.0,alibi,,,,,581.0,581.0,https://pypi.org/project/alibi,21258.0,21258.0,,,,,,,,2.0,,,,,,,,,,,,
361,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-04-10 16:58:39.000000,2024-01-30 18:07:43,695.0,34.0,229.0,35.0,147.0,10.0,141.0,2278.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,27,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,171.0,171.0,https://pypi.org/project/norfair,14645.0,14651.0,,,,,,,,3.0,296.0,,,,,,,,,,,
362,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000000,2023-04-03 00:19:55,1816.0,,244.0,89.0,124.0,31.0,230.0,2171.0,"NLP, before and after spaCy.",35.0,27,True,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,1738.0,1738.0,https://pypi.org/project/textacy,42123.0,43794.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,138700.0,,,,,3.0,,,,,,,,,,,,
363,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-02-21 23:16:24.000000,2024-02-21 23:13:33,479.0,8.0,311.0,63.0,153.0,7.0,92.0,2093.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,27,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,609.0,609.0,https://pypi.org/project/pytextrank,45359.0,45359.0,,,,,,,,3.0,,,,,,,,,,,,
364,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2024-03-13 07:28:49.000000,2024-03-07 17:28:22,718.0,6.0,212.0,38.0,530.0,122.0,234.0,2068.0,"Algorithms for outlier, adversarial and drift detection.",22.0,27,True,2024-01-22 16:25:25,0.11.5,34.0,alibi-detect,,,,,428.0,428.0,https://pypi.org/project/alibi-detect,26577.0,26577.0,,,,,,,,3.0,,,,,,,,,,,,
365,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-04-11 06:01:18.000000,2024-04-11 06:01:18,1930.0,227.0,124.0,28.0,169.0,15.0,22.0,1856.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,143.0,143.0,https://pypi.org/project/labml,3551.0,3551.0,,,,,,,,3.0,,,,,,,,,,,,
366,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,16.0,159.0,61.0,68.0,65.0,130.0,1797.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,27,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,387.0,387.0,https://pypi.org/project/hypertools,877.0,877.0,,,,,,,,3.0,32.0,,,,,,,,,,,
367,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000000,2023-10-08 14:28:43,1157.0,,208.0,36.0,1081.0,25.0,496.0,1729.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],274.0,274.0,https://pypi.org/project/lightning-flash,1596.0,2139.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,17378.0,,,,,2.0,,,Lightning-Universe/lightning-flash,,,,,,,,,
368,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-02-13 11:22:02.000000,2024-02-13 11:18:32,1805.0,6.0,376.0,52.0,125.0,41.0,421.0,1664.0,Reinforcement Learning environments based on the 1993 game Doom.,54.0,27,True,2023-12-16 00:56:59,1.2.3,29.0,vizdoom,,,,,230.0,230.0,https://pypi.org/project/vizdoom,1844.0,1965.0,,,,,,,,2.0,11789.0,,Farama-Foundation/ViZDoom,,,,,,,,,
369,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-03-11 14:26:08.000000,2024-03-11 14:26:08,688.0,4.0,151.0,22.0,125.0,3.0,128.0,1355.0,"Extensible, parallel implementations of t-SNE.",11.0,27,True,2023-11-29 14:50:50,1.0.1,21.0,opentsne,conda-forge/opentsne,,,,774.0,774.0,https://pypi.org/project/opentsne,29785.0,35198.0,https://anaconda.org/conda-forge/opentsne,2023-11-29 23:41:32.898,238173.0,,,,,3.0,,,,,,,,,,,,
370,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2024-01-31 21:10:59.000000,2020-10-14 13:22:39,167.0,,342.0,71.0,87.0,26.0,26.0,1214.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,22.0,27,False,2020-10-13 21:28:25,0.5.5,9.0,empyrical,conda-forge/empyrical,,,,1346.0,1346.0,https://pypi.org/project/empyrical,28317.0,28671.0,https://anaconda.org/conda-forge/empyrical,2023-06-16 16:07:55.979,26232.0,,,,,3.0,,,,,,,,,,,,
371,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-02-05 16:23:19.000000,2024-02-05 16:23:18,30109.0,1.0,154.0,20.0,748.0,283.0,408.0,1158.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",595.0,27,True,2023-10-25 14:19:59,rel-2.9.3,85.0,aesara,conda-forge/aesara,,,,597.0,597.0,https://pypi.org/project/aesara,67897.0,93908.0,https://anaconda.org/conda-forge/aesara,2023-10-25 16:56:57.335,988438.0,,,,,3.0,,,,,,,,,,,,
372,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-04-11 14:56:41.000000,2024-04-11 11:14:14,1690.0,240.0,70.0,11.0,486.0,56.0,556.0,1063.0,dstack is an open-source orchestration engine for cost-effectively running AI workloads in the cloud as well as on-..,24.0,27,True,2024-04-03 10:20:30,0.17.0,55.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,1939.0,1939.0,,,,,,,,3.0,,,,,,,,,,,,
