,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
359,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2025-09-25 18:19:54.000000,2025-09-25 04:22:35,7013.0,332.0,47.0,3402.0,116.0,1724.0,2053.0,cuGraph - RAPIDS Graph Analytics Library.,124.0,27,True,99.0,2025-08-06 19:34:51,25.08.00,46.0,,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,615.0,1894.0,https://anaconda.org/conda-forge/libcugraph,2025-04-22 14:57:50.593,67830.0,,,,,3.0,,,,,,,,,,,
360,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-04-22 14:57:59.303000,2023-10-08 14:28:43,1157.0,204.0,34.0,1081.0,25.0,496.0,1739.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,False,,2023-06-30 13:17:42,0.8.2,26.0,Lightning-Universe/lightning-flash,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],316.0,316.0,https://pypi.org/project/lightning-flash,1957.0,2620.0,https://anaconda.org/conda-forge/lightning-flash,2025-04-22 14:57:59.303,32491.0,,,,,2.0,,,,,,,,,,,
361,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2025-04-22 15:32:21.921000,2024-11-25 22:31:52,1041.0,590.0,105.0,296.0,19.0,300.0,1622.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,27,True,,2024-11-25 22:35:46,2.13.0,25.0,,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,8107.0,8162.0,https://anaconda.org/anaconda/tabpy-client,2025-04-22 15:32:21.921,5587.0,,,,,3.0,,,,,,,,,,,
362,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2025-08-12 15:49:01.000000,2025-08-12 15:48:57,700.0,169.0,21.0,130.0,7.0,136.0,1561.0,"Extensible, parallel implementations of t-SNE.",13.0,27,True,2.0,2024-08-13 11:02:28,1.0.2,22.0,,opentsne,conda-forge/opentsne,,,,1098.0,1098.0,https://pypi.org/project/opentsne,58570.0,66431.0,https://anaconda.org/conda-forge/opentsne,2025-04-22 14:56:58.501,479555.0,,,,,3.0,,,,,,,,,,,
363,empyrical,quantopian/empyrical,financial-data,,https://github.com/quantopian/empyrical,https://github.com/quantopian/empyrical,Apache-2.0,2016-03-18 10:22:52.000,2025-04-22 14:56:47.167000,2020-10-14 13:22:39,167.0,392.0,71.0,89.0,28.0,26.0,1408.0,Common financial risk and performance metrics. Used by zipline and pyfolio.,23.0,27,False,,2020-10-13 21:28:25,0.5.5,9.0,,empyrical,conda-forge/empyrical,,,,1761.0,1761.0,https://pypi.org/project/empyrical,32670.0,33174.0,https://anaconda.org/conda-forge/empyrical,2025-04-22 14:56:47.167,45916.0,,,,,3.0,,,,,,,,,,,
364,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2025-04-22 14:57:46.430000,2024-09-04 06:19:45,30112.0,150.0,17.0,751.0,284.0,408.0,1215.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,27,True,,2024-08-28 21:22:32,rel-2.9.4,86.0,,aesara,conda-forge/aesara,,,,845.0,845.0,https://pypi.org/project/aesara,200897.0,232593.0,https://anaconda.org/conda-forge/aesara,2025-04-22 14:57:46.430,1743300.0,,,,,3.0,,,,,,,,,,,
365,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-09-17 01:43:39.000000,2025-09-17 01:42:00,856.0,135.0,28.0,467.0,87.0,357.0,1198.0,BAyesian Model-Building Interface (Bambi) in Python.,47.0,27,True,8.0,2024-12-21 18:07:06,0.15.0,25.0,,bambi,conda-forge/bambi,,,,220.0,220.0,https://pypi.org/project/bambi,48917.0,49880.0,https://anaconda.org/conda-forge/bambi,2025-04-22 14:57:09.701,54903.0,,,,,3.0,,,,,,,,,,,
366,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-09-04 12:26:09.000000,2025-09-03 13:49:14,810.0,73.0,17.0,141.0,58.0,128.0,1157.0,Visualize large time series data with plotly.py.,14.0,27,True,7.0,2025-08-29 12:23:10,0.11.0,23.0,,plotly-resampler,conda-forge/plotly-resampler,,,,2041.0,2041.0,https://pypi.org/project/plotly-resampler,369260.0,372222.0,https://anaconda.org/conda-forge/plotly-resampler,2025-09-03 14:05:15.543,130346.0,,,,,3.0,,,,,,,,,,,
367,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,173.0,31.0,87.0,77.0,123.0,951.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,,2018-12-10 10:51:36,0.2.0,4.0,,scikit-multilearn,,,,['sklearn'],2168.0,2168.0,https://pypi.org/project/scikit-multilearn,96009.0,96009.0,,,,,,,,2.0,,,,,,,,,,,
368,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2025-09-24 14:23:33.000000,2025-09-23 15:22:05,3416.0,129.0,13.0,384.0,7.0,217.0,876.0,Python bindings for MPI.,28.0,27,True,48.0,2025-06-25 08:45:04,4.1.0,18.0,,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,636050.0,710385.0,https://anaconda.org/conda-forge/mpi4py,2025-09-23 11:43:01.267,4349501.0,,,,,3.0,38159.0,,,,,,,,,,
369,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-09-22 06:56:44.000000,2025-07-12 05:19:00,3723.0,338.0,65.0,694.0,36.0,542.0,870.0,The Classical Language Toolkit.,122.0,27,True,1.0,2025-05-04 21:33:45,1.5.0,81.0,,cltk,,,,,302.0,302.0,https://pypi.org/project/cltk,6816.0,6817.0,,,,,,,,3.0,155.0,,,,,,,,,,
370,pymap3d,geospace-code/pymap3d,geospatial-data,,https://github.com/geospace-code/pymap3d,https://github.com/geospace-code/pymap3d,BSD-2-Clause,2014-08-03 04:28:03.000,2025-07-08 12:06:19.595000,2025-07-08 06:19:18,796.0,86.0,11.0,32.0,5.0,54.0,424.0,pure-Python (Numpy optional) 3D coordinate conversions for geospace ecef enu eci.,19.0,27,True,17.0,2025-07-08 06:19:53,3.2.0,58.0,,pymap3d,conda-forge/pymap3d,,,,532.0,532.0,https://pypi.org/project/pymap3d,441298.0,443233.0,https://anaconda.org/conda-forge/pymap3d,2025-07-08 12:06:19.595,116108.0,,,,,3.0,,,,,,,,,,,
371,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,4041.0,210.0,713.0,633.0,1298.0,32165.0,Easily train a good VC model with voice data = 10 mins!.,120.0,26,True,,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,,4301.0,,,,,,,,3.0,64515.0,,,,,,,,,,
372,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,1374.0,418.0,51.0,86.0,89.0,10805.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,,2019-09-26 14:58:33,2,2.0,,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,80695.0,80695.0,,,,,,,,3.0,,,,,,,,,,,
373,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,1274.0,188.0,214.0,34.0,535.0,10007.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,,2021-01-29 00:03:56,0.0.9,1.0,,,,,,,21.0,21.0,,,335.0,,,,,,,,3.0,18778.0,,,,,,,,,,
374,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2025-07-24 00:48:57.000000,2024-06-14 19:31:58,659.0,1019.0,140.0,105.0,76.0,312.0,6678.0,A Python scikit for building and analyzing recommender systems.,46.0,26,False,,,,9.0,,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,128219.0,136977.0,https://anaconda.org/conda-forge/scikit-surprise,2025-04-22 14:56:45.083,543030.0,,,,,2.0,,,,,,,,,,,
375,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2025-08-04 16:44:35.000000,2025-08-04 16:44:35,782.0,1193.0,207.0,93.0,191.0,123.0,6139.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,26,True,2.0,,,,,pyAudioAnalysis,,,,,669.0,669.0,https://pypi.org/project/pyAudioAnalysis,17703.0,17703.0,,,,,,,,3.0,,,,,,,,,,,
376,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2025-07-29 09:40:28.000000,2025-07-29 09:27:29,1258.0,696.0,66.0,90.0,115.0,567.0,5805.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,23.0,26,True,3.0,2025-07-29 09:24:03,0.4.1,16.0,,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,18060.0,18060.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,
377,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2025-08-31 01:15:56.000000,2025-08-31 01:15:50,344.0,1002.0,48.0,34.0,69.0,113.0,5632.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,26,True,1.0,2021-06-28 12:45:52,0.6.5,20.0,,scikit-opt,,,,['sklearn'],279.0,279.0,https://pypi.org/project/scikit-opt,12192.0,12192.0,,,,,,,,2.0,,,,,,,,,,,
378,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2025-04-22 14:57:50.621000,2024-06-09 21:29:43,1062.0,1079.0,252.0,218.0,47.0,204.0,5495.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,False,,2021-05-10 18:04:30,1.0.3,6.0,,tensortrade,conda-forge/tensortrade,,,,72.0,72.0,https://pypi.org/project/tensortrade,1222.0,1322.0,https://anaconda.org/conda-forge/tensortrade,2025-04-22 14:57:50.621,5328.0,,,,,3.0,,,,,,,,,,,
379,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2025-08-27 15:36:13.000000,2025-08-27 15:36:13,1503.0,280.0,25.0,1767.0,250.0,734.0,3912.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,55.0,26,True,2.0,2024-12-15 15:25:39,0.19.1,62.0,,deepchecks,,,,,534.0,534.0,https://pypi.org/project/deepchecks,39722.0,39755.0,,,,,,,,2.0,1565.0,,,,,,,,,,
380,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2025-06-15 18:02:32.000000,2024-06-22 17:36:10,1146.0,267.0,64.0,124.0,6.0,298.0,3601.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,26,False,,2024-06-22 18:41:04,idgear-0.3.3,22.0,,vidgear,,,,,746.0,746.0,https://pypi.org/project/vidgear,21245.0,21279.0,,,,,,,,3.0,2686.0,,,,,,,,,,
381,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,284.0,53.0,25.0,46.0,97.0,3046.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,,2023-11-29 13:30:45,2.3.1,13.0,,sweetviz,conda-forge/sweetviz,,,,3158.0,3158.0,https://pypi.org/project/sweetviz,98238.0,99090.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,46875.0,,,,,3.0,,,,,,,,,,,
382,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-04-22 14:57:36.856000,2024-12-10 03:08:33,438.0,864.0,91.0,295.0,152.0,104.0,2656.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",72.0,26,True,,2024-04-08 20:02:55,0.6.1,12.0,,aif360,conda-forge/aif360,,,,737.0,737.0,https://pypi.org/project/aif360,34601.0,35059.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,27518.0,,,,,2.0,,,,,,,,,,,
383,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-09-25 03:12:51.000000,2025-09-23 15:47:03,677.0,257.0,53.0,693.0,142.0,225.0,2558.0,Algorithms for explaining machine learning models.,25.0,26,True,7.0,2024-04-18 15:30:25,0.9.6,33.0,,alibi,,,,,824.0,824.0,https://pypi.org/project/alibi,16835.0,16835.0,,,,,,,,2.0,,,,,,,,,,,
384,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2025-09-22 07:02:01.000000,2025-09-03 06:36:19,746.0,237.0,39.0,576.0,124.0,236.0,2428.0,"Algorithms for outlier, adversarial and drift detection.",27.0,26,True,1.0,2024-04-17 16:05:27,0.12.0,35.0,,alibi-detect,,,,,615.0,615.0,https://pypi.org/project/alibi-detect,132925.0,132925.0,,,,,,,,3.0,,,,,,,,,,,
385,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2025-03-11 16:17:01.000000,2025-03-11 16:16:55,3948.0,305.0,31.0,585.0,106.0,727.0,1959.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,87.0,26,True,,2024-10-29 08:53:47,0.6.0,9.0,,avalanche-lib,,,,,144.0,144.0,https://pypi.org/project/avalanche-lib,5469.0,5470.0,,,,,,,,3.0,60.0,,,,,,,,,,
386,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2025-07-23 08:17:23.000000,2025-07-23 08:17:23,163.0,300.0,53.0,89.0,24.0,191.0,1738.0,"Genetic Programming in Python, with a scikit-learn inspired API.",12.0,26,True,2.0,2022-05-03 10:56:08,0.4.2,2.0,,gplearn,conda-forge/gplearn,,,['sklearn'],730.0,730.0,https://pypi.org/project/gplearn,25973.0,26143.0,https://anaconda.org/conda-forge/gplearn,2025-04-22 14:57:28.627,10763.0,,,,,3.0,,,,,,,,,,,
387,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,307.0,27.0,381.0,43.0,155.0,1585.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,,2023-05-18 06:27:52,2.2.5,10.0,,pgl,,,,['paddle'],68.0,68.0,https://pypi.org/project/pgl,1984.0,1984.0,,,,,,,,2.0,,,,,,,,,,,
388,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2025-08-26 13:23:58.000000,2025-08-26 13:23:57,624.0,420.0,31.0,53.0,14.0,137.0,1542.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,31.0,26,True,1.0,2025-02-26 10:01:26,2.3.5,7.0,,minisom,,,,,903.0,903.0,https://pypi.org/project/minisom,37291.0,37291.0,,,,,,,,3.0,,,,,,,,,,,
389,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-08-26 18:50:54.000000,2025-08-26 18:50:52,1097.0,126.0,22.0,118.0,38.0,60.0,1496.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",27.0,26,True,9.0,2024-10-15 14:24:34,2.0.0,37.0,,imodels,,,,,128.0,128.0,https://pypi.org/project/imodels,32295.0,32295.0,,,,,,,,2.0,,,,,,,,,,,
390,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,253.0,44.0,263.0,58.0,214.0,1491.0,Python audio and music signal processing library.,24.0,26,False,,2018-11-14 14:57:41,0.16.1,10.0,,madmom,,,,,507.0,507.0,https://pypi.org/project/madmom,8341.0,8341.0,,,,,,,,3.0,,,,,,,,,,,
391,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,219.0,44.0,186.0,42.0,122.0,1425.0,Metric learning algorithms in Python.,24.0,26,False,,2023-09-29 00:16:16,0.7.0,11.0,,metric-learn,conda-forge/metric-learn,,,['sklearn'],493.0,493.0,https://pypi.org/project/metric-learn,14262.0,14544.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,17507.0,,,,,2.0,,,,,,,,,,,
392,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2025-08-04 18:24:22.000000,2025-08-04 18:24:20,455.0,182.0,26.0,47.0,,136.0,1400.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,4.0,,,5.0,,prince,conda-forge/prince-factor-analysis,,,['sklearn'],769.0,769.0,https://pypi.org/project/prince,244286.0,244673.0,https://anaconda.org/conda-forge/prince-factor-analysis,2025-04-22 14:57:16.914,27097.0,,,,,2.0,,,,,,,,,,,
393,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-09-15 08:37:46.000000,2025-09-15 08:37:41,569.0,119.0,20.0,421.0,27.0,303.0,1360.0,Extra blocks for scikit-learn pipelines.,68.0,26,True,3.0,2025-04-30 20:17:15,0.9.5,45.0,,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],187.0,187.0,https://pypi.org/project/scikit-lego,48647.0,49802.0,https://anaconda.org/conda-forge/scikit-lego,2025-04-22 14:57:15.493,73962.0,,,,,2.0,,,,,,,,,,,
394,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,230.0,33.0,69.0,55.0,206.0,1303.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,26,False,,2023-10-12 14:58:48,2.1.2,6.0,,innvestigate,,,,['tensorflow'],150.0,150.0,https://pypi.org/project/innvestigate,3022.0,3027.0,,,,,,,,2.0,194.0,,,,,,,,,,
395,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,259.0,32.0,38.0,1.0,500.0,1261.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,False,,2024-06-19 01:14:13,0.41.4,100.0,,ktrain,,,,['tensorflow'],577.0,577.0,https://pypi.org/project/ktrain,2937.0,2937.0,,,,,,,,3.0,,,,,,,,,,,
396,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2025-04-22 14:57:37.199000,2024-02-29 13:41:11,1144.0,226.0,61.0,249.0,3.0,367.0,1006.0,Search and download Copernicus Sentinel satellite images.,44.0,26,False,,2023-03-10 17:50:22,1.2.1,13.0,,sentinelsat,conda-forge/sentinelsat,,,,684.0,684.0,https://pypi.org/project/sentinelsat,34027.0,34718.0,https://anaconda.org/conda-forge/sentinelsat,2025-04-22 14:57:37.199,40621.0,,,,,3.0,335.0,,,,,,,,,,
397,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2025-08-06 18:21:42.000000,2025-08-06 18:19:48,1003.0,213.0,56.0,112.0,28.0,180.0,988.0,Input pipeline framework.,31.0,26,True,12.0,2025-06-13 22:49:45,1.17.0,48.0,,tensorflow-transform,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-transform,235200.0,235200.0,,,,,,,,2.0,,,,,,,,,,,
398,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2025-04-22 14:57:06.248000,2024-11-10 14:49:37,681.0,107.0,13.0,100.0,75.0,68.0,943.0,A Python nearest neighbor descent for approximate nearest neighbors.,30.0,26,True,,2024-06-17 15:10:18,release-0.5.13,25.0,,pynndescent,conda-forge/pynndescent,,,,12834.0,12834.0,https://pypi.org/project/pynndescent,2248919.0,2288075.0,https://anaconda.org/conda-forge/pynndescent,2025-04-22 14:57:06.248,2427732.0,,,,,3.0,,,,,,,,,,,
399,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2025-09-04 19:10:02.000000,2025-04-10 21:34:27,1700.0,293.0,41.0,1490.0,286.0,372.0,731.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",115.0,26,True,,2024-07-01 23:45:56,0.37.1,45.0,,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,741148.0,741148.0,,,,,,,,2.0,,,,,,,,,,,
400,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-09-17 14:13:04.000,2025-04-22 14:56:33.006000,2024-07-03 17:02:18,237.0,61.0,14.0,207.0,14.0,187.0,356.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,26,False,,,,13.0,,pystan,conda-forge/pystan,,,,10564.0,10564.0,https://pypi.org/project/pystan,594895.0,646158.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3127048.0,,,,,3.0,,,,,,,,,,,
401,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-09-23 00:16:01.000000,2025-09-23 00:16:00,1139.0,9.0,3.0,278.0,14.0,40.0,237.0,Beautiful ridgeline plots in Python.,4.0,26,True,48.0,2025-09-01 00:45:45,0.4.0,24.0,,ridgeplot,conda-forge/ridgeplot,,,,277.0,277.0,https://pypi.org/project/ridgeplot,29957.0,30167.0,https://anaconda.org/conda-forge/ridgeplot,2025-09-02 21:54:00.133,1896.0,,,,,3.0,46.0,,,,,,,,,,
402,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2025-08-13 18:34:54.000000,2025-08-13 18:34:54,2040.0,13892.0,3330.0,954.0,1.0,93.0,69886.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",685.0,25,True,9.0,,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,
403,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-09-19 19:51:19.000000,2025-09-19 19:51:18,1125.0,5743.0,1420.0,411.0,3.0,61.0,27454.0,An awesome Data Science repository to learn and apply for real world problems.,257.0,25,True,9.0,2025-09-12 20:59:20,2025.09.13.1,13.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
404,ultimatevocalremovergui,Anjok07/ultimatevocalremovergui,audio,,https://github.com/Anjok07/ultimatevocalremovergui,https://github.com/Anjok07/ultimatevocalremovergui,MIT,2020-07-20 21:29:01.000,2025-03-13 21:44:03.000000,2025-03-13 21:44:03,775.0,1616.0,182.0,86.0,1189.0,411.0,21980.0,GUI for a Vocal Remover that uses Deep Neural Networks.,8.0,25,True,,2023-09-26 02:29:28,5.6,8.0,,,,,,,,,,,67680.0,,,,,,,,3.0,4196180.0,,,,,,,,,,
