,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
282,DIPY,dipy/dipy,medical-data,,https://github.com/dipy/dipy,https://github.com/dipy/dipy,,2010-02-06 11:43:08.000,2025-04-03 00:30:15.000000,2025-04-03 00:30:14,14919.0,175.0,427.0,54.0,2322.0,143.0,836.0,750.0,"DIPY is the paragon 3D/4D+ medical imaging library in Python. Contains generic methods for spatial normalization,..",167.0,30,True,,,18.0,dipy,conda-forge/dipy,,,,1444.0,1444.0,https://pypi.org/project/dipy,31977.0,42961.0,https://anaconda.org/conda-forge/dipy,2025-03-25 16:00:05.852,604163.0,,,,,3.0,,,,,,,,,,,,
283,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2025-01-25 09:09:06.000000,2025-01-25 09:07:20,604.0,6.0,110.0,16.0,204.0,117.0,140.0,748.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",37.0,30,True,2025-01-25 09:09:06,0.13.1,17.0,soundfile,anaconda/pysoundfile,,,,57765.0,57765.0,https://pypi.org/project/soundfile,5594019.0,5594177.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,21182.0,,,,,-2.0,,,,,,
284,Pyro,pyro-ppl/pyro,probabilistics,,https://github.com/pyro-ppl/pyro,https://github.com/pyro-ppl/pyro,Apache-2.0,2017-06-16 05:03:47.000,2025-03-25 16:01:38.049000,2025-03-12 19:43:32,2504.0,5.0,961.0,200.0,2336.0,237.0,850.0,8711.0,Deep universal probabilistic programming with Python and PyTorch.,160.0,29,True,2024-06-02 00:37:00,1.9.1,35.0,pyro-ppl,conda-forge/pyro-ppl,,,['pytorch'],,,https://pypi.org/project/pyro-ppl,310760.0,315436.0,https://anaconda.org/conda-forge/pyro-ppl,2025-03-25 16:01:38.049,229156.0,,,,,2.0,,,,,,,,,,,,
285,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2024-07-23 16:54:42.000000,2023-04-19 16:47:52,581.0,,1137.0,343.0,81.0,51.0,231.0,8105.0,StarCraft II Learning Environment.,39.0,29,False,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,923.0,923.0,https://pypi.org/project/pysc2,3416.0,3769.0,,,,,,,,2.0,32540.0,,,,google-deepmind/pysc2,,,,,,,
286,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/imbalanced-learn,https://github.com/scikit-learn-contrib/imbalanced-learn,MIT,2014-08-16 05:08:26.000,2025-04-01 07:54:41.000000,2025-04-01 07:54:33,886.0,3.0,1251.0,141.0,522.0,38.0,571.0,6957.0,A Python Package to Tackle the Curse of Imbalanced Datasets in Machine Learning.,87.0,29,True,2024-12-20 18:36:46,0.13.0,39.0,imbalanced-learn,conda-forge/imbalanced-learn,,,['sklearn'],,,https://pypi.org/project/imbalanced-learn,14259817.0,14271554.0,https://anaconda.org/conda-forge/imbalanced-learn,2025-03-25 16:00:26.399,680768.0,,,,,2.0,,,,,,,,,,,,
287,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-04-03 01:51:57.000000,2025-04-03 01:51:57,1667.0,14.0,819.0,142.0,1614.0,339.0,403.0,5116.0,Simple and Distributed Machine Learning.,121.0,29,True,2025-02-24 18:09:17,1.0.10,62.0,synapseml,,,,,,,https://pypi.org/project/synapseml,586217.0,586217.0,,,,,,,,2.0,,,,,,,,,,,,
288,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2025-03-25 16:00:28.466000,2023-04-30 18:36:20,483.0,,689.0,84.0,209.0,148.0,358.0,4893.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,29,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,1730.0,1730.0,https://pypi.org/project/lightfm,150656.0,153748.0,https://anaconda.org/conda-forge/lightfm,2025-03-25 16:00:28.466,269068.0,,,,,2.0,,,,,,,,,,,,
289,cuML,rapidsai/cuml,gpu-utilities,,https://github.com/rapidsai/cuml,https://github.com/rapidsai/cuml,Apache-2.0,2018-10-11 15:45:35.000,2025-04-02 22:17:53.000000,2025-04-02 22:17:51,15787.0,179.0,562.0,76.0,3915.0,902.0,1683.0,4587.0,cuML - RAPIDS Machine Learning Library.,181.0,29,True,2025-03-03 21:13:57,25.02.01,44.0,cuml,,,,,,,https://pypi.org/project/cuml,4535.0,4535.0,,,,,,,,2.0,,,,,,,,,,,,
290,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2025-03-25 16:01:57.122000,2024-11-01 16:12:42,3332.0,,546.0,119.0,386.0,73.0,743.0,4256.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,29,True,,,12.0,dedupe,conda-forge/dedupe,,,,358.0,358.0,https://pypi.org/project/dedupe,77122.0,79683.0,https://anaconda.org/conda-forge/dedupe,2025-03-25 16:01:57.122,102474.0,,,,,3.0,,,,,,,,,,,,
291,Porcupine,Picovoice/Porcupine,audio,,https://github.com/Picovoice/porcupine,https://github.com/Picovoice/porcupine,Apache-2.0,2018-03-08 01:55:25.000,2025-04-01 21:32:59.000000,2025-03-28 16:28:35,1321.0,59.0,503.0,65.0,816.0,,568.0,4027.0,On-device wake word detection powered by deep learning.,42.0,29,True,2023-10-26 19:17:54,3.0,14.0,pvporcupine,,,,,44.0,44.0,https://pypi.org/project/pvporcupine,18863.0,18863.0,,,,,,,,3.0,,,,,,,,,,,,
292,ftfy,rspeer/python-ftfy,nlp,,https://github.com/rspeer/python-ftfy,https://github.com/rspeer/python-ftfy,,2012-08-24 16:14:59.000,2025-03-25 16:00:18.694000,2024-10-30 21:00:25,674.0,,120.0,73.0,75.0,10.0,137.0,3893.0,"Fixes mojibake and other glitches in Unicode text, after the fact.",20.0,29,True,2024-10-26 00:51:07,6.3.1,15.0,ftfy,conda-forge/ftfy,,,,28984.0,28984.0,https://pypi.org/project/ftfy,6330658.0,6336980.0,https://anaconda.org/conda-forge/ftfy,2025-03-25 16:00:18.694,322458.0,,,,,3.0,57.0,,,,,,,,,,,
293,bqplot,bqplot/bqplot,data-viz,,https://github.com/bqplot/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2025-03-25 16:00:05.073000,2024-10-22 15:05:01,3667.0,,459.0,101.0,1069.0,231.0,368.0,3651.0,Plotting library for IPython/Jupyter notebooks.,65.0,29,True,2024-02-27 15:38:38,0.12.43,64.0,bqplot,conda-forge/bqplot,,,['jupyter'],61.0,61.0,https://pypi.org/project/bqplot,206337.0,234365.0,https://anaconda.org/conda-forge/bqplot,2025-03-25 16:00:05.073,1544637.0,,,,,3.0,,bqplot,https://www.npmjs.com/package/bqplot,1848.0,,,,,,,,
294,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2025-03-25 16:01:45.804000,2024-05-16 18:13:03,456.0,,523.0,113.0,93.0,23.0,101.0,3571.0,Module for automatic summarization of text documents and HTML pages.,32.0,29,True,2022-10-23 16:40:03,0.11.0,15.0,sumy,conda-forge/sumy,,,,3790.0,3790.0,https://pypi.org/project/sumy,142327.0,142580.0,https://anaconda.org/conda-forge/sumy,2025-03-25 16:01:45.804,11661.0,,,,,3.0,,,,,,,,,,,,
295,TextDistance,life4/textdistance,nlp,,https://github.com/life4/textdistance,https://github.com/life4/textdistance,MIT,2017-05-05 08:46:10.000,2025-03-25 16:00:34.063000,2024-09-09 06:24:01,415.0,,250.0,64.0,56.0,,,3460.0,"Compute distance between sequences. 30+ algorithms, pure python implementation, common interface, optional external..",17.0,29,True,2024-07-16 09:36:19,4.6.3,14.0,textdistance,conda-forge/textdistance,,,,8220.0,8220.0,https://pypi.org/project/textdistance,1059912.0,1074656.0,https://anaconda.org/conda-forge/textdistance,2025-03-25 16:00:34.063,780797.0,,,,,3.0,1052.0,,,,,,,,,,,
296,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2025-03-25 16:00:40.849000,2024-10-31 09:14:19,481.0,,716.0,122.0,132.0,69.0,375.0,3161.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,29,True,,,12.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],3278.0,3278.0,https://pypi.org/project/hmmlearn,143390.0,149890.0,https://anaconda.org/conda-forge/hmmlearn,2025-03-25 16:00:40.849,357554.0,,,,,2.0,,,,,,,,,,,,
297,mljar-supervised,mljar/mljar-supervised,hyperopt,,https://github.com/mljar/mljar-supervised,https://github.com/mljar/mljar-supervised,MIT,2018-11-05 12:58:04.000,2025-04-01 10:24:35.000000,2025-04-01 10:22:36,1232.0,9.0,416.0,51.0,95.0,137.0,531.0,3131.0,"Python package for AutoML on Tabular Data with Feature Engineering, Hyper-Parameters Tuning, Explanations and..",29.0,29,True,2025-04-01 10:24:36,1.1.17,65.0,mljar-supervised,conda-forge/mljar-supervised,,,,139.0,139.0,https://pypi.org/project/mljar-supervised,9123.0,9961.0,https://anaconda.org/conda-forge/mljar-supervised,2025-03-26 08:04:33.238,38567.0,,,,,3.0,,,,,,,,,,,,
298,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-03-20 19:09:46.000000,2025-03-20 19:09:13,8394.0,12.0,358.0,82.0,9858.0,39.0,350.0,3130.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",124.0,29,True,2025-03-19 23:12:44,0.38.1,100.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,105360.0,105610.0,,,,,,,,3.0,13001.0,,,,,,,,,,,
299,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2025-04-01 15:23:08.000000,2025-04-01 15:23:00,509.0,14.0,311.0,67.0,133.0,22.0,110.0,2188.0,ffn - a financial function library for Python.,36.0,29,True,2025-02-11 21:34:04,1.1.2,13.0,ffn,conda-forge/ffn,,,,541.0,541.0,https://pypi.org/project/ffn,22518.0,22877.0,https://anaconda.org/conda-forge/ffn,2025-03-25 16:01:40.890,17245.0,,,,,2.0,,,,,,,,,,,,
300,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2025-03-25 16:01:19.248000,2024-12-09 19:08:18,677.0,,390.0,40.0,64.0,31.0,273.0,1992.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,29,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,2385.0,2385.0,https://pypi.org/project/ogb,35528.0,36440.0,https://anaconda.org/conda-forge/ogb,2025-03-25 16:01:19.248,50169.0,,,,,2.0,,,,,,,,,,,,
301,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2025-03-25 16:00:34.298000,2025-01-29 10:12:27,2452.0,1.0,414.0,74.0,1273.0,132.0,683.0,1866.0,Gaussian processes in TensorFlow.,84.0,29,True,2024-06-14 10:30:50,2.9.2,50.0,gpflow,conda-forge/gpflow,,,['tensorflow'],744.0,744.0,https://pypi.org/project/gpflow,82302.0,83419.0,https://anaconda.org/conda-forge/gpflow,2025-03-25 16:00:34.298,42474.0,,,,,2.0,,,,,,,,,,,,
302,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-11-23 21:58:13.000000,2024-11-23 21:58:13,1066.0,,232.0,50.0,213.0,32.0,292.0,1782.0,A full spaCy pipeline and models for scientific/biomedical documents.,37.0,29,True,2024-10-27 05:42:49,0.5.5,12.0,scispacy,,,,,1135.0,1135.0,https://pypi.org/project/scispacy,94940.0,94940.0,,,,,,,,3.0,,,,,,,,,,,,
303,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2025-04-02 14:08:22.000000,2025-04-02 13:00:52,2493.0,73.0,386.0,53.0,640.0,168.0,272.0,1435.0,Machine learning on FPGAs using HLS.,65.0,29,True,2025-03-17 16:51:08,1.1.0,18.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",42.0,42.0,https://pypi.org/project/hls4ml,2140.0,2324.0,https://anaconda.org/conda-forge/hls4ml,2025-03-25 16:01:21.547,10144.0,,,,,3.0,,,,,,,,,,,,
304,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2025-03-25 16:01:18.789000,2024-09-18 16:03:14,147.0,,131.0,23.0,111.0,44.0,79.0,1403.0,Python 3.8+ toolbox for submitting jobs to Slurm.,25.0,29,True,2021-02-01 10:18:48,1.2.0,11.0,submitit,conda-forge/submitit,,,,4181.0,4181.0,https://pypi.org/project/submitit,566821.0,567780.0,https://anaconda.org/conda-forge/submitit,2025-03-25 16:01:18.789,53738.0,,,,,2.0,,,,,,,,,,,,
305,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2025-03-25 16:01:55.856000,2025-02-06 11:15:39,1484.0,6.0,165.0,30.0,253.0,,,1376.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",23.0,29,True,2025-02-06 12:32:23,release-v1.3.8,46.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2137.0,2137.0,https://pypi.org/project/spacy-transformers,210297.0,213012.0,https://anaconda.org/conda-forge/spacy-transformers,2025-03-25 16:01:55.856,111262.0,,,,,3.0,165.0,,,,,,,,,,,
306,Geomstats,geomstats/geomstats,ml-frameworks,,https://github.com/geomstats/geomstats,https://github.com/geomstats/geomstats,MIT,2017-10-25 00:44:57.000,2025-03-25 16:02:08.088000,2025-02-28 18:58:45,10856.0,40.0,248.0,38.0,1521.0,168.0,361.0,1334.0,Computations and statistics on manifolds with geometric structures.,95.0,29,True,2024-09-09 17:46:06,2.8.0,23.0,geomstats,conda-forge/geomstats,,https://geomstats.github.io/,,138.0,138.0,https://pypi.org/project/geomstats,4867.0,5042.0,https://anaconda.org/conda-forge/geomstats,2025-03-25 16:02:08.088,5957.0,,,,,3.0,,,,,,,,,,,,
307,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2025-03-25 16:01:07.432000,2024-01-17 21:03:09,532.0,,411.0,51.0,41.0,16.0,139.0,1257.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,29,False,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,3033.0,3033.0,https://pypi.org/project/kmodes,130501.0,131443.0,https://anaconda.org/conda-forge/kmodes,2025-03-25 16:01:07.432,56559.0,,,,,2.0,,,,,,,,,,,,
308,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2025-03-25 16:00:02.898000,2024-12-21 19:30:30,501.0,,120.0,32.0,134.0,25.0,77.0,952.0,Python bindings and utilities for GeoJSON.,58.0,29,True,,,12.0,geojson,conda-forge/geojson,,,,19801.0,19801.0,https://pypi.org/project/geojson,3004350.0,3040434.0,https://anaconda.org/conda-forge/geojson,2025-03-25 16:00:02.898,938192.0,,,,,3.0,,,,,,,,,,,,
309,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2025-03-25 16:00:26.405000,2025-02-07 20:33:56,822.0,2.0,256.0,38.0,518.0,235.0,263.0,925.0,Scalable Machine Learning with Dask.,80.0,29,True,2025-02-08 03:15:41,2025.1.0,31.0,dask-ml,conda-forge/dask-ml,,,,1223.0,1223.0,https://pypi.org/project/dask-ml,85523.0,101855.0,https://anaconda.org/conda-forge/dask-ml,2025-03-25 16:00:26.405,963594.0,,,,,2.0,,,,,,,,,,,,
310,tinytag,devsnd/tinytag,audio,,https://github.com/tinytag/tinytag,https://github.com/tinytag/tinytag,MIT,2014-01-27 15:27:01.000,2025-03-14 17:33:43.000000,2025-03-14 17:32:55,647.0,10.0,101.0,24.0,121.0,4.0,115.0,740.0,Python library for reading audio file metadata.,27.0,29,True,2025-02-23 14:42:04,2.1.0,2.0,tinytag,,,,,1187.0,1187.0,https://pypi.org/project/tinytag,78111.0,78111.0,,,,,,,,3.0,,,,,tinytag/tinytag,,,,,,,
311,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/bee-san/Ciphey,https://github.com/bee-san/Ciphey,MIT,2019-07-16 20:20:39.000,2025-03-05 03:09:03.000000,2023-10-12 07:20:40,1894.0,,1194.0,234.0,462.0,1.0,330.0,18918.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,28,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,1.0,1.0,https://pypi.org/project/ciphey,26544.0,26955.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,28379.0,3.0,,,,,bee-san/Ciphey,,,,,,,
312,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,4047.0,635.0,234.0,,,16675.0,Python Backtesting library for trading strategies.,56.0,28,False,,,,backtrader,,,,,2887.0,2887.0,https://pypi.org/project/backtrader,86406.0,86406.0,,,,,,,,2.0,,,,,,,,,,,,
313,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2025-03-25 16:01:10.455000,2025-03-19 14:32:22,1071.0,6.0,940.0,139.0,769.0,135.0,355.0,7388.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,100.0,28,True,2024-11-24 07:33:52,0.12,16.0,dowhy,conda-forge/dowhy,,,,564.0,564.0,https://pypi.org/project/dowhy,50959.0,51736.0,https://anaconda.org/conda-forge/dowhy,2025-03-25 16:01:10.455,41202.0,,,,,2.0,43.0,,,,,,,,,,,
314,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000000,2024-08-30 14:19:23,221.0,,1336.0,173.0,46.0,76.0,242.0,7254.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,74148.0,74148.0,,,,,,,,3.0,,,,,,,,,,,,
315,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2025-03-23 21:36:57.000000,2025-03-23 21:36:57,639.0,10.0,796.0,84.0,366.0,40.0,366.0,5325.0,Uplift modeling and causal inference with machine learning algorithms.,65.0,28,True,2025-02-20 18:36:55,0.15.3,16.0,causalml,,,,,262.0,262.0,https://pypi.org/project/causalml,47013.0,47013.0,,,,,,,,2.0,,,,,,,,,,,,
316,layout-parser,Layout-Parser/layout-parser,image,,https://github.com/Layout-Parser/layout-parser,https://github.com/Layout-Parser/layout-parser,Apache-2.0,2020-06-10 20:22:54.000,2024-08-15 06:26:34.000000,2022-08-06 21:47:18,182.0,,484.0,74.0,63.0,95.0,57.0,5162.0,A Unified Toolkit for Deep Learning Based Document Image Analysis.,8.0,28,False,2022-04-06 04:37:32,0.3.4,10.0,layoutparser,,,,,4061.0,4061.0,https://pypi.org/project/layoutparser,240906.0,240906.0,,,,,,,,3.0,,,,,,,,,,,,
317,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2025-03-25 16:22:30.749000,2024-11-05 15:19:52,1478.0,,747.0,75.0,1824.0,334.0,637.0,4828.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-11-11 08:50:41,0.16.0,100.0,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,996582.0,996622.0,https://anaconda.org/anaconda/gluonts,2025-03-25 16:22:30.749,1712.0,,,,,3.0,,,,,,,,,,,,
318,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2025-03-25 16:00:02.790000,2023-11-23 21:41:49,1136.0,,639.0,89.0,275.0,30.0,253.0,4605.0,Geocoding library for Python.,133.0,28,False,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,7254791.0,7282465.0,https://anaconda.org/conda-forge/geopy,2025-03-25 16:00:02.790,1605061.0,,,,,3.0,139.0,,,,,,,,,,,
319,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-04-02 21:16:43.000000,2024-12-20 21:19:02,1587.0,,354.0,67.0,1466.0,50.0,88.0,3532.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,28,True,2024-12-20 21:57:28,1.3.1,14.0,lit-nlp,conda-forge/lit-nlp,,,,43.0,43.0,https://pypi.org/project/lit-nlp,6872.0,8884.0,https://anaconda.org/conda-forge/lit-nlp,2025-03-25 16:01:19.981,110710.0,,,,,2.0,,,,,,,,,,,,
320,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2025-04-03 11:35:31.000000,2025-02-24 22:58:28,1312.0,1.0,793.0,335.0,1473.0,287.0,518.0,3530.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",156.0,28,True,2024-04-24 16:20:45,0.18.0,31.0,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,814398.0,814398.0,,,,,,,,3.0,,,,,,,,,,,,
321,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2025-03-25 16:00:35.503000,2025-01-17 12:09:38,1188.0,1.0,1649.0,153.0,210.0,13.0,693.0,3497.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1998999.0,2001072.0,https://anaconda.org/conda-forge/tensorflow-hub,2025-03-25 16:00:35.503,116110.0,,,,,2.0,,,,,,,,,,,,
322,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2025-03-25 16:00:16.715000,2024-01-02 20:16:48,4161.0,,382.0,86.0,70.0,160.0,190.0,3411.0,a library for audio and music analysis.,25.0,28,False,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,527.0,527.0,https://pypi.org/project/aubio,8671.0,16816.0,https://anaconda.org/conda-forge/aubio,2025-03-25 16:00:16.715,790068.0,,,,,3.0,,,,,,,,,,,,
323,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,372.0,44.0,1086.0,2.0,353.0,3342.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1253.0,1253.0,https://pypi.org/project/catalyst,21180.0,21180.0,,,,,,,,3.0,,,,,,,,,,,,
324,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2025-04-03 16:33:46.882000,2025-04-01 19:45:00,315.0,4.0,352.0,26.0,356.0,82.0,41.0,3122.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,28,True,2025-04-01 19:46:46,0.2.15,4.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],1293.0,1293.0,https://pypi.org/project/lazypredict,19574.0,19671.0,https://anaconda.org/conda-forge/lazypredict,2025-04-03 16:33:46.882,4293.0,,,,,3.0,,,,,,,,,,,,
325,TextAttack,QData/TextAttack,adversarial,,https://github.com/QData/TextAttack,https://github.com/QData/TextAttack,MIT,2019-10-15 00:51:44.000,2025-03-25 16:01:21.255000,2024-07-25 18:53:58,2707.0,,399.0,35.0,525.0,63.0,219.0,3115.0,"TextAttack is a Python framework for adversarial attacks, data augmentation, and model training in NLP..",66.0,28,True,2024-03-11 02:09:54,0.3.10,16.0,textattack,conda-forge/textattack,,,,369.0,369.0,https://pypi.org/project/textattack,6600.0,6778.0,https://anaconda.org/conda-forge/textattack,2025-03-25 16:01:21.255,9835.0,,,,,3.0,,,,,,,,,,,,
326,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2025-03-25 16:01:29.726000,2025-03-06 23:21:12,622.0,1.0,336.0,45.0,121.0,72.0,137.0,3039.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1495.0,1495.0,https://pypi.org/project/dtreeviz,117309.0,119227.0,https://anaconda.org/conda-forge/dtreeviz,2025-03-25 16:01:29.726,101662.0,,,,,2.0,,,,,,,,,,,,
