,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,docs_url,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
373,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-08-06 20:03:27.000,2024-07-25 12:17:22,1473.0,2.0,719.0,75.0,1814.0,325.0,633.0,4555.0,Probabilistic time series modeling in Python.,117.0,26,True,2024-06-03 07:20:06,0.15.1,100.0,gluonts,anaconda/gluonts,,['pytorch'],,388865.0,,,https://pypi.org/project/gluonts,388840.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,903.0,3.0,,,,,,,,,,,,,,,,
374,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2024-09-11 17:55:17.000,2024-09-03 19:39:21,6165.0,12.0,528.0,147.0,1939.0,286.0,1377.0,4525.0,ArrayFire: a general purpose GPU library.,92.0,26,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,6911.0,2747.0,,,https://pypi.org/project/arrayfire,2685.0,,,,3.0,,,,,,,,,,,,,,,,
375,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000,2023-04-27 20:08:56,632.0,,910.0,282.0,226.0,12.0,356.0,3871.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,26,False,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,"['tensorflow', 'spark']",,710073.0,,,https://pypi.org/project/tensorflowonspark,709651.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,24083.0,3.0,,,,,,,,,,,,,,,,
376,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-08-29 02:56:49.000,2024-08-29 02:47:33,880.0,8.0,410.0,44.0,972.0,31.0,329.0,3601.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",50.0,26,True,2024-08-08 13:57:18,0.9.0,16.0,python-doctr,,,"['tensorflow', 'pytorch']",3706805.0,139455.0,,,https://pypi.org/project/python-doctr,53251.0,,,,3.0,,,,,,,,,,,,,,,,
377,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2024-09-19 01:22:51.000,2024-06-26 19:01:50,1492.0,23.0,348.0,68.0,1434.0,49.0,85.0,3464.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,26,True,2024-06-26 16:33:42,1.2,12.0,lit-nlp,conda-forge/lit-nlp,,,,5711.0,38.0,38.0,https://pypi.org/project/lit-nlp,3879.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,87939.0,2.0,,,,,,,,,,,,,,,,
378,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2024-09-05 04:03:54.000,2024-09-05 04:03:53,4353.0,8.0,600.0,40.0,1009.0,256.0,706.0,3349.0,"A unified, comprehensive and efficient recommendation library.",74.0,26,True,2023-11-04 11:23:19,1.2.0,10.0,recbole,aibox/recbole,,['pytorch'],,65957.0,,,https://pypi.org/project/recbole,65832.0,https://anaconda.org/aibox/recbole,2023-11-01 15:53:42.380,5785.0,2.0,,,,,,,,,,,,,,,,
379,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000,2020-04-27 18:40:41,522.0,,1029.0,166.0,215.0,45.0,146.0,3272.0,Performance analysis of predictive (alpha) stock factors.,26.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,1771.0,708.0,708.0,https://pypi.org/project/alphalens,1494.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,21923.0,3.0,,,,,,,,,,,,,,,,
380,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-06-02 15:40:01.000,2024-06-02 15:40:01,251.0,,329.0,30.0,321.0,82.0,39.0,2869.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,18.0,26,True,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,['sklearn'],,18231.0,1075.0,1075.0,https://pypi.org/project/lazypredict,18138.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3471.0,3.0,,,,,,,,,,,,,,,,
381,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000,2022-10-05 16:26:03,376.0,,233.0,51.0,482.0,39.0,70.0,2789.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,26,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,76.0,28659.0,256.0,256.0,https://pypi.org/project/m2cgen,28658.0,,,,3.0,,,,,,,,,,,,,,,,
382,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2024-08-05 22:51:42.000,2024-06-06 00:53:31,1822.0,,340.0,53.0,444.0,75.0,290.0,2459.0,Pytorch framework for doing deep learning on point clouds.,35.0,26,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,['pytorch'],,1129.0,28.0,28.0,https://pypi.org/project/torch-points3d,1129.0,,,,3.0,,,,,,,,,,,,,,,,
383,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000,2024-07-27 16:14:15,696.0,1.0,239.0,35.0,147.0,16.0,145.0,2374.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,330.0,21610.0,222.0,222.0,https://pypi.org/project/norfair,21604.0,,,,3.0,,,,,,,,,,,,,,,,
384,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000,2024-05-21 15:42:46,481.0,,310.0,64.0,160.0,8.0,92.0,2131.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,58850.0,711.0,711.0,https://pypi.org/project/pytextrank,58850.0,,,,3.0,,,,,,,,,,,,,,,,
385,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-09-15 07:08:18.000,2024-09-15 07:08:17,2242.0,167.0,132.0,28.0,250.0,5.0,42.0,2004.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,4593.0,170.0,170.0,https://pypi.org/project/labml,4593.0,,,,3.0,,,,,,,,,,,,,,,,
386,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-06-21 10:56:28.000,2024-06-03 08:29:10,3912.0,,286.0,29.0,578.0,92.0,721.0,1750.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,78.0,26,True,2024-02-27 17:02:40,0.5.0,8.0,avalanche-lib,,,,27.0,1929.0,104.0,104.0,https://pypi.org/project/avalanche-lib,1929.0,,,,3.0,,,,,,,,,,,,,,,,
387,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2024-09-19 17:36:55.000,2024-09-19 05:43:32,6576.0,115.0,296.0,45.0,2893.0,158.0,1564.0,1676.0,cuGraph - RAPIDS Graph Analytics Library.,115.0,26,True,2024-08-08 02:37:35,24.08.00,39.0,cugraph,conda-forge/libcugraph,,,,803.0,,,https://pypi.org/project/cugraph,239.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,23139.0,3.0,,,,,,,,,,,,,,,,
388,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2023-11-29 15:04:03.000,2023-08-12 06:34:27,161.0,,274.0,51.0,87.0,22.0,191.0,1589.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,False,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,['sklearn'],,32671.0,647.0,647.0,https://pypi.org/project/gplearn,32520.0,https://anaconda.org/conda-forge/gplearn,2023-06-16 19:20:25.471,7721.0,3.0,,,,,,,,,,,,,,,,
389,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000,2023-09-26 07:34:28,1378.0,,308.0,27.0,379.0,39.0,155.0,1570.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,True,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,['paddle'],,2542.0,60.0,60.0,https://pypi.org/project/pgl,2542.0,,,,2.0,,,,,,,,,,,,,,,,
390,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-09-19 16:43:45.000,2023-06-07 07:35:59,3033.0,,120.0,35.0,356.0,12.0,187.0,1441.0,Multi-class confusion matrix library in Python.,17.0,26,False,2023-06-07 14:06:28,4.0,43.0,pycm,,,,,42132.0,332.0,332.0,https://pypi.org/project/pycm,42132.0,,,,3.0,,,,,,,,,,,,,,,,
391,ydata-synthetic,ydataai/ydata-synthetic,tabular,,https://github.com/ydataai/ydata-synthetic,https://github.com/ydataai/ydata-synthetic,MIT,2020-05-04 15:52:03.000,2024-09-10 13:43:17.000,2024-09-10 11:59:48,250.0,4.0,236.0,30.0,242.0,41.0,60.0,1414.0,Synthetic data generators for tabular and time-series data.,23.0,26,True,2024-09-10 13:36:03,2.0.0,30.0,ydata-synthetic,conda-forge/ydata-synthetic,,,422.0,4953.0,68.0,68.0,https://pypi.org/project/ydata-synthetic,4640.0,https://anaconda.org/conda-forge/ydata-synthetic,2023-09-07 21:49:12.062,5790.0,2.0,,,,,,,,,,,,,,,,
392,keras-ocr,faustomorales/keras-ocr,ocr,,https://github.com/faustomorales/keras-ocr,https://github.com/faustomorales/keras-ocr,MIT,2019-09-20 23:08:50.000,2024-08-01 05:16:36.000,2023-11-06 15:20:05,206.0,,327.0,50.0,44.0,99.0,114.0,1386.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,18.0,26,True,2020-09-13 21:05:45,0.8.4,1.0,keras-ocr,anaconda/keras-ocr,,['tensorflow'],1664096.0,73322.0,554.0,554.0,https://pypi.org/project/keras-ocr,38647.0,https://anaconda.org/anaconda/keras-ocr,2023-06-16 19:23:39.693,330.0,3.0,,,,,,,,,,,,,,,,
393,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2024-08-16 07:37:12.000,2024-08-16 07:37:10,1060.0,6.0,119.0,22.0,116.0,35.0,56.0,1364.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",24.0,26,True,2024-05-23 16:06:48,1.4.5,36.0,imodels,,,,,21237.0,97.0,97.0,https://pypi.org/project/imodels,21237.0,,,,2.0,,,,,,,,,,,,,,,,
394,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,https://github.com/microsoft/responsible-ai-toolbox,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2024-08-09 14:16:22.000,2024-08-07 01:34:48,1970.0,6.0,337.0,30.0,2278.0,49.0,229.0,1328.0,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,43.0,26,True,2024-07-08 18:03:34,0.36.0,42.0,raiwidgets,,,"['pytorch', 'tensorflow', 'jupyter']",,10769.0,,,https://pypi.org/project/raiwidgets,10769.0,,,,2.0,,,,,,,,,,,,,,,,
395,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2024-09-19 16:50:36.000,2024-09-13 00:21:18,2118.0,88.0,341.0,56.0,538.0,149.0,256.0,1230.0,Machine learning on FPGAs using HLS.,62.0,26,True,2023-12-19 21:00:03,0.8.1,16.0,hls4ml,conda-forge/hls4ml,,"['tensorflow', 'pytorch']",,1170.0,,,https://pypi.org/project/hls4ml,992.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,8566.0,3.0,,,,,,,,,,,,,,,,
396,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2024-09-19 17:28:51.000,2024-09-19 17:28:49,2506.0,83.0,94.0,19.0,1090.0,76.0,233.0,1125.0,"MetricFlow allows you to define, build, and maintain metrics in code.",45.0,26,True,2024-06-11 22:05:21,0.206.0,16.0,metricflow,,,,,21498.0,24.0,24.0,https://pypi.org/project/metricflow,21498.0,,,,3.0,,,,,,dbt-labs/metricflow,,,,,,,,,,
397,TensorFlow Transform,tensorflow/transform,tensorflow-utils,,https://github.com/tensorflow/transform,https://github.com/tensorflow/transform,Apache-2.0,2017-02-10 00:36:53.000,2024-09-10 20:53:34.000,2024-09-10 20:53:34,939.0,3.0,205.0,58.0,103.0,32.0,174.0,984.0,Input pipeline framework.,29.0,26,True,2024-04-24 22:37:16,1.15.0,46.0,tensorflow-transform,,,['tensorflow'],,488663.0,,,https://pypi.org/project/tensorflow-transform,488663.0,,,,3.0,,,,,,,,,,,,,,,,
398,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2024-02-29 13:41:12.000,2024-02-29 13:41:11,1144.0,,223.0,61.0,246.0,3.0,367.0,975.0,Search and download Copernicus Sentinel satellite images.,44.0,26,True,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,297.0,25054.0,580.0,580.0,https://pypi.org/project/sentinelsat,24369.0,https://anaconda.org/conda-forge/sentinelsat,2023-06-16 19:22:55.678,32060.0,3.0,,,,,,,,,,,,,,,,
399,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000,2023-04-19 21:43:19,547.0,,174.0,33.0,86.0,77.0,123.0,918.0,A scikit-learn based module for multi-label et. al. classification.,28.0,26,False,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,['sklearn'],,48956.0,1744.0,1744.0,https://pypi.org/project/scikit-multilearn,48956.0,,,,3.0,,,,,,,,,,,,,,,,
400,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-09-17 21:11:46.000,2024-08-30 01:23:17,16620.0,40.0,368.0,45.0,1647.0,296.0,2978.0,893.0,An open-source application for biological image analysis.,144.0,26,True,2024-09-18 16:48:47,4.2.8,35.0,cellprofiler,,,,7729.0,925.0,22.0,22.0,https://pypi.org/project/cellprofiler,865.0,,,,3.0,,,,,,,,,,,,,,,,
401,mahotas,luispedro/mahotas,image,,https://github.com/luispedro/mahotas,https://github.com/luispedro/mahotas,,2010-01-31 00:13:06.000,2024-07-18 20:23:32.152,2024-07-17 19:01:14,1326.0,15.0,144.0,50.0,59.0,21.0,70.0,839.0,Computer Vision in Python.,35.0,26,True,2024-03-23 23:45:54,1.4.14,14.0,mahotas,conda-forge/mahotas,,,,31738.0,1349.0,1349.0,https://pypi.org/project/mahotas,22062.0,https://anaconda.org/conda-forge/mahotas,2024-07-18 20:23:32.152,493476.0,3.0,,,,,,,,,,,,,,,,
402,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-09-07 14:23:46.000,2024-09-07 14:23:46,624.0,9.0,160.0,31.0,217.0,2.0,103.0,623.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,34.0,26,True,2024-04-10 11:45:27,0.6,7.0,pyriemann,conda-forge/pyriemann,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],,29574.0,389.0,389.0,https://pypi.org/project/pyriemann,29285.0,https://anaconda.org/conda-forge/pyriemann,2024-04-10 14:21:44.720,7808.0,3.0,,,,,,,,,,,,,,,,
403,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-08-30 00:51:12.000,2024-08-30 00:51:11,848.0,3.0,136.0,28.0,94.0,35.0,75.0,613.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,19.0,26,True,2024-04-23 04:49:57,1.15.0,38.0,ml-metadata,,,,2448.0,72987.0,559.0,559.0,https://pypi.org/project/ml-metadata,72950.0,,,,3.0,,,,,,,,,,,,,,,,
404,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000,2023-08-23 17:20:54,1241.0,,154.0,18.0,717.0,27.0,208.0,500.0,A package built to support working with spatial data using open source python.,44.0,26,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,9886.0,365.0,365.0,https://pypi.org/project/earthpy,8634.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,81402.0,3.0,,,,,,,,,,,,,,,,
405,miceforest,AnotherSamWilson/miceforest,tabular,,https://github.com/AnotherSamWilson/miceforest,https://github.com/AnotherSamWilson/miceforest,MIT,2020-08-22 00:00:22.000,2024-08-02 00:21:20.000,2024-08-02 00:21:15,339.0,79.0,29.0,9.0,7.0,6.0,78.0,335.0,Multiple Imputation with LightGBM in Python.,8.0,26,True,2024-07-27 14:28:57,6.0.1,8.0,miceforest,conda-forge/miceforest,,,,65711.0,159.0,159.0,https://pypi.org/project/miceforest,65321.0,https://anaconda.org/conda-forge/miceforest,2023-06-16 19:26:58.237,14852.0,2.0,,,,,,,,,,,,,,,,
406,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2024-08-07 17:16:24.000,2024-08-07 17:16:24,1958.0,6.0,13392.0,3331.0,897.0,1.0,87.0,65418.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",653.0,25,True,,,,,,,,,,20.0,20.0,,,,,,1.0,,,,,,,,,,,,,,,,
407,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-05-06 20:36:50.000,2024-05-06 20:36:49,342.0,,1353.0,425.0,50.0,80.0,87.0,10448.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,['tensorflow'],,34207.0,21.0,21.0,https://pypi.org/project/dopamine-rl,34207.0,,,,3.0,,,,,,,,,,,,,,,,
408,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2024-06-16 11:25:37.000,2024-06-14 19:31:58,659.0,,987.0,145.0,100.0,73.0,310.0,6360.0,A Python scikit for building and analyzing recommender systems.,46.0,25,True,,,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,92654.0,21.0,21.0,https://pypi.org/project/scikit-surprise,84473.0,https://anaconda.org/conda-forge/scikit-surprise,2024-05-20 10:08:43.793,409055.0,3.0,,,,,,,,,,,,,,,,
409,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000,2024-06-23 12:28:48,343.0,5.0,973.0,46.0,34.0,64.0,112.0,5198.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,['sklearn'],,4603.0,224.0,224.0,https://pypi.org/project/scikit-opt,4603.0,,,,3.0,,,,,,,,,,,,,,,,
410,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-07-03 14:09:40.000,2023-04-28 16:55:30,521.0,,451.0,63.0,94.0,35.0,88.0,5100.0,Finding duplicate images made easy!.,15.0,25,False,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,['tensorflow'],,53942.0,141.0,141.0,https://pypi.org/project/imagededup,53942.0,,,,3.0,,,,,,,,,,,,,,,,
411,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-09-19 15:34:42.000,2024-09-19 15:34:42,3676.0,70.0,605.0,91.0,4033.0,199.0,1400.0,5069.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,93.0,25,True,2024-08-29 19:14:26,1.41.0,82.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,
412,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-06-09 21:29:46.000,2024-06-09 21:29:43,1062.0,,971.0,242.0,217.0,44.0,203.0,4509.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,25,True,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,827.0,60.0,60.0,https://pypi.org/project/tensortrade,732.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3930.0,3.0,,,,,,,,,,,,,,,,
413,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-09-17 13:21:51.000,2024-08-17 14:22:50,2847.0,45.0,1219.0,134.0,1114.0,21.0,83.0,3341.0,a distributed deep learning platform.,91.0,25,True,2020-04-21 08:01:08,3.0.0,16.0,,nusdbsystem/singa,,,,78.0,4.0,4.0,,,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,789.0,3.0,apache/singa,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,7943.0,,,,,,,,,,,
414,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2023-06-23 10:52:46.000,2020-03-16 04:26:47,75.0,,223.0,64.0,42.0,17.0,24.0,2779.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,86808.0,1112.0,1112.0,https://pypi.org/project/knockknock,86538.0,https://anaconda.org/conda-forge/knockknock,2023-06-16 16:18:44.705,15961.0,3.0,,,,,,,,,,,,,,,,
415,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2024-09-18 20:04:05.000,2024-09-18 20:03:03,2304.0,7.0,693.0,79.0,206.0,198.0,469.0,2776.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",151.0,25,True,,,,tf-agents,,,['tensorflow'],,103384.0,,,https://pypi.org/project/tf-agents,103384.0,,,,3.0,,,,,,,,,,,,,,,,
416,HiPlot,facebookresearch/hiplot,data-viz,,https://github.com/facebookresearch/hiplot,https://github.com/facebookresearch/hiplot,MIT,2019-11-08 13:06:41.000,2024-01-10 07:43:27.000,2023-07-19 07:40:10,212.0,,138.0,28.0,200.0,16.0,73.0,2741.0,HiPlot makes understanding high dimensional data easy.,9.0,25,False,2021-11-04 14:24:43,0.1.32,35.0,hiplot,conda-forge/hiplot,,,,60107.0,434.0,434.0,https://pypi.org/project/hiplot,56384.0,https://anaconda.org/conda-forge/hiplot,2023-06-16 19:18:10.488,204792.0,3.0,,,,,,,,,,,,,,,,
417,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-09-11 07:35:59.000,2024-09-11 07:35:56,3549.0,5.0,331.0,153.0,1181.0,22.0,60.0,2719.0,Neural Network Libraries.,76.0,25,True,2024-05-29 05:14:17,1.39.0,74.0,nnabla,,,,924.0,3418.0,,,https://pypi.org/project/nnabla,3408.0,,,,3.0,,,,,,,,,,,,,,,,
418,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-04-25 09:54:03.000,2024-02-28 15:45:58,1631.0,,249.0,66.0,63.0,25.0,198.0,2137.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,25,True,2024-02-28 15:44:03,2.1.0,14.0,ampligraph,,,['tensorflow'],,953.0,55.0,55.0,https://pypi.org/project/ampligraph,953.0,,,,2.0,,,,,,,,,,,,,,,,
