,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
291,audiomentations,iver56/audiomentations,audio,,https://github.com/iver56/audiomentations,https://github.com/iver56/audiomentations,MIT,2019-02-12 16:36:24.000,2025-02-01 22:48:11.000000,2025-02-01 22:48:10,1281.0,18.0,190.0,20.0,182.0,44.0,141.0,1940.0,A Python library for audio data augmentation. Inspired by albumentations. Useful for machine learning.,30.0,29,True,2024-12-06 14:35:45,0.38.0,40.0,audiomentations,,,,,664.0,664.0,https://pypi.org/project/audiomentations,48478.0,48478.0,,,,,,,,2.0,,,,,,,,,,,,
292,GPflow,GPflow/GPflow,probabilistics,,https://github.com/GPflow/GPflow,https://github.com/GPflow/GPflow,Apache-2.0,2016-01-14 11:29:24.000,2025-02-05 09:49:03.000000,2025-01-29 10:12:27,2452.0,1.0,415.0,75.0,1273.0,130.0,682.0,1861.0,Gaussian processes in TensorFlow.,84.0,29,True,2024-06-14 10:30:50,2.9.2,50.0,gpflow,conda-forge/gpflow,,,['tensorflow'],723.0,723.0,https://pypi.org/project/gpflow,63748.0,64862.0,https://anaconda.org/conda-forge/gpflow,2024-06-26 16:24:01.852,40113.0,,,,,2.0,,,,,,,,,,,,
293,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2025-02-01 06:26:33.512000,2025-02-01 04:37:10,714.0,5.0,224.0,44.0,134.0,45.0,169.0,1679.0,Natural Gradient Boosting for Probabilistic Prediction.,52.0,29,True,2025-02-01 04:39:58,0.5.3,26.0,ngboost,conda-forge/ngboost,,,,243.0,243.0,https://pypi.org/project/ngboost,43911.0,45097.0,https://anaconda.org/conda-forge/ngboost,2025-02-01 06:26:33.512,64803.0,,,,,3.0,476.0,,,,,,,,,,,
294,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-12-30 10:52:51.000000,2024-12-30 10:52:51,164.0,1.0,200.0,34.0,75.0,28.0,53.0,1605.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,9.0,29,True,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],4415.0,4415.0,https://pypi.org/project/torchsde,2232485.0,2233192.0,https://anaconda.org/conda-forge/torchsde,2024-11-21 00:34:31.332,34655.0,,,,,2.0,,,,,,,,,,,,
295,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2025-02-06 11:15:50.000000,2025-02-06 11:15:39,1484.0,6.0,163.0,31.0,253.0,,,1360.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",23.0,29,True,2025-02-06 12:32:23,release-v1.3.8,46.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],2042.0,2042.0,https://pypi.org/project/spacy-transformers,225595.0,228207.0,https://anaconda.org/conda-forge/spacy-transformers,2024-12-11 20:40:27.070,101866.0,,,,,3.0,97.0,,,,,,,,,,,
296,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,https://github.com/fastmachinelearning/hls4ml,https://github.com/fastmachinelearning/hls4ml,Apache-2.0,2017-10-25 21:43:56.000,2025-02-06 18:10:42.000000,2025-02-05 15:50:51,2441.0,132.0,373.0,54.0,604.0,161.0,268.0,1346.0,Machine learning on FPGAs using HLS.,63.0,29,True,2024-12-09 22:47:29,1.0.0,17.0,hls4ml,conda-forge/hls4ml,,,"['tensorflow', 'pytorch']",39.0,39.0,https://pypi.org/project/hls4ml,1631.0,1814.0,https://anaconda.org/conda-forge/hls4ml,2023-06-16 19:22:51.232,9714.0,,,,,3.0,,,,,,,2.0,,,,,
297,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2025-01-13 10:55:05.000000,2025-01-13 10:55:04,869.0,20.0,76.0,26.0,422.0,106.0,243.0,607.0,"Simple, concise geographical visualization in Python.",32.0,29,True,2024-12-18 08:38:32,1.14.0,36.0,geoviews,conda-forge/geoviews,,,,1198.0,1198.0,https://pypi.org/project/geoviews,15700.0,20918.0,https://anaconda.org/conda-forge/geoviews,2024-12-18 08:19:39.527,276581.0,,,,,3.0,,,,,,,,,,,,
298,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2025-01-27 14:38:44.000000,2024-12-19 13:55:54,2106.0,3.0,64.0,19.0,1648.0,27.0,219.0,599.0,The experiment tracker for foundation model training.,55.0,29,True,2024-10-31 09:01:52,1.13.0,131.0,neptune-client,conda-forge/neptune-client,,,,736.0,736.0,https://pypi.org/project/neptune-client,518344.0,523906.0,https://anaconda.org/conda-forge/neptune-client,2024-10-31 15:38:08.903,317051.0,,,,,3.0,,,,,,,,,,,,
299,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2025-02-04 08:52:41.000000,2024-12-15 00:03:38,17327.0,42.0,109.0,27.0,3630.0,516.0,3417.0,556.0,"Keep code, data, containers under control with git and git-annex.",57.0,29,True,2024-12-15 00:03:40,1.1.5,100.0,datalad,conda-forge/datalad,,,,450.0,450.0,https://pypi.org/project/datalad,16071.0,30207.0,https://anaconda.org/conda-forge/datalad,2024-11-20 02:36:29.417,791620.0,,,,,2.0,,,,,,,,,,,,
300,pysc2,deepmind/pysc2,others,,https://github.com/google-deepmind/pysc2,https://github.com/google-deepmind/pysc2,Apache-2.0,2017-07-25 18:16:57.000,2024-07-23 16:54:42.000000,2023-04-19 16:47:52,581.0,,1137.0,347.0,81.0,51.0,231.0,8063.0,StarCraft II Learning Environment.,39.0,28,False,2022-07-13 12:08:43,4.0,6.0,pysc2,,,,,890.0,890.0,https://pypi.org/project/pysc2,3005.0,3364.0,,,,,,,,2.0,32334.0,,,,google-deepmind/pysc2,,,,,,,
301,Face Alignment,1adrianb/face-alignment,image,,https://github.com/1adrianb/face-alignment,https://github.com/1adrianb/face-alignment,BSD-3-Clause,2017-09-15 20:32:44.000,2024-08-30 14:19:26.000000,2024-08-30 14:19:23,221.0,,1331.0,173.0,46.0,74.0,242.0,7200.0,2D and 3D Face alignment library build using pytorch.,26.0,28,True,2023-08-17 14:37:33,1.4.1,13.0,face-alignment,,,,['pytorch'],21.0,21.0,https://pypi.org/project/face-alignment,75571.0,75571.0,,,,,,,,3.0,,,,,,,,,,,,
302,torchdiffeq,rtqichen/torchdiffeq,pytorch-utils,,https://github.com/rtqichen/torchdiffeq,https://github.com/rtqichen/torchdiffeq,MIT,2018-11-14 17:51:25.000,2024-11-21 20:19:38.000000,2024-11-21 20:19:33,250.0,2.0,913.0,128.0,41.0,73.0,147.0,5747.0,Differentiable ODE solvers with full GPU support and O(1)-memory backpropagation.,21.0,28,True,,,4.0,torchdiffeq,conda-forge/torchdiffeq,,,['pytorch'],4453.0,4453.0,https://pypi.org/project/torchdiffeq,864244.0,864589.0,https://anaconda.org/conda-forge/torchdiffeq,2023-06-16 19:19:05.182,19689.0,,,,,2.0,,,,,,,,,,,,
303,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2025-01-10 05:53:23.000000,2025-01-10 05:53:23,1658.0,15.0,814.0,143.0,1603.0,334.0,403.0,5092.0,Simple and Distributed Machine Learning.,121.0,28,True,2025-01-09 23:46:37,1.0.9,60.0,synapseml,,,,,,,https://pypi.org/project/synapseml,249925.0,249925.0,,,,,,,,2.0,,,,,,,,,,,,
304,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2024-07-24 18:48:54.000000,2023-04-30 18:36:20,483.0,,683.0,87.0,209.0,148.0,358.0,4835.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,28,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,1666.0,1666.0,https://pypi.org/project/lightfm,261506.0,264575.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,260945.0,,,,,2.0,,,,,,,,,,,,
305,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-12-16 22:42:59.295000,2024-11-05 15:19:52,1478.0,,739.0,76.0,1823.0,331.0,637.0,4755.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-11-11 08:50:41,0.16.0,100.0,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,661441.0,661474.0,https://anaconda.org/anaconda/gluonts,2024-12-16 22:42:59.295,1354.0,,,,,3.0,,,,,,,,,,,,
306,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-12-16 09:41:32.291000,2023-11-23 21:41:49,1136.0,,632.0,90.0,273.0,29.0,253.0,4560.0,Geocoding library for Python.,133.0,28,False,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,6329195.0,6357172.0,https://anaconda.org/conda-forge/geopy,2024-12-16 09:41:32.291,1566729.0,,,,,3.0,120.0,,,,,,,,,,,
307,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2024-11-25 02:57:39.000000,2024-11-01 16:12:42,3332.0,,538.0,120.0,386.0,72.0,743.0,4217.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,28,True,,,12.0,dedupe,conda-forge/dedupe,,,,350.0,350.0,https://pypi.org/project/dedupe,96213.0,98706.0,https://anaconda.org/conda-forge/dedupe,2023-06-16 19:28:08.623,94769.0,,,,,3.0,,,,,,,,,,,,
308,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-12-15 15:24:52.000000,2024-12-12 15:50:20,1496.0,9.0,260.0,22.0,1759.0,247.0,730.0,3701.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-12-15 15:25:39,0.19.1,62.0,deepchecks,,,,,479.0,479.0,https://pypi.org/project/deepchecks,33414.0,33449.0,,,,,,,,2.0,1414.0,,,,,,,,,,,
309,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2025-02-05 15:28:10.022000,2025-01-17 12:09:38,1188.0,1.0,1652.0,155.0,210.0,13.0,693.0,3493.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1938670.0,1940760.0,https://anaconda.org/conda-forge/tensorflow-hub,2025-02-05 15:28:10.022,112903.0,,,,,2.0,,,,,,,,,,,,
310,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000000,2022-04-29 04:19:24,1698.0,,369.0,46.0,1086.0,2.0,353.0,3320.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1231.0,1231.0,https://pypi.org/project/catalyst,16702.0,16702.0,,,,,,,,3.0,,,,,,,,,,,,
311,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-10-31 19:43:08.823000,2024-10-31 09:14:19,481.0,,717.0,121.0,132.0,66.0,375.0,3110.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,28,True,,,12.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],3078.0,3078.0,https://pypi.org/project/hmmlearn,135346.0,141741.0,https://anaconda.org/conda-forge/hmmlearn,2024-10-31 19:43:08.823,338977.0,,,,,3.0,,,,,,,,,,,,
312,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-02-05 15:49:41.000000,2025-02-05 15:49:41,8384.0,21.0,354.0,83.0,9844.0,39.0,349.0,3093.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",121.0,28,True,2024-11-22 21:17:18,0.38.0,100.0,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,28237.0,28491.0,,,,,,,,3.0,11938.0,,,,,,,,,,,
313,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-08-29 16:58:41.000000,2024-08-29 16:58:41,621.0,,335.0,46.0,121.0,71.0,137.0,3012.0,A python library for decision tree visualization and model interpretation.,27.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1426.0,1426.0,https://pypi.org/project/dtreeviz,113905.0,115805.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,96927.0,,,,,2.0,,,,,,,,,,,,
314,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2025-02-02 00:19:32.000000,2025-02-02 00:19:24,498.0,5.0,297.0,68.0,128.0,24.0,107.0,2109.0,ffn - a financial function library for Python.,35.0,28,True,2024-11-02 20:02:17,1.1.1,12.0,ffn,conda-forge/ffn,,,,517.0,517.0,https://pypi.org/project/ffn,16879.0,17217.0,https://anaconda.org/conda-forge/ffn,2024-12-31 14:50:49.608,15582.0,,,,,2.0,,,,,,,,,,,,
315,tesserocr,sirfz/tesserocr,ocr,,https://github.com/sirfz/tesserocr,https://github.com/sirfz/tesserocr,MIT,2015-12-17 23:29:36.000,2024-11-25 08:44:55.000000,2024-11-25 08:44:55,211.0,1.0,254.0,56.0,79.0,49.0,232.0,2051.0,A Python wrapper for the tesseract-ocr API.,30.0,28,True,2024-08-26 17:30:37,2.7.1,19.0,tesserocr,conda-forge/tesserocr,,,,1179.0,1179.0,https://pypi.org/project/tesserocr,92371.0,96473.0,https://anaconda.org/conda-forge/tesserocr,2024-09-13 13:36:57.070,225232.0,,,,,2.0,786.0,,,,,,-2.0,,,,,
316,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2025-01-30 14:56:23.000000,2025-01-30 14:56:22,930.0,37.0,420.0,38.0,963.0,142.0,345.0,2002.0,A Python package to assess and improve fairness of machine learning models.,91.0,28,True,2024-12-11 12:38:14,0.12.0,16.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,151967.0,152783.0,https://anaconda.org/conda-forge/fairlearn,2025-01-02 10:15:25.753,41659.0,,,,,2.0,,,,,,,,,,,,
317,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-12-22 18:27:31.714000,2024-12-09 19:08:18,677.0,2.0,389.0,41.0,64.0,28.0,273.0,1970.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,2251.0,2251.0,https://pypi.org/project/ogb,31195.0,32075.0,https://anaconda.org/conda-forge/ogb,2024-12-22 18:27:31.714,46687.0,,,,,2.0,,,,,,,,,,,,
318,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-11-05 23:42:06.000000,2024-11-05 23:42:06,1611.0,,287.0,56.0,143.0,72.0,194.0,1902.0,"CUDA integration for Python, plus shiny features.",82.0,28,True,2024-07-30 16:38:24,2024.1.2,8.0,pycuda,conda-forge/pycuda,,,,3416.0,3416.0,https://pypi.org/project/pycuda,88152.0,106742.0,https://anaconda.org/conda-forge/pycuda,2024-08-17 22:59:08.823,873739.0,,,,,3.0,,,,,,,,,,,,
319,petastorm,uber/petastorm,distributed-ml,,https://github.com/uber/petastorm,https://github.com/uber/petastorm,Apache-2.0,2018-06-15 23:15:29.000,2023-12-02 05:11:31.000000,2023-12-02 05:11:31,691.0,,278.0,39.0,495.0,157.0,151.0,1813.0,Petastorm library enables single machine or distributed training and evaluation of deep learning models from datasets..,50.0,28,False,2022-12-16 20:51:38,0.12.1,48.0,petastorm,,,,,196.0,196.0,https://pypi.org/project/petastorm,179045.0,179052.0,,,,,,,,2.0,558.0,,,,,,,,,,,
320,SciSpacy,allenai/scispacy,nlp,,https://github.com/allenai/scispacy,https://github.com/allenai/scispacy,Apache-2.0,2018-09-24 21:45:52.000,2024-11-23 21:58:13.000000,2024-11-23 21:58:13,1066.0,1.0,225.0,52.0,213.0,30.0,292.0,1746.0,A full spaCy pipeline and models for scientific/biomedical documents.,37.0,28,True,2024-10-27 05:42:49,0.5.5,12.0,scispacy,,,,,1034.0,1034.0,https://pypi.org/project/scispacy,31993.0,31993.0,,,,,,,,3.0,,,,,,,,,,,,
321,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2025-01-05 07:18:55.544000,2023-10-08 14:28:43,1157.0,,206.0,37.0,1081.0,25.0,496.0,1745.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,28,False,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],307.0,307.0,https://pypi.org/project/lightning-flash,1958.0,2575.0,https://anaconda.org/conda-forge/lightning-flash,2025-01-05 07:18:55.544,25942.0,,,,,2.0,,,,,Lightning-Universe/lightning-flash,,,,,,,
322,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-11-25 22:35:45.000000,2024-11-25 22:31:52,1041.0,22.0,588.0,103.0,296.0,19.0,300.0,1588.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,28,True,2024-11-25 22:35:46,2.13.0,25.0,tabpy,anaconda/tabpy-client,,,,193.0,193.0,https://pypi.org/project/tabpy,6773.0,6824.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4879.0,,,,,2.0,,,,,,,,,,,,
323,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-01-19 19:00:46.000000,2025-01-19 19:00:40,552.0,14.0,120.0,21.0,406.0,34.0,292.0,1300.0,Extra blocks for scikit-learn pipelines.,68.0,28,True,2024-12-17 12:12:51,0.9.4,44.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],171.0,171.0,https://pypi.org/project/scikit-lego,24570.0,25666.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,62498.0,,,,,2.0,,,,,,,,,,,,
324,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000000,2024-01-17 21:03:09,532.0,,411.0,52.0,41.0,16.0,139.0,1252.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,False,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,2958.0,2958.0,https://pypi.org/project/kmodes,199083.0,200016.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,54148.0,,,,,2.0,,,,,,,,,,,,
325,bambi,bambinos/bambi,probabilistics,,https://github.com/bambinos/bambi,https://github.com/bambinos/bambi,MIT,2016-05-16 03:21:00.000,2025-01-21 14:05:47.000000,2025-01-21 14:04:12,836.0,13.0,132.0,29.0,446.0,84.0,344.0,1122.0,BAyesian Model-Building Interface (Bambi) in Python.,46.0,28,True,2024-12-21 18:07:06,0.15.0,25.0,bambi,conda-forge/bambi,,,,173.0,173.0,https://pypi.org/project/bambi,30992.0,31868.0,https://anaconda.org/conda-forge/bambi,2024-12-23 13:13:40.970,43824.0,,,,,3.0,,,,,,,,,,,,
326,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000000,2023-02-10 23:24:53,213.0,,178.0,18.0,72.0,143.0,88.0,1053.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,7670.0,7670.0,https://pypi.org/project/pyvis,847814.0,847819.0,,,,,,,,3.0,177.0,,,,,,,,,,,
327,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2025-01-04 18:02:53.000000,2025-01-04 18:02:53,16704.0,50.0,378.0,46.0,1657.0,292.0,2999.0,944.0,An open-source application for biological image analysis.,145.0,28,True,2024-09-27 21:18:50,4.2.8,35.0,cellprofiler,,,,,27.0,27.0,https://pypi.org/project/cellprofiler,1598.0,1660.0,,,,,,,,3.0,8307.0,,,,,,,,,,,
328,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-12-22 16:30:21.524000,2024-12-21 19:30:30,501.0,1.0,118.0,32.0,133.0,23.0,77.0,936.0,Python bindings and utilities for GeoJSON.,58.0,28,True,,,12.0,geojson,conda-forge/geojson,,,,19241.0,19241.0,https://pypi.org/project/geojson,2601139.0,2639069.0,https://anaconda.org/conda-forge/geojson,2024-12-22 16:30:21.524,910329.0,,,,,3.0,,,,,,,,,,,,
329,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2025-01-26 20:07:03.000000,2025-01-26 20:07:03,1381.0,13.0,146.0,26.0,493.0,23.0,139.0,917.0,A Comparative Framework for Multimodal Recommender Systems.,22.0,28,True,2024-12-24 18:14:45,2.3.0,55.0,cornac,conda-forge/cornac,,,,262.0,262.0,https://pypi.org/project/cornac,39781.0,53181.0,https://anaconda.org/conda-forge/cornac,2024-12-24 16:50:48.705,750404.0,,,,,2.0,,,,,,,,,,,,
330,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2025-01-06 12:55:27.000000,2025-01-06 12:55:27,1968.0,2.0,237.0,19.0,303.0,50.0,287.0,900.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",50.0,28,True,2023-01-08 01:02:35,1.4.7,33.0,salib,conda-forge/salib,,,,1401.0,1401.0,https://pypi.org/project/salib,205219.0,209117.0,https://anaconda.org/conda-forge/salib,2024-12-27 14:23:52.383,202736.0,,,,,3.0,,,,,,,,,,,,
331,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000000,2023-10-12 07:20:40,1894.0,,1175.0,238.0,458.0,66.0,265.0,18717.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,26464.0,26877.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,27700.0,3.0,,,,,,,,,,,,
332,backtrader,mementum/backtrader,financial-data,,https://github.com/mementum/backtrader,https://github.com/mementum/backtrader,GPL-3.0,2015-01-10 07:14:52.000,2024-08-19 17:47:36.000000,2023-04-19 14:13:08,2404.0,,3866.0,631.0,233.0,,,15720.0,Python Backtesting library for trading strategies.,56.0,27,False,,,,backtrader,,,,,2634.0,2634.0,https://pypi.org/project/backtrader,59180.0,59180.0,,,,,,,,2.0,,,,,,,,,,,,
333,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,872.0,268.0,98.0,78.0,81.0,7360.0,Visualizations for machine learning datasets.,31.0,27,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],290.0,290.0,https://pypi.org/project/facets-overview,48182.0,48182.0,,,,,,,,3.0,,,,,,,,,,,,
334,librosa,librosa/librosa,audio,,https://github.com/librosa/librosa,https://github.com/librosa/librosa,ISC,2012-10-20 14:21:01.000,2025-02-05 18:00:40.000000,2025-01-15 20:29:03,3291.0,7.0,951.0,138.0,675.0,57.0,1171.0,7351.0,Python library for audio and music analysis.,125.0,27,True,2024-05-14 15:48:50,0.10.2.post1,43.0,librosa,conda-forge/librosa,,,,,,https://pypi.org/project/librosa,2906187.0,2921763.0,https://anaconda.org/conda-forge/librosa,2024-12-19 14:28:40.998,856715.0,,,,,3.0,,,,,,,,,,,,
335,Tesseract,madmaze/pytesseract,ocr,,https://github.com/madmaze/pytesseract,https://github.com/madmaze/pytesseract,Apache-2.0,2010-10-27 23:02:49.000,2025-02-04 13:50:29.000000,2025-02-04 13:50:26,636.0,10.0,708.0,109.0,199.0,10.0,357.0,5997.0,Python-tesseract is an optical character recognition (OCR) tool for python.,47.0,27,True,2023-10-15 15:39:44,0.3.13,26.0,pytesseract,conda-forge/pytesseract,,,,,,https://pypi.org/project/pytesseract,2538891.0,2550609.0,https://anaconda.org/conda-forge/pytesseract,2025-01-07 11:30:51.352,644492.0,,,,,3.0,,,,,,,,,,,,
