,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
287,implicit,benfred/implicit,recommender-systems,,https://github.com/benfred/implicit,https://github.com/benfred/implicit,MIT,2016-04-17 03:45:23.000,2024-08-23 13:53:47.619,2023-11-21 21:15:59,435.0,,591.0,76.0,231.0,88.0,406.0,3553.0,Fast Python Collaborative Filtering for Implicit Feedback Datasets.,35.0,29,True,2023-09-29 21:06:57,0.7.2,17.0,implicit,conda-forge/implicit,,,,1531.0,1531.0,https://pypi.org/project/implicit,198422.0,216785.0,https://anaconda.org/conda-forge/implicit,2024-08-23 13:53:47.619,916034.0,,,,,2.0,1482.0,,,,,,,,,,,
288,hmmlearn,hmmlearn/hmmlearn,probabilistics,,https://github.com/hmmlearn/hmmlearn,https://github.com/hmmlearn/hmmlearn,BSD-3-Clause,2014-03-23 10:33:09.000,2024-10-31 19:43:08.823,2024-10-31 09:14:19,481.0,5.0,715.0,121.0,130.0,65.0,375.0,3062.0,"Hidden Markov Models in Python, with scikit-learn like API.",49.0,29,True,,,12.0,hmmlearn,conda-forge/hmmlearn,,,['sklearn'],2867.0,2867.0,https://pypi.org/project/hmmlearn,279682.0,285567.0,https://anaconda.org/conda-forge/hmmlearn,2024-10-31 19:43:08.823,294277.0,,,,,3.0,,,,,,,,,,,,
289,mpld3,mpld3/mpld3,data-viz,,https://github.com/mpld3/mpld3,https://github.com/mpld3/mpld3,BSD-3-Clause,2013-12-18 01:48:30.000,2024-10-30 12:23:11.000,2024-10-30 12:23:10,890.0,3.0,350.0,82.0,169.0,209.0,148.0,2358.0,An interactive data visualization tool which brings matplotlib graphics to the browser using D3.,53.0,29,True,,,11.0,mpld3,conda-forge/mpld3,,,,6646.0,6646.0,https://pypi.org/project/mpld3,343470.0,348284.0,https://anaconda.org/conda-forge/mpld3,2023-12-23 15:16:22.285,212825.0,,,,,3.0,,,mpld3,https://www.npmjs.com/package/mpld3,799.0,,,,,,,
290,explainerdashboard,oegedijk/explainerdashboard,interpretability,,https://github.com/oegedijk/explainerdashboard,https://github.com/oegedijk/explainerdashboard,MIT,2019-10-30 08:26:16.000,2024-07-18 15:45:47.000,2024-06-20 19:30:24,1373.0,,328.0,22.0,50.0,33.0,203.0,2305.0,Quickly build Explainable AI dashboards that show the inner workings of so-called blackbox machine learning models.,21.0,29,True,2024-03-18 21:01:54,0.4.7,81.0,explainerdashboard,conda-forge/explainerdashboard,,,,554.0,554.0,https://pypi.org/project/explainerdashboard,74433.0,75605.0,https://anaconda.org/conda-forge/explainerdashboard,2024-03-18 22:16:35.129,55094.0,,,,,2.0,,,,,,,,,,,,
291,pyLDAvis,bmabey/pyLDAvis,interpretability,,https://github.com/bmabey/pyLDAvis,https://github.com/bmabey/pyLDAvis,BSD-3-Clause,2015-04-09 22:48:03.000,2024-07-09 19:44:03.000,2024-04-29 20:57:51,290.0,,354.0,47.0,80.0,78.0,113.0,1804.0,Python library for interactive topic model visualization. Port of the R LDAvis package.,42.0,29,True,2023-04-23 23:49:39,3.4.1,7.0,pyldavis,conda-forge/pyldavis,,,['jupyter'],6575.0,6575.0,https://pypi.org/project/pyldavis,129897.0,131034.0,https://anaconda.org/conda-forge/pyldavis,2023-06-16 16:08:55.034,87551.0,,,,,2.0,,,,,,,,,,,,
292,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-10-29 10:43:38.000,2024-10-29 10:43:38,3929.0,17.0,290.0,29.0,579.0,93.0,722.0,1777.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,81.0,29,True,2024-10-29 08:53:47,0.6.0,9.0,avalanche-lib,,,,,110.0,110.0,https://pypi.org/project/avalanche-lib,3179.0,3179.0,,,,,,,,2.0,41.0,,,,,,,,,,,
293,torchsde,google-research/torchsde,pytorch-utils,,https://github.com/google-research/torchsde,https://github.com/google-research/torchsde,Apache-2.0,2020-07-06 23:13:11.000,2024-05-25 02:57:17.000,2023-09-26 23:11:11,163.0,,195.0,34.0,73.0,27.0,52.0,1580.0,Differentiable SDE solvers with GPU support and efficient sensitivity analysis.,8.0,29,False,2023-09-26 22:07:23,0.2.6,5.0,torchsde,conda-forge/torchsde,,,['pytorch'],3941.0,3941.0,https://pypi.org/project/torchsde,1786857.0,1787500.0,https://anaconda.org/conda-forge/torchsde,2023-06-16 19:24:16.458,29610.0,,,,,2.0,,,,,,,,,,,,
294,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2024-11-06 22:42:36.000,2024-11-06 22:38:38,1019.0,37.0,584.0,105.0,294.0,19.0,300.0,1569.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,29,True,2024-11-06 22:42:36,2.12.1,24.0,tabpy,anaconda/tabpy-client,,,,184.0,184.0,https://pypi.org/project/tabpy,54232.0,54283.0,https://anaconda.org/anaconda/tabpy-client,2023-06-16 13:20:17.078,4644.0,,,,,2.0,,,,,,,,,,,,
295,Aesara,aesara-devs/aesara,ml-frameworks,,https://github.com/aesara-devs/aesara,https://github.com/aesara-devs/aesara,,2019-11-12 14:02:08.000,2024-09-22 23:13:29.287,2024-09-04 06:19:45,30112.0,3.0,153.0,19.0,750.0,284.0,408.0,1180.0,"Aesara is a Python library for defining, optimizing, and efficiently evaluating mathematical expressions involving..",596.0,29,True,2024-08-28 21:22:32,rel-2.9.4,86.0,aesara,conda-forge/aesara,,,,663.0,663.0,https://pypi.org/project/aesara,126487.0,155772.0,https://anaconda.org/conda-forge/aesara,2024-09-22 23:13:29.287,1317858.0,,,,,3.0,,,,,,,,,,,,
296,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-10-25 20:18:31.000,2024-10-25 20:18:28,500.0,5.0,119.0,32.0,132.0,23.0,76.0,921.0,Python bindings and utilities for GeoJSON.,58.0,29,True,,,11.0,geojson,conda-forge/geojson,,,,18614.0,18614.0,https://pypi.org/project/geojson,2817592.0,2859060.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,870841.0,,,,,3.0,,,,,,,,,,,,
297,python-soundfile,bastibe/python-soundfile,audio,,https://github.com/bastibe/python-soundfile,https://github.com/bastibe/python-soundfile,BSD-3-Clause,2013-08-27 13:36:52.000,2024-07-27 07:14:46.000,2024-07-27 07:14:46,566.0,,104.0,16.0,197.0,110.0,139.0,713.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",34.0,29,True,2023-02-15 15:39:02,0.12.1,15.0,soundfile,anaconda/pysoundfile,,,,44911.0,44911.0,https://pypi.org/project/soundfile,3698239.0,3698396.0,https://anaconda.org/anaconda/pysoundfile,,,,,,,2.0,20363.0,,,,,,,,,,,
298,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2024-11-05 07:35:04.000,2024-10-29 16:12:03,849.0,15.0,76.0,26.0,410.0,107.0,241.0,595.0,"Simple, concise geographical visualization in Python.",32.0,29,True,2024-09-18 10:30:55,1.13.0,34.0,geoviews,conda-forge/geoviews,,,,1152.0,1152.0,https://pypi.org/project/geoviews,23990.0,29097.0,https://anaconda.org/conda-forge/geoviews,2024-09-17 10:57:22.057,255371.0,,,,,3.0,,,,,,,,,,,,
299,Neptune.ai,neptune-ai/neptune-client,ml-experiments,,https://github.com/neptune-ai/neptune-client,https://github.com/neptune-ai/neptune-client,Apache-2.0,2019-02-11 11:25:57.000,2024-11-04 14:58:09.000,2024-11-04 14:58:06,2103.0,9.0,63.0,16.0,1637.0,22.0,216.0,581.0,The experiment tracker for foundation model training.,55.0,29,True,2024-10-31 09:01:52,1.13.0,131.0,neptune-client,conda-forge/neptune-client,,,,643.0,643.0,https://pypi.org/project/neptune-client,486628.0,491987.0,https://anaconda.org/conda-forge/neptune-client,2024-10-31 15:38:08.903,289408.0,,,,,3.0,,,,,,,,,,,,
300,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000,2023-10-12 07:20:40,1894.0,,1140.0,237.0,458.0,65.0,264.0,18197.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,28,False,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,237429.0,237843.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,26529.0,3.0,,,,,,,,,,,,
301,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000,2023-05-24 15:56:22,277.0,,874.0,268.0,98.0,78.0,81.0,7356.0,Visualizations for machine learning datasets.,31.0,28,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],275.0,275.0,https://pypi.org/project/facets-overview,97984.0,97984.0,,,,,,,,3.0,,,,,,,,,,,,
302,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2023-09-17 12:33:41.000,2019-11-11 22:14:54,308.0,,1307.0,200.0,158.0,14.0,227.0,5522.0,Deep Reinforcement Learning for Keras.,41.0,28,False,2018-05-01 14:27:32,0.4.2,8.0,keras-rl,,,,['tensorflow'],795.0,795.0,https://pypi.org/project/keras-rl,1124.0,1124.0,,,,,,,,2.0,,,,,,,,,,,,
303,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2024-10-16 13:17:50.000,2024-10-16 13:17:49,626.0,8.0,770.0,85.0,354.0,52.0,346.0,5076.0,Uplift modeling and causal inference with machine learning algorithms.,64.0,28,True,2024-10-01 06:14:15,0.15.2,15.0,causalml,,,,,229.0,229.0,https://pypi.org/project/causalml,59940.0,59940.0,,,,,,,,2.0,,,,,,,,,,,,
304,SynapseML,microsoft/SynapseML,distributed-ml,,https://github.com/microsoft/SynapseML,https://github.com/microsoft/SynapseML,MIT,2017-06-05 08:23:44.000,2024-10-25 09:11:15.000,2024-10-16 04:12:35,1641.0,13.0,807.0,145.0,1574.0,325.0,403.0,5063.0,Simple and Distributed Machine Learning.,120.0,28,True,2024-10-16 04:14:37,1.0.8,58.0,synapseml,,,,,,,https://pypi.org/project/synapseml,262158.0,262158.0,,,,,,,,2.0,,,,,,,,,,,,
305,lightfm,lyst/lightfm,recommender-systems,,https://github.com/lyst/lightfm,https://github.com/lyst/lightfm,Apache-2.0,2015-07-30 08:34:00.000,2024-07-24 18:48:54.000,2023-04-30 18:36:20,483.0,,680.0,87.0,209.0,147.0,358.0,4765.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",47.0,28,False,2023-03-20 04:08:46,1.17,9.0,lightfm,conda-forge/lightfm,,,,1581.0,1581.0,https://pypi.org/project/lightfm,303084.0,305904.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,231243.0,,,,,2.0,,,,,,,,,,,,
306,GluonTS,awslabs/gluon-ts,time-series-data,,https://github.com/awslabs/gluonts,https://github.com/awslabs/gluonts,Apache-2.0,2019-05-15 17:17:29.000,2024-11-07 09:22:57.000,2024-11-05 15:19:52,1478.0,5.0,724.0,77.0,1823.0,326.0,636.0,4617.0,Probabilistic time series modeling in Python.,117.0,28,True,2024-06-03 07:20:06,0.15.1,100.0,gluonts,anaconda/gluonts,,,['pytorch'],,,https://pypi.org/project/gluonts,604488.0,604515.0,https://anaconda.org/anaconda/gluonts,2023-12-22 09:31:03.436,1007.0,,,,,3.0,,,,,,,,,,,,
307,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2024-11-01 16:12:49.000,2024-11-01 16:12:42,3332.0,2.0,537.0,120.0,383.0,68.0,743.0,4141.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,28,True,,,12.0,dedupe,conda-forge/dedupe,,,,341.0,341.0,https://pypi.org/project/dedupe,140998.0,143277.0,https://anaconda.org/conda-forge/dedupe,2023-06-16 19:28:08.623,79784.0,,,,,3.0,,,,,,,,,,-2.0,,
308,sahi,obss/sahi,image,,https://github.com/obss/sahi,https://github.com/obss/sahi,MIT,2021-01-30 12:54:53.000,2024-08-27 11:49:25.000,2024-08-27 11:02:25,515.0,3.0,573.0,44.0,543.0,,,4076.0,Framework agnostic sliced/tiled inference + interactive ui + error analysis plots.,48.0,28,True,2024-08-27 11:49:25,0.11.19,91.0,sahi,conda-forge/sahi,,,,1441.0,1441.0,https://pypi.org/project/sahi,132115.0,134836.0,https://anaconda.org/conda-forge/sahi,2024-07-24 03:28:58.170,77477.0,,,,,3.0,28295.0,,,,,,,,,,,
309,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2024-10-26 00:25:41.000,2024-09-13 01:42:25,1464.0,16.0,473.0,57.0,825.0,48.0,498.0,3874.0,NeuralProphet: A simple forecasting package.,56.0,28,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,107056.0,107056.0,,,,,,,,3.0,,,,,,,,,,,,
310,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-11-03 14:16:14.000,2024-02-22 12:17:17,1487.0,,253.0,22.0,1746.0,249.0,726.0,3608.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,,456.0,456.0,https://pypi.org/project/deepchecks,76105.0,76138.0,,,,,,,,2.0,1234.0,,,,,,,,,,,
311,Sumy,miso-belica/sumy,nlp,,https://github.com/miso-belica/sumy,https://github.com/miso-belica/sumy,Apache-2.0,2013-02-20 12:56:48.000,2024-05-16 18:13:04.000,2024-05-16 18:13:03,456.0,,524.0,114.0,93.0,23.0,101.0,3520.0,Module for automatic summarization of text documents and HTML pages.,32.0,28,True,2022-10-23 16:40:03,0.11.0,15.0,sumy,conda-forge/sumy,,,,3221.0,3221.0,https://pypi.org/project/sumy,355159.0,355397.0,https://anaconda.org/conda-forge/sumy,2023-06-16 19:26:28.563,9787.0,,,,,3.0,,,,,,,,,,,,
312,torchtext,pytorch/text,nlp,,https://github.com/pytorch/text,https://github.com/pytorch/text,BSD-3-Clause,2016-12-12 00:56:03.000,2024-11-07 17:26:53.000,2024-08-14 20:32:21,1311.0,2.0,792.0,308.0,1470.0,279.0,518.0,3514.0,"Models, data loaders and abstractions for language processing, powered by PyTorch.",156.0,28,True,2024-04-24 16:20:45,0.18.0,31.0,torchtext,,,,['pytorch'],,,https://pypi.org/project/torchtext,1365860.0,1365860.0,,,,,,,,3.0,,,,,,,,,,,,
313,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-10-30 15:06:30.000,2024-10-30 15:05:16,1206.0,4.0,421.0,84.0,55.0,63.0,203.0,3503.0,A library of reinforcement learning components and agents.,86.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],220.0,220.0,https://pypi.org/project/dm-acme,2000.0,2212.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,10213.0,,,,,2.0,,google-deepmind/acme,,,,,,,,,,
314,tensorflow-hub,tensorflow/hub,tensorflow-utils,,https://github.com/tensorflow/hub,https://github.com/tensorflow/hub,Apache-2.0,2018-03-12 07:55:42.000,2024-10-09 16:24:11.000,2024-10-09 16:24:08,1187.0,1.0,1653.0,154.0,210.0,12.0,693.0,3481.0,A library for transfer learning by reusing parts of TensorFlow models.,107.0,28,True,2024-01-30 15:53:29,0.16.1,20.0,tensorflow-hub,conda-forge/tensorflow-hub,,,['tensorflow'],,,https://pypi.org/project/tensorflow-hub,1777751.0,1779860.0,https://anaconda.org/conda-forge/tensorflow-hub,2024-05-07 05:39:07.350,107608.0,,,,,2.0,,,,,,,,,,,,
315,Catalyst,catalyst-team/catalyst,ml-experiments,,https://github.com/catalyst-team/catalyst,https://github.com/catalyst-team/catalyst,Apache-2.0,2018-08-20 07:56:13.000,2024-03-20 16:17:12.000,2022-04-29 04:19:24,1698.0,,370.0,46.0,1086.0,2.0,353.0,3292.0,Accelerated deep learning R&D.,104.0,28,False,2022-04-29 04:45:11,22.04,41.0,catalyst,,,,['pytorch'],1211.0,1211.0,https://pypi.org/project/catalyst,43418.0,43418.0,,,,,,,,3.0,,,,,,,,,,,,
316,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000,2021-10-29 06:15:49,2535.0,,426.0,62.0,933.0,297.0,747.0,2946.0,StellarGraph - Machine Learning on Graphs.,40.0,28,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],281.0,281.0,https://pypi.org/project/stellargraph,14990.0,14990.0,,,,,,,,2.0,,,,,,,,,,,,
317,scikit-plot,reiinakano/scikit-plot,interpretability,,https://github.com/reiinakano/scikit-plot,https://github.com/reiinakano/scikit-plot,MIT,2017-02-04 06:22:59.000,2024-08-20 05:47:39.000,2018-08-19 12:37:47,130.0,,279.0,65.0,61.0,22.0,39.0,2427.0,An intuitive library to add plotting functionality to scikit-learn objects.,13.0,28,False,2018-08-19 12:21:01,0.3.7,17.0,scikit-plot,conda-forge/scikit-plot,,,['sklearn'],5572.0,5572.0,https://pypi.org/project/scikit-plot,458675.0,460810.0,https://anaconda.org/conda-forge/scikit-plot,2023-06-16 13:22:21.652,187901.0,,,,,2.0,,,,,,,,,,,,
318,ffn,pmorissette/ffn,financial-data,,https://github.com/pmorissette/ffn,https://github.com/pmorissette/ffn,MIT,2014-06-19 15:54:09.000,2024-11-03 02:53:44.505,2024-11-02 19:57:32,493.0,8.0,292.0,66.0,126.0,21.0,106.0,2029.0,ffn - a financial function library for Python.,35.0,28,True,2024-11-02 20:02:17,1.1.1,12.0,ffn,conda-forge/ffn,,,,498.0,498.0,https://pypi.org/project/ffn,17265.0,17565.0,https://anaconda.org/conda-forge/ffn,2024-11-03 02:53:44.505,12930.0,,,,,2.0,,,,,,,,,,,,
319,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-02-13 19:24:57.000,2024-02-01 18:50:30,675.0,,386.0,41.0,63.0,25.0,273.0,1943.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,2041.0,2041.0,https://pypi.org/project/ogb,55187.0,55995.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,40416.0,,,,,2.0,,,,,,,,,,,,
320,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-11-05 12:08:24.000,2024-11-05 12:08:23,892.0,19.0,408.0,39.0,921.0,142.0,325.0,1940.0,A Python package to assess and improve fairness of machine learning models.,85.0,28,True,2024-10-31 16:18:10,0.11.0,15.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,232080.0,232859.0,https://anaconda.org/conda-forge/fairlearn,2024-11-04 09:16:48.714,37408.0,,,,,2.0,,,,,,,,,,,,
321,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000,2024-09-08 00:19:34,1851.0,42.0,382.0,50.0,136.0,29.0,435.0,1740.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,28,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,,277.0,277.0,https://pypi.org/project/vizdoom,5905.0,6021.0,,,,,,,,2.0,12098.0,Farama-Foundation/ViZDoom,,,,,,,,,,
322,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2024-10-24 16:30:49.000,2024-10-24 16:30:49,696.0,5.0,158.0,22.0,127.0,5.0,131.0,1469.0,"Extensible, parallel implementations of t-SNE.",13.0,28,True,2024-08-13 11:02:28,1.0.2,21.0,opentsne,conda-forge/opentsne,,,,910.0,910.0,https://pypi.org/project/opentsne,40085.0,46554.0,https://anaconda.org/conda-forge/opentsne,2024-09-13 08:50:44.958,329936.0,,,,,3.0,,,,,,,,,,,,
323,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2024-11-04 13:31:12.000,2024-10-15 17:52:15,3072.0,10.0,122.0,36.0,371.0,8.0,191.0,1452.0,Multi-class confusion matrix library in Python.,17.0,28,True,2024-10-17 14:28:07,4.1,44.0,pycm,,,,,346.0,346.0,https://pypi.org/project/pycm,38596.0,38596.0,,,,,,,,3.0,,,,,,,,,,,,
324,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-10-31 14:10:26.000,2024-10-31 14:10:22,612.0,20.0,406.0,31.0,51.0,14.0,128.0,1445.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,28,True,2024-08-23 12:23:48,2.3.3,5.0,minisom,,,,,675.0,675.0,https://pypi.org/project/minisom,30778.0,30778.0,,,,,,,,3.0,,,,,,,,,,,,
325,spacy-transformers,explosion/spacy-transformers,nlp,,https://github.com/explosion/spacy-transformers,https://github.com/explosion/spacy-transformers,MIT,2019-07-26 19:12:34.000,2024-06-05 08:48:15.000,2024-06-05 08:42:47,1478.0,,160.0,32.0,252.0,,,1351.0,"Use pretrained transformers like BERT, XLNet and GPT-2 in spaCy.",22.0,28,True,2024-04-25 12:54:53,1.3.5,44.0,spacy-transformers,conda-forge/spacy-transformers,,,['spacy'],1928.0,1928.0,https://pypi.org/project/spacy-transformers,275811.0,277774.0,https://anaconda.org/conda-forge/spacy-transformers,2023-12-19 11:34:09.090,70683.0,,,,,3.0,,,,,,,,,,,,
326,Submit it,facebookincubator/submitit,distributed-ml,,https://github.com/facebookincubator/submitit,https://github.com/facebookincubator/submitit,MIT,2020-04-24 07:41:09.000,2024-09-18 16:05:13.000,2024-09-18 16:03:14,147.0,3.0,121.0,24.0,110.0,41.0,78.0,1299.0,Python 3.8+ toolbox for submitting jobs to Slurm.,25.0,28,True,2021-02-01 10:18:48,1.2.0,10.0,submitit,conda-forge/submitit,,,,3447.0,3447.0,https://pypi.org/project/submitit,546401.0,547230.0,https://anaconda.org/conda-forge/submitit,2023-11-24 07:58:55.401,42313.0,,,,,2.0,,,,,,,,,,,,
327,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2024-11-05 22:32:06.000,2024-11-05 21:51:36,1525.0,57.0,263.0,71.0,109.0,25.0,55.0,1254.0,Model analysis tools for TensorFlow.,58.0,28,True,2024-11-05 22:32:06,0.47.0,58.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/tensorflow-model-analysis,80861.0,80861.0,,,,,,,,2.0,,,,,,,,,,,,
328,kmodes,nicodv/kmodes,others,,https://github.com/nicodv/kmodes,https://github.com/nicodv/kmodes,MIT,2013-08-01 11:54:40.000,2024-06-19 19:59:13.000,2024-01-17 21:03:09,532.0,,413.0,52.0,41.0,16.0,139.0,1240.0,"Python implementations of the k-modes and k-prototypes clustering algorithms, for clustering categorical data.",22.0,28,True,2022-09-06 19:52:23,0.12.2,11.0,kmodes,conda-forge/kmodes,,,,2875.0,2875.0,https://pypi.org/project/kmodes,246700.0,247623.0,https://anaconda.org/conda-forge/kmodes,2023-06-16 19:18:39.600,50807.0,,,,,3.0,,,,,,,,,,,,
329,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000,2024-07-09 16:09:26,3066.0,,262.0,35.0,38.0,,497.0,1233.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,28,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,,['tensorflow'],556.0,556.0,https://pypi.org/project/ktrain,13622.0,13622.0,,,,,,,,3.0,,,,,,,,,,,,
330,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000,2023-02-10 23:24:53,213.0,,168.0,19.0,71.0,138.0,88.0,1000.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,6207.0,6207.0,https://pypi.org/project/pyvis,871226.0,871231.0,,,,,,,,3.0,169.0,,,,,,,,,,,
331,CellProfiler,CellProfiler/CellProfiler,image,,https://github.com/CellProfiler/CellProfiler,https://github.com/CellProfiler/CellProfiler,,2011-04-05 12:10:12.000,2024-11-04 13:01:53.000,2024-11-04 13:01:50,16654.0,52.0,367.0,45.0,1650.0,299.0,2982.0,918.0,An open-source application for biological image analysis.,144.0,28,True,2024-09-27 21:18:50,4.2.8,35.0,cellprofiler,,,,,25.0,25.0,https://pypi.org/project/cellprofiler,3235.0,3296.0,,,,,,,,3.0,8006.0,,,,,,,,,,,
332,dask-ml,dask/dask-ml,distributed-ml,,https://github.com/dask/dask-ml,https://github.com/dask/dask-ml,BSD-3-Clause,2017-06-15 15:56:06.000,2024-07-21 18:27:09.000,2024-07-20 22:10:37,819.0,,250.0,40.0,513.0,230.0,257.0,899.0,Scalable Machine Learning with Dask.,80.0,28,True,2024-04-02 02:32:14,2024.4.4,30.0,dask-ml,conda-forge/dask-ml,,,,1139.0,1139.0,https://pypi.org/project/dask-ml,108776.0,125597.0,https://anaconda.org/conda-forge/dask-ml,2024-06-17 15:22:39.176,908336.0,,,,,2.0,,,,,,,,,,,,
