,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,trending,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
379,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2025-03-02 10:12:00.000000,2025-03-02 10:09:12,1255.0,7.0,672.0,63.0,86.0,107.0,563.0,5504.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,24.0,26,True,2025-03-02 09:16:42,0.4.0,15.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,12353.0,12353.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,
380,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-06-09 21:29:46.000000,2024-06-09 21:29:43,1062.0,,1008.0,246.0,218.0,45.0,203.0,4897.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,True,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,68.0,68.0,https://pypi.org/project/tensortrade,1842.0,1940.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,4640.0,,,,,3.0,,,,,,,,,,,,
381,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2025-03-18 21:08:33.000000,2025-03-14 19:11:55,6215.0,36.0,534.0,147.0,1959.0,274.0,1410.0,4654.0,ArrayFire: a general purpose GPU library.,97.0,26,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,3423.0,3491.0,,,,,,,,3.0,8006.0,,,,,,,,,,,
382,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,,489.0,58.0,829.0,64.0,498.0,4024.0,NeuralProphet: A simple forecasting package.,56.0,26,True,2024-06-21 07:42:22,0.9.0,36.0,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,85286.0,85286.0,,,,,,,,3.0,,,,,,,,,,,,
383,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1077.0,167.0,215.0,45.0,146.0,3590.0,Performance analysis of predictive (alpha) stock factors.,26.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,730.0,730.0,https://pypi.org/project/alphalens,1422.0,1698.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,23520.0,,,,,3.0,,,,,,,,,,,,
384,thefuzz,seatgeek/thefuzz,nlp,,https://github.com/seatgeek/thefuzz,https://github.com/seatgeek/thefuzz,MIT,2021-03-05 19:07:19.000,2025-03-03 17:02:53.000000,2025-03-03 17:02:53,72.0,7.0,146.0,23.0,32.0,37.0,19.0,3113.0,Fuzzy String Matching in Python.,13.0,26,True,,,2.0,thefuzz,conda-forge/thefuzz,,,,3987.0,3987.0,https://pypi.org/project/thefuzz,2378153.0,2379058.0,https://anaconda.org/conda-forge/thefuzz,2024-01-19 20:25:57.501,34391.0,,,,,3.0,,,,,,,,,,,,
385,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2025-02-03 23:39:56.000000,2024-06-06 00:53:31,1822.0,,341.0,52.0,444.0,76.0,290.0,2557.0,Pytorch framework for doing deep learning on point clouds.,35.0,26,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],34.0,34.0,https://pypi.org/project/torch-points3d,1576.0,1576.0,,,,,,,,3.0,,,,,,,,,,,,
386,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,256.0,33.0,148.0,20.0,146.0,2459.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,279.0,279.0,https://pypi.org/project/norfair,27816.0,27822.0,,,,,,,,3.0,345.0,,,,,,,,,,,
387,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-11-22 16:48:16.000000,2024-02-28 15:45:58,1631.0,,249.0,65.0,63.0,26.0,199.0,2199.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,26,False,2024-02-28 15:44:03,2.1.0,14.0,ampligraph,,,,['tensorflow'],65.0,65.0,https://pypi.org/project/ampligraph,1472.0,1472.0,,,,,,,,2.0,,,,,,,,,,,,
388,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,309.0,64.0,161.0,10.0,92.0,2171.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,821.0,821.0,https://pypi.org/project/pytextrank,61803.0,61803.0,,,,,,,,3.0,,,,,,,,,,,,
389,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2025-02-22 09:37:31.000000,2025-02-22 09:37:31,2357.0,26.0,135.0,27.0,279.0,6.0,44.0,2124.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,26,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,214.0,214.0,https://pypi.org/project/labml,2650.0,2650.0,,,,,,,,3.0,,,,,,,,,,,,
390,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2024-12-28 04:41:37.133000,2023-08-12 06:34:27,161.0,,289.0,51.0,89.0,23.0,191.0,1665.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,26,False,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],695.0,695.0,https://pypi.org/project/gplearn,16747.0,16907.0,https://anaconda.org/conda-forge/gplearn,2024-12-28 04:41:37.133,9161.0,,,,,3.0,,,,,,,,,,,,
391,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,310.0,27.0,381.0,42.0,155.0,1581.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],63.0,63.0,https://pypi.org/project/pgl,1635.0,1635.0,,,,,,,,2.0,,,,,,,,,,,,
392,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-03-05 14:46:53.000000,2025-03-05 14:46:53,1083.0,6.0,121.0,22.0,117.0,37.0,58.0,1441.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",25.0,26,True,2024-10-15 14:24:34,2.0.0,37.0,imodels,,,,,112.0,112.0,https://pypi.org/project/imodels,33138.0,33138.0,,,,,,,,2.0,,,,,,,,,,,,
393,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-01-06 10:54:43.934000,2024-08-03 19:34:12,297.0,,219.0,45.0,186.0,42.0,121.0,1412.0,Metric learning algorithms in Python.,23.0,26,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],461.0,461.0,https://pypi.org/project/metric-learn,7555.0,7826.0,https://anaconda.org/conda-forge/metric-learn,2025-01-06 10:54:43.934,15206.0,,,,,3.0,,,,,,,,,,,,
394,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2025-03-20 11:33:12.000000,2025-01-19 19:00:40,552.0,4.0,121.0,20.0,407.0,35.0,294.0,1312.0,Extra blocks for scikit-learn pipelines.,68.0,26,True,2024-12-17 12:12:51,0.9.4,44.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],173.0,173.0,https://pypi.org/project/scikit-lego,23920.0,25032.0,https://anaconda.org/conda-forge/scikit-lego,2024-07-10 21:13:14.463,64511.0,,,,,3.0,,,,,,,,,,,,
395,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2023-12-20 21:48:32.000000,2023-10-12 14:56:47,1107.0,,230.0,33.0,68.0,54.0,206.0,1290.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,26,False,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],146.0,146.0,https://pypi.org/project/innvestigate,1122.0,1127.0,,,,,,,,2.0,180.0,,,,,,,,,,,
396,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2025-03-10 18:03:03.000000,2025-03-10 18:03:02,2688.0,59.0,100.0,20.0,1318.0,86.0,261.0,1192.0,"MetricFlow allows you to define, build, and maintain metrics in code.",47.0,26,True,2025-02-23 20:36:24,0.207.2,18.0,metricflow,,,,,29.0,29.0,https://pypi.org/project/metricflow,32517.0,32517.0,,,,,,,,3.0,,,,,,dbt-labs/metricflow,,,,,,
397,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-03-13 13:48:39.000000,2025-03-13 13:41:57,801.0,5.0,72.0,16.0,138.0,54.0,123.0,1091.0,Visualize large time series data with plotly.py.,14.0,26,True,2024-03-27 07:58:10,0.10.0,22.0,plotly-resampler,conda-forge/plotly-resampler,,,,1789.0,1789.0,https://pypi.org/project/plotly-resampler,555768.0,558387.0,https://anaconda.org/conda-forge/plotly-resampler,2024-12-05 23:08:14.776,99544.0,,,,,3.0,,,,,,,,,,,,
398,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2024-12-26 11:00:01.158000,2024-02-29 13:41:11,1144.0,,227.0,61.0,249.0,3.0,367.0,997.0,Search and download Copernicus Sentinel satellite images.,44.0,26,False,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,629.0,629.0,https://pypi.org/project/sentinelsat,29975.0,30665.0,https://anaconda.org/conda-forge/sentinelsat,2024-12-26 11:00:01.158,36441.0,,,,,3.0,331.0,,,,,,,,,,,
399,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-12-14 16:28:19.477000,2024-11-10 14:49:37,681.0,,107.0,13.0,100.0,73.0,67.0,916.0,A Python nearest neighbor descent for approximate nearest neighbors.,29.0,26,True,2024-06-17 15:10:18,release-0.5.13,25.0,pynndescent,conda-forge/pynndescent,,,,10118.0,10118.0,https://pypi.org/project/pynndescent,2044463.0,2084416.0,https://anaconda.org/conda-forge/pynndescent,2024-12-14 16:28:19.477,2237396.0,,,,,3.0,,,,,,,,,,,,
400,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2025-03-20 08:53:21.000000,2025-03-19 05:56:53,3284.0,63.0,122.0,14.0,345.0,4.0,197.0,841.0,Python bindings for MPI.,27.0,26,True,2025-02-13 16:17:03,4.0.3,17.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,342421.0,411264.0,https://anaconda.org/conda-forge/mpi4py,2025-03-03 13:04:30.555,3619091.0,,,,,3.0,31359.0,,,,,,,,,,,
401,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2025-03-07 20:10:59.000000,2024-07-01 21:47:36,1690.0,,280.0,40.0,1472.0,282.0,371.0,722.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",110.0,26,True,2024-07-01 23:45:56,0.37.1,45.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,970133.0,970133.0,,,,,,,,2.0,,,,,,,,,,,,
402,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2024-10-24 21:42:13.000000,2024-10-24 21:41:40,887.0,,141.0,27.0,98.0,37.0,76.0,640.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,21.0,26,True,2024-10-01 22:44:30,1.16.0,39.0,ml-metadata,,,,,678.0,678.0,https://pypi.org/project/ml-metadata,115300.0,115341.0,,,,,,,,3.0,2984.0,,,,,,,,,,,
403,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000000,2023-08-23 17:20:54,1241.0,,156.0,17.0,717.0,27.0,208.0,515.0,A package built to support working with spatial data using open source python.,44.0,26,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,406.0,406.0,https://pypi.org/project/earthpy,22546.0,23804.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,89337.0,,,,,3.0,,,,,,,,,,,,
404,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2024-07-03 17:03:56.000000,2024-07-03 17:02:18,237.0,,60.0,14.0,207.0,12.0,187.0,349.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,26,True,,,12.0,pystan,conda-forge/pystan,,,,10309.0,10309.0,https://pypi.org/project/pystan,685932.0,717039.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2986365.0,,,,,3.0,,,,,,,,,,,,
405,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2025-02-13 13:51:00.000000,2025-02-13 13:50:59,1985.0,4.0,13622.0,3333.0,917.0,,91.0,67265.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",665.0,25,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,
406,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,,1367.0,420.0,51.0,84.0,88.0,10671.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,25,True,2019-09-26 14:58:33,2,2.0,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,30833.0,30833.0,,,,,,,,3.0,,,,,,,,,,,,
407,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2024-06-16 11:25:37.000000,2024-06-14 19:31:58,659.0,,1006.0,142.0,101.0,75.0,310.0,6566.0,A Python scikit for building and analyzing recommender systems.,46.0,25,True,,,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,143312.0,151665.0,https://anaconda.org/conda-forge/scikit-surprise,2024-05-20 10:08:43.793,467791.0,,,,,3.0,,,,,,,,,,,,
408,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2024-07-03 08:05:36.000000,2020-05-03 07:13:22,108.0,,592.0,141.0,31.0,58.0,55.0,5639.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1925.0,1925.0,https://pypi.org/project/flashtext,1714141.0,1714512.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,20783.0,,,,,3.0,,,,,,,,,,,,
409,MMF,facebookresearch/mmf,image,,https://github.com/facebookresearch/mmf,https://github.com/facebookresearch/mmf,BSD-3-Clause,2018-06-27 04:52:40.000,2025-03-19 18:23:53.000000,2025-03-19 18:21:13,1103.0,4.0,903.0,110.0,676.0,114.0,543.0,5552.0,A modular framework for vision & language multimodal research from Facebook AI Research (FAIR).,123.0,25,True,2019-08-26 19:04:21,0.3.1,2.0,mmf,,,,['pytorch'],21.0,21.0,https://pypi.org/project/mmf,560.0,560.0,,,,,,,,3.0,,,,,,,,,,,,
410,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,987.0,49.0,34.0,68.0,113.0,5454.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],259.0,259.0,https://pypi.org/project/scikit-opt,5136.0,5136.0,,,,,,,,3.0,,,,,,,,,,,,
411,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-03-20 15:48:20.000000,2025-03-20 15:48:20,3834.0,75.0,619.0,91.0,4205.0,213.0,1430.0,5324.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,96.0,25,True,2025-02-25 18:26:31,1.47.0,88.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
412,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,,845.0,122.0,64.0,123.0,74.0,5101.0,Image augmentation library in Python for machine learning.,23.0,25,False,,,,Augmentor,,,,,889.0,889.0,https://pypi.org/project/Augmentor,10991.0,10991.0,,,,,,,,3.0,,,,,,,,,,,,
413,VisualDL,PaddlePaddle/VisualDL,ml-experiments,,https://github.com/PaddlePaddle/VisualDL,https://github.com/PaddlePaddle/VisualDL,Apache-2.0,2017-12-20 12:34:31.000,2025-01-22 06:02:52.000000,2025-01-22 06:02:52,927.0,1.0,625.0,146.0,801.0,129.0,356.0,4816.0,Deep Learning Visualization Toolkit.,36.0,25,True,2024-10-30 02:46:42,3.0.0-beta,17.0,visualdl,,,,['paddle'],2.0,2.0,https://pypi.org/project/visualdl,180741.0,180749.0,,,,,,,,3.0,501.0,,,,,,,,,,,
414,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2024-08-09 13:30:50.391000,2024-07-18 16:46:48,557.0,,745.0,175.0,90.0,,288.0,4429.0,A python wrapper for Alpha Vantage API for financial data.,44.0,25,True,2024-07-17 21:33:07,3.0.0,6.0,alpha_vantage,conda-forge/alpha_vantage,,,,,,https://pypi.org/project/alpha_vantage,69015.0,69189.0,https://anaconda.org/conda-forge/alpha_vantage,2024-08-09 13:30:50.391,8701.0,,,,,3.0,,,,,,,,,,,,
415,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,https://github.com/DistrictDataLabs/yellowbrick,https://github.com/DistrictDataLabs/yellowbrick,Apache-2.0,2016-05-18 14:12:17.000,2025-02-19 20:59:35.000000,2023-07-05 18:14:28,901.0,,550.0,103.0,621.0,90.0,608.0,4325.0,Visual analysis and diagnostic tools to facilitate machine learning model selection.,113.0,25,False,2022-08-21 12:49:43,1.5,24.0,yellowbrick,conda-forge/yellowbrick,,,['sklearn'],,,https://pypi.org/project/yellowbrick,457084.0,458730.0,https://anaconda.org/conda-forge/yellowbrick,2025-01-02 09:53:39.149,90573.0,,,,,3.0,,,,,,,,,,,,
416,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,914.0,278.0,226.0,13.0,356.0,3875.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,25,False,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,98847.0,99281.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,27391.0,,,,,3.0,,,,,,,,,,,,
417,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-10-16 14:47:17.000000,2024-10-16 14:45:12,235.0,,316.0,88.0,102.0,43.0,32.0,3569.0,Python library that makes it easy for data scientists to create charts.,27.0,25,True,2024-10-16 14:47:17,5.0.1,27.0,chartify,conda-forge/chartify,,,,81.0,81.0,https://pypi.org/project/chartify,1494.0,1970.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,36223.0,,,,,3.0,,,,,,,,,,,,
418,finmarketpy,cuemacro/finmarketpy,financial-data,,https://github.com/cuemacro/finmarketpy,https://github.com/cuemacro/finmarketpy,Apache-2.0,2015-02-19 23:32:03.000,2025-03-10 17:58:00.000000,2025-03-10 17:52:42,755.0,47.0,487.0,212.0,24.0,29.0,4.0,3540.0,Python library for backtesting trading strategies & analyzing financial markets (formerly pythalesians).,19.0,25,True,2025-03-10 17:58:01,0.11.19,18.0,finmarketpy,,,,,16.0,16.0,https://pypi.org/project/finmarketpy,914.0,914.0,,,,,,,,3.0,57.0,,,,,,,,,,,
419,TF-Agents,tensorflow/agents,reinforcement-learning,,https://github.com/tensorflow/agents,https://github.com/tensorflow/agents,Apache-2.0,2018-11-17 00:29:12.000,2025-03-12 04:52:42.000000,2025-03-12 04:50:30,2314.0,6.0,708.0,77.0,206.0,202.0,473.0,2876.0,"TF-Agents: A reliable, scalable and easy to use TensorFlow library for Contextual Bandits and Reinforcement Learning.",152.0,25,True,,,,tf-agents,,,,['tensorflow'],,,https://pypi.org/project/tf-agents,62228.0,62228.0,,,,,,,,3.0,,,,,,,,,,,,
420,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,239.0,48.0,483.0,39.0,70.0,2865.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,304.0,304.0,https://pypi.org/project/m2cgen,26433.0,26434.0,,,,,,,,3.0,98.0,,,,,,,,,,,
421,knockknock,huggingface/knockknock,ml-experiments,,https://github.com/huggingface/knockknock,https://github.com/huggingface/knockknock,MIT,2019-03-20 13:08:55.000,2025-01-09 04:44:34.587000,2020-03-16 04:26:47,75.0,,226.0,62.0,42.0,18.0,24.0,2803.0,Knock Knock: Get notified when your training ends with only two additional lines of code.,20.0,25,False,,,5.0,knockknock,conda-forge/knockknock,,,,1327.0,1327.0,https://pypi.org/project/knockknock,49239.0,58210.0,https://anaconda.org/conda-forge/knockknock,2025-01-09 04:44:34.587,17943.0,,,,,3.0,,,,,,,,,,,,
422,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2025-02-09 06:58:44.000000,2025-02-09 06:58:30,1959.0,8.0,382.0,36.0,99.0,36.0,158.0,2756.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,36.0,25,True,2025-02-09 07:03:04,0.55.0,43.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,3212.0,3212.0,,,,,,,,2.0,,,,,,,,,,,,
423,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-03-20 00:24:17.000000,2025-03-05 13:26:44,670.0,2.0,250.0,53.0,679.0,140.0,225.0,2473.0,Algorithms for explaining machine learning models.,24.0,25,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,741.0,741.0,https://pypi.org/project/alibi,12516.0,12516.0,,,,,,,,3.0,,,,,,,,,,,,
424,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,,603.0,86.0,29.0,19.0,52.0,2392.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,25,False,2020-01-14 14:12:10,0.6.1,3.0,python_speech_features,,,,,881.0,881.0,https://pypi.org/project/python_speech_features,29186.0,29186.0,,,,,,,,3.0,,,,,,,,,,,,
