,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,updated_github_id,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
343,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000000,2023-02-10 23:24:53,213.0,,177.0,17.0,73.0,144.0,89.0,1087.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,9934.0,9934.0,https://pypi.org/project/pyvis,1196096.0,1196101.0,,,,,,,,3.0,196.0,,,,,,,,,,,
344,SALib,SALib/SALib,probabilistics,,https://github.com/SALib/SALib,https://github.com/SALib/SALib,MIT,2013-05-30 13:38:10.000,2025-04-22 14:56:29.359000,2025-04-18 20:50:45,1969.0,1.0,243.0,20.0,306.0,52.0,288.0,920.0,"Sensitivity Analysis Library in Python. Contains Sobol, Morris, FAST, and other methods.",51.0,28,True,2023-01-08 01:02:35,1.4.7,33.0,salib,conda-forge/salib,,,,1528.0,1528.0,https://pypi.org/project/salib,286886.0,290826.0,https://anaconda.org/conda-forge/salib,2025-04-22 14:56:29.359,216718.0,,,,,3.0,,,,,,,,,,,,
345,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2025-05-04 21:16:04.000000,2025-05-04 21:11:20,3722.0,3.0,333.0,63.0,693.0,36.0,540.0,848.0,The Classical Language Toolkit.,121.0,28,True,2025-05-04 21:33:45,1.5.0,80.0,cltk,,,,,297.0,297.0,https://pypi.org/project/cltk,5830.0,5831.0,,,,,,,,3.0,128.0,,,,,,2.0,,,,,
346,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2025-04-30 07:03:54.000000,2025-04-30 07:03:52,876.0,7.0,77.0,25.0,429.0,108.0,243.0,612.0,"Simple, concise geographical visualization in Python.",33.0,28,True,2024-12-18 08:38:32,1.14.0,36.0,geoviews,conda-forge/geoviews,,,,1279.0,1279.0,https://pypi.org/project/geoviews,16977.0,22298.0,https://anaconda.org/conda-forge/geoviews,2025-04-22 14:56:48.733,297996.0,,,,,3.0,,,,,,,,,,,,
347,datalad,datalad/datalad,others,,https://github.com/datalad/datalad,https://github.com/datalad/datalad,,2013-11-01 19:40:08.000,2025-05-05 14:36:35.000000,2025-05-05 14:36:35,17333.0,6.0,107.0,25.0,3633.0,526.0,3418.0,573.0,"Keep code, data, containers under control with git and git-annex.",57.0,28,True,2024-12-15 00:03:40,1.1.5,100.0,datalad,conda-forge/datalad,,,,520.0,520.0,https://pypi.org/project/datalad,18970.0,33507.0,https://anaconda.org/conda-forge/datalad,2025-04-22 14:56:48.646,857723.0,,,,,3.0,,,,,,,,,,,,
348,DoWhy,py-why/dowhy,interpretability,,https://github.com/py-why/dowhy,https://github.com/py-why/dowhy,MIT,2018-05-31 13:07:04.000,2025-04-24 17:51:25.000000,2025-04-21 07:17:16,1074.0,7.0,943.0,140.0,771.0,136.0,358.0,7460.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions...,100.0,27,True,2024-11-24 07:33:52,0.12,16.0,dowhy,conda-forge/dowhy,,,,587.0,587.0,https://pypi.org/project/dowhy,46017.0,46813.0,https://anaconda.org/conda-forge/dowhy,2025-04-22 14:57:26.807,43011.0,,,,,2.0,43.0,,,,,,,,,,,
349,Facets Overview,pair-code/facets,data-viz,,https://github.com/PAIR-code/facets,https://github.com/PAIR-code/facets,Apache-2.0,2017-07-07 14:03:03.000,2023-05-24 15:56:22.000000,2023-05-24 15:56:22,277.0,,875.0,266.0,98.0,78.0,81.0,7368.0,Visualizations for machine learning datasets.,31.0,27,False,2019-07-01 16:35:20,1.0.0,4.0,facets-overview,,,,['jupyter'],306.0,306.0,https://pypi.org/project/facets-overview,48466.0,48466.0,,,,,,,,3.0,,,,,,,,,,,,
350,keras-rl,keras-rl/keras-rl,reinforcement-learning,,https://github.com/keras-rl/keras-rl,https://github.com/keras-rl/keras-rl,MIT,2016-07-02 15:53:12.000,2023-09-17 12:33:41.000000,2019-11-11 22:14:54,308.0,,1301.0,198.0,158.0,14.0,227.0,5551.0,Deep Reinforcement Learning for Keras.,41.0,27,False,2018-05-01 14:27:32,0.4.2,8.0,keras-rl,,,,['tensorflow'],824.0,824.0,https://pypi.org/project/keras-rl,574.0,574.0,,,,,,,,2.0,,,,,,,,,,,,
351,causalml,uber/causalml,interpretability,,https://github.com/uber/causalml,https://github.com/uber/causalml,,2019-07-09 02:08:58.000,2025-04-25 16:33:46.000000,2025-03-23 21:36:57,639.0,8.0,799.0,84.0,367.0,42.0,367.0,5370.0,Uplift modeling and causal inference with machine learning algorithms.,65.0,27,True,2025-02-20 18:36:55,0.15.3,16.0,causalml,,,,,278.0,278.0,https://pypi.org/project/causalml,42751.0,42751.0,,,,,,,,2.0,,,,,,,,,,,,
352,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-08-02 08:16:49.000000,2024-08-02 08:16:49,252.0,,905.0,52.0,57.0,77.0,109.0,4839.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,18.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],3453.0,3453.0,https://pypi.org/project/facenet-pytorch,135091.0,161591.0,,,,,,,,2.0,1749034.0,,,,,,,,,,,
353,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2025-04-29 16:05:34.000000,2025-04-29 15:57:35,954.0,17.0,492.0,41.0,1058.0,27.0,380.0,4636.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",62.0,27,True,2025-01-30 09:25:43,0.11.0,18.0,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,101285.0,205315.0,,,,,,,,3.0,5305540.0,,,,,,,,,,,
354,MMOCR,open-mmlab/mmocr,ocr,,https://github.com/open-mmlab/mmocr,https://github.com/open-mmlab/mmocr,Apache-2.0,2021-04-07 13:40:21.000,2024-11-27 09:38:10.000000,2024-11-27 09:38:09,1139.0,,751.0,59.0,1014.0,159.0,743.0,4520.0,"OpenMMLab Text Detection, Recognition and Understanding Toolbox.",85.0,27,True,2023-07-04 07:11:53,1.0.1,20.0,mmocr,,,,['pytorch'],222.0,222.0,https://pypi.org/project/mmocr,4454.0,4454.0,,,,,,,,3.0,,,,,,,,,,,,
355,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2025-03-05 10:40:45.000000,2025-03-05 10:40:45,1498.0,2.0,265.0,22.0,1760.0,247.0,733.0,3787.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,27,True,2024-12-15 15:25:39,0.19.1,62.0,deepchecks,,,,,511.0,511.0,https://pypi.org/project/deepchecks,34815.0,34848.0,,,,,,,,2.0,1432.0,,,,,,,,,,,
356,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2025-04-22 14:56:47.205000,2020-04-27 18:40:41,522.0,,1087.0,168.0,215.0,45.0,146.0,3683.0,Performance analysis of predictive (alpha) stock factors.,26.0,27,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,736.0,736.0,https://pypi.org/project/alphalens,1185.0,1460.0,https://anaconda.org/conda-forge/alphalens,2025-04-22 14:56:47.205,23976.0,,,,,3.0,,,,,,,,,,,,
357,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2025-05-08 02:12:08.000000,2024-12-20 21:19:02,1587.0,,355.0,68.0,1470.0,50.0,88.0,3542.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,38.0,27,True,2024-12-20 21:57:28,1.3.1,14.0,lit-nlp,conda-forge/lit-nlp,,,,45.0,45.0,https://pypi.org/project/lit-nlp,5564.0,7608.0,https://anaconda.org/conda-forge/lit-nlp,2025-04-22 14:57:35.818,114490.0,,,,,2.0,,,,,,,,,,,,
358,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2025-03-15 17:36:37.000000,2024-06-22 17:36:10,1146.0,,255.0,64.0,123.0,7.0,296.0,3509.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,27,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,,720.0,720.0,https://pypi.org/project/vidgear,21546.0,21577.0,,,,,,,,3.0,2307.0,,,,,,,,,,,
359,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,,281.0,53.0,24.0,44.0,97.0,3009.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,27,False,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,3045.0,3045.0,https://pypi.org/project/sweetviz,83265.0,84090.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,42124.0,,,,,3.0,,,,,,,,,,,,
360,StellarGraph,stellargraph/stellargraph,graph,,https://github.com/stellargraph/stellargraph,https://github.com/stellargraph/stellargraph,Apache-2.0,2018-04-13 07:35:51.000,2024-04-10 12:25:23.000000,2021-10-29 06:15:49,2535.0,,429.0,61.0,933.0,298.0,747.0,3002.0,StellarGraph - Machine Learning on Graphs.,40.0,27,False,2020-06-30 05:15:21,1.2.1,25.0,stellargraph,,,,['tensorflow'],305.0,305.0,https://pypi.org/project/stellargraph,4453.0,4453.0,,,,,,,,2.0,,,,,,,,,,,,
361,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2025-03-28 14:14:14.000000,2025-03-24 03:23:49,2015.0,64.0,386.0,37.0,101.0,37.0,158.0,2799.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,37.0,27,True,2025-03-28 14:16:54,0.56.0,44.0,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,5770.0,5770.0,,,,,,,,2.0,,,,,,,,,,,,
362,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-05-17 16:33:06.000000,2023-12-03 09:09:14,2415.0,,260.0,27.0,1131.0,78.0,224.0,2670.0,Database system for AI-powered apps.,71.0,27,False,2023-11-19 16:35:30,0.3.9,36.0,evadb,,,,['pytorch'],154.0,154.0,https://pypi.org/project/evadb,1881.0,14270.0,,,,,,,,3.0,421242.0,,,,georgia-tech-db/evadb,,,,,,,
363,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-04-22 14:57:36.856000,2024-12-10 03:08:33,438.0,,851.0,90.0,294.0,150.0,104.0,2577.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,27,True,2024-04-08 20:02:55,0.6.1,12.0,aif360,conda-forge/aif360,,,,660.0,660.0,https://pypi.org/project/aif360,30511.0,30915.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,22663.0,,,,,2.0,,,,,,,,,,,,
364,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000000,2024-01-21 16:46:47,1134.0,,329.0,42.0,57.0,71.0,210.0,2377.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,False,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],406.0,406.0,https://pypi.org/project/spektral,13123.0,13123.0,,,,,,,,2.0,,,,,,,,,,,,
365,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2025-05-07 12:23:10.000000,2025-05-07 12:23:09,744.0,5.0,229.0,39.0,572.0,124.0,235.0,2365.0,"Algorithms for outlier, adversarial and drift detection.",27.0,27,True,2024-04-17 16:05:27,0.12.0,35.0,alibi-detect,,,,,570.0,570.0,https://pypi.org/project/alibi-detect,74802.0,74802.0,,,,,,,,3.0,,,,,,,,,,,,
366,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2025-05-06 07:05:47.000000,2025-05-06 07:05:46,595.0,12.0,176.0,55.0,481.0,67.0,106.0,2171.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,33.0,27,True,2025-04-20 10:27:23,1.1.11,26.0,hivemind,,,,,126.0,126.0,https://pypi.org/project/hivemind,6229.0,6229.0,,,,,,,,3.0,,,,,,,,,,,,
367,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2025-04-24 16:18:31.000000,2025-04-24 16:13:58,1655.0,3.0,159.0,59.0,69.0,67.0,130.0,1845.0,A Python toolbox for gaining geometric insights into high-dimensional data.,23.0,27,True,2025-04-24 16:18:31,0.8.1,22.0,hypertools,,,,,504.0,504.0,https://pypi.org/project/hypertools,613.0,613.0,,,,,,,,3.0,71.0,,,,,,,,,,,
368,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2025-03-12 00:53:48.000000,2025-03-12 00:49:02,1870.0,15.0,394.0,48.0,140.0,30.0,435.0,1827.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,27,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,,323.0,323.0,https://pypi.org/project/vizdoom,6915.0,7026.0,,,,,,,,2.0,12215.0,,,,Farama-Foundation/ViZDoom,,,,,,,
369,gplearn,trevorstephens/gplearn,others,,https://github.com/trevorstephens/gplearn,https://github.com/trevorstephens/gplearn,BSD-3-Clause,2015-03-26 01:01:14.000,2025-04-22 14:57:28.627000,2023-08-12 06:34:27,161.0,,291.0,52.0,89.0,23.0,191.0,1681.0,"Genetic Programming in Python, with a scikit-learn inspired API.",10.0,27,False,2022-05-03 10:56:08,0.4.2,2.0,gplearn,conda-forge/gplearn,,,['sklearn'],707.0,707.0,https://pypi.org/project/gplearn,13703.0,13866.0,https://anaconda.org/conda-forge/gplearn,2025-04-22 14:57:28.627,9630.0,,,,,3.0,,,,,,,,,,,,
370,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2025-04-22 15:32:21.921000,2024-11-25 22:31:52,1041.0,,589.0,104.0,296.0,19.0,300.0,1602.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,27,True,2024-11-25 22:35:46,2.13.0,25.0,tabpy,anaconda/tabpy-client,,,,210.0,210.0,https://pypi.org/project/tabpy,7283.0,7336.0,https://anaconda.org/anaconda/tabpy-client,2025-04-22 15:32:21.921,5146.0,,,,,3.0,,,,,,,,,,,,
371,openTSNE,pavlin-policar/openTSNE,data-viz,,https://github.com/pavlin-policar/openTSNE,https://github.com/pavlin-policar/openTSNE,BSD-3-Clause,2018-06-08 18:42:09.000,2025-04-22 14:56:58.501000,2024-10-24 16:30:49,696.0,,167.0,21.0,129.0,11.0,131.0,1524.0,"Extensible, parallel implementations of t-SNE.",13.0,27,True,2024-08-13 11:02:28,1.0.2,22.0,opentsne,conda-forge/opentsne,,,,1058.0,1058.0,https://pypi.org/project/opentsne,41725.0,49276.0,https://anaconda.org/conda-forge/opentsne,2025-04-22 14:56:58.501,430438.0,,,,,3.0,,,,,,,,,,,,
372,pycm,sepandhaghighi/pycm,others,,https://github.com/sepandhaghighi/pycm,https://github.com/sepandhaghighi/pycm,MIT,2018-01-22 19:46:54.000,2025-05-06 07:23:03.000000,2025-04-04 12:26:14,3091.0,6.0,124.0,35.0,396.0,16.0,192.0,1475.0,Multi-class confusion matrix library in Python.,18.0,27,True,2025-04-04 14:07:34,4.3,46.0,pycm,,,,,397.0,397.0,https://pypi.org/project/pycm,37904.0,37904.0,,,,,,,,3.0,,,,,,,,,,,,
373,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,,229.0,33.0,69.0,54.0,206.0,1296.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,27,False,2023-10-12 14:58:48,2.1.2,6.0,innvestigate,,,,['tensorflow'],148.0,148.0,https://pypi.org/project/innvestigate,1177.0,1182.0,,,,,,,,2.0,183.0,,,,,,,,,,,
374,metricflow,transform-data/metricflow,others,,https://github.com/dbt-labs/metricflow,https://github.com/dbt-labs/metricflow,,2022-04-04 18:33:06.000,2025-05-06 16:58:55.000000,2025-05-06 16:58:53,2734.0,60.0,100.0,21.0,1370.0,89.0,265.0,1207.0,"MetricFlow allows you to define, build, and maintain metrics in code.",47.0,27,True,2025-04-01 21:44:13,0.207.3,19.0,metricflow,,,,,33.0,33.0,https://pypi.org/project/metricflow,40599.0,40599.0,,,,,,,,3.0,,,,,dbt-labs/metricflow,,,,,,,
375,Plotly-Resampler,predict-idlab/plotly-resampler,data-viz,,https://github.com/predict-idlab/plotly-resampler,https://github.com/predict-idlab/plotly-resampler,MIT,2021-11-20 10:51:56.000,2025-04-22 14:58:08.733000,2025-04-07 11:52:39,803.0,7.0,72.0,16.0,139.0,57.0,125.0,1110.0,Visualize large time series data with plotly.py.,14.0,27,True,2024-03-27 07:58:10,0.10.0,22.0,plotly-resampler,conda-forge/plotly-resampler,,,,1920.0,1920.0,https://pypi.org/project/plotly-resampler,483939.0,486633.0,https://anaconda.org/conda-forge/plotly-resampler,2025-04-22 14:58:08.733,107763.0,,,,,3.0,,,,,,,,,,,,
376,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2025-04-22 14:57:37.199000,2024-02-29 13:41:11,1144.0,,227.0,61.0,249.0,3.0,367.0,998.0,Search and download Copernicus Sentinel satellite images.,44.0,27,False,2023-03-10 17:50:22,1.2.1,13.0,sentinelsat,conda-forge/sentinelsat,,,,659.0,659.0,https://pypi.org/project/sentinelsat,22480.0,23166.0,https://anaconda.org/conda-forge/sentinelsat,2025-04-22 14:57:37.199,37602.0,,,,,3.0,331.0,,,,,,,,,,,
377,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,https://github.com/scikit-multilearn/scikit-multilearn,https://github.com/scikit-multilearn/scikit-multilearn,BSD-2-Clause,2014-04-30 13:05:44.000,2024-02-01 04:40:03.000000,2023-04-19 21:43:19,547.0,,175.0,31.0,87.0,77.0,123.0,933.0,A scikit-learn based module for multi-label et. al. classification.,28.0,27,False,2018-12-10 10:51:36,0.2.0,4.0,scikit-multilearn,,,,['sklearn'],2093.0,2093.0,https://pypi.org/project/scikit-multilearn,89570.0,89570.0,,,,,,,,2.0,,,,,,,,,,,,
378,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2025-04-22 14:57:06.248000,2024-11-10 14:49:37,681.0,,108.0,13.0,100.0,74.0,67.0,921.0,A Python nearest neighbor descent for approximate nearest neighbors.,30.0,27,True,2024-06-17 15:10:18,release-0.5.13,25.0,pynndescent,conda-forge/pynndescent,,,,11555.0,11555.0,https://pypi.org/project/pynndescent,1537049.0,1576661.0,https://anaconda.org/conda-forge/pynndescent,2025-04-22 14:57:06.248,2297516.0,,,,,3.0,,,,,,,,,,,,
379,mpi4py,mpi4py/mpi4py,distributed-ml,,https://github.com/mpi4py/mpi4py,https://github.com/mpi4py/mpi4py,BSD-3-Clause,2013-09-05 14:44:25.000,2025-05-08 14:25:03.000000,2025-05-08 13:49:18,3329.0,84.0,123.0,14.0,361.0,6.0,200.0,849.0,Python bindings for MPI.,27.0,27,True,2025-02-13 16:17:03,4.0.3,17.0,mpi4py,conda-forge/mpi4py,,,,,,https://pypi.org/project/mpi4py,426943.0,496588.0,https://anaconda.org/conda-forge/mpi4py,2025-04-22 14:56:27.436,3799333.0,,,,,3.0,32905.0,,,,,,,,,,,
380,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2025-04-24 19:50:43.000000,2025-04-10 21:34:27,1700.0,10.0,286.0,40.0,1481.0,283.0,372.0,724.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",115.0,27,True,2024-07-01 23:45:56,0.37.1,45.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,721699.0,721699.0,,,,,,,,2.0,,,,,,,,,,,,
381,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2025-05-06 12:05:06.000000,2025-05-05 22:32:55,659.0,16.0,167.0,29.0,251.0,2.0,106.0,678.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,37.0,27,True,2025-02-12 12:43:47,0.8,9.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],459.0,459.0,https://pypi.org/project/pyriemann,51629.0,51980.0,https://anaconda.org/conda-forge/pyriemann,2025-04-22 14:58:19.121,12300.0,,,,,3.0,,,,,,,,,,,,
382,ml-metadata,google/ml-metadata,ml-experiments,,https://github.com/google/ml-metadata,https://github.com/google/ml-metadata,Apache-2.0,2019-01-15 21:02:09.000,2025-04-03 18:16:33.000000,2025-04-03 17:38:00,909.0,8.0,142.0,27.0,103.0,38.0,76.0,644.0,For recording and retrieving metadata associated with ML developer and data scientist workflows.,23.0,27,True,2025-04-03 18:16:33,1.17.0,40.0,ml-metadata,,,,,688.0,688.0,https://pypi.org/project/ml-metadata,78022.0,78062.0,,,,,,,,3.0,2993.0,,,,,,,,,,,
383,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2025-05-06 13:09:20.000000,2023-08-23 17:20:54,1241.0,,156.0,17.0,717.0,27.0,208.0,519.0,A package built to support working with spatial data using open source python.,44.0,27,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,428.0,428.0,https://pypi.org/project/earthpy,14279.0,15533.0,https://anaconda.org/conda-forge/earthpy,2025-04-22 14:57:03.644,91549.0,,,,,3.0,32.0,,,,,,,,,,,
384,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2025-04-22 14:57:37.742000,2025-04-16 10:38:56,558.0,13.0,39.0,4.0,18.0,5.0,67.0,366.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,16.0,27,True,2025-03-29 10:06:44,0.11.4,16.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1097.0,1097.0,https://pypi.org/project/scikit-posthocs,87793.0,106504.0,https://anaconda.org/conda-forge/scikit-posthocs,2025-04-22 14:57:37.742,1029107.0,,,,,3.0,66.0,,,,,,,,,,,
385,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-09-17 14:13:04.000,2025-04-22 14:56:33.006000,2024-07-03 17:02:18,237.0,,60.0,14.0,207.0,13.0,187.0,352.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,27,True,,,13.0,pystan,conda-forge/pystan,,,,10448.0,10448.0,https://pypi.org/project/pystan,846493.0,899329.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3011700.0,,,,,3.0,,,,,,,,,,,,
386,awesome-machine-learning,josephmisiti/awesome-machine-learning,data-science,,https://github.com/josephmisiti/awesome-machine-learning,https://github.com/josephmisiti/awesome-machine-learning,,2014-07-15 19:11:19.000,2025-04-12 20:31:11.000000,2025-04-12 20:31:11,1998.0,15.0,13694.0,3330.0,927.0,,91.0,67938.0,"A curated list of awesome Machine Learning frameworks, libraries and software.",668.0,26,True,,,,,,,,,20.0,20.0,,,,,,,,,,,1.0,,,,,,,,,,,,
387,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,,3624.0,191.0,696.0,556.0,1288.0,29185.0,Easily train a good VC model with voice data = 10 mins!.,119.0,26,True,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,5852.0,,,,,,,,3.0,64375.0,,,,,,,,,,,
388,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-04-29 17:59:12.000000,2025-04-29 17:59:12,1112.0,11.0,5567.0,1413.0,404.0,,61.0,26254.0,An awesome Data Science repository to learn and apply for real world problems.,253.0,26,True,2025-01-02 19:23:13,2025.01.02.1,11.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
