,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,recent_commit_count,latest_stable_release_published_at,latest_stable_release_number,release_count,updated_github_id,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
366,Retrieval-based-Voice-Conversion-WebUI,RVC-Project/Retrieval-based-Voice-Conversion-WebUI,audio,,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,https://github.com/RVC-Project/Retrieval-based-Voice-Conversion-WebUI,MIT,2023-03-27 09:59:10.000,2024-11-24 15:09:44.000000,2024-11-24 15:09:44,882.0,4076.0,207.0,713.0,641.0,1301.0,32473.0,Easily train a good VC model with voice data = 10 mins!.,120.0,26,True,,2024-06-05 06:45:23,2.2.231006,7.0,,,,,,,,,,,4033.0,,,,,,,,3.0,64543.0,,,,,,,,,,
367,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2025-10-15 15:06:14.000000,2025-10-15 15:06:14,1147.0,5761.0,1407.0,423.0,,64.0,27569.0,An awesome Data Science repository to learn and apply for real world problems.,260.0,26,True,29.0,2025-09-12 20:59:20,2025.09.13.1,13.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
368,Dopamine,google/dopamine,reinforcement-learning,,https://github.com/google/dopamine,https://github.com/google/dopamine,Apache-2.0,2018-07-26 09:58:36.000,2024-11-04 14:34:30.000000,2024-11-04 14:34:28,348.0,1374.0,417.0,51.0,86.0,89.0,10806.0,Dopamine is a research framework for fast prototyping of reinforcement learning algorithms.,15.0,26,True,,2019-09-26 14:58:33,2,2.0,,dopamine-rl,,,,['tensorflow'],21.0,21.0,https://pypi.org/project/dopamine-rl,123522.0,123522.0,,,,,,,,3.0,,,,,,,,,,,
369,TTS,mozilla/TTS,audio,,https://github.com/mozilla/TTS,https://github.com/mozilla/TTS,MPL-2.0,2018-01-23 14:22:06.000,2023-11-09 15:37:59.000000,2021-02-12 10:36:31,2184.0,1278.0,186.0,214.0,34.0,535.0,10028.0,Deep learning for Text to Speech (Discussion forum: https://discourse.mozilla.org/c/tts).,56.0,26,False,,2021-01-29 00:03:56,0.0.9,1.0,,,,,,,21.0,21.0,,,331.0,,,,,,,,3.0,18902.0,,,,,,,,,,
370,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2025-08-04 16:44:35.000000,2025-08-04 16:44:35,782.0,1194.0,207.0,93.0,191.0,123.0,6145.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,26,True,2.0,,,,,pyAudioAnalysis,,,,,670.0,670.0,https://pypi.org/project/pyAudioAnalysis,14210.0,14210.0,,,,,,,,3.0,,,,,,,,,,,
371,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2025-08-31 01:15:56.000000,2025-08-31 01:15:50,344.0,1004.0,47.0,34.0,69.0,113.0,5648.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,26,True,1.0,2021-06-28 12:45:52,0.6.5,20.0,,scikit-opt,,,,['sklearn'],280.0,280.0,https://pypi.org/project/scikit-opt,15742.0,15742.0,,,,,,,,2.0,,,,,,,,,,,
372,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2025-04-22 14:57:50.621000,2024-06-09 21:29:43,1062.0,1083.0,251.0,219.0,47.0,204.0,5552.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,26,False,,2021-05-10 18:04:30,1.0.3,6.0,,tensortrade,conda-forge/tensortrade,,,,72.0,72.0,https://pypi.org/project/tensortrade,1432.0,1532.0,https://anaconda.org/conda-forge/tensortrade,2025-04-22 14:57:50.621,5406.0,,,,,3.0,,,,,,,,,,,
373,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2025-08-15 15:19:22.000000,2025-08-15 14:46:15,569.0,465.0,62.0,100.0,28.0,104.0,5511.0,Finding duplicate images made easy!.,19.0,26,True,6.0,2025-08-15 15:19:22,0.3.3.post2,11.0,,imagededup,,,,['tensorflow'],200.0,200.0,https://pypi.org/project/imagededup,55515.0,55515.0,,,,,,,,3.0,29.0,,,,,,,,,,
374,Dedupe,dedupeio/dedupe,nlp,,https://github.com/dedupeio/dedupe,https://github.com/dedupeio/dedupe,MIT,2012-04-20 14:57:36.000,2025-07-29 00:18:20.000000,2025-07-29 00:18:20,3333.0,556.0,119.0,389.0,77.0,743.0,4383.0,"A python library for accurate and scalable fuzzy matching, record deduplication and entity-resolution.",72.0,26,True,1.0,,,12.0,,dedupe,conda-forge/dedupe,,,,366.0,366.0,https://pypi.org/project/dedupe,53764.0,56516.0,https://anaconda.org/conda-forge/dedupe,2025-04-22 14:58:06.931,126614.0,,,,,3.0,,,,,,,,,,,
375,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2025-08-27 15:36:13.000000,2025-08-27 15:36:13,1503.0,283.0,24.0,1767.0,251.0,734.0,3918.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,55.0,26,True,2.0,2024-12-15 15:25:39,0.19.1,62.0,,deepchecks,,,,,535.0,535.0,https://pypi.org/project/deepchecks,42246.0,42278.0,,,,,,,,2.0,1579.0,,,,,,,,,,
376,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2025-06-15 18:02:32.000000,2024-06-22 17:36:10,1146.0,268.0,63.0,124.0,6.0,298.0,3612.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,26,False,,2024-06-22 18:41:04,idgear-0.3.3,22.0,,vidgear,,,,,747.0,747.0,https://pypi.org/project/vidgear,23918.0,23952.0,,,,,,,,3.0,2732.0,,,,,,,,,,
377,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2025-04-22 14:57:46.014000,2023-11-29 13:26:08,135.0,285.0,52.0,25.0,47.0,97.0,3051.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,26,False,,2023-11-29 13:30:45,2.3.1,13.0,,sweetviz,conda-forge/sweetviz,,,,3161.0,3161.0,https://pypi.org/project/sweetviz,100640.0,101491.0,https://anaconda.org/conda-forge/sweetviz,2025-04-22 14:57:46.014,47662.0,,,,,3.0,,,,,,,,,,,
378,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,https://github.com/benedekrozemberczki/pytorch_geometric_temporal,MIT,2020-06-27 01:11:33.000,2025-09-18 22:02:10.000000,2025-09-18 22:02:07,2059.0,397.0,35.0,106.0,27.0,172.0,2877.0,PyTorch Geometric Temporal: Spatiotemporal Signal Processing with Neural Machine Learning Models (CIKM 2021).,39.0,26,True,12.0,2025-03-28 14:16:54,0.56.0,44.0,,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,8690.0,8690.0,,,,,,,,2.0,,,,,,,,,,,
379,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2025-10-16 15:02:15.000000,2025-10-16 15:02:15,439.0,867.0,90.0,296.0,152.0,104.0,2673.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,1.0,2024-04-08 20:02:55,0.6.1,12.0,,aif360,conda-forge/aif360,,,,739.0,739.0,https://pypi.org/project/aif360,39015.0,39482.0,https://anaconda.org/conda-forge/aif360,2025-04-22 14:57:36.856,28528.0,,,,,2.0,,,,,,,,,,,
380,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2025-10-15 00:02:17.000000,2025-10-10 16:32:09,679.0,258.0,51.0,695.0,142.0,225.0,2566.0,Algorithms for explaining machine learning models.,25.0,26,True,9.0,2024-04-18 15:30:25,0.9.6,33.0,,alibi,,,,,827.0,827.0,https://pypi.org/project/alibi,20440.0,20440.0,,,,,,,,2.0,,,,,,,,,,,
381,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2025-04-30 17:21:08.000000,2025-04-30 17:04:22,704.0,262.0,32.0,153.0,20.0,147.0,2544.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,32.0,26,True,,2025-04-30 17:21:48,2.3.0,14.0,,norfair,,,,,338.0,338.0,https://pypi.org/project/norfair,42853.0,42858.0,,,,,,,,3.0,363.0,,,,,,,,,,
382,python_speech_features,jameslyons/python_speech_features,audio,,https://github.com/jameslyons/python_speech_features,https://github.com/jameslyons/python_speech_features,MIT,2013-10-31 02:42:08.000,2021-10-20 10:08:48.000000,2020-12-31 13:27:01,120.0,608.0,86.0,29.0,19.0,52.0,2417.0,This library provides common speech features for ASR including MFCCs and filterbank energies.,19.0,26,False,,2020-01-14 14:12:10,0.6.1,3.0,,python_speech_features,,,,,1071.0,1071.0,https://pypi.org/project/python_speech_features,103693.0,103693.0,,,,,,,,3.0,,,,,,,,,,,
383,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2025-10-12 19:43:58.000000,2025-10-12 19:43:57,598.0,191.0,56.0,490.0,69.0,106.0,2265.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,34.0,26,True,3.0,2025-04-20 10:27:23,1.1.11,26.0,,hivemind,,,,,132.0,132.0,https://pypi.org/project/hivemind,48205.0,48205.0,,,,,,,,3.0,,,,,,,,,,,
384,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2025-10-12 17:54:53.000000,2025-10-12 17:54:53,979.0,455.0,36.0,1020.0,116.0,390.0,2132.0,A Python package to assess and improve fairness of machine learning models.,104.0,26,True,6.0,2024-12-11 12:38:14,0.12.0,16.0,,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,187919.0,188835.0,https://anaconda.org/conda-forge/fairlearn,2025-04-22 14:57:20.746,54080.0,,,,,2.0,,,,,,,,,,,
385,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2025-03-11 16:17:01.000000,2025-03-11 16:16:55,3948.0,306.0,30.0,585.0,106.0,727.0,1973.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,87.0,26,True,,2024-10-29 08:53:47,0.6.0,9.0,,avalanche-lib,,,,,145.0,145.0,https://pypi.org/project/avalanche-lib,7619.0,7620.0,,,,,,,,3.0,60.0,,,,,,,,,,
386,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2025-07-10 19:16:42.000000,2025-07-10 19:16:36,1680.0,159.0,58.0,70.0,68.0,130.0,1870.0,A Python toolbox for gaining geometric insights into high-dimensional data.,23.0,26,True,,2025-04-24 16:18:31,0.8.1,22.0,,hypertools,,,,,507.0,507.0,https://pypi.org/project/hypertools,2548.0,2548.0,,,,,,,,3.0,73.0,,,,,,,,,,
387,TabPy,tableau/TabPy,others,,https://github.com/tableau/TabPy,https://github.com/tableau/TabPy,MIT,2016-09-27 21:26:03.000,2025-04-22 15:32:21.921000,2024-11-25 22:31:52,1041.0,590.0,104.0,296.0,19.0,300.0,1624.0,Execute Python code on the fly and display results in Tableau visualizations:.,51.0,26,True,,2024-11-25 22:35:46,2.13.0,25.0,,tabpy,anaconda/tabpy-client,,,,215.0,215.0,https://pypi.org/project/tabpy,6054.0,6109.0,https://anaconda.org/anaconda/tabpy-client,2025-04-22 15:32:21.921,5704.0,,,,,3.0,,,,,,,,,,,
388,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,308.0,26.0,381.0,43.0,155.0,1585.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,,2023-05-18 06:27:52,2.2.5,10.0,,pgl,,,,['paddle'],68.0,68.0,https://pypi.org/project/pgl,2784.0,2784.0,,,,,,,,2.0,,,,,,,,,,,
389,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2025-10-16 10:47:35.000000,2025-07-07 20:41:13,838.0,324.0,116.0,820.0,197.0,170.0,1557.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",87.0,26,True,,2024-02-08 02:06:46,0.8.0,21.0,,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,877242.0,877242.0,,,,,,,,2.0,,,,,,,,,,,
390,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2025-08-26 18:50:54.000000,2025-08-26 18:50:52,1097.0,126.0,21.0,118.0,38.0,60.0,1505.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",27.0,26,True,8.0,2024-10-15 14:24:34,2.0.0,37.0,,imodels,,,,,129.0,129.0,https://pypi.org/project/imodels,34440.0,34440.0,,,,,,,,2.0,,,,,,,,,,,
391,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,255.0,43.0,263.0,58.0,214.0,1499.0,Python audio and music signal processing library.,24.0,26,False,,2018-11-14 14:57:41,0.16.1,10.0,,madmom,,,,,508.0,508.0,https://pypi.org/project/madmom,9907.0,9907.0,,,,,,,,3.0,,,,,,,,,,,
392,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2025-10-13 11:54:17.000000,2025-10-13 11:54:16,696.0,165.0,49.0,166.0,24.0,385.0,1441.0,moDel Agnostic Language for Exploration and eXplanation.,28.0,26,True,7.0,2022-09-10 12:32:33,python-v1.5.0,7.0,,dalex,conda-forge/dalex,,,,237.0,237.0,https://pypi.org/project/dalex,32955.0,33523.0,https://anaconda.org/conda-forge/dalex,2025-04-22 14:57:44.228,32421.0,,,,,2.0,,,,,,,,,,,
393,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2025-04-22 14:57:23.763000,2024-08-03 19:34:12,297.0,219.0,43.0,186.0,42.0,122.0,1425.0,Metric learning algorithms in Python.,24.0,26,False,,2023-09-29 00:16:16,0.7.0,11.0,,metric-learn,conda-forge/metric-learn,,,['sklearn'],495.0,495.0,https://pypi.org/project/metric-learn,20938.0,21220.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,17785.0,,,,,2.0,,,,,,,,,,,
394,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2025-08-04 18:24:22.000000,2025-08-04 18:24:20,455.0,182.0,25.0,47.0,,136.0,1404.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,4.0,,,5.0,,prince,conda-forge/prince-factor-analysis,,,['sklearn'],770.0,770.0,https://pypi.org/project/prince,246455.0,246842.0,https://anaconda.org/conda-forge/prince-factor-analysis,2025-04-22 14:57:16.914,27547.0,,,,,2.0,,,,,,,,,,,
395,iNNvestigate,albermax/innvestigate,interpretability,,https://github.com/albermax/innvestigate,https://github.com/albermax/innvestigate,BSD-2-Clause,2017-12-13 18:11:20.000,2025-04-11 14:13:23.000000,2023-10-12 14:56:47,1107.0,230.0,32.0,69.0,55.0,206.0,1304.0,A toolbox to iNNvestigate neural networks predictions!.,22.0,26,False,,2023-10-12 14:58:48,2.1.2,6.0,,innvestigate,,,,['tensorflow'],150.0,150.0,https://pypi.org/project/innvestigate,3548.0,3553.0,,,,,,,,2.0,194.0,,,,,,,,,,
396,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2025-02-06 20:19:28.000000,2024-07-09 16:09:26,3066.0,259.0,31.0,38.0,1.0,500.0,1264.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,False,,2024-06-19 01:14:13,0.41.4,100.0,,ktrain,,,,['tensorflow'],577.0,577.0,https://pypi.org/project/ktrain,3470.0,3470.0,,,,,,,,3.0,,,,,,,,,,,
397,Sentinelsat,sentinelsat/sentinelsat,geospatial-data,,https://github.com/sentinelsat/sentinelsat,https://github.com/sentinelsat/sentinelsat,GPL-3.0,2015-05-22 20:32:26.000,2025-04-22 14:57:37.199000,2024-02-29 13:41:11,1144.0,226.0,61.0,249.0,3.0,367.0,1007.0,Search and download Copernicus Sentinel satellite images.,44.0,26,False,,2023-03-10 17:50:22,1.2.1,13.0,,sentinelsat,conda-forge/sentinelsat,,,,686.0,686.0,https://pypi.org/project/sentinelsat,45543.0,46234.0,https://anaconda.org/conda-forge/sentinelsat,2025-04-22 14:57:37.199,41288.0,,,,,3.0,335.0,,,,,,,,,,
398,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2025-10-11 13:46:02.000000,2025-10-11 13:46:02,684.0,107.0,12.0,101.0,75.0,68.0,949.0,A Python nearest neighbor descent for approximate nearest neighbors.,30.0,26,True,2.0,2024-06-17 15:10:18,release-0.5.13,25.0,,pynndescent,conda-forge/pynndescent,,,,12876.0,12876.0,https://pypi.org/project/pynndescent,2342847.0,2381708.0,https://anaconda.org/conda-forge/pynndescent,2025-04-22 14:57:06.248,2448276.0,,,,,3.0,,,,,,,,,,,
399,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2025-09-04 19:10:02.000000,2025-04-10 21:34:27,1700.0,293.0,40.0,1490.0,286.0,372.0,733.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",115.0,26,True,,2024-07-01 23:45:56,0.37.1,45.0,,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,734760.0,734760.0,,,,,,,,2.0,,,,,,,,,,,
400,GeoViews,holoviz/geoviews,geospatial-data,,https://github.com/holoviz/geoviews,https://github.com/holoviz/geoviews,BSD-3-Clause,2016-04-19 16:27:01.000,2025-10-15 08:27:33.000000,2025-10-15 08:27:31,888.0,78.0,24.0,444.0,108.0,247.0,622.0,"Simple, concise geographical visualization in Python.",33.0,26,True,10.0,2025-08-14 14:46:30,1.14.1,37.0,,geoviews,conda-forge/geoviews,,,,5.0,5.0,https://pypi.org/project/geoviews,77237.0,82793.0,https://anaconda.org/conda-forge/geoviews,2025-08-14 15:31:11.541,338926.0,,,,,3.0,,,,,,,,,,,
401,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-09-17 14:13:04.000,2025-04-22 14:56:33.006000,2024-07-03 17:02:18,237.0,62.0,13.0,208.0,14.0,187.0,356.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,26,False,,,,13.0,,pystan,conda-forge/pystan,,,,10568.0,10568.0,https://pypi.org/project/pystan,619731.0,670533.0,https://anaconda.org/conda-forge/pystan,2025-04-22 14:56:33.006,3149780.0,,,,,3.0,,,,,,,,,,,
402,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,https://github.com/tpvasconcelos/ridgeplot,https://github.com/tpvasconcelos/ridgeplot,MIT,2021-01-21 18:21:30.000,2025-10-13 23:14:19.000000,2025-10-12 05:30:46,1201.0,9.0,3.0,289.0,13.0,41.0,237.0,Beautiful ridgeline plots in Python.,4.0,26,True,110.0,2025-10-12 05:32:45,0.5.0,25.0,,ridgeplot,conda-forge/ridgeplot,,,,277.0,277.0,https://pypi.org/project/ridgeplot,23233.0,23440.0,https://anaconda.org/conda-forge/ridgeplot,2025-09-02 21:54:00.133,2079.0,,,,,3.0,48.0,,,,,,,,,,
403,pandas-ai,gventuri/pandas-ai,others,,https://github.com/sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,,2023-04-22 12:58:01.000,2025-10-13 08:25:24.000000,2025-10-13 08:25:24,1415.0,2153.0,167.0,711.0,13.0,884.0,22282.0,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs..",112.0,25,True,64.0,2025-10-07 08:22:13,3.0.0,100.0,sinaptik-ai/pandas-ai,pandas-ai,,,,,,,https://pypi.org/project/pandas-ai,,,,,,,,,,3.0,,,,,,,,,,,
404,ultimatevocalremovergui,Anjok07/ultimatevocalremovergui,audio,,https://github.com/Anjok07/ultimatevocalremovergui,https://github.com/Anjok07/ultimatevocalremovergui,MIT,2020-07-20 21:29:01.000,2025-03-13 21:44:03.000000,2025-03-13 21:44:03,775.0,1630.0,181.0,86.0,1210.0,412.0,22141.0,GUI for a Vocal Remover that uses Deep Neural Networks.,8.0,25,True,,2023-09-26 02:29:28,5.6,8.0,,,,,,,,,,,68058.0,,,,,,,,3.0,4287682.0,,,,,,,,,,
405,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2025-07-24 00:48:57.000000,2024-06-14 19:31:58,659.0,1020.0,139.0,106.0,76.0,312.0,6692.0,A Python scikit for building and analyzing recommender systems.,46.0,25,False,,,,9.0,,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,146034.0,154834.0,https://anaconda.org/conda-forge/scikit-surprise,2025-04-22 14:56:45.083,554406.0,,,,,2.0,,,,,,,,,,,
406,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2025-07-29 09:40:28.000000,2025-07-29 09:27:29,1258.0,697.0,65.0,90.0,115.0,567.0,5831.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,23.0,25,True,3.0,2025-07-29 09:24:03,0.4.1,16.0,,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,27883.0,27883.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,
407,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2025-04-22 14:57:29.789000,2022-05-03 07:13:22,108.0,593.0,137.0,31.0,59.0,55.0,5681.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,,1.0,,flashtext,conda-forge/flashtext,,,,2045.0,2045.0,https://pypi.org/project/flashtext,1852067.0,1852430.0,https://anaconda.org/conda-forge/flashtext,2025-04-22 14:57:29.789,22907.0,,,,,3.0,,,,,,,,,,,
408,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2025-10-16 15:46:03.000000,2025-10-15 07:18:22,3997.0,639.0,91.0,4400.0,220.0,1443.0,5529.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,99.0,25,True,73.0,2025-08-13 10:26:42,1.51.0,92.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,
409,Augmentor,mdbloice/Augmentor,image,,https://github.com/mdbloice/Augmentor,https://github.com/mdbloice/Augmentor,MIT,2016-03-01 18:29:55.000,2024-03-21 14:27:34.000000,2023-03-29 07:02:37,553.0,851.0,122.0,64.0,123.0,74.0,5134.0,Image augmentation library in Python for machine learning.,23.0,25,False,,,,,,Augmentor,,,,,954.0,954.0,https://pypi.org/project/Augmentor,15662.0,15662.0,,,,,,,,3.0,,,,,,,,,,,
410,NeuralProphet,ourownstory/neural_prophet,time-series-data,,https://github.com/ourownstory/neural_prophet,https://github.com/ourownstory/neural_prophet,MIT,2020-05-04 05:12:43.000,2025-01-08 20:48:50.000000,2024-09-13 01:42:25,1464.0,499.0,56.0,830.0,71.0,499.0,4184.0,NeuralProphet: A simple forecasting package.,56.0,25,False,,2024-06-21 07:42:22,0.9.0,36.0,,neuralprophet,,,,['pytorch'],,,https://pypi.org/project/neuralprophet,77604.0,77604.0,,,,,,,,3.0,,,,,,,,,,,
411,RecBole,RUCAIBox/RecBole,recommender-systems,,https://github.com/RUCAIBox/RecBole,https://github.com/RUCAIBox/RecBole,MIT,2020-06-11 15:18:11.000,2025-03-25 16:28:44.170000,2025-02-24 07:16:40,4388.0,685.0,40.0,1030.0,320.0,720.0,4022.0,"A unified, comprehensive and efficient recommendation library.",79.0,25,True,,2025-02-23 15:44:33,1.2.1,11.0,,recbole,aibox/recbole,,,['pytorch'],,,https://pypi.org/project/recbole,132026.0,132182.0,https://anaconda.org/aibox/recbole,2025-03-25 16:28:44.170,9236.0,,,,,2.0,,,,,,,,,,,
412,Determined,determined-ai/determined,ml-frameworks,,https://github.com/determined-ai/determined,https://github.com/determined-ai/determined,Apache-2.0,2020-04-07 16:12:29.000,2025-03-20 19:09:46.000000,2025-03-20 19:09:13,8394.0,361.0,80.0,9859.0,42.0,350.0,3188.0,"Determined is an open-source machine learning platform that simplifies distributed training, hyperparameter tuning,..",125.0,25,True,,2025-03-19 23:12:44,0.38.1,100.0,,determined,,,https://docs.determined.ai,"['pytorch', 'tensorflow']",,,https://pypi.org/project/determined,30474.0,30608.0,,,,,,,,3.0,7788.0,,,,,,,,,,
