,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,npm_id,npm_url,npm_monthly_downloads,trending,updated_github_id,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
385,Chartify,spotify/chartify,data-viz,,https://github.com/spotify/chartify,https://github.com/spotify/chartify,Apache-2.0,2018-09-17 14:12:05.000,2024-10-16 14:47:17.000000,2024-10-16 14:45:12,235.0,25.0,311.0,89.0,102.0,43.0,32.0,3552.0,Python library that makes it easy for data scientists to create charts.,27.0,26,True,2024-10-16 14:47:17,5.0.1,27.0,chartify,conda-forge/chartify,,,,80.0,80.0,https://pypi.org/project/chartify,2168.0,2637.0,https://anaconda.org/conda-forge/chartify,2023-06-16 16:11:58.064,34774.0,,,,,3.0,,,,,,,,,,,,
386,Alphalens,quantopian/alphalens,financial-data,,https://github.com/quantopian/alphalens,https://github.com/quantopian/alphalens,Apache-2.0,2016-06-03 21:49:15.000,2024-02-12 06:44:22.000000,2020-04-27 18:40:41,522.0,,1054.0,167.0,215.0,45.0,146.0,3459.0,Performance analysis of predictive (alpha) stock factors.,26.0,26,False,2020-04-30 15:42:52,0.4.0,10.0,alphalens,conda-forge/alphalens,,,,720.0,720.0,https://pypi.org/project/alphalens,1063.0,1338.0,https://anaconda.org/conda-forge/alphalens,2023-06-16 16:09:06.563,22872.0,,,,,3.0,,,,,,,,,,,,
387,vidgear,abhiTronix/vidgear,image,,https://github.com/abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,Apache-2.0,2019-03-17 02:42:42.000,2024-08-11 08:09:18.000000,2024-06-22 17:36:10,1146.0,,255.0,62.0,121.0,7.0,293.0,3417.0,A High-performance cross-platform Video Processing Python framework powerpacked with unique trailblazing features.,14.0,26,True,2024-06-22 18:41:04,idgear-0.3.3,22.0,vidgear,,,,,658.0,658.0,https://pypi.org/project/vidgear,14373.0,14402.0,,,,,,,,3.0,2045.0,,,,,,,,,,,
388,ipyparallel,ipython/ipyparallel,distributed-ml,,https://github.com/ipython/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2024-12-14 20:51:53.000000,2024-12-09 12:56:45,2995.0,79.0,990.0,123.0,544.0,60.0,305.0,2598.0,IPython Parallel: Interactive Parallel Computing in Python.,114.0,26,True,,,31.0,ipyparallel,conda-forge/ipyparallel,,,['jupyter'],,,https://pypi.org/project/ipyparallel,462478.0,485410.0,https://anaconda.org/conda-forge/ipyparallel,2024-12-06 14:00:08.619,1169561.0,,,,,3.0,,,,,,,,,,,,
389,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-12-10 03:08:36.000000,2024-12-10 03:08:33,438.0,1.0,829.0,91.0,293.0,148.0,103.0,2491.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,26,True,2024-04-08 20:02:55,0.6.1,12.0,aif360,conda-forge/aif360,,,,545.0,545.0,https://pypi.org/project/aif360,19010.0,19346.0,https://anaconda.org/conda-forge/aif360,2024-04-09 06:44:48.814,17484.0,,,,,2.0,,,,,,,,,,,,
390,Norfair,tryolabs/norfair,image,,https://github.com/tryolabs/norfair,https://github.com/tryolabs/norfair,BSD-3-Clause,2020-07-01 20:15:44.000,2024-07-27 16:14:52.000000,2024-07-27 16:14:15,696.0,,250.0,35.0,148.0,17.0,146.0,2429.0,Lightweight Python library for adding real-time multi-object tracking to any detector.,31.0,26,True,2023-01-04 21:22:30,2.2.0,13.0,norfair,,,,,255.0,255.0,https://pypi.org/project/norfair,19074.0,19080.0,,,,,,,,3.0,343.0,,,,,,,,,,,
391,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-12-16 00:39:00.000000,2024-12-06 11:28:50,668.0,5.0,248.0,56.0,674.0,140.0,225.0,2421.0,Algorithms for explaining machine learning models.,22.0,26,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,697.0,697.0,https://pypi.org/project/alibi,13886.0,13886.0,,,,,,,,2.0,,,,,,,,,,,,
392,PyTextRank,DerwenAI/pytextrank,nlp,,https://github.com/DerwenAI/pytextrank,https://github.com/DerwenAI/pytextrank,MIT,2016-10-02 18:39:12.000,2024-07-16 08:39:07.000000,2024-05-21 15:42:46,481.0,,309.0,65.0,161.0,9.0,92.0,2161.0,Python implementation of TextRank algorithms (textgraphs) for phrase extraction.,19.0,26,True,2024-02-21 23:16:24,3.3.0,22.0,pytextrank,,,,,775.0,775.0,https://pypi.org/project/pytextrank,65042.0,65042.0,,,,,,,,3.0,,,,,,,,,,,,
393,cuGraph,rapidsai/cugraph,gpu-utilities,,https://github.com/rapidsai/cugraph,https://github.com/rapidsai/cugraph,Apache-2.0,2018-11-15 18:07:11.000,2025-01-02 17:29:35.000000,2024-12-31 22:18:38,6698.0,89.0,308.0,46.0,3037.0,169.0,1596.0,1817.0,cuGraph - RAPIDS Graph Analytics Library.,118.0,26,True,2024-12-11 21:47:02,24.12.00,41.0,cugraph,conda-forge/libcugraph,,,,,,https://pypi.org/project/cugraph,265.0,849.0,https://anaconda.org/conda-forge/libcugraph,2023-06-16 19:25:39.870,26314.0,,,,,3.0,,,,,,,,,,,,
394,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,https://github.com/Farama-Foundation/ViZDoom,https://github.com/Farama-Foundation/ViZDoom,,2015-06-26 18:38:23.000,2024-09-08 19:48:30.000000,2024-09-08 00:19:34,1851.0,,391.0,50.0,136.0,30.0,435.0,1760.0,Reinforcement Learning environments based on the 1993 game Doom.,55.0,26,True,2024-08-20 10:37:29,1.2.4,30.0,vizdoom,,,,,287.0,287.0,https://pypi.org/project/vizdoom,4771.0,4885.0,,,,,,,,2.0,12136.0,,,,,Farama-Foundation/ViZDoom,,,,,,
395,Paddle Graph Learning,PaddlePaddle/PGL,graph,,https://github.com/PaddlePaddle/PGL,https://github.com/PaddlePaddle/PGL,Apache-2.0,2019-06-11 03:23:28.000,2023-12-11 05:15:14.000000,2023-09-26 07:34:28,1378.0,,310.0,28.0,381.0,41.0,155.0,1576.0,Paddle Graph Learning (PGL) is an efficient and flexible graph learning framework based on PaddlePaddle.,31.0,26,False,2023-05-18 06:27:52,2.2.5,10.0,pgl,,,,['paddle'],63.0,63.0,https://pypi.org/project/pgl,1987.0,1987.0,,,,,,,,2.0,,,,,,,,,,,,
396,ydata-synthetic,ydataai/ydata-synthetic,tabular,,https://github.com/ydataai/ydata-synthetic,https://github.com/ydataai/ydata-synthetic,MIT,2020-05-04 15:52:03.000,2024-12-10 03:46:22.000000,2024-12-10 00:37:02,257.0,4.0,244.0,32.0,242.0,43.0,60.0,1469.0,Synthetic data generators for tabular and time-series data.,23.0,26,True,2024-09-10 13:36:03,2.0.0,30.0,ydata-synthetic,conda-forge/ydata-synthetic,,,,73.0,73.0,https://pypi.org/project/ydata-synthetic,3112.0,3457.0,https://anaconda.org/conda-forge/ydata-synthetic,2024-11-30 00:34:39.946,7709.0,,,,,2.0,518.0,,,,,,,,,,,
397,Prince,MaxHalford/prince,sklearn-utils,,https://github.com/MaxHalford/prince,https://github.com/MaxHalford/prince,MIT,2016-10-22 12:36:06.000,2024-12-24 10:44:32.000000,2024-12-24 10:44:31,417.0,9.0,179.0,25.0,42.0,1.0,132.0,1298.0,"Multivariate exploratory data analysis in Python PCA, CA, MCA, MFA, FAMD, GPA.",16.0,26,True,,,5.0,prince,conda-forge/prince-factor-analysis,,,['sklearn'],651.0,651.0,https://pypi.org/project/prince,131748.0,132103.0,https://anaconda.org/conda-forge/prince-factor-analysis,2023-06-16 16:19:02.748,22061.0,,,,,3.0,,,,,,,,,,,,
398,ktrain,amaiya/ktrain,ml-frameworks,,https://github.com/amaiya/ktrain,https://github.com/amaiya/ktrain,Apache-2.0,2019-02-06 17:01:39.000,2024-08-23 02:08:55.000000,2024-07-09 16:09:26,3066.0,,262.0,35.0,38.0,,497.0,1239.0,ktrain is a Python library that makes deep learning and AI more accessible and easier to apply.,17.0,26,True,2024-06-19 01:14:13,0.41.4,100.0,ktrain,,,,['tensorflow'],561.0,561.0,https://pypi.org/project/ktrain,7715.0,7715.0,,,,,,,,3.0,,,,,,,,,,,,
399,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-12-14 16:28:19.477000,2024-11-10 14:49:37,681.0,2.0,106.0,14.0,100.0,71.0,67.0,908.0,A Python nearest neighbor descent for approximate nearest neighbors.,29.0,26,True,2024-06-17 15:10:18,release-0.5.13,25.0,pynndescent,conda-forge/pynndescent,,,,8894.0,8894.0,https://pypi.org/project/pynndescent,1454939.0,1494681.0,https://anaconda.org/conda-forge/pynndescent,2024-12-14 16:28:19.477,2146082.0,,,,,3.0,,,,,,,,,,,,
400,TensorFlow I/O,tensorflow/io,tensorflow-utils,,https://github.com/tensorflow/io,https://github.com/tensorflow/io,Apache-2.0,2018-11-09 22:44:05.000,2024-12-27 19:28:14.000000,2024-07-01 21:47:36,1690.0,,276.0,42.0,1448.0,279.0,371.0,712.0,"Dataset, streaming, and file system extensions maintained by TensorFlow SIG-IO.",110.0,26,True,2024-07-01 23:45:56,0.37.1,45.0,tensorflow-io,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-io,854753.0,854753.0,,,,,,,,2.0,,,,,,,,,,,,
401,pyRiemann,pyRiemann/pyRiemann,ml-frameworks,,https://github.com/pyRiemann/pyRiemann,https://github.com/pyRiemann/pyRiemann,BSD-3-Clause,2015-04-19 16:01:44.000,2024-12-26 19:14:04.475000,2024-12-17 22:18:44,638.0,9.0,161.0,31.0,231.0,1.0,105.0,654.0,Machine learning for multivariate data through the Riemannian geometry of positive definite matrices in Python.,36.0,26,True,2024-10-03 19:57:53,0.7,8.0,pyriemann,conda-forge/pyriemann,,https://pyriemann.readthedocs.io/en/latest/,['sklearn'],415.0,415.0,https://pypi.org/project/pyriemann,24827.0,25132.0,https://anaconda.org/conda-forge/pyriemann,2024-12-26 19:14:04.475,9459.0,,,,,3.0,,,,,,,,,,,,
402,EarthPy,earthlab/earthpy,geospatial-data,,https://github.com/earthlab/earthpy,https://github.com/earthlab/earthpy,BSD-3-Clause,2018-02-20 03:02:42.000,2024-06-05 18:36:28.000000,2023-08-23 17:20:54,1241.0,,154.0,18.0,717.0,27.0,208.0,512.0,A package built to support working with spatial data using open source python.,44.0,26,False,2021-10-01 22:50:41,0.9.4,14.0,earthpy,conda-forge/earthpy,,,,387.0,387.0,https://pypi.org/project/earthpy,10041.0,11290.0,https://anaconda.org/conda-forge/earthpy,2023-06-16 16:14:50.280,86181.0,,,,,3.0,,,,,,,,,,,,
403,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,https://github.com/maximtrp/scikit-posthocs,https://github.com/maximtrp/scikit-posthocs,MIT,2017-06-22 19:41:37.000,2024-12-23 10:34:02.342000,2024-12-18 12:56:13,545.0,8.0,39.0,5.0,16.0,3.0,60.0,353.0,Multiple Pairwise Comparisons (Post Hoc) Tests in Python.,15.0,26,True,2024-12-18 12:59:09,0.11.2,14.0,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],938.0,938.0,https://pypi.org/project/scikit-posthocs,94785.0,114243.0,https://anaconda.org/conda-forge/scikit-posthocs,2024-12-23 10:34:02.342,992403.0,,,,,3.0,66.0,,,,,,,,,,,
404,PyStan,stan-dev/pystan,probabilistics,,https://github.com/stan-dev/pystan,https://github.com/stan-dev/pystan,ISC,2017-03-06 19:56:42.094,2024-07-03 17:03:56.000000,2024-07-03 17:02:18,237.0,,59.0,14.0,207.0,12.0,187.0,344.0,"PyStan, a Python interface to Stan, a platform for statistical modeling. Documentation: https://pystan.readthedocs.io.",14.0,26,True,,,12.0,pystan,conda-forge/pystan,,,,10174.0,10174.0,https://pypi.org/project/pystan,690874.0,722217.0,https://anaconda.org/conda-forge/pystan,2023-06-16 13:14:39.735,2946306.0,,,,,3.0,,,,,,,,,,,,
405,awesome-datascience,academic/awesome-datascience,data-science,,https://github.com/academic/awesome-datascience,https://github.com/academic/awesome-datascience,MIT,2014-07-05 07:07:43.000,2024-12-31 12:03:16.000000,2024-12-31 12:03:16,1094.0,29.0,5457.0,1412.0,389.0,1.0,57.0,25449.0,An awesome Data Science repository to learn and apply for real world problems.,250.0,25,True,2024-08-29 14:27:06,2024.08.29.1,10.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
406,scikit-surprise,NicolasHug/Surprise,recommender-systems,,https://github.com/NicolasHug/Surprise,https://github.com/NicolasHug/Surprise,BSD-3-Clause,2016-10-23 14:59:38.000,2024-06-16 11:25:37.000000,2024-06-14 19:31:58,659.0,,997.0,145.0,100.0,74.0,310.0,6450.0,A Python scikit for building and analyzing recommender systems.,46.0,25,True,,,9.0,scikit-surprise,conda-forge/scikit-surprise,,,,21.0,21.0,https://pypi.org/project/scikit-surprise,139660.0,147813.0,https://anaconda.org/conda-forge/scikit-surprise,2024-05-20 10:08:43.793,440295.0,,,,,2.0,,,,,,,,,,,,
407,FATE,FederatedAI/FATE,privacy-ml,,https://github.com/FederatedAI/FATE,https://github.com/FederatedAI/FATE,Apache-2.0,2019-01-24 10:32:43.000,2024-11-19 08:19:11.000000,2024-11-19 08:19:11,13850.0,11.0,1551.0,137.0,3624.0,75.0,1985.0,5775.0,An Industrial Grade Federated Learning Framework.,101.0,25,True,2024-07-31 11:47:02,2.2.0,51.0,ETAF,,,,,,,https://pypi.org/project/ETAF,,,,,,,,,,2.0,,,,,,,,,,,,
408,flashtext,vi3k6i5/flashtext,nlp,,https://github.com/vi3k6i5/flashtext,https://github.com/vi3k6i5/flashtext,MIT,2017-08-15 18:03:01.000,2024-07-03 08:05:36.000000,2020-05-03 07:13:22,108.0,,591.0,142.0,31.0,58.0,55.0,5605.0,Extract Keywords from sentence or Replace keywords in sentences.,7.0,25,False,,,1.0,flashtext,conda-forge/flashtext,,,,1853.0,1853.0,https://pypi.org/project/flashtext,1625813.0,1626189.0,https://anaconda.org/conda-forge/flashtext,2023-06-16 19:20:49.106,20348.0,,,,,3.0,,,,,,,,,,,,
409,tsai,timeseriesAI/tsai,time-series-data,,https://github.com/timeseriesAI/tsai,https://github.com/timeseriesAI/tsai,Apache-2.0,2019-09-30 09:18:31.000,2024-12-19 08:41:38.000000,2024-02-11 19:34:10,1245.0,,654.0,66.0,84.0,100.0,562.0,5372.0,Time series Timeseries Deep Learning Machine Learning Python Pytorch fastai | State-of-the-art Deep Learning library..,24.0,25,True,2024-02-11 18:51:14,0.3.9,14.0,tsai,conda-forge/tsai,,,,,,https://pypi.org/project/tsai,12116.0,12116.0,https://anaconda.org/conda-forge/tsai,,,,,,,3.0,,,,,,,,,,,,
410,scikit-opt,guofei9987/scikit-opt,sklearn-utils,,https://github.com/guofei9987/scikit-opt,https://github.com/guofei9987/scikit-opt,MIT,2017-12-05 10:20:41.000,2024-06-23 12:28:48.000000,2024-06-23 12:28:48,343.0,,983.0,47.0,34.0,67.0,113.0,5349.0,"Genetic Algorithm, Particle Swarm Optimization, Simulated Annealing, Ant Colony Optimization Algorithm,Immune..",24.0,25,True,2021-06-28 12:45:52,0.6.5,20.0,scikit-opt,,,,['sklearn'],239.0,239.0,https://pypi.org/project/scikit-opt,4266.0,4266.0,,,,,,,,3.0,,,,,,,,,,,,
411,DALI,NVIDIA/DALI,gpu-utilities,,https://github.com/NVIDIA/DALI,https://github.com/NVIDIA/DALI,Apache-2.0,2018-06-01 22:18:01.000,2024-12-30 16:12:39.000000,2024-12-30 16:12:39,3760.0,71.0,612.0,92.0,4130.0,206.0,1424.0,5229.0,A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to..,94.0,25,True,2024-11-28 18:09:35,1.44.0,85.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,
412,Image Deduplicator,idealo/imagededup,image,,https://github.com/idealo/imagededup,https://github.com/idealo/imagededup,Apache-2.0,2019-04-05 12:10:54.000,2024-12-19 20:40:15.000000,2024-12-19 20:39:47,524.0,3.0,453.0,64.0,94.0,39.0,88.0,5212.0,Finding duplicate images made easy!.,16.0,25,True,2023-04-28 17:26:08,0.3.2,8.0,imagededup,,,,['tensorflow'],163.0,163.0,https://pypi.org/project/imagededup,17738.0,17738.0,,,,,,,,3.0,,,,,,,,,,,,
413,ArrayFire,arrayfire/arrayfire,gpu-utilities,,https://github.com/arrayfire/arrayfire,https://github.com/arrayfire/arrayfire,BSD-3-Clause,2014-10-28 20:58:33.000,2024-12-20 20:59:37.000000,2024-12-12 19:32:29,6179.0,5.0,530.0,147.0,1950.0,288.0,1388.0,4596.0,ArrayFire: a general purpose GPU library.,95.0,25,True,2023-08-29 19:49:26,3.9.0,34.0,arrayfire,,,,,,,https://pypi.org/project/arrayfire,2354.0,2420.0,,,,,,,,3.0,7624.0,,,,,,,,,,,
414,geopy,geopy/geopy,geospatial-data,,https://github.com/geopy/geopy,https://github.com/geopy/geopy,MIT,2010-03-04 22:05:28.000,2024-12-16 09:41:32.291000,2023-11-23 21:41:49,1136.0,,631.0,90.0,273.0,28.0,253.0,4537.0,Geocoding library for Python.,133.0,25,False,2023-11-23 21:50:14,2.4.1,37.0,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,,28094.0,https://anaconda.org/conda-forge/geopy,2024-12-16 09:41:32.291,1545210.0,,,,,3.0,110.0,,,,-3.0,,,,,,,
415,TensorFlowOnSpark,yahoo/TensorFlowOnSpark,distributed-ml,,https://github.com/yahoo/TensorFlowOnSpark,https://github.com/yahoo/TensorFlowOnSpark,Apache-2.0,2017-01-20 18:15:57.000,2023-07-10 10:34:11.000000,2023-04-27 20:08:56,632.0,,911.0,281.0,226.0,12.0,356.0,3875.0,TensorFlowOnSpark brings TensorFlow programs to Apache Spark clusters.,34.0,25,False,2022-04-21 20:41:22,2.2.5,23.0,tensorflowonspark,conda-forge/tensorflowonspark,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorflowonspark,210345.0,210772.0,https://anaconda.org/conda-forge/tensorflowonspark,2023-06-16 16:19:28.736,26077.0,,,,,3.0,,,,,,,,,,,,
416,Apache Singa,apache/singa,distributed-ml,,https://github.com/apache/singa,https://github.com/apache/singa,Apache-2.0,2015-04-02 07:00:05.000,2024-12-30 04:13:35.000000,2024-12-30 04:13:34,2905.0,48.0,1244.0,133.0,1145.0,20.0,87.0,3383.0,a distributed deep learning platform.,96.0,25,True,2020-04-21 08:01:08,3.0.0,16.0,,nusdbsystem/singa,apache/singa,,,5.0,5.0,,,82.0,https://anaconda.org/nusdbsystem/singa,2023-06-16 13:23:56.805,882.0,https://hub.docker.com/r/apache/singa,2022-05-31 15:24:19.649658,4.0,8554.0,3.0,,,,,,,,,,,,
417,Hummingbird,microsoft/hummingbird,model-serialisation,,https://github.com/microsoft/hummingbird,https://github.com/microsoft/hummingbird,MIT,2020-03-12 20:27:03.000,2024-11-20 06:18:08.919000,2024-10-24 16:27:28,480.0,3.0,277.0,51.0,477.0,57.0,261.0,3371.0,Hummingbird compiles trained ML models into tensor computation for faster inference.,40.0,25,True,2024-10-24 16:29:53,0.4.12,25.0,hummingbird-ml,conda-forge/hummingbird-ml,,,,,,https://pypi.org/project/hummingbird-ml,6991.0,8154.0,https://anaconda.org/conda-forge/hummingbird-ml,2024-11-20 06:18:08.919,52913.0,,,,,3.0,771.0,,,,,,,,,,,
418,Towhee,towhee-io/towhee,others,,https://github.com/towhee-io/towhee,https://github.com/towhee-io/towhee,Apache-2.0,2021-07-13 08:28:50.000,2024-10-18 00:01:12.000000,2024-10-18 00:01:11,1586.0,10.0,252.0,29.0,2020.0,,666.0,3271.0,Towhee is a framework that is dedicated to making neural data processing pipelines simple and fast.,38.0,25,True,2023-12-05 02:33:36,1.1.3,16.0,towhee,,,,,,,https://pypi.org/project/towhee,19776.0,19849.0,,,,,,,,3.0,2728.0,,,,,,,,,,,
419,Sweetviz,fbdesignpro/sweetviz,data-viz,,https://github.com/fbdesignpro/sweetviz,https://github.com/fbdesignpro/sweetviz,MIT,2020-05-09 15:25:47.000,2024-08-06 11:36:13.000000,2023-11-29 13:26:08,135.0,,272.0,54.0,21.0,41.0,97.0,2966.0,"Visualize and compare datasets, target values and associations, with one line of code.",11.0,25,False,2023-11-29 13:30:45,2.3.1,13.0,sweetviz,conda-forge/sweetviz,,,,2715.0,2715.0,https://pypi.org/project/sweetviz,54491.0,55285.0,https://anaconda.org/conda-forge/sweetviz,2023-12-04 12:10:57.449,37358.0,,,,,3.0,,,,,,,,,,,,
420,m2cgen,BayesWitnesses/m2cgen,model-serialisation,,https://github.com/BayesWitnesses/m2cgen,https://github.com/BayesWitnesses/m2cgen,MIT,2019-01-13 02:32:55.000,2024-08-03 17:30:36.000000,2022-10-05 16:26:03,376.0,,234.0,50.0,482.0,39.0,70.0,2833.0,"Transform ML models into a native code (Java, C, Python, Go, JavaScript, Visual Basic, C#, R, PowerShell, PHP, Dart,..",14.0,25,False,2022-04-25 18:51:36,0.10.0,13.0,m2cgen,,,,,284.0,284.0,https://pypi.org/project/m2cgen,22502.0,22503.0,,,,,,,,3.0,91.0,,,,,,,,,,,
421,Neural Network Libraries,sony/nnabla,ml-frameworks,,https://github.com/sony/nnabla,https://github.com/sony/nnabla,Apache-2.0,2017-06-26 01:07:10.000,2024-11-15 23:43:58.000000,2024-11-15 23:43:54,3557.0,4.0,331.0,154.0,1184.0,22.0,60.0,2735.0,Neural Network Libraries.,76.0,25,True,2024-05-29 05:14:17,1.39.0,74.0,nnabla,,,,,,,https://pypi.org/project/nnabla,9523.0,9534.0,,,,,,,,3.0,1011.0,,,,,,,,,,,
422,torch-points3d,torch-points3d/torch-points3d,image,,https://github.com/torch-points3d/torch-points3d,https://github.com/torch-points3d/torch-points3d,BSD-3-Clause,2019-12-06 11:33:34.000,2024-11-18 22:45:46.000000,2024-06-06 00:53:31,1822.0,,341.0,54.0,444.0,75.0,290.0,2531.0,Pytorch framework for doing deep learning on point clouds.,35.0,25,True,2021-04-30 08:59:56,1.3.0,11.0,torch-points3d,,,,['pytorch'],34.0,34.0,https://pypi.org/project/torch-points3d,881.0,881.0,,,,,,,,3.0,,,,,,,,,,,,
423,Hivemind,learning-at-home/hivemind,distributed-ml,,https://github.com/learning-at-home/hivemind,https://github.com/learning-at-home/hivemind,MIT,2020-02-27 13:50:19.000,2024-12-14 15:17:29.000000,2024-11-05 08:39:28,583.0,5.0,162.0,56.0,475.0,61.0,104.0,2088.0,Decentralized deep learning in PyTorch. Built to train models on thousands of volunteers across the world.,33.0,25,True,2023-08-31 20:07:52,1.1.10,25.0,hivemind,,,,,114.0,114.0,https://pypi.org/project/hivemind,1166.0,1166.0,,,,,,,,3.0,,,,,,,,,,,,
424,TF Recommenders,tensorflow/recommenders,recommender-systems,,https://github.com/tensorflow/recommenders,https://github.com/tensorflow/recommenders,Apache-2.0,2020-06-26 21:38:01.000,2024-12-05 06:01:33.000000,2024-12-05 06:01:28,372.0,5.0,279.0,50.0,327.0,235.0,184.0,1874.0,TensorFlow Recommenders is a library for building recommender system models using TensorFlow.,43.0,25,True,2023-02-03 02:08:24,0.7.3,16.0,tensorflow-recommenders,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-recommenders,273942.0,273942.0,,,,,,,,2.0,,,,,,,,,,,,
425,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000000,2024-03-19 21:59:57,1652.0,,158.0,60.0,68.0,67.0,130.0,1830.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,25,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,491.0,491.0,https://pypi.org/project/hypertools,747.0,747.0,,,,,,,,3.0,62.0,,,,,,,,,,,
426,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000000,2024-04-22 10:30:48,671.0,,265.0,27.0,187.0,11.0,390.0,1626.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,25,True,2024-04-21 09:02:06,1.4,16.0,talos,,,,['tensorflow'],197.0,197.0,https://pypi.org/project/talos,1147.0,1147.0,,,,,,,,3.0,,,,,,,,,,,,
427,TF Model Optimization,tensorflow/model-optimization,tensorflow-utils,,https://github.com/tensorflow/model-optimization,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28.000,2024-12-16 13:13:33.000000,2024-12-16 13:13:11,834.0,2.0,314.0,120.0,788.0,191.0,168.0,1505.0,"A toolkit to optimize ML models for deployment for Keras and TensorFlow, including quantization and pruning.",86.0,25,True,2024-02-08 02:06:46,0.8.0,21.0,tensorflow-model-optimization,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-model-optimization,474897.0,474897.0,,,,,,,,3.0,,,,,,,,,,,,
428,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,https://github.com/scikit-learn-contrib/metric-learn,https://github.com/scikit-learn-contrib/metric-learn,MIT,2013-11-02 08:29:47.000,2024-08-03 19:34:12.000000,2024-08-03 19:34:12,297.0,,222.0,46.0,186.0,42.0,121.0,1406.0,Metric learning algorithms in Python.,23.0,25,True,2023-09-29 00:16:16,0.7.0,11.0,metric-learn,conda-forge/metric-learn,,,['sklearn'],435.0,435.0,https://pypi.org/project/metric-learn,5005.0,5266.0,https://anaconda.org/conda-forge/metric-learn,2023-10-09 05:53:11.819,14099.0,,,,,3.0,,,,,,,,,,,,
429,DALEX,ModelOriented/DALEX,interpretability,,https://github.com/ModelOriented/DALEX,https://github.com/ModelOriented/DALEX,GPL-3.0,2018-02-18 03:24:12.000,2024-10-02 18:05:47.000000,2024-10-02 18:05:45,687.0,,163.0,50.0,164.0,22.0,384.0,1392.0,moDel Agnostic Language for Exploration and eXplanation.,26.0,25,True,2022-09-10 12:32:33,python-v1.5.0,7.0,dalex,conda-forge/dalex,,,,196.0,196.0,https://pypi.org/project/dalex,22108.0,22498.0,https://anaconda.org/conda-forge/dalex,2024-02-29 10:49:59.696,18767.0,,,,,3.0,,,,,,,,,,,,
430,Madmom,CPJKU/madmom,audio,,https://github.com/CPJKU/madmom,https://github.com/CPJKU/madmom,,2015-09-08 08:19:06.000,2024-08-25 11:43:40.000000,2024-08-25 11:43:40,1753.0,,204.0,44.0,259.0,54.0,213.0,1371.0,Python audio and music signal processing library.,24.0,25,True,2018-11-14 14:57:41,0.16.1,10.0,madmom,,,,,457.0,457.0,https://pypi.org/project/madmom,2153.0,2153.0,,,,,,,,3.0,,,,,,,,,,,,
