,name,github_id,category,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,description,contributor_count,projectrank,show,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,github_release_downloads,updated_github_id,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
321,Alpha Vantage,RomelTorres/alpha_vantage,financial-data,,https://github.com/RomelTorres/alpha_vantage,https://github.com/RomelTorres/alpha_vantage,MIT,2017-04-29 17:23:00.000,2024-04-13 16:57:34.000,2024-03-19 16:05:30,525.0,2.0,719.0,176.0,82.0,2.0,280.0,4178.0,A python wrapper for Alpha Vantage API for financial data.,43.0,28,True,2020-12-21 02:37:29,2.3.1,5.0,alpha_vantage,conda-forge/alpha_vantage,,,,569.0,569.0,https://pypi.org/project/alpha_vantage,31770.0,31938.0,https://anaconda.org/conda-forge/alpha_vantage,2023-06-16 19:24:19.804,6739.0,,,,,2.0,,,,,,,,,,,,
322,Deep Checks,deepchecks/deepchecks,interpretability,,https://github.com/deepchecks/deepchecks,https://github.com/deepchecks/deepchecks,,2021-10-11 14:48:38.000,2024-05-21 23:00:48.000,2024-02-22 12:17:17,1487.0,,246.0,19.0,1746.0,247.0,726.0,3434.0,Deepchecks: Tests for Continuous Validation of ML Models & Data. Deepchecks is a holistic open-source solution for all..,53.0,28,True,2024-01-31 13:08:55,0.18.1,60.0,deepchecks,,,,,378.0,378.0,https://pypi.org/project/deepchecks,75161.0,75188.0,,,,,,,,2.0,837.0,,,,,,,,,,,
323,Acme,deepmind/acme,reinforcement-learning,,https://github.com/google-deepmind/acme,https://github.com/google-deepmind/acme,Apache-2.0,2020-05-01 09:18:12.000,2024-05-20 11:58:19.000,2024-05-20 11:57:13,1201.0,6.0,413.0,82.0,54.0,62.0,202.0,3401.0,A library of reinforcement learning components and agents.,85.0,28,True,2022-02-10 06:52:01,0.4.0,12.0,dm-acme,conda-forge/dm-acme,,,['tensorflow'],201.0,201.0,https://pypi.org/project/dm-acme,1520.0,1725.0,https://anaconda.org/conda-forge/dm-acme,2023-06-16 19:23:44.096,8640.0,,,,,2.0,,google-deepmind/acme,,,,,,,,,,
324,doctr,mindee/doctr,image,,https://github.com/mindee/doctr,https://github.com/mindee/doctr,Apache-2.0,2021-01-08 16:05:12.000,2024-05-30 05:55:15.000,2024-05-22 15:39:19,861.0,45.0,366.0,41.0,938.0,27.0,312.0,3181.0,"docTR (Document Text Recognition) - a seamless, high-performing & accessible library for OCR-related tasks powered by..",46.0,28,True,2024-03-04 14:50:47,0.8.1,15.0,python-doctr,,,,"['tensorflow', 'pytorch']",,,https://pypi.org/project/python-doctr,30610.0,106992.0,,,,,,,,3.0,2978904.0,,,,,,,,,,,
325,dtreeviz,parrt/dtreeviz,interpretability,,https://github.com/parrt/dtreeviz,https://github.com/parrt/dtreeviz,MIT,2018-08-13 21:45:15.000,2024-01-06 17:57:28.000,2024-01-06 17:57:28,619.0,,330.0,46.0,120.0,66.0,136.0,2857.0,A python library for decision tree visualization and model interpretation.,26.0,28,True,2023-07-13 17:20:15,2.2.2,37.0,dtreeviz,conda-forge/dtreeviz,,,,1181.0,1181.0,https://pypi.org/project/dtreeviz,139099.0,140782.0,https://anaconda.org/conda-forge/dtreeviz,2023-07-13 20:18:43.899,70709.0,,,,,2.0,,,,,,,,,,,,
326,EvaDB,georgia-tech-db/eva,ml-frameworks,,https://github.com/georgia-tech-db/evadb,https://github.com/georgia-tech-db/evadb,Apache-2.0,2018-09-10 02:26:03.000,2024-05-17 16:33:06.000,2023-12-03 09:09:14,2415.0,,255.0,27.0,1132.0,77.0,224.0,2594.0,Database system for AI-powered apps.,73.0,28,True,2023-11-19 16:35:30,0.3.9,36.0,evadb,,,,['pytorch'],143.0,143.0,https://pypi.org/project/evadb,1029.0,19780.0,,,,,,,,3.0,412541.0,georgia-tech-db/evadb,,,,,,,,,,
327,AIF 360,Trusted-AI/AIF360,interpretability,,https://github.com/Trusted-AI/AIF360,https://github.com/Trusted-AI/AIF360,Apache-2.0,2018-08-22 20:47:15.000,2024-05-26 21:07:37.000,2024-04-08 19:42:17,436.0,5.0,795.0,90.0,285.0,145.0,102.0,2335.0,"A comprehensive set of fairness metrics for datasets and machine learning models, explanations for these metrics, and..",73.0,28,True,2024-04-08 20:02:55,0.6.1,12.0,aif360,conda-forge/aif360,,,,414.0,414.0,https://pypi.org/project/aif360,43637.0,43877.0,https://anaconda.org/conda-forge/aif360,2024-04-09 06:44:48.814,10603.0,,,,,2.0,,,,,,,,,,,,
328,Alibi,SeldonIO/alibi,interpretability,,https://github.com/SeldonIO/alibi,https://github.com/SeldonIO/alibi,,2019-02-26 10:10:56.000,2024-05-23 00:34:40.000,2024-05-21 08:57:13,663.0,11.0,246.0,52.0,652.0,136.0,225.0,2313.0,Algorithms for explaining machine learning models.,22.0,28,True,2024-04-18 15:30:25,0.9.6,33.0,alibi,,,,,603.0,603.0,https://pypi.org/project/alibi,16115.0,16115.0,,,,,,,,2.0,,,,,,,,,,,,
329,alibi-detect,SeldonIO/alibi-detect,others,,https://github.com/SeldonIO/alibi-detect,https://github.com/SeldonIO/alibi-detect,,2019-10-07 13:29:13.000,2024-05-21 10:49:30.000,2024-05-21 10:49:30,727.0,11.0,216.0,37.0,537.0,121.0,235.0,2111.0,"Algorithms for outlier, adversarial and drift detection.",23.0,28,True,2024-04-17 16:05:27,0.12.0,35.0,alibi-detect,,,,,440.0,440.0,https://pypi.org/project/alibi-detect,35927.0,35927.0,,,,,,,,2.0,,,,,,,,,,,,
330,AmpliGraph,Accenture/AmpliGraph,graph,,https://github.com/Accenture/AmpliGraph,https://github.com/Accenture/AmpliGraph,Apache-2.0,2019-01-09 14:52:05.000,2024-04-25 09:54:03.000,2024-02-28 15:45:58,1631.0,,248.0,66.0,63.0,34.0,186.0,2101.0,Python library for Representation Learning on Knowledge Graphs https://docs.ampligraph.org.,21.0,28,True,2024-02-28 15:44:03,2.1.0,14.0,ampligraph,,,,['tensorflow'],49.0,49.0,https://pypi.org/project/ampligraph,1401.0,1401.0,,,,,,,,2.0,,,,,,,,,,-2.0,,
331,pygraphistry,graphistry/pygraphistry,graph,,https://github.com/graphistry/pygraphistry,https://github.com/graphistry/pygraphistry,BSD-3-Clause,2015-06-02 20:28:42.000,2024-05-30 03:08:12.000,2024-04-30 19:42:51,1502.0,23.0,203.0,50.0,257.0,149.0,158.0,2077.0,"PyGraphistry is a Python library to quickly load, shape, embed, and explore big graphs with the GPU-accelerated..",42.0,28,True,2020-08-31 21:05:46,0.11.8,5.0,graphistry,,,,['jupyter'],114.0,114.0,https://pypi.org/project/graphistry,4094.0,4094.0,,,,,,,,2.0,,,,,,,,,,,,
332,ogb,snap-stanford/ogb,graph,,https://github.com/snap-stanford/ogb,https://github.com/snap-stanford/ogb,MIT,2019-11-22 22:13:57.000,2024-02-13 19:24:57.000,2024-02-01 18:50:30,675.0,,382.0,41.0,62.0,19.0,270.0,1880.0,"Benchmark datasets, data loaders, and evaluators for graph machine learning.",32.0,28,True,2023-04-07 06:00:20,1.3.6,16.0,ogb,conda-forge/ogb,,,,1648.0,1648.0,https://pypi.org/project/ogb,35022.0,35750.0,https://anaconda.org/conda-forge/ogb,2023-06-16 19:21:31.692,32052.0,,,,,2.0,,,,,,,,,,,,
333,PyCUDA,inducer/pycuda,gpu-utilities,,https://github.com/inducer/pycuda,https://github.com/inducer/pycuda,,2011-04-06 02:53:31.000,2024-05-08 21:10:35.000,2024-05-08 21:10:35,1593.0,3.0,281.0,55.0,139.0,66.0,185.0,1763.0,"CUDA integration for Python, plus shiny features.",82.0,28,True,2024-01-03 16:54:41,2024.1,7.0,pycuda,conda-forge/pycuda,,,,2876.0,2876.0,https://pypi.org/project/pycuda,50721.0,59579.0,https://anaconda.org/conda-forge/pycuda,2024-01-06 20:33:04.514,336637.0,,,,,3.0,,,,,,,,,,,,
334,avalanche,ContinualAI/avalanche,others,,https://github.com/ContinualAI/avalanche,https://github.com/ContinualAI/avalanche,MIT,2020-03-05 11:32:13.000,2024-05-30 09:46:32.000,2024-05-28 13:52:12,3901.0,36.0,280.0,27.0,576.0,91.0,712.0,1699.0,Avalanche: an End-to-End Library for Continual Learning based on PyTorch.,78.0,28,True,2024-02-27 17:02:40,0.5.0,8.0,avalanche-lib,,,,,83.0,83.0,https://pypi.org/project/avalanche-lib,971.0,971.0,,,,,,,,2.0,21.0,,,,,,,,,,,
335,ngboost,stanfordmlgroup/ngboost,ml-frameworks,,https://github.com/stanfordmlgroup/ngboost,https://github.com/stanfordmlgroup/ngboost,Apache-2.0,2018-06-21 22:22:40.000,2024-02-21 04:48:51.425,2024-02-20 20:42:34,706.0,,215.0,44.0,126.0,40.0,165.0,1601.0,Natural Gradient Boosting for Probabilistic Prediction.,50.0,28,True,2024-02-21 02:20:47,0.5.1,24.0,ngboost,conda-forge/ngboost,,,,197.0,197.0,https://pypi.org/project/ngboost,40415.0,41510.0,https://anaconda.org/conda-forge/ngboost,2024-02-21 04:48:51.425,50130.0,,,,,3.0,279.0,,,,,,,,,,,
336,tensorly,tensorly/tensorly,others,,https://github.com/tensorly/tensorly,https://github.com/tensorly/tensorly,,2016-10-21 23:14:52.000,2024-04-11 17:54:34.000,2024-04-11 17:54:34,1875.0,14.0,269.0,45.0,274.0,62.0,198.0,1509.0,TensorLy: Tensor Learning in Python.,67.0,28,True,2023-01-15 00:40:26,0.8.0,8.0,tensorly,conda-forge/tensorly,,,,658.0,658.0,https://pypi.org/project/tensorly,28774.0,33840.0,https://anaconda.org/conda-forge/tensorly,2023-06-16 16:08:38.154,364756.0,,,,,2.0,,,,,,,,,,,,
337,minisom,JustGlowing/minisom,others,,https://github.com/JustGlowing/minisom,https://github.com/JustGlowing/minisom,CC-BY-3.0,2013-07-03 10:10:06.000,2024-05-29 11:59:39.000,2024-05-29 11:59:39,592.0,23.0,399.0,30.0,51.0,10.0,125.0,1398.0,MiniSom is a minimalistic implementation of the Self Organizing Maps.,30.0,28,True,2024-02-16 09:48:48,2.3.2,4.0,minisom,,,,,594.0,594.0,https://pypi.org/project/minisom,23698.0,23698.0,,,,,,,,2.0,,,,,,,,,,,,
338,imodels,csinva/imodels,interpretability,,https://github.com/csinva/imodels,https://github.com/csinva/imodels,MIT,2019-07-04 15:38:48.000,2024-05-26 01:26:12.000,2024-05-26 01:26:12,1054.0,32.0,113.0,23.0,116.0,32.0,53.0,1319.0,"Interpretable ML package for concise, transparent, and accurate predictive modeling (sklearn-compatible).",24.0,28,True,2024-05-23 16:06:48,1.4.5,36.0,imodels,,,,,72.0,72.0,https://pypi.org/project/imodels,70273.0,70273.0,,,,,,,,2.0,,,,,,,,,,,,
339,scikit-lego,koaning/scikit-lego,sklearn-utils,,https://github.com/koaning/scikit-lego,https://github.com/koaning/scikit-lego,MIT,2019-01-21 15:30:15.000,2024-05-27 20:32:15.000,2024-05-26 20:21:46,518.0,28.0,113.0,24.0,367.0,34.0,274.0,1166.0,Extra blocks for scikit-learn pipelines.,67.0,28,True,2024-05-26 20:16:14,0.9.0,40.0,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],146.0,146.0,https://pypi.org/project/scikit-lego,22083.0,23098.0,https://anaconda.org/conda-forge/scikit-lego,2024-04-17 13:14:18.003,48749.0,,,,,2.0,,,,,,,,,,,,
340,dstack,dstackai/dstack,others,,https://github.com/dstackai/dstack,https://github.com/dstackai/dstack,MPL-2.0,2022-01-04 10:29:46.000,2024-05-30 14:42:47.000,2024-05-30 06:05:20,1836.0,269.0,76.0,10.0,570.0,41.0,656.0,1138.0,An open-source container orchestration engine for running AI workloads in any cloud or data center...,25.0,28,True,2024-05-13 12:30:08,0.18.2,30.0,dstack,,,,,14.0,14.0,https://pypi.org/project/dstack,2137.0,2137.0,,,,,,,,2.0,,,,,,,,,,,,
341,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,https://github.com/JoaquinAmatRodrigo/skforecast,https://github.com/JoaquinAmatRodrigo/skforecast,BSD-3-Clause,2021-02-10 11:40:34.000,2024-05-30 09:35:45.000,2024-05-30 09:35:45,3195.0,298.0,110.0,11.0,556.0,23.0,108.0,973.0,Time series forecasting with scikit-learn models.,13.0,28,True,2024-05-20 17:06:17,0.12.1,27.0,skforecast,,,,['sklearn'],265.0,265.0,https://pypi.org/project/skforecast,47779.0,47779.0,,,,,,,,3.0,,,,,,,,,,,,
342,pyvis,WestHealth/pyvis,data-viz,,https://github.com/WestHealth/pyvis,https://github.com/WestHealth/pyvis,BSD-3-Clause,2018-05-10 00:42:44.000,2024-04-24 08:16:27.000,2023-02-10 23:24:53,213.0,,158.0,18.0,70.0,127.0,87.0,928.0,Python package for creating and visualizing interactive network graphs.,32.0,28,False,2022-11-11 19:38:24,0.3.1,3.0,pyvis,,,,,4819.0,4819.0,https://pypi.org/project/pyvis,318839.0,318844.0,,,,,,,,3.0,142.0,,,,,,,,,,,
343,geojson,jazzband/geojson,geospatial-data,,https://github.com/jazzband/geojson,https://github.com/jazzband/geojson,BSD-3-Clause,2011-07-01 20:39:48.000,2024-04-01 17:38:38.000,2024-03-25 14:43:57,494.0,1.0,116.0,32.0,128.0,24.0,74.0,892.0,Python bindings and utilities for GeoJSON.,56.0,28,True,,,11.0,geojson,conda-forge/geojson,,,,17310.0,17310.0,https://pypi.org/project/geojson,1711993.0,1765734.0,https://anaconda.org/conda-forge/geojson,2023-11-06 11:21:40.354,806117.0,,,,,3.0,,,,,,,,,,,,
344,PyNNDescent,lmcinnes/pynndescent,nn-search,,https://github.com/lmcinnes/pynndescent,https://github.com/lmcinnes/pynndescent,BSD-2-Clause,2018-02-07 23:23:54.000,2024-05-15 15:22:35.000,2024-05-15 15:22:35,674.0,8.0,104.0,14.0,97.0,68.0,65.0,852.0,A Python nearest neighbor descent for approximate nearest neighbors.,29.0,28,True,2024-03-29 19:58:54,release-0.5.12,24.0,pynndescent,conda-forge/pynndescent,,,,6529.0,6529.0,https://pypi.org/project/pynndescent,1460583.0,1500945.0,https://anaconda.org/conda-forge/pynndescent,2024-03-29 21:39:55.734,1856652.0,,,,,3.0,,,,,,,,,,,,
345,Cornac,PreferredAI/cornac,recommender-systems,,https://github.com/PreferredAI/cornac,https://github.com/PreferredAI/cornac,Apache-2.0,2018-07-17 06:31:35.000,2024-05-24 19:05:44.859,2024-05-24 09:53:21,1356.0,23.0,131.0,25.0,474.0,14.0,134.0,833.0,A Comparative Framework for Multimodal Recommender Systems.,21.0,28,True,2024-05-24 10:07:10,2.2.1,53.0,cornac,conda-forge/cornac,,,,214.0,214.0,https://pypi.org/project/cornac,36103.0,44380.0,https://anaconda.org/conda-forge/cornac,2024-05-24 19:05:44.859,389062.0,,,,,2.0,,,,,,,,,,,,
346,CLTK,cltk/cltk,nlp,,https://github.com/cltk/cltk,https://github.com/cltk/cltk,MIT,2014-01-11 23:59:47.000,2024-05-12 23:17:26.000,2024-05-12 22:59:32,3715.0,8.0,324.0,65.0,687.0,34.0,531.0,822.0,The Classical Language Toolkit.,121.0,28,True,2024-05-13 16:48:36,1.2.6,78.0,cltk,,,,,262.0,262.0,https://pypi.org/project/cltk,1734.0,1734.0,,,,,,,,3.0,64.0,,,,,,,,,,,
347,Ciphey,Ciphey/Ciphey,nlp,,https://github.com/Ciphey/Ciphey,https://github.com/Ciphey/Ciphey,MIT,2019-07-16 20:20:39.000,2024-03-26 06:01:50.000,2023-10-12 07:20:40,1894.0,,1076.0,235.0,455.0,55.0,265.0,17280.0,"Automatically decrypt encryptions without knowing the key or cipher, decode encodings, and crack hashes.",48.0,27,True,2021-06-06 17:14:16,5.14.0,29.0,ciphey,,remnux/ciphey,,,,,https://pypi.org/project/ciphey,40855.0,41269.0,,,,https://hub.docker.com/r/remnux/ciphey,2023-10-14 18:53:31.974373,17.0,24027.0,3.0,,,,,,,,,,,,
348,PaddleDetection,PaddlePaddle/PaddleDetection,image,,https://github.com/PaddlePaddle/PaddleDetection,https://github.com/PaddlePaddle/PaddleDetection,Apache-2.0,2019-10-25 07:21:14.000,2024-05-29 08:38:46.000,2024-05-22 05:05:34,2225.0,1.0,2802.0,196.0,3674.0,1188.0,4137.0,12217.0,"Object Detection toolkit based on PaddlePaddle. It supports object detection, instance segmentation, multiple object..",159.0,27,True,2023-10-19 03:47:18,2.7.0,9.0,paddledet,,,,['paddle'],,,https://pypi.org/project/paddledet,671.0,671.0,,,,,,,,3.0,,,,,,,,,,,,
349,pandas-ai,gventuri/pandas-ai,others,,https://github.com/Sinaptik-AI/pandas-ai,https://github.com/Sinaptik-AI/pandas-ai,,2023-04-22 12:58:01.000,2024-05-30 17:22:02.000,2024-05-30 16:00:13,962.0,161.0,1014.0,97.0,446.0,247.0,340.0,11353.0,"Chat with your database (SQL, CSV, pandas, polars, mongodb, noSQL, etc). PandasAI makes data analysis conversational..",81.0,27,True,2024-05-29 09:02:36,2.0.44,100.0,pandas-ai,,,,,3077.0,3077.0,https://pypi.org/project/pandas-ai,,,,,,,,,,3.0,,Sinaptik-AI/pandas-ai,,,,,,,,,,
350,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,https://github.com/tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,Apache-2.0,2014-08-27 12:43:13.000,2024-03-31 17:27:35.000,2023-10-22 09:33:23,779.0,,1152.0,211.0,92.0,184.0,122.0,5710.0,"Python Audio Analysis Library: Feature Extraction, Classification, Segmentation and Applications.",28.0,27,True,,,,pyAudioAnalysis,,,,,464.0,464.0,https://pypi.org/project/pyAudioAnalysis,21922.0,21922.0,,,,,,,,3.0,,,,,,,,,,,,
351,TensorTrade,tensortrade-org/tensortrade,financial-data,,https://github.com/tensortrade-org/tensortrade,https://github.com/tensortrade-org/tensortrade,Apache-2.0,2019-07-30 21:28:32.000,2024-05-27 11:51:33.000,2024-05-27 11:51:32,1060.0,14.0,960.0,239.0,217.0,44.0,203.0,4407.0,"An open source reinforcement learning framework for training, evaluating, and deploying robust trading agents.",61.0,27,True,2021-05-10 18:04:30,1.0.3,6.0,tensortrade,conda-forge/tensortrade,,,,56.0,56.0,https://pypi.org/project/tensortrade,828.0,922.0,https://anaconda.org/conda-forge/tensortrade,2023-06-16 19:25:40.006,3493.0,,,,,3.0,,,,,,,,,,2.0,,
352,facenet-pytorch,timesler/facenet-pytorch,pytorch-utils,,https://github.com/timesler/facenet-pytorch,https://github.com/timesler/facenet-pytorch,MIT,2019-05-25 01:29:24.000,2024-05-28 14:01:22.000,2024-04-05 14:20:01,251.0,2.0,840.0,52.0,55.0,67.0,106.0,4230.0,Pretrained Pytorch face detection (MTCNN) and facial recognition (InceptionResnet) models.,17.0,27,True,2023-04-07 19:27:35,2.5.3,7.0,facenet-pytorch,,,,['pytorch'],1832.0,1832.0,https://pypi.org/project/facenet-pytorch,62531.0,81103.0,,,,,,,,2.0,1002933.0,,,,,,,,,,,
353,LIT,PAIR-code/lit,interpretability,,https://github.com/PAIR-code/lit,https://github.com/PAIR-code/lit,Apache-2.0,2020-07-28 13:07:26.000,2024-05-30 16:45:01.000,2024-04-17 02:40:53,1439.0,31.0,342.0,69.0,1340.0,47.0,84.0,3415.0,The Learning Interpretability Tool: Interactively analyze ML models to understand their behavior in an extensible and..,36.0,27,True,2024-04-09 22:49:14,1.1.1,11.0,lit-nlp,conda-forge/lit-nlp,,,,34.0,34.0,https://pypi.org/project/lit-nlp,3632.0,5289.0,https://anaconda.org/conda-forge/lit-nlp,2023-06-16 19:21:41.530,72940.0,,,,,2.0,,,,,,,,,,,,
354,aubio,aubio/aubio,audio,,https://github.com/aubio/aubio,https://github.com/aubio/aubio,GPL-3.0,2009-12-04 21:07:44.000,2024-01-05 06:03:44.000,2024-01-02 20:16:48,4161.0,,363.0,83.0,63.0,148.0,189.0,3206.0,a library for audio and music analysis.,25.0,27,True,2019-02-27 09:00:43,0.4.9,8.0,aubio,conda-forge/aubio,,,,462.0,462.0,https://pypi.org/project/aubio,4342.0,11980.0,https://anaconda.org/conda-forge/aubio,2023-06-16 13:24:40.255,656953.0,,,,,3.0,,,,,,,,,,,,
355,DeepKE,zjunlp/deepke,nlp,,https://github.com/zjunlp/DeepKE,https://github.com/zjunlp/DeepKE,MIT,2018-08-01 01:54:52.000,2024-05-28 07:06:37.000,2024-05-28 07:06:00,1641.0,126.0,635.0,43.0,28.0,2.0,484.0,3050.0,[EMNLP 2022] An Open Toolkit for Knowledge Graph Extraction and Construction.,31.0,27,True,2023-09-21 03:43:55,2.2.7,9.0,deepke,,,,['pytorch'],21.0,21.0,https://pypi.org/project/deepke,344.0,344.0,,,,,,,,3.0,,,,,,,,,,,,
356,lazypredict,shankarpandala/lazypredict,hyperopt,,https://github.com/shankarpandala/lazypredict,https://github.com/shankarpandala/lazypredict,MIT,2019-11-16 09:56:35.000,2024-04-27 07:02:54.000,2022-09-28 17:12:28,249.0,,313.0,29.0,321.0,77.0,38.0,2731.0,Lazy Predict help build a lot of basic models without much code and helps understand which models works better without..,17.0,27,False,2022-09-28 06:56:26,0.2.10,2.0,lazypredict,conda-forge/lazypredict,,,['sklearn'],952.0,952.0,https://pypi.org/project/lazypredict,18986.0,19076.0,https://anaconda.org/conda-forge/lazypredict,2023-06-16 19:27:14.287,3002.0,,,,,3.0,,,,,,,,,,,,
357,adapters,Adapter-Hub/adapters,nlp,,https://github.com/adapter-hub/adapters,https://github.com/adapter-hub/adapters,Apache-2.0,2020-04-21 16:21:43.000,2024-05-28 20:50:25.000,2024-05-21 19:11:35,111.0,21.0,312.0,28.0,305.0,40.0,332.0,2433.0,A Unified Library for Parameter-Efficient and Modular Transfer Learning.,8.0,27,True,2024-05-21 19:16:35,0.2.1,19.0,adapters,,,,['huggingface'],59.0,59.0,https://pypi.org/project/adapters,19458.0,19458.0,,,,,,,,3.0,,,,,,,,,,,,
358,Spektral,danielegrattarola/spektral,graph,,https://github.com/danielegrattarola/spektral,https://github.com/danielegrattarola/spektral,MIT,2019-01-17 11:19:10.000,2024-01-21 16:47:04.000,2024-01-21 16:46:47,1134.0,,331.0,44.0,57.0,68.0,207.0,2348.0,Graph Neural Networks with Keras and Tensorflow 2.,27.0,27,True,2023-06-01 22:20:25,1.3,4.0,spektral,,,,['tensorflow'],296.0,296.0,https://pypi.org/project/spektral,9244.0,9244.0,,,,,,,,2.0,,,,,,,,,,,,
359,textacy,chartbeat-labs/textacy,nlp,,https://github.com/chartbeat-labs/textacy,https://github.com/chartbeat-labs/textacy,,2016-02-03 16:52:45.000,2023-09-22 23:38:28.000,2023-04-03 00:19:55,1816.0,,244.0,89.0,124.0,32.0,230.0,2181.0,"NLP, before and after spaCy.",35.0,27,False,2023-04-02 22:46:00,0.13.0,29.0,textacy,conda-forge/textacy,,,,1783.0,1783.0,https://pypi.org/project/textacy,49383.0,51100.0,https://anaconda.org/conda-forge/textacy,2023-06-16 13:22:44.862,144230.0,,,,,3.0,,,,,,,,,,,,
360,bt,pmorissette/bt,financial-data,,https://github.com/pmorissette/bt,https://github.com/pmorissette/bt,MIT,2014-06-19 16:06:28.000,2024-05-03 16:38:58.000,2024-04-04 12:44:05,521.0,2.0,388.0,85.0,104.0,76.0,260.0,2056.0,bt - flexible backtesting for Python.,32.0,27,True,2023-11-20 02:57:57,1.0.0,3.0,bt,conda-forge/bt,,,,1604.0,1604.0,https://pypi.org/project/bt,7246.0,7910.0,https://anaconda.org/conda-forge/bt,2023-11-20 16:37:06.276,24601.0,,,,,3.0,,,,,,,,,,,,
361,Labml,labmlai/labml,ml-experiments,,https://github.com/labmlai/labml,https://github.com/labmlai/labml,MIT,2018-11-16 09:34:48.000,2024-05-28 18:51:20.000,2024-05-28 18:51:20,2068.0,205.0,124.0,28.0,201.0,16.0,22.0,1887.0,Monitor deep learning model training and hardware usage from your mobile phone.,9.0,27,True,2021-08-27 10:19:56,0.4.132,3.0,labml,,,,,149.0,149.0,https://pypi.org/project/labml,3010.0,3010.0,,,,,,,,3.0,,,,,,,,,,,,
362,fairlearn,fairlearn/fairlearn,interpretability,,https://github.com/fairlearn/fairlearn,https://github.com/fairlearn/fairlearn,MIT,2018-05-15 01:51:35.000,2024-05-30 10:42:05.000,2024-05-22 08:40:13,851.0,6.0,390.0,37.0,879.0,153.0,294.0,1823.0,A Python package to assess and improve fairness of machine learning models.,82.0,27,True,2023-12-19 14:14:09,0.10.0,14.0,fairlearn,conda-forge/fairlearn,,,['sklearn'],3.0,3.0,https://pypi.org/project/fairlearn,250798.0,251572.0,https://anaconda.org/conda-forge/fairlearn,2023-12-20 11:56:56.090,32542.0,,,,,2.0,,,,,,,,,,,,
363,HyperTools,ContextLab/hypertools,data-viz,,https://github.com/ContextLab/hypertools,https://github.com/ContextLab/hypertools,MIT,2016-09-27 21:31:25.000,2024-03-19 21:59:57.000,2024-03-19 21:59:57,1652.0,16.0,158.0,61.0,68.0,65.0,130.0,1805.0,A Python toolbox for gaining geometric insights into high-dimensional data.,22.0,27,True,2022-02-12 03:29:55,0.8.0,21.0,hypertools,,,,,417.0,417.0,https://pypi.org/project/hypertools,829.0,829.0,,,,,,,,3.0,34.0,,,,,,,,,,,
364,lightning-flash,Lightning-AI/lightning-flash,pytorch-utils,,https://github.com/Lightning-Universe/lightning-flash,https://github.com/Lightning-Universe/lightning-flash,Apache-2.0,2021-01-28 18:47:16.000,2023-10-08 14:28:44.000,2023-10-08 14:28:43,1157.0,,207.0,36.0,1081.0,25.0,496.0,1730.0,Your PyTorch AI Factory - Flash enables you to easily configure and run complex AI recipes for over 15 tasks across 7..,87.0,27,True,2023-06-30 13:17:42,0.8.2,26.0,lightning-flash,conda-forge/lightning-flash,,,['pytorch'],282.0,282.0,https://pypi.org/project/lightning-flash,1899.0,2464.0,https://anaconda.org/conda-forge/lightning-flash,2023-07-04 02:12:18.993,18659.0,,,,,2.0,,Lightning-Universe/lightning-flash,,,,,,,,,,
365,Talos,autonomio/talos,hyperopt,,https://github.com/autonomio/talos,https://github.com/autonomio/talos,MIT,2018-05-04 20:36:41.000,2024-04-22 10:30:49.000,2024-04-22 10:30:48,671.0,33.0,267.0,27.0,187.0,10.0,390.0,1617.0,Hyperparameter Experiments with TensorFlow and Keras.,23.0,27,True,2024-04-21 09:02:06,1.4,16.0,talos,,,,['tensorflow'],174.0,174.0,https://pypi.org/project/talos,1220.0,1220.0,,,,,,,,3.0,,,,,,,,,,,,
366,Model Analysis,tensorflow/model-analysis,interpretability,,https://github.com/tensorflow/model-analysis,https://github.com/tensorflow/model-analysis,Apache-2.0,2018-03-23 19:08:49.000,2024-04-25 08:18:34.000,2024-04-25 00:46:12,1435.0,14.0,256.0,74.0,105.0,21.0,55.0,1243.0,Model analysis tools for TensorFlow.,57.0,27,True,2024-04-25 08:18:34,0.46.0,57.0,tensorflow-model-analysis,,,,"['tensorflow', 'jupyter']",2.0,2.0,https://pypi.org/project/tensorflow-model-analysis,78172.0,78172.0,,,,,,,,2.0,,,,,,,,,,,,
